cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,target
2.0,2.0,2.0,-14.39,-11.67,18.34,-34.54,-64.66,99.21,47.52,-376.3,-24.47,16.87,-164.16,-236.6,64.82,0.0
2.0,1.0,2.0,-43.89,10.02,1.19,-0.29,78.43,-3.71,-124.11,369.12,16.73,-2.72,87.57,-192.57,98.27,1.0
1.0,1.0,1.0,172.39,-34.88,-76.02,30.23,-132.47,-137.89,-39.47,-345.59,257.98,4.05,-226.26,612.99,-68.8,0.0
1.0,1.0,2.0,-260.42,69.48,63.42,21.19,152.79,182.25,59.41,658.43,246.28,-31.95,53.72,-298.07,-92.51,1.0
2.0,2.0,1.0,-1.12,37.73,10.64,-4.05,-31.67,131.41,-105.26,-326.02,36.7,-3.38,156.97,-60.62,72.72,1.0
1.0,1.0,2.0,96.06,-43.29,75.04,38.58,-10.08,82.55,94.86,108.19,116.61,-4.03,41.88,434.35,-141.34,0.0
2.0,2.0,2.0,141.63,27.44,-37.39,-47.12,21.65,54.22,-30.88,111.15,-38.04,23.73,21.46,-57.15,30.93,1.0
3.0,2.0,2.0,146.81,7.05,77.67,30.07,-40.57,-3.4,-100.64,-303.72,274.51,13.63,-23.34,438.37,-48.4,0.0
1.0,2.0,1.0,185.16,14.41,23.68,6.84,-132.65,34.74,-109.4,-633.09,-57.36,-2.22,92.0,345.49,37.99,0.0
2.0,2.0,2.0,-77.29,-8.73,9.32,-11.68,-35.2,-76.09,15.42,297.64,108.14,5.44,37.41,152.04,-113.98,0.0
2.0,2.0,1.0,87.27,-82.22,7.87,14.8,-135.08,-13.41,-113.75,-543.23,-321.91,-15.43,94.83,141.49,100.21,0.0
1.0,1.0,2.0,1.73,80.67,-68.17,-26.89,48.03,186.94,-139.85,494.77,106.71,-32.61,122.45,3.07,-104.79,1.0
1.0,1.0,1.0,-22.31,28.52,4.44,19.18,102.79,174.42,29.33,-8.97,28.48,-2.62,-60.74,-271.55,60.21,1.0
0.0,2.0,0.0,21.56,18.99,96.81,6.49,-22.36,146.82,-39.65,-396.09,65.51,-5.46,157.3,-82.42,140.55,0.0
1.0,2.0,2.0,-61.11,14.9,34.72,38.84,1.24,229.1,-57.57,-431.67,126.34,-31.38,30.45,-42.67,0.84,1.0
2.0,1.0,1.0,13.43,38.4,42.92,15.26,87.5,228.72,18.36,-161.72,32.66,0.27,-60.84,-240.38,44.85,1.0
2.0,2.0,2.0,115.39,-51.45,-84.84,41.04,-13.7,80.62,-91.56,-400.84,-269.98,-6.23,59.42,194.62,-51.89,0.0
2.0,1.0,1.0,-168.88,53.47,-30.71,16.52,101.46,168.86,-48.01,366.39,156.2,11.05,125.04,-240.58,-3.09,1.0
2.0,2.0,1.0,89.54,14.33,79.19,-1.99,-50.28,183.86,-144.17,-570.66,-338.97,4.1,115.69,-103.49,70.05,0.0
2.0,2.0,2.0,-22.76,-8.95,23.83,-15.63,7.99,-174.96,72.05,-99.64,-92.13,-2.74,-40.37,-260.5,185.94,1.0
1.0,2.0,2.0,-40.72,-8.66,-14.3,2.59,-75.36,-32.75,-117.42,69.35,144.56,13.44,8.67,265.76,-114.57,0.0
1.0,1.0,1.0,66.6,-11.88,-54.38,41.0,74.79,187.94,85.53,-171.79,31.7,-3.21,39.0,-3.97,28.69,0.0
1.0,1.0,1.0,-8.93,-55.46,-63.18,9.68,-43.49,49.49,-28.75,192.07,111.84,14.12,-95.68,207.51,-105.64,0.0
2.0,2.0,3.0,37.86,8.45,-133.82,-11.73,-20.96,-1.04,141.09,-224.79,185.61,-11.57,-8.96,-64.68,145.46,0.0
2.0,1.0,1.0,-26.12,-30.3,16.29,2.51,-50.71,-25.99,-9.53,111.01,49.29,3.94,-20.9,167.2,-75.64,0.0
2.0,2.0,2.0,56.14,20.37,9.65,-20.8,80.07,-371.38,-17.08,57.91,-235.0,3.16,-128.57,-246.29,146.71,1.0
2.0,1.0,2.0,35.43,41.9,73.55,1.92,-127.21,127.91,-29.82,-524.72,-382.05,11.43,309.91,-43.32,162.88,0.0
2.0,2.0,1.0,14.42,32.41,-105.22,-0.82,16.9,128.51,-70.41,-207.08,32.86,14.4,36.54,-135.31,71.74,1.0
2.0,2.0,2.0,40.63,-12.07,-50.39,25.1,-43.97,10.17,45.29,47.54,185.69,-5.28,34.18,415.34,-139.74,1.0
2.0,2.0,2.0,5.68,-5.51,13.43,-11.55,-38.64,114.66,29.25,-355.15,-158.26,8.42,17.73,-184.45,82.82,0.0
2.0,1.0,2.0,-48.79,10.85,-30.54,-1.88,-14.83,69.85,97.43,-97.26,72.52,8.19,109.13,-119.62,104.82,1.0
1.0,2.0,2.0,-61.47,-19.6,-32.31,-1.95,34.67,141.76,135.93,19.68,-174.99,-13.93,147.78,-298.18,104.38,1.0
1.0,2.0,2.0,73.4,24.61,-46.91,61.71,-2.07,137.75,32.94,-50.2,306.19,-31.97,253.49,619.92,-203.59,0.0
1.0,2.0,2.0,5.89,-34.1,-71.17,32.3,1.8,202.28,-8.34,-369.64,-50.61,-3.8,165.09,-15.6,42.66,0.0
2.0,1.0,2.0,-102.81,10.35,8.41,-9.96,39.78,-121.29,119.41,551.13,-240.05,-5.46,97.78,-158.24,2.66,1.0
2.0,1.0,2.0,30.87,38.05,-78.51,1.29,67.95,67.33,191.92,-49.4,9.27,-10.0,-46.16,-205.78,93.73,1.0
1.0,1.0,2.0,-112.46,16.8,89.65,-10.41,50.09,1.01,32.88,364.59,-241.9,24.31,199.43,-323.46,105.18,1.0
1.0,2.0,1.0,-69.71,14.46,14.3,-11.68,9.22,-144.29,17.79,50.72,-10.42,10.11,60.3,-185.3,130.38,1.0
0.0,2.0,2.0,157.96,3.61,-23.31,-13.46,-70.14,33.69,-53.4,-603.52,60.88,-4.68,14.98,73.51,132.25,0.0
3.0,1.0,1.0,-270.33,5.73,-38.44,-4.86,16.48,-18.93,-25.31,497.53,3.23,-4.26,313.66,-316.21,127.0,1.0
2.0,0.0,1.0,277.7,-29.25,-76.99,26.01,2.54,-187.24,109.41,-274.28,51.25,3.0,-271.93,311.48,75.18,0.0
0.0,0.0,2.0,88.95,-51.94,-2.08,-4.11,-26.41,-33.44,-94.55,27.71,-35.48,-7.44,-212.22,57.25,17.12,0.0
1.0,2.0,3.0,50.96,-22.68,4.31,29.02,-41.28,40.32,12.41,-403.13,-215.55,17.5,148.26,51.1,87.09,0.0
1.0,1.0,1.0,-14.57,16.46,-74.86,-26.49,44.42,-72.08,-5.15,270.4,-197.95,-5.01,140.85,-223.47,93.06,1.0
1.0,2.0,1.0,124.43,-29.84,37.38,-17.88,5.68,163.79,66.19,-206.06,-134.72,-4.44,64.48,-136.59,115.82,0.0
1.0,2.0,1.0,133.79,-5.1,4.99,36.48,-84.72,132.17,-12.28,-665.23,-265.54,7.75,194.92,243.67,16.94,0.0
2.0,1.0,2.0,-56.49,1.39,7.94,15.35,48.75,129.59,-69.2,6.58,-17.1,-1.22,103.8,-203.11,88.58,1.0
2.0,2.0,2.0,72.83,-66.25,23.66,51.09,-9.66,159.55,-30.71,-407.29,-165.35,2.92,306.08,76.1,139.31,0.0
2.0,2.0,1.0,111.05,-23.7,-60.14,20.96,-111.89,-176.01,133.06,-126.32,286.59,-2.9,-46.56,640.85,-124.08,0.0
2.0,2.0,0.0,286.49,16.41,-60.59,16.25,-83.73,32.5,61.09,-621.82,115.55,-0.1,27.86,506.75,-10.41,1.0
1.0,1.0,2.0,28.52,-54.3,66.64,19.95,-28.46,4.7,-127.75,135.49,129.62,2.56,-24.49,291.39,-93.9,0.0
3.0,2.0,2.0,16.59,-60.1,-51.68,13.41,-46.44,76.39,51.54,-375.72,-239.02,0.11,130.01,-48.93,80.4,0.0
0.0,2.0,2.0,32.63,-10.58,95.8,-47.3,7.33,0.86,-109.33,271.39,-27.06,-3.09,140.99,-111.39,63.92,1.0
1.0,2.0,1.0,213.38,-0.93,81.85,16.61,-64.47,-20.58,138.36,-547.27,47.5,-12.07,-38.44,374.97,-14.1,0.0
2.0,1.0,1.0,-96.49,13.83,-67.49,-0.06,67.92,-211.09,22.01,217.27,-361.81,-5.44,61.27,-374.42,155.78,1.0
2.0,2.0,1.0,77.9,2.7,9.44,23.97,-68.31,-188.89,21.23,43.6,318.47,-8.1,143.25,684.49,-170.33,0.0
1.0,2.0,2.0,122.8,-26.48,16.7,29.39,-70.72,70.1,43.19,-609.23,-107.84,18.33,204.44,184.45,110.98,0.0
1.0,3.0,1.0,173.66,-9.27,6.71,17.02,-25.82,113.21,74.31,-671.57,41.92,-20.75,93.59,160.69,70.12,0.0
0.0,2.0,1.0,-47.52,32.03,-27.04,29.77,60.49,144.37,-38.78,-141.74,-83.03,-4.91,179.06,-175.96,75.72,1.0
2.0,2.0,1.0,288.93,28.27,-11.02,22.06,-100.94,-6.3,-1.51,-684.02,7.82,18.99,181.51,542.89,26.6,0.0
2.0,1.0,1.0,85.25,45.24,5.14,12.37,-7.98,6.89,-250.16,-144.55,20.05,-18.29,1.27,183.18,-44.26,0.0
2.0,2.0,2.0,-53.68,43.55,21.86,-17.96,-11.96,-28.09,19.66,43.02,-48.29,-18.06,-37.38,-109.63,-11.5,0.0
1.0,2.0,2.0,-78.3,15.32,-2.56,-9.82,49.68,-309.65,-69.21,212.6,-93.34,-8.83,-30.9,-194.05,91.06,1.0
2.0,2.0,1.0,-91.42,31.27,-68.67,-21.24,-16.92,175.14,-86.91,199.12,174.65,17.04,175.26,-70.43,-6.09,1.0
2.0,1.0,1.0,-47.89,42.79,-2.18,-16.15,123.13,-249.27,-89.52,489.43,-334.32,-23.69,73.37,-341.23,99.27,1.0
2.0,2.0,2.0,-128.55,38.36,-8.48,-29.25,56.75,48.57,135.91,612.85,14.02,-20.69,245.17,-175.76,-23.12,1.0
1.0,1.0,1.0,17.84,0.98,-62.12,-14.33,14.69,63.31,3.57,-10.7,155.14,5.03,-127.57,-155.3,94.93,1.0
2.0,2.0,2.0,181.06,20.66,18.06,44.56,17.37,-4.18,139.7,-59.14,273.38,13.1,77.95,564.51,-117.65,0.0
0.0,1.0,2.0,126.13,7.72,6.0,1.01,-96.66,-102.54,-103.73,-252.84,31.59,17.6,-110.12,328.54,-35.08,0.0
1.0,2.0,2.0,-80.41,-46.08,6.34,17.77,-47.44,8.66,-94.81,276.7,223.08,-13.36,66.18,327.07,-162.91,0.0
1.0,1.0,1.0,-21.4,27.59,-27.42,5.79,81.1,-64.6,-34.63,262.4,-20.53,-1.57,91.75,-192.77,140.16,1.0
1.0,1.0,1.0,101.48,20.09,-51.88,14.92,61.56,-41.4,20.9,-201.12,-173.13,5.66,56.2,-174.75,204.23,1.0
2.0,2.0,1.0,44.61,-47.85,-73.28,13.27,-34.72,17.28,97.07,-183.77,-145.19,-2.13,-17.61,79.48,-8.8,0.0
3.0,1.0,2.0,0.57,38.23,70.0,-32.24,74.86,84.27,-78.73,478.67,-212.67,-7.44,86.65,-173.81,-71.37,1.0
3.0,1.0,1.0,-100.78,52.21,-3.29,36.3,82.82,41.48,-62.96,110.62,20.54,2.02,201.8,-137.0,69.9,1.0
2.0,2.0,2.0,193.5,6.09,19.7,2.52,-132.77,5.15,-52.93,-642.66,-191.34,-3.59,67.66,284.06,52.61,0.0
2.0,2.0,1.0,115.41,-26.53,45.74,20.22,-87.96,-81.35,-25.35,60.63,277.72,7.47,168.07,722.89,-185.93,0.0
2.0,2.0,2.0,125.96,-46.27,31.57,25.71,-5.7,164.34,100.58,-395.01,-105.04,4.46,-31.1,162.31,-76.09,0.0
1.0,1.0,2.0,-3.24,26.95,-63.75,-39.88,-111.57,-23.99,39.89,-283.84,-58.51,1.99,131.09,-143.1,196.2,0.0
2.0,1.0,2.0,-75.97,14.13,38.26,-31.02,66.55,80.24,-61.6,535.07,-189.83,-23.15,93.87,-265.34,-34.05,1.0
1.0,1.0,1.0,-114.36,32.4,-28.52,-9.5,12.01,-56.82,-4.96,296.32,64.71,1.06,106.25,-121.56,49.54,1.0
2.0,1.0,1.0,85.82,-16.59,-16.58,24.67,-44.5,17.09,-16.08,-280.82,-179.72,10.85,172.2,146.76,69.57,1.0
2.0,1.0,2.0,-53.74,-30.32,61.4,18.34,-82.59,11.78,26.05,-296.45,-456.89,-4.8,108.85,-85.32,54.71,0.0
1.0,2.0,1.0,147.35,10.43,40.58,10.02,-109.53,51.95,7.06,-647.06,-198.7,-4.91,141.09,212.84,57.63,0.0
3.0,2.0,2.0,32.8,57.64,-56.65,5.63,-84.4,-65.73,14.39,-260.55,48.28,3.31,82.31,305.09,-79.71,0.0
2.0,1.0,2.0,-47.47,1.26,-113.25,46.38,26.23,-45.66,-88.99,-44.36,41.37,4.94,215.17,11.47,143.44,1.0
1.0,2.0,2.0,-209.71,99.62,-48.0,30.24,140.76,361.25,-60.76,187.61,247.8,-5.85,23.44,-324.9,-95.78,1.0
1.0,2.0,1.0,-83.01,-35.34,40.31,2.29,7.09,162.54,42.12,-223.8,-405.47,9.19,85.56,-370.32,67.95,0.0
2.0,2.0,2.0,174.51,-27.6,-24.22,14.89,-64.2,-245.7,23.06,22.0,285.87,-7.76,15.49,677.08,-112.0,0.0
1.0,1.0,1.0,59.67,-18.89,23.2,-7.73,-4.58,-126.15,72.05,46.34,1.4,7.0,-174.04,25.4,27.68,0.0
1.0,2.0,2.0,-74.21,101.78,0.39,24.74,89.71,164.81,-54.09,-79.3,121.41,16.75,59.18,-155.81,-20.36,1.0
0.0,2.0,2.0,104.39,11.89,-95.86,-0.67,10.09,137.77,86.64,-361.04,-30.4,2.0,6.25,-5.7,7.25,0.0
1.0,1.0,1.0,-133.52,-3.41,-53.59,-11.06,-17.49,69.85,-41.25,72.91,-320.52,13.65,37.54,-340.38,56.78,0.0
2.0,1.0,3.0,57.95,-4.63,52.85,-5.3,-10.74,198.48,-25.18,-357.34,300.41,-4.24,-287.2,-104.62,61.92,1.0
1.0,1.0,2.0,-228.17,51.02,84.06,14.42,68.18,198.76,-42.49,307.29,228.05,-17.14,106.16,-232.35,-38.88,1.0
2.0,1.0,2.0,93.03,17.56,47.73,25.61,-114.4,-53.98,-19.48,-375.24,148.45,-5.37,-39.8,469.78,-81.05,0.0
2.0,1.0,2.0,-159.23,20.31,-137.43,13.05,94.16,80.04,27.37,513.11,86.64,8.63,176.46,-209.64,28.7,1.0
2.0,1.0,2.0,-113.4,20.53,-44.04,23.9,30.01,71.28,52.49,100.37,192.56,14.21,91.56,-53.1,25.37,1.0
1.0,2.0,2.0,-154.77,3.04,27.89,6.66,-9.26,91.98,-15.21,206.64,194.95,-12.92,192.71,-34.94,6.45,1.0
1.0,1.0,1.0,-16.7,20.24,57.75,19.25,2.35,9.71,-58.46,-141.17,106.4,14.11,96.82,-11.83,100.75,1.0
2.0,1.0,1.0,94.86,-80.75,-67.99,-0.61,-39.78,-219.14,-199.77,194.95,193.81,-5.65,-177.85,330.18,-32.08,0.0
1.0,1.0,1.0,-14.37,-63.69,9.91,6.95,-30.82,-192.14,-110.89,157.03,129.7,4.93,-216.26,133.95,-11.04,0.0
0.0,1.0,2.0,-10.16,46.41,25.4,3.28,61.12,38.77,-41.89,63.4,54.82,-5.6,63.11,-179.03,113.2,1.0
2.0,2.0,1.0,-124.9,-50.43,4.76,-6.77,66.27,230.0,43.99,-29.11,-286.02,-4.01,30.94,-565.56,110.46,0.0
2.0,1.0,3.0,59.94,-75.69,44.07,2.99,-19.5,-155.22,35.86,314.53,183.15,4.36,-130.07,308.36,-72.97,0.0
0.0,1.0,2.0,93.23,-29.57,3.48,-7.48,-54.04,-130.96,-23.1,-71.21,26.2,17.33,-162.05,159.02,16.35,0.0
1.0,2.0,3.0,126.17,-11.89,55.21,32.32,10.1,-8.55,-86.81,-257.26,273.6,20.6,-25.21,301.3,-1.8,0.0
1.0,2.0,1.0,-17.53,7.49,-41.56,19.52,71.88,244.63,153.43,-168.88,-48.83,2.51,-23.33,-220.59,4.37,1.0
1.0,1.0,1.0,38.84,21.01,57.23,-28.49,7.42,-4.91,-14.32,325.86,-51.44,15.6,11.26,13.71,-43.38,1.0
1.0,2.0,2.0,-11.18,-13.05,-70.03,1.22,-33.4,10.22,48.07,-133.27,-63.06,5.6,92.85,-30.79,68.35,0.0
3.0,1.0,2.0,-114.55,-3.6,-8.67,-12.13,67.96,-239.26,38.79,364.9,-318.93,0.16,113.05,-364.91,148.27,1.0
1.0,1.0,1.0,-97.32,33.0,-80.28,34.9,52.86,11.57,45.04,162.21,373.21,0.75,-54.4,21.24,10.54,1.0
0.0,1.0,2.0,23.16,-67.75,-11.63,11.71,-126.92,-159.73,2.39,-92.06,157.33,30.11,-199.0,367.42,-57.07,0.0
1.0,1.0,2.0,208.14,-23.81,51.89,15.63,-6.68,-157.66,-61.76,-50.02,62.09,-12.28,-67.85,383.08,-12.93,0.0
2.0,0.0,1.0,-96.04,11.28,29.83,-28.41,75.83,36.55,-48.04,789.11,-312.17,-8.06,238.22,-290.41,19.11,1.0
1.0,2.0,2.0,118.37,-54.8,47.98,77.29,31.37,205.73,145.96,-518.67,-28.35,2.23,112.72,270.12,-40.71,0.0
2.0,1.0,2.0,72.25,37.61,-105.1,5.26,-35.63,-2.51,-23.62,-212.14,28.52,4.0,28.9,115.12,41.4,0.0
1.0,1.0,2.0,257.1,-62.35,-25.12,4.4,-94.69,-247.91,-127.98,-260.14,76.8,14.81,-293.66,448.95,27.62,0.0
1.0,1.0,2.0,60.44,-14.12,125.73,6.05,-67.32,-84.85,43.54,-221.89,-69.74,-7.28,84.61,127.82,89.41,0.0
2.0,2.0,1.0,-0.69,-59.45,25.2,52.61,37.46,179.08,1.85,-197.08,-253.3,-1.74,176.72,-1.64,-7.09,0.0
1.0,1.0,1.0,88.02,19.6,-21.88,-4.39,-78.18,-72.75,-62.74,-124.12,23.45,-4.24,-29.32,294.2,-67.11,0.0
1.0,1.0,1.0,106.32,61.49,-84.6,15.73,38.83,-25.16,43.36,-330.31,-14.29,-6.83,78.93,-105.0,217.62,1.0
1.0,1.0,1.0,161.09,83.44,-71.83,-13.2,-153.51,40.18,-123.8,-746.17,-220.01,-9.09,171.64,89.98,189.7,0.0
1.0,0.0,2.0,257.31,-29.26,7.51,31.01,8.08,-65.6,-210.65,-220.99,23.04,-6.22,-177.69,322.69,27.05,0.0
2.0,1.0,2.0,-84.29,-5.21,57.38,5.42,2.21,-179.24,-55.73,-64.39,-246.28,0.81,23.93,-272.08,173.75,1.0
1.0,1.0,1.0,-31.54,50.38,39.7,-9.87,70.76,-189.36,83.29,254.63,-176.64,-6.36,-39.24,-189.19,32.06,1.0
1.0,1.0,2.0,-32.63,-48.71,24.13,3.2,-12.48,-35.71,-0.16,203.73,34.61,3.21,-110.34,48.13,-42.17,0.0
1.0,2.0,2.0,-27.68,17.19,-4.26,-22.09,2.74,-110.62,-45.44,50.82,98.48,5.24,-25.06,-90.23,55.81,1.0
2.0,2.0,2.0,-86.05,-4.36,9.77,-8.39,-74.21,-88.68,61.95,-41.72,266.57,-4.12,-2.28,59.81,50.48,1.0
2.0,1.0,0.0,13.26,-5.62,68.95,11.45,93.08,-33.99,35.47,327.56,70.35,-2.8,-14.46,7.38,-32.28,0.0
2.0,2.0,2.0,-56.97,19.96,135.91,5.16,7.8,273.39,53.86,-385.83,-124.02,11.2,33.26,-335.37,85.97,0.0
1.0,1.0,2.0,153.53,21.47,72.08,31.92,-18.52,87.6,-26.84,-230.42,41.44,5.32,8.41,336.87,-65.13,0.0
2.0,1.0,2.0,-34.05,68.84,13.8,13.67,-5.36,-28.76,49.39,-231.17,-34.99,11.13,150.65,-144.88,180.03,1.0
2.0,2.0,0.0,115.63,6.84,94.63,-12.96,-46.2,5.16,79.33,-400.42,188.05,5.72,-32.55,83.19,96.0,0.0
1.0,0.0,2.0,202.52,-70.24,-4.02,-4.92,12.31,-300.72,103.99,26.4,30.74,6.11,-340.35,118.71,115.72,0.0
2.0,1.0,1.0,191.88,9.93,53.72,39.73,-113.7,16.68,105.78,-363.24,206.97,4.36,-66.28,686.83,-148.95,0.0
2.0,1.0,1.0,-12.96,-15.01,-75.48,-57.22,75.15,-54.35,-30.28,701.39,-181.18,-9.63,125.1,-277.15,48.65,1.0
1.0,2.0,1.0,67.45,-23.32,46.77,0.59,-78.6,52.06,25.13,-433.2,-117.06,-0.41,39.31,65.52,48.4,0.0
1.0,2.0,1.0,-39.24,15.62,-41.09,-30.68,91.41,-278.49,-73.0,421.33,-160.64,-23.76,30.79,-298.14,122.02,1.0
2.0,2.0,0.0,-23.05,-16.11,-1.76,17.62,-60.83,6.05,-179.65,4.95,146.92,26.68,-5.21,280.47,-109.05,0.0
2.0,2.0,1.0,-154.24,-9.07,-45.27,-22.29,26.28,106.09,9.05,373.52,-155.97,13.9,200.91,-320.58,41.48,1.0
1.0,3.0,1.0,74.84,-2.71,63.08,-1.2,-80.58,181.1,-44.63,-736.09,-300.65,6.06,9.33,-93.76,50.86,0.0
1.0,1.0,1.0,165.12,-48.39,-101.14,24.59,-90.21,-196.73,36.04,-179.82,190.11,-16.36,-69.15,581.31,-57.22,0.0
2.0,1.0,1.0,-146.75,51.37,-4.0,32.82,-13.67,-201.52,-64.38,295.07,277.55,30.24,362.81,200.57,83.35,1.0
1.0,2.0,2.0,63.54,-44.77,19.91,21.61,26.57,55.01,-39.04,-270.27,40.28,-14.4,110.12,-23.32,132.42,0.0
2.0,2.0,2.0,112.28,-40.37,3.77,4.77,-30.92,131.53,-75.01,-381.23,-206.33,9.98,97.2,18.66,52.84,0.0
1.0,2.0,2.0,-94.35,-16.44,-34.89,-25.45,5.5,-119.24,-43.1,159.91,76.05,-3.15,-20.81,-166.94,48.26,1.0
2.0,2.0,2.0,-18.19,-10.55,40.15,15.04,-30.22,2.21,-27.41,-124.61,-223.31,-9.18,89.77,6.91,6.58,0.0
1.0,2.0,2.0,-54.59,10.29,35.52,17.87,26.97,279.55,-2.86,-204.25,205.83,2.33,-64.2,-127.43,-11.46,1.0
1.0,2.0,2.0,13.96,-63.04,60.56,22.0,-24.49,56.78,-71.52,-252.56,-350.29,2.61,45.47,-26.02,-1.11,0.0
2.0,2.0,1.0,67.0,-11.82,49.62,35.62,-4.96,-65.04,72.51,-0.41,149.92,13.9,54.3,377.32,-79.14,0.0
1.0,1.0,2.0,143.72,-54.17,-17.52,11.8,-50.28,-196.7,84.34,-29.48,164.08,-11.09,-139.59,402.69,-23.34,0.0
1.0,2.0,1.0,277.39,60.47,81.73,-31.39,-129.87,-66.81,-148.29,-663.67,163.0,-2.91,67.48,337.64,134.62,0.0
1.0,1.0,1.0,-70.08,53.02,-150.51,14.33,71.96,175.82,40.54,18.3,105.96,-17.12,51.24,-192.64,22.21,1.0
0.0,2.0,1.0,-46.24,-8.83,-2.31,19.34,11.27,87.41,63.34,-88.7,70.28,1.34,55.65,-63.43,52.06,1.0
2.0,1.0,2.0,-25.48,30.9,16.59,-15.71,-48.29,-69.4,-33.49,-120.39,-134.8,-24.47,-80.28,-79.85,11.86,0.0
1.0,0.0,1.0,-68.96,10.79,0.14,3.8,101.33,79.81,-103.95,335.45,49.0,7.92,-3.38,-296.75,90.7,1.0
1.0,2.0,1.0,38.85,-19.53,-6.87,31.6,-61.69,23.81,155.85,-407.95,-269.83,11.06,59.57,131.59,-14.76,0.0
2.0,2.0,1.0,92.29,13.9,112.99,-14.09,-178.05,-35.39,-41.35,-642.78,-224.88,22.02,178.42,132.46,145.46,0.0
0.0,2.0,1.0,107.08,5.27,-38.29,23.93,-34.65,-137.93,-2.03,-51.43,223.22,17.17,59.82,501.67,-97.04,0.0
1.0,2.0,1.0,123.72,5.81,-38.56,-36.27,59.14,-136.61,-35.11,-162.9,-248.15,11.08,-153.81,-293.95,130.24,1.0
0.0,2.0,1.0,-168.86,-28.12,-105.27,-1.46,-65.66,45.96,-33.74,235.8,59.92,9.59,11.78,58.9,-130.2,0.0
2.0,3.0,1.0,294.2,-9.23,-131.19,-16.46,-195.95,12.85,-86.94,-1169.29,-79.86,1.6,77.44,357.49,119.36,0.0
1.0,1.0,1.0,-15.01,-7.57,-31.3,-4.57,-23.79,25.29,32.43,-75.9,-272.58,-4.1,70.7,-144.65,64.34,0.0
0.0,2.0,2.0,137.97,34.24,41.15,32.73,-52.05,-4.08,74.34,-243.44,159.54,-2.32,85.91,524.06,-116.4,0.0
1.0,2.0,2.0,-150.84,55.8,32.54,30.62,74.85,240.93,130.94,78.19,237.29,4.12,65.24,-147.5,-44.35,1.0
2.0,1.0,1.0,42.0,-8.16,-63.49,0.25,-6.57,-18.8,12.91,-45.99,-61.3,-3.41,-88.95,-9.02,23.2,0.0
1.0,2.0,1.0,263.32,12.22,14.61,2.92,-87.12,-0.35,168.44,-585.15,92.78,13.94,115.31,427.99,44.46,0.0
1.0,1.0,2.0,1.34,-16.77,28.08,35.27,11.46,14.33,20.5,-197.48,-10.56,-1.05,127.36,-23.84,137.0,1.0
1.0,1.0,3.0,152.68,0.67,20.44,18.24,-140.06,-126.03,41.51,-449.57,156.05,24.11,-226.91,486.09,-47.27,0.0
1.0,1.0,1.0,-224.26,76.19,-4.83,-10.06,132.08,-26.38,-39.83,875.18,-110.45,13.84,229.99,-343.84,-21.53,1.0
1.0,1.0,0.0,-29.61,-12.25,-34.86,23.42,0.55,-13.67,44.92,-137.76,-88.81,21.64,189.38,-68.59,135.62,1.0
1.0,2.0,1.0,64.94,-27.96,-100.82,-5.72,-61.44,94.24,63.28,-384.26,-408.77,0.73,36.77,-84.9,35.83,0.0
1.0,1.0,1.0,200.98,-76.99,6.79,2.88,12.95,-322.62,127.06,99.82,104.3,-25.93,-231.96,270.01,65.56,0.0
2.0,3.0,2.0,144.24,-26.32,-25.38,3.69,-53.82,64.95,267.84,-572.78,78.55,-3.58,-7.82,147.09,59.77,0.0
2.0,1.0,3.0,-86.53,3.77,-12.15,-1.92,-15.89,-77.27,-67.65,66.85,-146.88,8.92,129.39,-156.01,105.7,1.0
2.0,2.0,2.0,266.21,72.94,5.3,-34.78,5.78,66.07,56.21,-306.17,61.09,-7.28,-47.12,113.46,28.24,1.0
2.0,2.0,2.0,191.03,-66.18,46.04,39.13,-72.07,36.28,-0.38,-516.14,-146.02,-18.9,129.31,434.73,-39.63,0.0
2.0,2.0,1.0,-100.57,-52.56,61.34,27.81,-21.7,-103.18,-35.72,30.51,-158.74,-1.77,-21.62,9.71,-24.34,0.0
2.0,1.0,2.0,103.23,-25.36,50.73,3.06,-90.37,-230.28,-35.62,-109.7,136.51,9.3,-130.98,392.92,-32.57,0.0
1.0,2.0,1.0,114.93,2.07,-70.06,29.15,11.29,139.95,61.19,-655.43,-126.5,-2.5,-14.25,-79.25,114.39,1.0
2.0,2.0,2.0,-34.13,-26.15,86.86,-0.34,-12.13,34.12,-81.35,-145.97,-105.91,18.45,-87.33,-78.59,-43.24,0.0
1.0,1.0,1.0,0.64,55.74,-78.52,-16.93,53.09,-50.36,38.2,47.09,-78.2,10.12,98.6,-242.22,136.14,1.0
1.0,1.0,1.0,-91.58,93.31,45.14,17.04,7.24,-16.62,-88.43,173.86,574.25,1.99,96.39,136.98,49.7,1.0
1.0,1.0,2.0,56.65,-20.24,-148.77,6.76,-21.15,-41.01,-41.45,-49.22,-21.23,7.36,-201.04,58.77,1.43,0.0
2.0,2.0,2.0,7.69,37.66,126.75,16.96,-9.24,-41.64,-198.16,-41.42,103.63,6.65,3.64,194.26,-72.96,0.0
2.0,1.0,1.0,-81.76,8.08,-53.52,-52.32,123.11,-64.68,107.61,1017.51,-222.37,25.59,139.09,-305.6,-39.76,1.0
2.0,2.0,2.0,121.91,6.94,-119.14,3.81,-30.4,-191.2,52.36,-29.59,124.49,3.7,94.72,404.36,-50.41,0.0
