cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,num_21,num_22,num_23,target
2.0,1.0,-121.41,-23.67,301.99,19.42,-3.75,-136.08,-243.67,28.23,57.86,-0.11,18.81,43.67,63.74,-24.54,-24.37,-12.14,-11.58,76.36,9.22,-162.96,128.44,108.65,-4.03,-9.21,0.0
0.0,2.0,-154.1,2.73,-392.53,-52.54,-361.0,34.89,-47.45,43.32,-105.68,-0.6,-25.15,49.94,8.35,-57.51,-1.74,-4.8,22.25,20.67,-17.29,-37.44,-170.02,76.09,9.72,-145.19,2.0
1.0,1.0,-124.12,22.97,-204.63,-42.99,242.86,113.82,120.85,-68.98,-11.88,-7.5,-46.74,-2.38,50.21,-38.02,18.11,10.83,-32.37,2.16,1.34,427.75,16.44,-125.59,-5.6,-182.71,0.0
2.0,1.0,45.55,5.46,114.79,-29.31,-75.38,-52.89,46.83,12.1,-91.51,4.09,-15.84,-36.78,76.17,141.05,-40.78,-20.41,5.98,17.7,-2.38,29.54,-70.72,-57.67,2.71,-126.46,2.0
3.0,2.0,-84.22,-45.02,44.51,-16.44,34.23,-10.47,192.98,-34.91,38.4,-14.83,14.56,13.26,46.69,-18.5,3.99,3.71,-5.6,46.62,9.5,106.69,-83.15,96.63,-13.9,81.02,0.0
1.0,0.0,8.01,37.33,-262.03,-22.89,-206.1,24.56,20.39,-42.72,34.24,1.55,-7.57,-22.62,127.19,-41.28,64.03,2.02,14.98,-4.54,-8.25,-51.52,70.62,-51.95,3.35,81.9,2.0
1.0,1.0,189.36,-49.98,541.41,12.18,-0.87,-141.4,-93.59,-22.96,84.59,-5.74,16.75,-2.06,-0.01,-16.46,6.28,-30.16,-19.14,-126.66,3.44,-385.83,54.84,-146.95,2.23,-206.6,0.0
1.0,2.0,132.94,-2.12,184.89,13.83,129.04,-8.84,-14.33,-58.4,-87.69,-0.58,18.62,-35.86,-90.01,-14.86,-148.14,-14.25,-9.58,3.32,3.16,-109.09,-93.38,126.05,-3.29,143.39,0.0
2.0,1.0,-100.0,78.91,-110.57,46.62,243.04,-2.77,7.33,7.07,14.22,1.82,32.44,23.42,-0.15,11.85,-21.58,16.78,-13.49,42.51,0.71,110.64,44.59,-11.07,11.99,-95.51,1.0
1.0,1.0,-176.52,-9.97,-208.37,16.26,35.83,6.59,21.74,45.36,-44.32,0.56,4.51,5.1,-126.93,-31.16,52.58,25.01,-18.72,16.06,18.84,18.97,-24.31,-48.74,6.12,-58.18,0.0
1.0,2.0,67.46,-70.6,-528.3,-58.34,-320.19,-84.19,46.04,-13.35,-62.68,-6.34,39.7,-39.2,-21.78,18.99,-128.3,-1.67,22.42,13.13,-2.16,37.86,18.25,100.66,-0.19,-9.19,1.0
2.0,1.0,-142.34,97.41,121.15,10.12,25.63,-84.91,189.12,-11.74,-75.19,-0.61,25.87,2.54,-4.22,28.04,-46.2,-14.21,-0.06,-61.85,2.05,-25.62,74.25,130.78,-1.67,-15.81,0.0
1.0,2.0,-78.33,-61.24,-261.16,-8.11,-356.67,-26.63,125.95,41.14,-156.89,5.41,0.45,6.5,27.71,-0.28,-32.1,5.14,23.39,37.12,15.07,-215.72,-192.17,-101.74,-17.93,28.68,2.0
1.0,1.0,-190.7,-13.36,-94.95,38.5,-86.18,101.7,107.05,-5.83,-11.2,3.54,6.25,19.0,-16.11,-47.76,26.6,6.92,23.34,0.74,3.46,-165.39,-61.5,44.46,-6.2,-17.41,1.0
2.0,2.0,-62.33,-29.18,53.06,6.38,17.98,-80.68,151.13,7.03,-39.38,-9.52,22.78,-6.74,36.72,39.25,17.39,0.9,-9.26,-14.33,2.42,-22.08,-4.52,-185.96,-5.61,7.43,0.0
1.0,2.0,-148.71,16.04,-67.9,-8.43,183.93,17.75,20.96,-7.28,85.66,-5.43,-43.08,33.24,39.27,-14.03,9.6,-5.06,-17.65,16.05,19.59,281.63,115.34,-2.05,-3.09,-1.47,0.0
1.0,2.0,-165.49,-80.22,-63.46,18.12,-58.07,105.73,1.21,69.81,-33.27,1.05,10.38,11.52,0.06,5.73,96.34,1.33,12.74,-0.94,2.39,-158.22,38.49,124.65,-10.31,-46.98,1.0
1.0,2.0,-123.34,-5.01,-218.15,-4.01,-302.55,-50.79,16.88,40.14,5.12,16.74,27.22,-54.28,-40.66,46.51,0.07,11.24,4.58,15.92,24.0,-292.71,-91.69,-9.01,8.61,-100.24,1.0
3.0,1.0,-118.43,78.25,384.71,21.05,118.26,-7.2,77.89,18.67,24.69,14.34,10.58,-35.71,-10.6,16.21,-81.54,-3.38,-19.62,-82.38,7.52,-138.38,-50.69,-21.11,6.9,51.21,0.0
1.0,1.0,-316.33,-26.19,-140.12,-20.35,-209.74,-130.17,-74.92,26.88,-2.98,-3.09,7.73,21.19,16.43,30.96,19.72,-1.81,-8.03,-103.33,-0.3,-68.71,18.29,0.27,-2.13,98.13,2.0
2.0,2.0,22.93,-23.65,9.0,-9.56,252.72,-15.71,-39.46,-66.3,162.28,-8.24,18.33,23.4,-18.16,-39.79,60.48,4.52,-30.67,-48.17,4.18,196.18,12.24,-34.26,1.9,-45.71,1.0
2.0,2.0,26.83,-95.0,224.81,-9.98,-222.02,-52.92,-37.12,-25.36,8.53,-4.05,-68.63,7.09,-9.6,-14.5,-45.29,20.69,-4.07,15.59,0.52,-69.19,7.02,-96.8,-3.07,-4.34,2.0
1.0,1.0,-303.39,-30.27,-76.84,39.99,-171.97,-173.36,-14.9,16.49,21.54,-20.89,-24.27,-5.55,-31.45,125.87,-90.18,3.5,7.44,10.37,9.07,-58.49,-164.35,-39.17,-1.81,-29.67,0.0
0.0,2.0,-303.88,-34.01,-185.41,43.04,-12.54,-51.12,43.03,6.4,33.95,9.0,-7.13,55.91,-89.85,-66.8,153.86,2.06,1.29,-31.4,3.82,-32.54,-8.58,299.56,9.38,21.32,0.0
1.0,2.0,-264.46,8.41,-84.69,22.65,-73.43,-133.07,-3.17,-3.03,4.8,12.91,-57.42,-31.61,-24.11,-47.14,45.41,-7.26,11.65,-37.63,6.91,174.56,12.43,169.74,-4.56,-31.53,0.0
1.0,1.0,-109.62,-45.07,242.64,41.88,-63.09,-138.84,29.25,38.22,-200.61,-0.96,-59.84,-42.73,-64.9,76.07,73.18,-0.84,7.78,47.99,-2.02,15.72,12.13,-10.1,-2.16,53.2,0.0
1.0,0.0,-247.2,-97.62,-381.65,-7.33,-65.82,-83.6,-123.37,-3.29,78.73,4.52,-11.17,-12.85,-14.82,-13.06,-138.16,-6.26,8.88,27.94,0.46,213.09,42.28,137.63,-6.37,88.58,2.0
1.0,2.0,-222.11,82.64,-516.7,-17.46,-365.15,-135.74,-8.99,32.65,51.69,4.04,7.5,-46.3,150.8,51.52,62.43,-14.19,44.31,-52.7,-1.52,69.79,221.39,-250.91,5.01,65.82,1.0
0.0,3.0,58.25,8.35,-205.6,-5.92,-69.77,32.64,-25.45,25.73,-17.72,17.33,-6.24,9.21,-24.48,96.11,-94.33,-13.86,22.52,32.47,-9.15,22.36,33.28,-65.98,-16.1,-103.25,2.0
1.0,2.0,-157.45,59.79,-372.91,16.73,20.08,56.79,-132.2,1.18,-27.43,2.83,36.5,-27.65,92.42,68.22,9.73,6.65,10.32,-87.51,2.45,29.22,-82.53,64.08,7.35,94.7,1.0
1.0,1.0,-229.85,38.04,-345.94,7.43,-22.3,-10.11,130.13,-2.96,-26.57,-5.15,2.93,33.29,-17.4,-1.52,24.97,-2.12,15.41,58.03,7.35,161.15,-34.67,-8.9,-2.52,15.63,2.0
1.0,2.0,-26.78,25.7,-154.5,1.48,-174.35,-194.75,-9.05,6.21,-116.94,16.22,-22.34,3.34,-28.9,32.91,-54.35,-2.07,10.13,46.4,0.17,82.58,-8.46,-91.44,-9.28,-58.57,2.0
2.0,2.0,-121.07,-36.71,90.31,-27.89,-93.8,51.0,-14.39,-11.43,-16.91,1.99,-24.74,-0.8,27.57,16.16,58.59,-4.85,-4.46,60.03,2.7,-59.18,-41.09,-11.06,1.31,170.7,2.0
1.0,2.0,260.37,29.16,-150.13,-12.64,15.52,-119.96,5.73,-59.15,68.41,-3.78,12.45,-12.48,-5.03,-82.53,32.48,-4.18,-1.52,-26.57,-6.5,118.15,-3.55,3.44,-1.16,-19.71,1.0
1.0,1.0,148.97,-0.51,66.51,5.69,209.04,-91.22,-37.87,16.1,1.03,-3.52,-9.21,64.95,-26.01,39.85,55.53,0.93,-19.79,25.91,-6.67,217.93,41.3,-122.0,15.85,3.99,0.0
2.0,2.0,-205.7,10.58,60.1,-3.24,-30.11,-46.09,-17.66,-4.2,-25.47,-0.75,-0.21,-47.87,52.96,28.13,-128.57,-10.7,-2.38,29.67,-10.69,-10.69,14.93,44.54,5.07,12.12,0.0
1.0,2.0,24.85,-42.15,-15.28,13.31,59.23,-207.8,69.97,42.7,17.37,-0.78,-12.17,-35.79,-21.88,-14.38,-1.88,-4.61,-7.09,8.08,1.95,198.11,-18.62,-42.47,8.94,-62.61,0.0
3.0,2.0,-239.64,53.43,596.83,42.19,93.23,-98.25,24.87,6.94,-14.79,6.74,26.63,13.88,39.78,140.12,42.29,-4.63,-26.65,3.11,-6.15,-280.28,-88.08,152.05,4.11,54.54,0.0
2.0,2.0,48.4,6.44,40.37,4.58,40.42,-98.24,-42.03,13.69,-0.27,-2.54,-39.28,63.85,81.6,-49.52,37.27,12.73,-8.39,-76.3,0.59,210.13,109.97,-9.7,-0.64,13.27,0.0
2.0,1.0,20.87,37.68,-167.24,-20.1,-198.26,-132.03,1.11,24.29,101.85,-1.43,-29.64,21.54,-50.79,-24.94,40.79,11.54,12.51,-40.48,16.49,177.07,13.94,56.76,-16.2,99.94,2.0
1.0,1.0,-126.67,18.92,-139.26,-3.37,-414.43,-9.27,-0.7,26.2,-85.8,16.01,-51.36,6.1,-8.07,20.3,-15.75,11.37,28.39,-54.69,7.47,-178.56,52.13,232.83,-9.68,-141.24,2.0
1.0,2.0,-134.03,30.93,2.55,24.91,-95.75,-114.74,166.42,28.48,-104.4,-7.76,-55.8,3.44,-18.6,-4.27,-5.02,9.99,8.44,14.2,-18.01,120.57,71.0,-2.21,-2.25,-2.79,0.0
1.0,2.0,-117.25,-66.56,-149.59,15.05,53.72,4.33,-10.46,10.37,-73.16,-14.74,-10.66,-2.17,31.42,14.26,-22.31,21.95,-12.35,-111.42,10.19,96.68,104.98,17.7,21.6,79.11,0.0
2.0,1.0,-134.0,15.95,32.88,42.02,195.48,8.92,-61.45,39.0,83.67,-0.18,49.47,1.01,20.4,1.62,62.83,-10.39,-1.96,79.43,-0.73,-52.66,-34.03,-51.53,21.92,-144.48,0.0
2.0,2.0,-209.98,0.03,-45.57,29.04,-344.23,-105.09,100.69,-57.58,6.34,-4.88,13.7,14.61,-23.87,31.62,24.21,14.86,17.38,-6.43,-5.04,-319.14,-53.52,30.21,-3.76,-45.94,1.0
1.0,1.0,125.72,-60.48,231.21,-2.56,-1.24,-68.4,-212.4,-58.8,-0.86,-0.33,-15.04,19.97,-2.61,-28.02,141.05,-13.96,-3.19,61.09,24.99,-50.8,54.63,-3.67,4.67,-127.14,2.0
1.0,1.0,270.86,-51.41,276.18,16.77,-35.31,-124.13,-11.65,-23.62,31.78,-0.28,-2.95,22.7,32.72,-59.94,80.26,-12.48,4.23,-3.73,-1.38,-141.15,13.91,208.73,-8.33,-6.66,0.0
1.0,2.0,-91.19,-19.38,-8.02,10.63,-107.68,-149.29,-48.99,13.84,-18.99,1.8,-11.39,31.23,-68.15,17.27,-24.31,-17.44,10.06,39.55,4.38,-18.5,-87.14,137.57,0.46,-30.98,2.0
2.0,1.0,-17.82,-1.35,159.35,-8.15,-68.45,-103.72,0.16,-21.63,60.93,6.49,30.66,-23.71,-64.67,-47.49,19.76,-9.89,-11.68,-90.57,-18.5,-180.52,-105.0,-95.92,-13.32,-68.97,0.0
1.0,1.0,117.54,25.54,-171.68,3.78,8.84,-148.07,133.52,18.35,53.82,8.46,18.52,-63.23,-28.68,20.74,15.78,-15.17,19.13,19.22,-12.12,193.25,-34.14,82.66,9.34,117.95,1.0
2.0,2.0,-268.97,73.1,35.06,42.7,94.66,-99.63,13.55,-71.21,57.72,-17.82,44.44,-2.68,58.11,-1.02,9.13,-7.93,-0.51,-73.34,28.29,-24.77,-63.76,-47.97,-5.11,121.59,0.0
1.0,2.0,-10.25,-30.49,19.21,0.31,74.25,-122.32,47.96,65.18,74.07,-0.08,-36.14,-45.62,-62.11,50.42,6.73,2.17,-11.48,61.61,-21.97,244.01,-104.55,45.9,6.77,-79.55,0.0
1.0,1.0,-237.42,42.29,101.98,39.74,-258.9,-79.16,-145.43,-60.23,-50.83,13.09,-14.85,-42.22,52.8,-17.8,31.83,15.24,6.57,27.92,11.28,-310.01,16.34,28.21,7.13,133.61,1.0
2.0,2.0,75.21,-11.43,54.91,16.95,137.86,-33.57,51.87,24.32,-126.94,8.94,-10.87,6.47,40.56,-73.07,3.91,13.09,-14.96,-1.85,0.18,112.06,25.39,-86.68,-3.39,-1.0,1.0
1.0,2.0,-123.47,4.35,-566.55,-17.65,-274.29,-68.95,-35.87,5.82,-65.33,7.01,54.07,-15.82,65.63,53.81,-21.3,9.89,15.25,-55.9,10.25,-80.13,36.59,0.17,1.83,-17.03,1.0
2.0,2.0,-51.2,38.01,368.01,29.35,131.61,-52.56,51.12,24.84,-16.82,-8.83,33.32,-37.63,53.34,-46.24,92.13,-15.9,-11.06,-94.22,6.43,-166.1,-10.13,-12.34,-14.33,27.35,0.0
1.0,2.0,79.79,25.33,156.59,-8.87,-38.09,-144.49,-33.82,-46.53,-47.66,2.39,-8.89,11.38,24.94,66.08,-118.95,-37.07,14.6,-37.54,-19.58,40.73,51.58,-143.95,-13.14,-129.89,2.0
2.0,0.0,-204.87,44.33,-408.52,-28.42,-592.45,-232.85,-143.79,26.27,83.74,-1.2,13.15,29.94,-57.96,-27.16,116.39,24.34,20.54,-74.06,2.0,-148.63,84.02,-10.02,-7.55,104.0,2.0
1.0,2.0,-129.3,-3.59,-639.66,-31.02,-253.94,4.94,-184.8,-39.14,-71.66,11.49,72.08,33.69,138.18,68.95,33.94,0.89,19.98,-35.58,12.65,-96.03,120.63,-10.15,3.45,4.63,1.0
1.0,2.0,-25.43,71.63,77.09,64.76,212.36,-71.75,43.79,-11.21,35.24,8.99,61.35,-0.24,81.12,-13.36,122.15,-16.52,-2.73,-26.57,-11.34,-147.15,-59.59,-165.38,5.48,-48.61,0.0
1.0,1.0,-65.47,75.46,-166.69,51.18,352.69,62.41,144.27,94.41,-55.2,7.19,7.0,-3.86,36.53,63.91,-67.77,17.34,-11.19,-52.25,-4.79,261.43,-37.81,88.02,20.74,-111.49,1.0
2.0,2.0,-163.79,82.92,-47.01,26.91,10.82,-125.1,-170.06,-18.81,20.51,2.32,0.44,34.21,-14.06,-16.98,-41.01,24.27,-20.64,44.64,5.64,32.54,-15.3,-86.84,-17.14,-40.78,0.0
1.0,1.0,248.22,-54.12,-200.45,-13.63,-201.89,-79.44,-162.71,-16.52,-55.7,5.0,-11.64,-11.15,-13.73,43.33,29.11,-1.9,27.16,-12.94,7.04,37.6,124.43,160.13,6.21,-42.15,1.0
1.0,2.0,-103.05,-97.63,-128.53,27.92,-34.7,-114.43,-27.78,-15.12,-20.13,7.96,9.7,50.71,20.03,5.94,-51.17,-20.77,24.47,10.12,3.2,49.06,64.51,5.33,-2.27,-203.39,2.0
2.0,1.0,-96.22,-71.45,-52.43,-11.93,-16.95,80.53,27.51,90.04,-122.71,-16.27,-6.46,8.45,-28.12,-15.78,110.54,0.64,4.16,46.97,-7.3,26.4,-16.06,88.47,4.38,-144.82,2.0
1.0,0.0,-169.79,-4.75,-446.93,5.97,34.96,-2.57,-67.98,24.85,48.38,-3.05,44.9,-63.67,-75.33,-82.48,-44.18,-11.58,16.48,67.22,-3.07,124.62,42.98,23.8,-18.78,159.45,0.0
1.0,2.0,86.25,-46.05,-321.12,-30.99,-155.78,-18.91,146.34,59.59,95.79,14.9,19.74,43.29,83.85,-34.58,-10.56,-12.8,27.82,10.63,4.13,75.38,-47.87,101.33,-10.92,81.21,1.0
2.0,3.0,-275.13,66.29,322.72,23.05,158.68,82.76,-70.73,-50.29,51.44,3.96,-5.47,-3.94,10.38,35.08,44.76,-11.94,-11.08,26.21,0.46,-77.56,126.3,86.38,-3.63,3.83,0.0
1.0,1.0,-294.15,-63.05,-183.65,1.13,-93.34,-62.88,-195.07,-32.68,-73.89,14.12,-9.08,-0.78,6.8,-15.7,34.21,-16.52,13.81,-0.91,4.59,66.47,-113.33,105.57,4.78,-81.21,2.0
1.0,2.0,601.34,-25.84,17.43,-18.31,-23.41,71.97,165.02,-68.81,-101.46,0.31,9.92,39.16,3.32,54.34,-58.63,-25.31,44.22,-44.85,-6.61,17.2,-166.33,-40.16,7.57,39.86,1.0
1.0,2.0,-52.09,4.43,-454.98,-37.75,-242.57,-167.08,-78.82,17.9,-186.01,4.79,29.15,31.31,-4.03,-37.79,29.39,-8.09,15.76,-27.89,-14.16,103.65,-95.68,9.25,-1.66,25.07,1.0
1.0,2.0,-53.94,83.72,27.67,-1.13,-184.17,-17.45,-35.38,-23.81,-25.26,-10.86,-33.26,-33.51,-12.91,75.6,11.26,9.16,3.78,-19.36,-5.69,-109.51,58.79,8.17,-7.34,211.1,2.0
1.0,2.0,-12.72,-1.41,-89.81,-11.57,-192.51,8.47,100.42,-16.64,95.68,-10.3,-33.24,-47.95,-45.65,-2.08,-16.19,0.03,16.36,36.43,2.74,-38.01,-188.13,-10.11,-7.04,61.41,2.0
2.0,1.0,-196.77,-88.4,-271.73,-33.53,-584.54,-244.51,-52.76,29.19,16.54,-11.38,-36.23,-28.31,-63.56,62.21,15.39,20.75,26.2,-1.62,11.48,5.34,-42.7,28.01,0.21,48.05,2.0
1.0,1.0,-151.89,-90.12,-552.69,-4.28,-109.52,41.24,-134.12,-61.18,16.45,-6.65,61.51,9.05,-88.84,-37.86,33.83,3.0,24.7,16.23,-17.17,19.82,-79.5,-86.44,-0.18,51.6,1.0
1.0,1.0,65.37,-15.22,-92.5,7.49,108.94,-70.63,84.59,-1.74,-21.72,-3.31,2.9,-10.95,-31.72,-5.91,-79.0,20.0,-20.84,-15.75,4.63,142.19,33.36,35.08,-5.44,-141.85,0.0
1.0,2.0,-109.24,-55.66,-255.98,-2.69,-124.91,-86.65,141.86,-25.51,-81.01,-4.58,-0.08,28.11,-23.82,34.19,61.35,-7.5,19.08,48.38,1.1,96.7,-79.83,-59.05,-5.45,134.47,1.0
1.0,2.0,-27.58,2.75,-149.98,-26.01,-241.99,-77.96,143.86,-23.5,-83.92,3.46,-5.68,-1.61,-38.91,60.47,36.9,12.47,0.95,-41.48,19.18,-49.16,19.07,79.19,-12.15,-49.67,2.0
2.0,2.0,-6.58,-21.53,168.22,18.02,77.72,-89.62,69.67,70.23,72.87,-2.11,-45.58,6.49,-31.15,54.17,-27.42,-2.46,-2.94,30.85,-2.16,163.34,86.86,79.31,-4.32,38.29,0.0
1.0,2.0,532.15,-36.37,33.18,-15.38,-22.93,83.81,106.73,3.0,-142.63,-7.14,-2.73,-28.62,52.76,27.7,61.19,-18.58,30.52,-27.38,12.98,-43.14,-7.42,6.44,4.17,-100.64,1.0
1.0,1.0,260.21,-7.34,-165.63,-38.26,-91.63,78.6,-103.98,62.14,-0.81,-8.41,19.66,-8.4,-48.84,2.37,55.66,-8.56,20.52,-102.72,-7.09,-2.4,-74.51,-114.27,3.87,118.26,1.0
1.0,2.0,171.14,1.28,-58.4,6.7,-31.66,-137.45,7.64,39.94,119.61,-9.99,-7.24,15.22,-53.28,49.04,155.01,-15.89,20.95,-66.67,-1.85,134.34,-85.91,-199.02,0.33,174.27,1.0
2.0,1.0,93.47,0.65,556.8,13.38,33.79,-125.64,-125.02,19.6,73.86,-14.65,0.6,-9.72,17.22,-16.94,-62.6,-14.41,-22.77,6.28,13.61,-246.61,80.54,41.64,-0.82,34.93,0.0
1.0,2.0,172.24,6.91,81.3,30.11,185.68,-168.38,-63.72,34.73,-63.55,5.57,-18.58,1.85,0.37,20.13,-21.55,-7.28,-5.79,-24.62,21.27,225.37,-16.8,69.3,6.78,25.31,1.0
0.0,1.0,290.72,24.11,-151.53,-4.34,34.61,34.15,59.13,12.79,-7.86,-20.93,19.59,32.9,33.1,5.8,52.57,-27.67,26.21,47.64,-10.82,12.93,2.23,50.94,1.93,169.53,1.0
2.0,2.0,-121.33,-71.82,325.02,33.79,46.74,-137.83,78.57,18.86,-2.6,12.17,29.92,33.73,6.96,3.36,-20.26,-0.22,-19.75,80.37,2.53,-182.76,-46.77,43.7,-0.25,-107.26,0.0
1.0,1.0,-52.24,-53.17,-47.21,13.25,240.72,84.59,-95.85,-27.53,1.09,0.19,-5.49,-34.77,-29.76,-24.7,76.37,9.6,-23.59,5.82,5.28,112.6,-52.68,67.89,2.42,53.08,0.0
1.0,1.0,-64.61,-44.43,-204.68,-3.05,226.9,143.92,63.08,-5.06,-47.58,-9.94,-8.41,-4.06,27.02,12.09,68.62,25.64,-28.03,-20.77,7.01,188.65,-11.23,8.49,-2.29,-15.39,0.0
1.0,1.0,-235.93,-25.16,-739.33,-36.04,-264.18,-16.85,20.83,-10.84,-16.14,-5.78,-14.12,3.31,128.21,-56.66,-98.13,25.21,22.38,-56.84,-4.63,302.42,89.42,-204.48,-9.56,32.82,2.0
2.0,2.0,82.87,-28.01,91.9,-18.76,99.2,55.16,20.9,-11.16,19.27,10.53,5.8,-30.16,3.22,-73.9,26.59,-5.65,-5.75,-31.37,3.51,64.54,-113.16,32.11,-8.72,-3.25,0.0
0.0,1.0,-152.6,17.71,-208.18,-42.77,-255.68,85.7,98.96,58.05,-18.96,4.17,-49.12,51.76,59.95,-5.74,73.63,-10.04,14.16,49.06,-12.1,-50.1,-0.05,68.62,-3.35,19.65,2.0
1.0,0.0,-192.21,24.87,-126.65,9.95,-365.34,22.42,-54.36,-1.99,0.64,-7.71,16.43,-8.37,8.14,-49.86,-1.61,5.92,22.88,15.78,2.67,-398.67,126.98,15.75,0.05,-106.37,1.0
1.0,2.0,-261.55,-0.56,-144.17,4.8,86.66,-19.07,-70.73,-34.19,-80.03,-5.73,-33.45,19.16,-57.25,11.0,-22.95,-3.96,-10.94,-32.41,-7.7,185.14,-9.14,75.38,-6.71,70.53,0.0
1.0,2.0,-138.91,28.89,-136.76,4.3,96.8,45.35,45.01,31.08,42.53,-1.97,-31.95,50.91,-72.47,19.75,149.36,16.87,-13.87,3.85,-26.53,180.79,-29.54,-10.02,-22.47,-63.02,0.0
1.0,2.0,-238.91,2.27,-140.01,1.01,88.56,14.55,-117.66,15.69,23.09,7.13,-38.03,-10.49,-14.49,13.12,69.5,2.97,-13.44,-19.26,5.65,188.49,-31.99,91.86,18.53,-112.88,0.0
1.0,2.0,-129.82,74.34,125.25,81.0,-224.99,-209.29,14.7,-9.5,-147.26,0.64,3.79,2.85,-23.34,-2.99,-74.62,20.1,12.77,-84.49,-5.22,-312.12,-21.9,-34.63,3.76,-126.98,0.0
2.0,2.0,136.9,-22.51,730.36,4.26,-20.64,-129.35,192.48,22.72,-108.69,14.83,-5.66,1.06,-0.65,-20.71,63.93,-13.83,-34.84,52.32,-17.91,-402.86,109.97,-124.99,4.39,76.49,0.0
2.0,2.0,-167.81,-4.81,-257.19,-11.33,5.49,11.35,87.1,13.96,-32.87,6.19,22.14,-36.11,59.28,58.54,-91.45,-8.95,9.77,16.22,13.9,124.01,92.47,-250.1,-7.42,53.79,0.0
1.0,2.0,49.23,27.09,-146.39,-20.77,-299.95,12.64,-84.94,2.36,33.79,-0.21,-29.59,-5.28,-53.47,56.33,59.28,15.92,13.09,4.06,12.85,-123.8,29.79,-126.5,1.51,19.0,2.0
2.0,1.0,0.3,5.51,356.89,9.37,133.12,14.47,4.06,56.1,11.39,0.13,11.46,5.03,-10.97,-50.66,-149.07,-13.61,-12.37,-13.4,23.18,-104.3,-103.64,121.84,-4.79,166.32,0.0
2.0,1.0,120.42,-30.78,688.58,25.09,156.14,-36.36,-29.97,-6.86,-61.29,3.05,16.85,12.28,7.93,-35.61,58.82,-20.59,-24.36,5.53,6.57,-317.94,30.79,-80.74,3.96,65.21,0.0
1.0,1.0,90.1,-47.07,-294.26,-18.23,-92.22,-102.52,-146.17,37.14,-132.73,-2.64,27.48,-14.03,-17.8,-5.86,-75.85,-20.77,24.39,39.18,-15.08,114.9,-101.12,39.81,7.48,144.55,1.0
1.0,2.0,-114.5,-61.71,-91.72,55.14,-21.88,-129.54,3.56,6.33,63.81,15.26,26.5,19.03,-46.73,-119.2,43.9,11.96,-2.9,81.74,-2.87,-135.24,-71.74,150.8,14.82,43.13,0.0
1.0,1.0,-107.98,28.75,-167.49,-35.63,-157.18,-65.24,-127.33,-32.72,49.43,-0.77,-18.84,0.41,-7.74,36.35,26.85,-19.0,10.4,-38.75,-27.87,80.41,-77.05,9.64,8.51,93.47,2.0
2.0,0.0,-196.07,27.2,-242.32,-72.89,-353.42,-110.86,-16.94,-95.87,-24.55,-11.33,-23.28,2.11,-106.74,45.63,58.67,11.78,-7.14,33.23,4.62,71.65,-236.76,25.68,1.23,199.98,2.0
2.0,1.0,-109.76,-6.57,-270.69,-54.32,-419.51,-114.45,22.83,48.83,-36.36,5.38,-9.95,41.47,82.47,31.14,162.86,16.71,6.36,12.53,-3.55,-32.2,-71.44,-8.16,2.05,9.31,2.0
2.0,2.0,-73.45,-45.39,305.56,51.92,13.47,-152.32,32.68,-24.83,-8.37,2.09,-9.18,-20.15,-26.89,41.05,-13.32,-21.84,13.18,-63.43,-6.73,-87.86,153.58,-129.9,-6.21,-161.96,2.0
1.0,2.0,250.1,-21.91,375.15,41.83,-33.59,-217.04,-51.8,81.31,104.95,-3.97,-6.52,21.42,15.47,86.5,5.89,-20.61,15.64,-49.31,3.94,-114.34,4.38,-80.93,1.71,111.1,0.0
0.0,1.0,43.22,108.04,-484.88,-30.96,-221.71,-42.19,81.99,9.46,70.49,-2.93,34.35,-11.44,-7.53,27.03,-110.76,-22.65,39.04,-5.73,3.99,43.76,188.18,-169.56,-0.16,71.57,1.0
1.0,1.0,-0.04,38.62,-372.64,-50.78,-454.15,-19.26,44.73,58.84,117.37,-12.79,5.79,-26.14,32.8,28.93,-78.2,-6.87,46.46,-39.06,0.63,-56.13,-24.72,-58.78,12.67,-131.62,1.0
1.0,0.0,-77.24,34.53,-173.14,22.97,-62.72,87.97,54.57,12.82,28.21,4.84,16.42,-46.44,-42.31,0.49,0.49,8.96,17.97,-119.1,17.31,-105.86,8.6,-108.06,-13.15,-1.13,0.0
1.0,1.0,-67.75,91.87,-201.02,14.77,-48.28,167.81,60.67,-16.14,81.44,-2.62,10.86,-25.72,-17.83,76.31,-81.41,3.99,22.18,-6.44,-8.56,-109.8,-145.02,8.66,3.47,-127.88,1.0
2.0,3.0,-42.06,-5.87,14.53,-26.55,-54.57,-12.7,105.76,29.9,25.61,5.77,-10.22,20.53,-31.78,-85.08,18.11,4.88,-12.47,-25.34,-5.47,15.39,77.76,119.8,4.22,64.72,0.0
1.0,1.0,-140.42,-10.5,-372.42,-17.28,-173.85,-95.2,166.99,-50.43,-93.24,-9.51,23.64,13.61,82.54,25.98,55.33,-10.47,23.95,-40.02,-26.48,103.86,-25.69,18.14,1.01,-94.12,1.0
1.0,2.0,-0.76,-33.65,-377.31,-11.56,-85.41,-120.11,80.24,8.86,58.55,5.56,11.54,-40.75,30.98,-80.23,20.09,3.06,9.83,-0.31,-16.93,189.06,-41.73,182.16,7.93,112.25,1.0
