cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,target
2.0,2.0,67.1,-150.76,4.57,89.6,-97.42,41.73,131.23,41.52,-107.95,-34.02,-112.09,66.83,226.21,-21.51,-138.43,28.28,126.45,-31.53,-1.15,348.92,-4.09,2.0
1.0,2.0,47.73,-80.1,-7.47,-41.65,16.9,-15.8,13.45,-22.34,76.15,-37.53,71.69,-63.67,69.78,-45.59,26.94,-125.28,124.37,8.77,-9.42,73.77,0.65,0.0
1.0,2.0,114.3,-35.27,0.03,187.84,24.3,6.37,107.39,160.55,-42.23,122.44,-66.45,11.66,103.62,28.13,51.87,-53.99,20.75,-106.07,23.69,309.78,6.16,0.0
1.0,2.0,-4.51,77.71,22.15,98.51,-38.25,26.88,-169.77,-68.04,6.03,249.59,30.94,-15.02,-212.74,1.91,-96.32,-34.57,-134.01,100.97,-20.52,63.26,0.97,1.0
1.0,1.0,51.0,-122.3,-12.11,-116.55,10.14,3.91,145.66,-35.43,-84.37,7.35,-1.68,-6.82,-50.46,5.26,95.69,3.39,31.86,17.55,26.67,169.34,3.86,2.0
1.0,2.0,56.5,106.28,1.86,-78.71,27.06,28.55,-25.87,-113.19,-1.7,1.74,-42.42,-107.94,-64.03,-8.39,-85.04,15.08,-31.8,242.02,-4.94,-38.51,1.02,0.0
1.0,2.0,32.18,50.84,20.11,54.29,56.21,0.73,79.39,-22.56,29.57,-79.18,95.36,111.32,122.54,-19.88,-17.08,-82.72,-24.06,79.09,22.8,75.31,-0.59,0.0
2.0,1.0,38.78,99.28,-10.23,-195.45,57.83,23.07,46.49,7.81,6.67,84.33,1.21,-67.62,-394.59,57.98,-103.61,74.89,61.01,-29.56,18.47,-54.02,-2.08,1.0
1.0,1.0,81.05,-128.1,18.63,97.75,-126.12,2.9,-49.62,-143.87,118.31,-59.34,-29.26,49.51,163.38,139.74,-77.64,-33.2,-146.62,30.97,30.47,144.01,1.56,2.0
2.0,1.0,105.88,53.97,-8.7,-85.62,26.37,13.88,152.99,-9.28,138.77,-48.39,2.99,-37.44,-45.59,15.45,277.57,-29.89,47.75,81.75,-36.62,-191.42,2.46,2.0
2.0,1.0,201.94,-123.51,8.71,46.61,52.73,21.95,195.85,-123.28,74.87,-11.8,-66.97,10.46,-179.02,56.2,-101.77,-31.33,63.24,-155.34,-5.94,148.47,-1.3,2.0
1.0,2.0,-0.08,19.85,2.31,-206.91,-27.75,-7.55,105.47,12.08,-42.56,-100.74,16.83,-12.76,-85.14,-1.26,244.89,-10.19,105.01,-7.23,-12.73,-176.72,-2.84,0.0
1.0,2.0,161.27,92.59,-18.87,-13.78,56.33,-2.27,-142.71,-150.27,6.71,-53.32,9.94,-60.79,-179.79,-14.02,26.14,-33.05,-26.9,-59.7,-3.04,-156.7,-6.91,1.0
1.0,1.0,74.36,-66.88,8.3,-176.65,95.11,26.5,-65.15,-153.03,120.1,-81.45,13.69,69.74,-160.51,74.23,-32.52,-78.76,-1.48,-36.3,0.75,-81.9,-1.32,2.0
1.0,1.0,84.65,-114.35,5.48,340.72,-57.34,15.54,160.52,162.69,31.15,-110.55,-19.08,50.96,536.8,-45.84,-4.46,-44.87,-44.56,-136.54,7.32,383.97,4.29,0.0
2.0,1.0,-35.25,114.48,-4.25,-233.12,-159.38,-22.55,22.32,-106.38,-18.42,228.53,-14.34,-49.17,-818.37,19.8,-118.79,-52.38,47.63,-135.91,1.82,-83.0,3.85,1.0
0.0,1.0,191.44,72.24,0.43,-119.11,24.41,17.88,153.87,180.26,46.22,-28.3,12.91,-2.02,-44.06,30.37,186.17,76.5,67.8,-103.15,-13.44,103.45,0.77,0.0
1.0,1.0,-100.53,-52.35,13.29,130.35,-48.64,-13.58,-217.16,-104.24,53.57,61.07,-105.74,52.19,-350.26,56.26,-307.16,-39.06,132.95,-459.82,-13.88,166.89,0.51,2.0
1.0,2.0,105.61,-7.08,2.2,-63.8,48.75,26.39,-48.36,-6.25,23.07,-16.5,95.63,10.32,110.69,8.31,-67.06,-125.72,-33.51,142.52,2.32,68.96,-1.3,0.0
1.0,1.0,-80.51,45.53,-9.53,48.56,25.82,-27.88,-19.66,37.64,-97.71,-9.27,-0.69,44.28,190.17,27.87,-106.71,-52.15,15.53,152.93,-3.1,97.01,-1.51,0.0
3.0,2.0,108.84,100.28,-15.95,-320.06,-47.93,5.0,-52.34,-129.13,17.87,125.96,108.33,17.5,-588.69,-50.83,38.35,52.19,248.32,87.71,-24.67,-472.04,4.15,1.0
1.0,2.0,3.85,101.0,14.78,268.46,-68.11,12.7,268.07,-233.83,34.5,55.24,-28.01,18.39,-88.86,21.28,-126.76,-82.92,31.25,207.05,23.36,240.81,0.41,0.0
2.0,1.0,27.92,-60.31,12.31,108.62,67.06,-17.41,-30.92,-128.99,-42.4,106.88,76.64,-146.53,-164.75,-9.77,-18.17,-20.5,-90.77,-67.93,-10.69,94.26,1.31,2.0
2.0,2.0,-78.79,-58.96,2.93,69.54,-15.8,26.34,90.95,-108.47,-25.36,134.16,-2.63,9.2,-203.01,-64.11,69.16,-41.52,99.86,-4.2,-15.9,42.54,0.89,2.0
2.0,1.0,-51.85,-26.53,0.01,-76.48,19.61,5.66,21.28,74.95,110.77,,-31.72,-89.05,149.24,-5.26,-355.81,39.79,-129.12,212.96,9.26,159.99,1.21,1.0
2.0,2.0,121.6,179.37,23.44,-235.28,81.16,-25.72,107.83,69.68,79.21,18.22,-0.9,10.06,-317.82,58.05,-28.02,21.0,217.42,38.87,-2.6,-169.26,-0.01,1.0
1.0,2.0,59.34,44.31,18.69,-39.35,4.09,-9.86,43.06,-157.28,-12.15,26.36,-9.76,-107.33,-292.51,-24.79,-9.75,45.46,93.82,-14.58,-36.9,-22.59,1.83,1.0
1.0,2.0,-134.25,217.08,7.62,272.19,72.36,-8.02,143.91,-120.45,-65.44,131.0,-79.65,-49.36,-212.47,58.27,50.28,114.45,-23.8,85.48,-6.33,56.79,-3.84,1.0
1.0,1.0,-152.91,5.54,3.95,-103.02,5.05,24.94,91.72,-83.42,-50.84,-89.97,-13.63,119.26,-54.78,-25.87,-9.2,-8.17,75.71,49.91,25.89,-2.73,1.44,1.0
1.0,1.0,-103.41,168.52,-5.16,129.38,126.65,-8.48,125.77,-104.76,99.56,95.08,-188.44,120.49,-339.02,-9.95,245.94,-40.21,-15.24,-55.59,-27.5,-118.43,2.19,2.0
1.0,1.0,-26.34,60.33,-3.03,-49.41,0.82,1.86,-273.25,-215.28,-41.49,-108.11,-26.1,63.19,-181.84,74.43,-114.27,86.49,35.93,-79.37,-6.75,-302.72,1.99,1.0
0.0,1.0,108.75,-80.12,-11.44,256.03,10.06,17.52,-113.25,231.43,-20.69,-46.06,-81.49,24.8,739.03,36.23,-131.06,-36.08,44.26,110.94,-9.25,401.93,0.79,0.0
1.0,1.0,-196.37,160.45,4.27,412.71,-42.54,5.06,-140.55,64.97,34.63,158.04,-36.79,9.12,316.46,-25.01,-194.49,19.36,54.76,233.7,10.77,117.96,-1.72,1.0
2.0,2.0,-57.41,-113.59,-9.01,210.78,3.72,37.2,-35.77,24.3,80.71,21.57,-29.36,-51.85,260.33,-9.13,70.31,11.55,68.12,-46.15,3.71,156.69,0.06,0.0
0.0,1.0,27.89,119.22,-12.1,212.69,-39.41,20.73,175.5,-12.94,-101.28,-110.27,34.79,115.46,240.55,42.35,-73.1,18.67,-85.28,108.53,1.54,204.84,-1.67,0.0
1.0,1.0,13.1,-23.23,-17.01,35.96,64.66,-1.31,-179.92,69.41,0.96,-86.89,-3.1,-40.23,414.12,-60.52,-190.97,-55.04,112.09,150.8,0.9,79.93,-0.14,1.0
2.0,1.0,-33.76,40.21,0.07,-14.64,1.18,-19.22,99.38,-68.69,67.21,-19.74,-54.13,25.13,-106.13,83.7,188.43,-52.86,-14.11,22.16,9.84,-136.44,1.21,2.0
2.0,2.0,-24.42,-53.16,-0.83,37.31,132.0,33.43,-97.2,11.65,64.86,82.78,-37.2,29.0,172.99,-6.65,-259.93,-60.7,-30.5,195.43,33.75,152.8,-1.95,1.0
1.0,1.0,-83.22,-148.04,-5.64,-331.62,-12.54,-39.52,-56.98,-152.85,47.88,-101.87,-8.01,-121.52,-92.21,36.13,-105.69,36.07,145.28,64.1,-18.31,124.96,-0.67,2.0
1.0,1.0,18.25,52.6,2.87,53.08,54.02,7.63,123.18,-187.84,-4.1,-20.8,-15.84,-47.98,-27.4,1.08,-74.08,131.05,44.75,213.49,11.28,110.02,1.77,0.0
2.0,3.0,48.06,-36.62,-16.97,-12.05,36.8,-1.38,89.55,-70.53,-50.83,8.9,34.53,127.12,-125.55,10.36,120.36,-65.13,-20.69,-39.93,-41.89,-46.08,-0.41,2.0
1.0,2.0,-97.68,114.75,-3.03,118.86,-46.87,-35.16,-69.21,-81.66,-21.89,71.86,-33.42,-7.44,-67.66,104.99,-28.43,85.68,37.33,86.59,-7.12,19.84,-1.61,1.0
1.0,1.0,57.59,-31.1,-14.5,-146.7,-3.61,13.27,151.23,-59.45,12.26,-22.98,1.33,29.76,-175.88,-20.68,245.0,9.65,65.95,-21.16,8.31,-23.21,-0.51,2.0
3.0,2.0,-122.58,185.27,8.25,-121.63,-37.38,-5.74,22.07,30.17,53.67,258.67,9.71,82.27,-560.67,22.02,-289.95,24.43,223.02,37.39,-31.69,-86.88,-0.03,1.0
1.0,1.0,39.18,129.7,-8.6,-142.53,-68.01,17.47,-13.56,-167.52,77.56,157.51,-53.89,37.12,-637.84,-13.7,-285.42,10.62,53.54,-29.33,23.44,-13.7,2.61,1.0
1.0,1.0,72.23,55.28,-2.27,-373.04,-30.66,-11.92,116.65,-83.42,-72.28,-251.21,-5.75,-45.26,-58.85,26.84,237.59,18.87,69.5,139.2,10.34,-342.87,-1.75,0.0
1.0,0.0,23.5,61.01,9.9,-155.71,-106.82,-6.76,96.62,4.86,-88.95,-33.93,49.76,42.82,-241.92,15.3,-156.49,74.07,-66.91,-73.69,6.14,17.66,-0.31,1.0
1.0,1.0,-0.74,-24.13,18.07,38.89,28.82,14.8,-0.86,-96.38,-53.78,46.28,79.03,-14.34,-167.93,-37.0,-9.91,-46.32,-62.57,-91.09,-21.08,108.15,-1.92,2.0
1.0,1.0,98.05,132.71,-5.82,84.77,68.65,24.48,51.98,-205.58,26.63,-7.15,-80.59,-63.81,-143.18,-24.58,-186.39,-20.37,62.82,175.04,68.52,-70.45,-0.43,0.0
1.0,1.0,-99.02,90.87,12.04,-83.7,-1.46,-14.0,82.85,-33.93,-23.03,97.71,58.04,-53.02,-304.52,44.31,-110.24,25.35,4.52,18.69,-18.03,147.58,2.2,1.0
2.0,1.0,11.88,-19.52,-0.02,206.76,-20.12,11.47,243.23,-97.32,54.92,64.61,-3.72,64.29,-6.3,-56.61,-29.58,98.54,-126.19,76.78,-16.15,228.14,-3.42,2.0
2.0,2.0,-58.95,-44.61,-0.81,-8.14,91.26,11.75,98.92,20.09,14.76,-18.53,5.23,-114.48,-59.02,-0.71,-148.58,-52.56,-6.77,-109.46,4.73,139.36,-0.96,2.0
1.0,2.0,-85.44,-57.61,-5.75,253.96,61.34,-22.55,135.43,244.34,-6.2,-58.11,88.44,-10.49,472.83,28.8,-43.59,12.02,-50.95,-108.37,-14.14,403.53,2.19,0.0
1.0,1.0,-111.82,-107.93,0.18,362.69,-109.48,-28.38,170.96,189.8,58.96,-36.69,29.66,62.61,563.57,49.17,22.52,-23.33,-121.84,-50.09,-8.66,436.65,-0.37,0.0
1.0,2.0,-68.87,-113.57,14.31,-136.53,8.78,11.32,64.02,9.11,-62.44,-127.95,-12.44,63.25,284.42,7.56,44.15,59.48,-81.36,151.93,12.45,188.21,-1.13,2.0
1.0,1.0,8.92,7.9,-8.49,-143.15,18.9,15.91,156.92,-21.74,26.24,-106.27,-3.86,11.59,-132.76,56.57,201.63,-81.52,69.05,-83.3,17.77,-105.13,2.8,0.0
1.0,2.0,36.88,62.45,0.57,-153.59,-18.13,7.89,170.69,108.16,29.06,-65.4,9.01,-72.27,7.67,-21.76,189.93,103.97,0.68,35.8,23.17,17.03,-1.31,0.0
1.0,0.0,85.91,-37.54,-7.69,98.28,92.27,17.81,122.47,78.71,-128.73,-103.53,-19.09,13.62,498.36,-20.14,195.28,27.92,-20.74,221.13,-5.76,148.38,4.01,0.0
2.0,1.0,-120.66,-55.25,11.31,-207.82,60.45,25.39,59.41,-101.48,-42.61,-45.13,17.84,-35.33,-206.71,-1.35,130.61,-34.77,-21.08,-21.48,-10.51,-88.72,-0.13,2.0
1.0,2.0,95.75,73.89,-0.14,-22.82,-47.6,7.2,-186.86,-321.25,13.61,112.15,37.87,37.1,-564.25,-10.39,113.16,-10.33,169.92,-103.23,30.51,-181.02,0.61,1.0
1.0,2.0,94.36,40.07,-2.21,113.26,-78.89,-2.91,54.25,10.5,-29.0,-119.79,-27.4,-46.37,196.81,-4.14,-65.29,-116.67,-31.44,1.46,-1.92,46.35,3.43,0.0
2.0,2.0,-46.17,91.69,10.22,125.86,-68.46,-17.11,44.09,-241.97,-44.6,211.45,-99.26,-8.7,-622.01,16.21,-396.96,6.39,34.89,-109.53,-6.43,136.45,1.18,1.0
1.0,1.0,-12.02,63.21,0.55,39.72,-131.06,20.29,-21.62,-186.42,2.81,51.63,40.31,64.67,-279.2,6.6,-20.2,-47.48,-204.34,-5.84,-18.57,-63.29,-0.75,1.0
1.0,1.0,62.92,87.69,-1.21,-19.07,48.35,47.97,136.4,-181.86,-12.56,-63.43,30.87,29.08,-143.61,-66.78,-20.12,-121.77,-16.2,127.96,-5.35,-32.08,0.56,0.0
2.0,2.0,-1.05,-93.81,0.07,255.14,-8.37,-5.62,74.25,114.18,-112.26,51.82,24.54,63.77,154.63,105.1,26.78,24.64,-193.66,-217.88,-42.45,269.86,1.77,0.0
1.0,3.0,79.1,-51.92,-9.16,-15.43,-55.16,4.41,-9.84,-112.32,74.56,-58.1,-32.35,-35.13,22.64,58.36,177.79,-83.93,-199.49,24.88,30.11,-81.09,-1.22,0.0
2.0,1.0,23.24,-0.47,-9.2,-92.91,-7.5,-1.82,94.24,-35.83,69.88,-26.71,-53.76,61.94,-167.24,-42.27,69.86,-33.85,-108.76,-63.12,19.51,-56.83,-4.96,2.0
2.0,1.0,52.79,99.07,-9.79,99.14,-73.91,27.18,343.33,-24.46,-23.34,-13.07,104.75,56.33,34.62,-21.56,34.23,4.48,42.68,203.87,-8.36,45.12,0.93,2.0
1.0,2.0,6.96,76.71,1.36,42.52,-75.71,-7.89,75.09,-11.41,41.87,102.81,-98.97,-13.92,-83.55,9.67,-129.89,-44.32,-80.19,133.02,-15.15,124.5,0.14,1.0
1.0,1.0,-31.46,52.05,-18.42,105.55,-85.28,6.92,67.22,23.01,-43.81,-195.55,-48.48,-79.89,258.04,-0.33,47.85,33.86,-108.29,-42.97,17.16,30.08,0.1,0.0
1.0,1.0,58.83,-105.82,0.3,119.23,-39.03,30.9,8.94,13.6,25.77,-60.31,-55.86,-33.79,448.0,-83.87,147.56,1.73,4.35,184.57,-3.13,80.74,1.7,0.0
2.0,1.0,107.03,82.22,6.86,-321.67,-84.8,-2.49,21.18,65.6,24.64,109.02,118.83,-52.1,-509.82,6.4,-35.85,-21.7,99.31,-112.73,18.45,-88.99,-2.03,1.0
2.0,1.0,97.46,14.9,14.79,-289.2,-10.23,40.16,-63.52,-153.91,26.38,57.16,-46.3,19.99,-523.43,114.55,-210.67,20.3,15.91,-41.61,35.35,-137.73,-2.46,1.0
1.0,2.0,-61.74,56.48,-8.34,6.74,-127.71,-4.93,-23.88,-86.42,-61.77,-10.05,-96.11,-80.46,-72.67,-21.44,-33.51,5.28,-67.98,41.72,-16.07,2.24,2.22,1.0
1.0,1.0,77.66,113.51,0.38,201.01,147.32,-14.21,183.36,-139.72,-30.71,-114.94,25.78,-9.88,97.35,-45.67,-186.1,-54.58,88.31,129.63,-22.62,92.93,1.91,0.0
3.0,1.0,177.01,-156.74,0.77,91.12,-73.91,22.71,163.71,-53.04,13.23,60.98,-13.77,31.46,-38.91,-91.4,-185.75,-33.82,-1.26,-60.91,-10.32,264.77,-1.4,2.0
2.0,1.0,-27.87,-15.88,21.05,-71.06,9.28,-14.78,305.22,3.33,-13.02,7.95,30.43,28.99,-63.56,38.44,313.76,-17.25,27.16,90.02,3.8,-20.79,-1.89,2.0
2.0,1.0,-166.78,-102.14,-14.79,-63.46,1.69,7.58,104.71,-209.11,15.33,-39.77,-58.04,38.8,-370.63,-11.07,157.52,45.07,-65.2,-228.08,13.34,-157.57,2.15,1.0
2.0,1.0,63.23,83.12,2.47,-35.96,-8.21,20.8,-5.21,-223.74,-2.98,248.18,-11.56,0.17,-810.03,-64.13,-275.82,-68.65,70.6,-166.2,-16.72,-47.56,0.99,1.0
2.0,1.0,-5.11,34.04,-3.88,193.85,22.76,12.78,206.65,-68.96,-36.58,-173.62,90.03,138.85,146.91,-3.96,-171.52,-98.21,-15.16,-34.98,27.68,53.04,1.31,0.0
2.0,1.0,21.63,-19.92,-1.12,138.92,-40.39,-18.81,162.54,-160.48,45.85,161.23,-5.02,6.26,-463.65,-39.02,-63.44,-88.5,-131.88,-212.32,20.85,197.56,-1.22,1.0
2.0,2.0,69.55,37.29,9.53,60.82,-71.5,21.06,193.84,-72.42,-49.22,49.73,-56.05,3.64,-122.03,-57.19,9.66,43.94,-120.58,82.15,23.81,25.12,-0.41,2.0
2.0,1.0,-144.96,-60.2,-13.91,86.39,-67.52,25.24,112.17,-237.14,44.69,38.49,-108.12,-39.34,-450.66,2.89,-68.84,-60.12,56.07,-286.93,28.81,127.62,0.32,1.0
2.0,1.0,-122.55,-74.11,10.2,-58.75,-35.41,11.59,46.49,-184.74,29.41,45.75,-19.83,-39.74,-332.81,33.09,30.5,55.54,92.8,-108.92,-3.41,50.79,-0.6,2.0
1.0,1.0,-134.68,60.08,0.19,265.76,-37.25,11.84,165.77,-210.14,72.5,122.68,-14.29,36.79,-449.36,-29.92,-446.52,-34.84,-160.14,-204.29,13.35,339.72,-2.22,1.0
1.0,1.0,-106.66,64.55,-12.46,2.78,45.04,6.04,-53.55,0.6,113.16,93.16,-43.14,21.62,85.05,68.87,-74.91,-77.67,-17.27,255.64,-18.37,149.62,2.73,0.0
1.0,1.0,-77.99,-21.31,-19.98,-268.32,-166.09,17.68,269.18,-52.43,-157.39,-7.03,-8.01,-58.56,-274.74,40.11,336.13,100.32,-91.13,41.68,25.07,-9.41,0.82,2.0
2.0,1.0,-39.31,-115.29,5.95,187.66,-31.95,11.68,20.54,-8.0,-78.52,-17.14,118.06,9.59,227.56,1.21,79.68,-62.87,24.59,-48.52,-3.96,103.61,0.95,0.0
1.0,2.0,3.83,48.22,0.51,81.27,25.5,-24.15,225.03,-76.46,13.19,-73.98,19.02,-34.47,34.95,37.06,-29.15,79.24,-56.18,91.84,-4.96,79.11,3.43,1.0
1.0,1.0,95.91,-147.23,-12.97,-9.5,-42.53,22.72,-6.76,-104.48,-38.04,-45.2,-21.55,25.34,139.26,-28.02,-143.67,4.4,79.3,71.01,-5.19,253.0,-2.66,2.0
2.0,1.0,-70.53,-30.91,1.34,-77.97,59.27,-9.78,136.88,-102.01,44.42,-27.7,-36.37,65.09,-247.12,-47.72,275.07,2.14,96.67,-113.88,12.29,-160.64,2.27,0.0
1.0,2.0,-67.28,-33.58,-15.86,31.81,99.33,24.26,80.81,-56.09,51.73,8.62,-29.09,-22.43,-57.34,12.59,180.9,70.83,85.03,-37.04,19.79,4.29,2.77,0.0
1.0,1.0,-17.72,-69.09,-6.32,-236.38,45.13,8.33,128.29,-129.56,93.1,-67.82,-91.45,22.39,-153.17,-28.42,141.67,-10.99,33.35,79.93,-0.79,-41.1,1.53,0.0
1.0,1.0,-8.45,64.51,5.26,256.04,-2.33,15.11,87.47,-16.09,21.2,-125.35,73.25,111.88,285.7,-15.41,-27.26,94.22,122.42,21.21,-15.42,95.54,-1.85,0.0
2.0,1.0,-66.9,7.24,20.05,-81.85,150.39,-19.01,94.46,125.57,-40.23,12.0,110.2,125.29,-287.7,49.67,112.08,102.31,98.73,-361.39,-31.92,-4.94,0.98,0.0
1.0,0.0,-74.13,-71.39,-6.01,225.7,117.57,-8.03,62.23,40.52,110.19,-38.05,6.21,-17.7,269.48,0.61,-195.03,-21.9,-40.87,-66.18,14.83,357.91,-2.78,2.0
2.0,1.0,-85.68,121.59,-10.22,86.77,-66.17,31.56,23.91,-215.16,27.15,40.06,82.12,25.65,-227.26,75.58,-237.0,-15.09,102.2,146.17,16.64,-114.24,-0.01,0.0
3.0,1.0,-34.09,-31.99,4.32,285.82,-6.35,14.1,110.34,-182.16,91.81,206.21,58.85,-45.0,-256.76,-71.63,-109.37,-93.31,-78.21,-30.01,20.77,131.81,0.72,2.0
1.0,2.0,-64.5,98.81,14.49,237.44,44.58,-0.91,241.18,-173.84,34.1,-37.21,-0.71,21.18,62.73,-12.3,-154.31,-86.39,75.16,192.42,-11.21,258.21,-0.65,0.0
2.0,2.0,-4.91,35.72,-0.75,58.25,67.28,16.77,-5.4,-232.07,12.07,30.91,61.59,-37.7,-279.64,81.06,-438.82,78.47,98.78,18.85,25.69,87.44,-0.31,1.0
0.0,2.0,-109.48,230.72,11.55,443.07,63.5,-0.19,33.96,-116.47,24.8,164.96,-9.63,4.32,-69.08,77.59,120.39,43.9,-60.56,88.76,-2.49,62.05,0.47,1.0
1.0,2.0,-129.0,-167.44,-2.3,-198.82,47.6,-9.89,64.01,-199.51,-9.14,-131.05,38.92,37.76,-30.13,18.21,51.91,51.82,-25.68,51.05,-17.98,79.21,-1.36,2.0
2.0,2.0,33.57,-63.13,-6.25,55.0,-19.87,-20.18,115.45,-149.76,7.41,20.76,-12.72,-79.55,-427.56,-60.29,-83.39,-3.91,-77.47,-345.96,-32.48,42.81,-2.74,1.0
3.0,2.0,112.98,37.18,18.35,79.03,-13.25,-12.03,316.24,-95.96,-67.54,90.06,56.18,27.07,-288.82,-15.69,59.29,-25.68,81.03,15.28,-3.24,-21.11,2.33,2.0
1.0,2.0,178.13,-15.24,1.66,212.15,-28.34,-25.89,99.74,-25.25,-1.44,-63.2,-17.98,62.33,434.01,31.13,-26.19,30.55,134.17,244.78,7.27,267.14,2.6,2.0
1.0,1.0,36.97,-50.83,-3.36,106.93,-27.75,-4.76,209.71,109.36,19.27,-233.78,21.83,73.57,689.92,95.92,131.57,-23.13,-50.58,245.49,30.48,170.7,3.31,0.0
2.0,2.0,-41.88,-4.56,12.82,-221.76,-74.92,-2.93,-18.87,-134.22,8.43,-206.01,-54.41,76.41,-33.62,-99.18,131.29,-7.67,95.8,48.46,61.87,-335.65,-1.8,2.0
2.0,2.0,13.57,-13.73,0.77,-152.09,29.17,-2.57,-88.07,-243.94,-51.42,-118.51,20.66,-69.87,-281.21,-6.18,30.41,57.45,107.22,-81.34,-33.21,-305.24,1.44,2.0
2.0,1.0,28.03,137.56,-12.08,-4.81,-15.36,-2.76,113.43,-2.13,-26.15,52.63,-27.13,-34.57,-108.85,1.11,-220.85,181.06,-116.94,162.88,-18.42,50.16,-3.16,1.0
1.0,2.0,-176.67,189.47,-25.28,100.0,-10.05,-16.47,188.94,-204.11,-10.5,-129.07,-66.97,21.45,-46.04,-16.63,-238.93,21.01,3.58,215.94,-23.42,-47.9,-0.6,0.0
1.0,2.0,37.6,-24.29,3.24,-192.71,-35.08,18.76,14.65,-75.48,89.9,-131.7,19.8,92.74,87.69,92.28,26.25,-48.36,61.81,162.26,3.82,-6.99,0.88,2.0
0.0,1.0,-128.18,35.54,0.82,7.88,-8.28,9.1,177.54,303.53,-7.83,-329.43,108.03,-74.1,793.74,3.11,-45.04,-6.29,-29.25,154.15,-14.6,299.35,-0.09,0.0
1.0,1.0,-4.78,82.44,-4.43,395.93,58.54,-17.57,313.3,-89.32,-50.68,-126.12,6.34,-50.54,205.89,111.46,-165.46,-82.62,-114.9,9.24,23.67,208.93,2.42,0.0
2.0,2.0,39.89,-0.44,-6.98,156.34,-136.32,-18.49,78.2,-207.63,22.02,134.74,-18.87,9.91,-469.59,61.93,-122.19,98.04,-3.94,-203.3,6.98,26.68,-2.5,2.0
1.0,1.0,-42.08,44.14,-3.43,125.16,60.33,-9.34,-77.09,-146.73,-45.15,106.79,-25.45,59.05,-128.79,46.84,23.53,-126.71,10.11,57.13,12.7,44.94,-1.36,1.0
2.0,0.0,29.37,-107.68,0.65,19.09,-11.31,0.69,69.91,-111.1,-51.94,-66.93,-56.41,0.26,119.28,49.88,-10.55,45.16,148.69,77.12,9.53,96.52,1.13,2.0
1.0,2.0,-114.24,-118.54,21.95,45.8,74.48,-8.51,129.62,-121.5,-19.55,-32.45,-55.45,-51.1,-253.46,-1.21,-167.33,-85.22,9.91,-328.7,7.46,350.81,0.86,1.0
1.0,1.0,-30.46,-110.8,0.54,215.09,35.09,9.0,-84.83,-116.36,-18.52,81.77,73.83,-1.85,-136.68,-75.94,-176.83,-11.39,140.93,-266.93,-27.85,268.69,-1.34,2.0
1.0,2.0,16.01,-6.07,9.53,-92.74,-58.87,-19.64,-26.16,-76.27,23.63,-5.78,-13.31,-43.55,-208.96,-30.25,164.8,-51.72,-167.76,-102.27,-19.05,-106.55,-0.86,2.0
1.0,0.0,31.66,-63.91,-2.32,-47.89,-36.67,-16.59,-73.36,-42.32,-21.61,-20.84,-91.3,-43.77,116.41,-5.21,-91.44,-139.2,-126.7,103.88,-27.42,105.27,-0.3,1.0
2.0,2.0,214.09,118.64,-5.54,-113.06,-34.3,-10.06,89.49,-102.81,96.39,135.17,8.29,0.07,-499.56,-5.36,-138.76,83.07,64.88,22.06,-35.67,-59.1,0.1,1.0
0.0,2.0,-31.15,226.51,8.62,201.12,-12.17,14.67,-147.35,-125.29,-17.26,-63.38,-6.55,-70.65,-37.87,-24.74,63.87,-60.32,81.62,-18.69,-17.62,-176.34,-0.47,1.0
2.0,0.0,16.58,-112.88,7.75,-229.59,-174.42,27.58,-125.25,-189.62,14.73,-233.44,-19.73,126.36,50.23,32.4,-82.51,-42.25,157.11,36.15,22.2,-191.82,-1.04,2.0
1.0,3.0,-41.19,61.57,0.33,255.9,-38.46,22.98,138.81,-61.39,-18.47,-187.94,-18.14,-12.92,167.09,-52.65,32.97,21.33,-62.02,-121.62,-5.49,-40.04,-0.17,0.0
2.0,1.0,-106.84,-112.0,-3.31,187.73,72.31,7.78,28.38,-17.12,14.01,-54.24,21.31,-22.47,229.37,62.73,87.16,-57.14,-33.61,-87.25,-20.11,116.94,-0.63,0.0
1.0,2.0,-29.56,-38.64,-14.42,95.78,-16.1,14.12,139.5,172.45,67.25,-148.6,-65.63,-90.16,333.16,-15.33,32.09,20.54,-15.16,-129.96,27.16,197.86,0.21,0.0
2.0,1.0,61.36,-125.24,-2.88,150.72,79.44,-6.27,183.09,-12.53,-26.09,23.21,17.85,73.01,48.5,25.89,-259.18,-58.28,55.83,-79.1,-41.75,325.52,3.35,2.0
2.0,1.0,21.06,41.46,5.78,-178.25,121.83,-19.17,61.89,-31.59,-27.79,88.37,27.63,-41.11,-489.23,-21.26,-30.72,-36.09,-22.21,-163.4,25.97,-43.95,0.11,1.0
1.0,2.0,115.55,-159.64,-2.54,415.39,-129.14,2.06,-157.97,-11.08,-70.33,116.39,-48.46,72.38,446.59,47.24,8.91,14.32,48.1,46.38,-5.96,314.3,-0.85,0.0
2.0,2.0,-59.38,132.15,-24.0,-42.59,-65.06,23.09,-11.53,-228.56,30.71,72.51,-2.28,5.04,-318.32,23.43,-374.27,-0.96,137.51,226.54,8.56,-53.2,0.49,1.0
