cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,num_21,num_22,num_23,num_24,target
2.0,2.0,3.0,2.0,3.42,-72.26,269.37,-28.35,90.97,-40.06,-58.78,-34.66,-83.47,-12.79,-27.17,6.41,-6.12,-26.39,3.46,-31.37,17.68,-65.04,20.3,-74.69,-53.25,-75.62,16.63,-0.03,65.72,1.0
1.0,1.0,2.0,1.0,110.34,-31.64,173.46,15.2,122.67,-248.68,-19.74,-35.39,32.34,4.46,-42.38,110.16,-30.15,-49.24,25.35,-24.31,91.86,14.44,0.57,6.12,-96.77,-40.72,52.85,-14.2,95.31,2.0
2.0,1.0,1.0,2.0,-35.77,-9.29,152.25,6.05,-87.36,176.21,28.81,69.83,-16.8,-14.39,-46.04,37.73,-13.75,12.33,72.1,-1.95,25.78,-97.79,-6.9,-0.43,-2.37,-138.53,98.91,-68.02,23.0,0.0
1.0,2.0,2.0,2.0,-6.92,-72.29,37.2,11.46,-151.66,-123.27,-170.69,42.75,11.04,-48.64,-23.0,2.13,66.81,95.45,-75.82,36.04,39.39,-206.82,49.53,45.23,14.01,-8.29,414.4,-61.29,-65.25,0.0
2.0,3.0,1.0,1.0,10.0,-59.1,-209.96,-38.91,-89.1,262.8,-164.69,20.56,-1.97,-46.28,11.54,-34.7,49.91,-21.66,59.96,48.0,-42.69,-72.1,-4.44,14.4,66.55,-15.9,-151.62,-113.16,-84.4,2.0
2.0,1.0,1.0,2.0,37.26,-19.72,-78.94,-39.89,-201.29,-15.21,123.31,-45.32,90.42,-15.65,-24.66,2.13,99.22,-42.51,26.1,4.84,47.66,21.7,-40.84,37.61,146.81,-59.47,127.87,128.25,-93.35,2.0
1.0,1.0,3.0,1.0,11.16,-29.4,-134.15,46.58,83.72,-95.02,95.87,-79.29,-76.82,9.47,-67.32,-20.33,-58.74,32.29,-1.22,-39.83,-122.33,69.13,13.03,8.73,-106.98,166.16,46.15,59.92,-35.32,2.0
0.0,2.0,2.0,2.0,-10.7,-60.17,-99.85,4.88,-25.53,161.44,-101.45,53.9,3.17,-27.19,-249.51,66.02,-120.82,44.85,35.99,1.93,-85.37,-107.19,-36.36,25.74,38.09,-98.9,43.99,-120.43,54.25,0.0
2.0,2.0,1.0,2.0,56.52,-31.77,62.85,24.65,-144.38,53.51,-29.28,-36.76,-83.37,-15.65,-6.49,60.8,-61.35,-61.82,-8.86,7.49,16.39,-10.34,-60.25,17.52,43.4,191.19,332.37,-97.9,-25.71,0.0
2.0,2.0,2.0,2.0,-19.03,112.02,137.12,-123.89,34.48,9.19,-51.53,-44.68,-13.73,13.71,25.64,-27.5,-68.46,-48.17,-16.6,-3.44,-77.46,-96.85,19.64,6.71,-178.42,84.14,189.34,-31.95,46.64,0.0
1.0,2.0,1.0,1.0,-18.26,-28.73,167.15,41.74,-12.4,119.48,82.0,-13.35,44.2,36.8,107.09,6.49,60.74,-47.98,12.11,46.65,105.97,100.66,-17.58,46.06,-97.53,67.84,-227.18,49.92,-100.84,1.0
2.0,1.0,1.0,2.0,3.57,7.94,182.25,33.75,23.5,-26.66,49.71,-79.85,51.01,31.78,-64.91,-14.47,51.67,88.0,71.77,-27.99,-99.33,-44.13,-35.82,-51.31,-83.76,-45.19,276.52,34.45,51.91,0.0
1.0,1.0,1.0,2.0,26.7,30.98,-74.27,71.01,-129.69,-159.55,-63.12,3.28,-10.8,-13.43,38.76,55.92,-57.71,-22.07,152.0,-1.55,-27.54,109.39,-29.64,-22.02,71.68,-15.16,295.15,92.89,-65.93,2.0
1.0,2.0,0.0,2.0,77.93,-32.86,-50.5,-68.64,63.88,-8.27,109.1,14.19,-24.88,-23.13,27.76,-10.1,51.53,-22.5,-86.44,-61.36,-57.54,-55.45,44.34,-18.72,171.13,57.24,-49.83,31.11,-87.26,1.0
1.0,1.0,1.0,2.0,-96.97,52.71,-24.11,37.52,-245.04,60.17,41.09,-61.88,-185.95,26.2,-34.94,93.81,-7.98,-45.4,38.67,8.3,104.81,-31.83,12.54,-18.98,54.46,-52.25,98.0,64.42,1.22,2.0
1.0,2.0,2.0,2.0,-32.64,-9.12,173.22,21.25,35.07,143.91,-95.62,-46.48,43.42,5.69,-3.91,-10.43,55.88,44.88,-28.03,20.95,-80.9,137.21,-8.33,10.81,136.62,-42.6,182.89,-143.82,-138.86,0.0
2.0,1.0,2.0,2.0,16.02,30.4,-250.16,-63.1,-314.91,-54.3,232.45,-46.41,112.38,40.02,-2.0,-61.93,59.7,50.33,-26.06,-12.34,149.55,-103.31,-15.47,-9.02,118.98,-113.77,248.16,24.41,-20.57,2.0
1.0,2.0,1.0,1.0,52.95,0.69,252.11,31.87,-39.38,161.18,243.91,-59.23,18.38,-33.22,36.86,-30.31,125.0,43.62,0.47,50.44,135.24,101.66,35.62,58.83,18.17,14.05,-168.16,57.24,-27.58,1.0
2.0,1.0,2.0,1.0,-8.52,-90.06,-124.01,64.79,-102.38,-72.05,-136.5,11.46,-23.37,49.53,-28.89,-10.9,26.79,17.41,-30.15,39.11,71.01,-50.03,26.26,4.21,-35.0,85.38,-37.66,40.22,-53.23,0.0
1.0,1.0,2.0,1.0,33.64,28.67,87.57,63.3,-42.31,224.89,61.98,20.46,-82.76,18.89,-58.14,35.4,-107.85,-17.15,62.66,31.81,92.74,-4.49,-5.58,24.97,195.39,240.83,-79.13,-158.85,87.59,1.0
1.0,2.0,2.0,2.0,-5.63,21.99,199.87,17.43,42.8,-155.92,-7.6,-14.37,-36.94,1.29,37.59,26.94,-55.03,-10.03,-16.52,-31.69,-44.21,55.55,30.32,-12.82,62.38,99.06,216.55,93.43,66.06,0.0
2.0,1.0,2.0,1.0,-69.28,-11.49,6.29,31.91,-93.73,-239.37,-230.27,-10.09,41.7,-6.37,93.55,-62.7,126.97,38.38,-19.09,13.99,168.45,120.61,-14.43,23.16,-113.77,-119.91,133.63,-37.35,35.59,2.0
1.0,2.0,1.0,1.0,26.11,-20.32,30.78,-173.6,53.97,-162.96,125.13,11.59,-34.75,54.43,-65.34,-27.12,140.31,-64.89,26.83,-28.78,-40.35,-11.58,-46.49,28.47,120.29,-74.57,75.28,132.89,33.13,1.0
1.0,2.0,2.0,2.0,-38.53,15.28,-48.24,44.08,-72.37,77.01,-17.43,1.8,32.41,-13.05,46.42,-19.07,-147.3,-29.92,45.04,-12.11,-18.0,63.14,-54.19,3.62,-116.15,-4.88,46.05,-17.04,95.98,0.0
1.0,2.0,2.0,2.0,-54.28,43.69,-109.59,30.09,-89.03,126.67,-35.21,-21.44,99.26,10.89,87.88,64.97,-16.43,21.15,22.05,5.7,-36.34,59.72,-26.34,-20.48,14.46,-18.23,101.4,-94.92,23.24,0.0
1.0,2.0,1.0,1.0,21.53,-25.99,303.15,-25.06,176.4,-322.42,56.23,-59.05,-202.42,4.23,122.56,8.64,12.96,58.07,111.2,-44.31,73.29,-130.56,33.09,-14.62,-15.25,49.27,184.76,-0.73,-180.03,2.0
1.0,1.0,2.0,2.0,-2.42,30.21,-46.12,10.24,-169.31,357.87,60.41,32.81,39.38,13.92,70.88,43.9,215.64,-0.97,48.26,72.05,25.15,-183.48,98.8,12.08,29.75,-70.67,-130.18,-42.15,-45.19,2.0
1.0,1.0,2.0,2.0,-17.57,66.38,242.39,-43.83,-15.67,-175.27,-84.78,9.96,-15.1,-43.96,-24.63,-81.26,-50.03,-37.69,112.58,-2.32,45.76,-60.06,-18.87,-11.28,82.09,35.57,220.56,70.06,9.43,0.0
2.0,2.0,2.0,1.0,-65.2,-47.31,2.9,-143.55,45.08,-21.97,-77.64,54.7,105.19,21.43,32.36,16.67,193.13,13.58,94.68,-14.65,-30.86,-23.91,-43.54,-12.69,4.84,39.14,-19.1,-8.1,-198.42,0.0
1.0,1.0,2.0,2.0,98.96,-36.84,63.92,34.91,44.29,-135.13,-54.89,-149.49,174.45,-10.22,57.58,-83.79,-84.09,21.4,82.85,-27.27,-11.59,-56.32,22.16,6.18,137.69,-326.89,-19.73,115.86,0.7,0.0
2.0,1.0,1.0,1.0,-70.35,-52.64,162.36,-45.29,88.02,32.95,296.05,40.88,-68.41,-67.49,29.48,21.45,93.76,-18.44,8.53,-27.17,17.7,-76.8,-36.86,-46.71,-70.1,13.37,-91.97,63.0,33.39,1.0
1.0,2.0,2.0,2.0,106.68,-56.13,9.34,57.2,33.51,-176.28,-57.44,-55.55,41.11,-4.38,-1.48,-53.62,39.64,42.99,-48.21,-17.07,-67.06,36.28,-3.7,57.98,-71.61,-143.78,141.28,97.74,13.61,0.0
1.0,2.0,1.0,1.0,87.32,-17.79,-117.03,17.58,-209.36,186.13,36.37,-17.37,-38.04,-5.74,25.52,-18.93,139.19,-96.32,-64.66,41.07,87.53,140.6,35.14,4.6,125.59,105.82,116.99,-147.28,-7.53,1.0
1.0,1.0,2.0,2.0,-134.77,41.05,-203.5,-15.05,-223.72,104.37,122.44,-27.73,52.19,11.1,-29.16,-66.51,69.95,66.08,112.93,-5.08,18.12,-69.96,8.51,-64.21,10.16,-170.39,123.27,16.49,-24.31,2.0
1.0,2.0,2.0,2.0,24.72,25.22,124.7,-44.93,-100.26,72.78,82.25,3.69,198.5,-4.81,50.85,47.56,10.79,-66.1,35.96,20.32,18.57,-146.64,-41.98,-7.77,72.72,79.58,192.16,-4.73,-111.43,1.0
0.0,2.0,1.0,2.0,-35.44,-15.46,41.22,-73.89,-202.37,103.6,99.14,19.72,-96.88,-36.85,-153.92,-87.86,107.51,-41.71,142.72,3.17,84.02,85.0,83.71,-40.62,-48.21,-59.37,151.5,3.03,118.16,1.0
1.0,2.0,2.0,2.0,7.48,-23.62,-206.16,58.59,-83.64,36.35,-30.8,48.04,-10.18,-16.33,-23.56,53.89,172.61,-0.87,-8.18,-24.27,49.34,-82.75,-5.24,41.49,5.86,-34.5,-235.77,64.17,-7.57,0.0
1.0,1.0,1.0,2.0,22.87,30.87,80.69,27.0,23.59,-168.56,-14.39,30.35,-60.98,-14.68,44.29,-19.36,104.76,-48.32,37.8,-36.17,4.74,40.08,1.82,-41.67,-77.86,27.6,7.38,153.97,-36.52,0.0
2.0,2.0,1.0,1.0,-38.76,58.62,-164.67,97.64,-70.51,-190.42,153.02,-3.12,6.65,-1.72,23.74,-10.95,88.37,5.53,59.56,-26.17,59.39,141.66,60.39,25.43,14.26,104.34,39.95,120.81,-78.13,1.0
0.0,1.0,1.0,2.0,33.52,9.42,53.13,-70.82,22.42,-170.76,-66.61,-64.56,77.53,15.8,-15.61,73.29,-143.15,-46.96,-72.23,-4.31,-76.87,-64.29,44.05,-73.54,-189.93,-21.1,188.16,110.15,-32.17,2.0
1.0,1.0,1.0,2.0,-62.26,-1.31,-36.0,22.15,-59.73,-28.41,50.62,-22.96,15.76,-48.44,65.52,40.02,12.96,-68.95,22.9,0.18,-131.84,55.84,-45.27,-9.61,-59.33,31.21,104.9,214.98,19.51,2.0
2.0,2.0,2.0,1.0,-15.87,-0.86,218.83,61.72,78.02,76.39,-37.12,-80.24,137.9,28.24,26.74,136.03,-226.8,32.03,50.36,6.28,-18.44,-28.87,-42.09,-13.93,85.7,-6.85,84.48,-111.53,-32.47,1.0
1.0,0.0,2.0,1.0,28.69,87.95,49.92,-41.86,-8.96,169.61,-25.08,-36.43,92.76,2.76,1.13,-95.17,123.35,33.07,-71.64,55.26,-15.79,-51.21,2.3,13.45,-29.98,83.75,91.94,-171.37,27.2,2.0
2.0,1.0,1.0,2.0,-39.75,-110.34,-216.25,-61.19,-156.31,-76.75,11.29,-88.99,162.6,16.96,-129.46,12.27,35.04,-46.4,-18.32,-37.94,47.31,-44.12,31.57,-12.88,-142.04,69.66,97.92,30.17,-158.6,2.0
1.0,2.0,1.0,2.0,-82.92,13.41,128.8,65.26,-96.37,244.19,52.65,-15.15,32.26,10.72,30.11,0.24,-106.13,1.66,-76.24,-1.75,9.78,-49.6,81.66,-27.75,-99.18,21.14,131.8,-130.3,36.03,0.0
0.0,2.0,1.0,2.0,-2.37,23.64,56.52,95.38,-110.39,180.1,-40.37,-176.69,-4.25,58.69,43.64,-35.69,-202.76,4.51,-131.05,4.77,47.29,-197.21,44.56,3.06,91.9,14.31,74.94,-124.61,29.88,0.0
2.0,1.0,1.0,2.0,-59.17,32.97,51.79,88.68,-107.77,58.43,-36.69,80.95,-59.72,-1.89,-25.12,81.93,-98.52,-71.54,-78.83,-37.82,48.26,-29.19,-5.1,14.95,59.02,-75.07,62.89,-10.23,10.65,1.0
1.0,1.0,1.0,2.0,100.3,-9.79,-26.31,-52.53,-137.25,-249.89,-100.14,-18.08,107.85,-19.48,-23.83,34.05,41.39,-59.24,-7.85,1.1,72.98,-77.83,43.07,36.43,191.57,20.09,299.01,62.46,66.24,2.0
2.0,1.0,2.0,2.0,-26.35,4.71,-101.31,40.74,-95.19,151.9,-15.37,-47.53,38.09,19.78,-68.98,62.71,-55.91,-18.58,-59.73,17.96,11.99,63.77,89.45,17.94,-80.04,103.84,-13.62,-78.9,30.6,0.0
1.0,0.0,0.0,1.0,73.14,55.53,34.95,-58.45,77.84,-9.56,-185.07,20.4,-74.13,7.47,-15.86,-98.0,-38.77,-64.04,38.7,-10.7,76.47,136.33,-49.56,-50.15,-81.08,39.57,-183.53,-107.23,133.98,0.0
1.0,1.0,1.0,1.0,-83.96,-18.36,56.66,18.82,-283.41,79.54,83.67,11.98,-17.38,9.28,-90.01,55.51,-29.25,-14.25,44.39,73.57,254.38,-17.41,41.31,-4.88,26.04,-18.14,133.55,-70.61,34.47,0.0
1.0,2.0,1.0,1.0,47.61,-12.21,-82.04,-67.53,-93.95,141.8,-131.67,-4.55,37.96,-3.73,32.99,74.59,125.95,13.1,-49.95,60.41,28.13,-8.11,43.48,-9.53,168.48,-76.76,-61.3,-73.73,-36.8,2.0
1.0,1.0,1.0,2.0,27.16,25.51,139.57,2.08,107.09,-65.51,15.7,18.13,82.86,-8.85,-93.32,-11.32,30.31,98.61,-54.03,-47.86,-97.15,20.46,-21.49,10.62,-110.86,154.91,22.09,108.12,1.15,0.0
2.0,1.0,1.0,2.0,9.53,17.92,269.7,114.56,87.38,4.57,34.35,-8.47,42.1,14.61,25.89,-76.26,-13.63,15.43,-75.65,-21.69,87.41,-136.72,-7.87,-15.22,-110.72,88.47,-202.92,59.97,65.42,1.0
1.0,2.0,1.0,2.0,-37.59,11.59,42.21,127.75,-10.7,-78.13,-72.74,38.22,10.53,-14.15,72.93,-15.66,-58.83,49.3,-58.01,-9.13,-1.8,-88.56,61.71,-17.46,-5.78,-10.29,97.63,19.83,-163.97,2.0
2.0,2.0,2.0,1.0,32.75,-4.41,-91.15,-142.07,87.26,-242.84,-57.17,-23.64,-28.86,14.0,124.05,-36.85,138.19,76.39,23.43,-45.75,-50.65,75.31,31.61,-6.17,47.42,-36.82,-89.42,178.83,26.74,0.0
1.0,1.0,2.0,2.0,55.24,11.28,186.57,4.69,8.86,-206.47,-107.76,90.55,-36.68,46.03,75.47,22.97,-39.23,-70.66,73.44,-9.99,53.86,23.16,82.32,11.77,39.52,127.51,105.32,103.09,-37.4,0.0
2.0,1.0,2.0,1.0,-19.85,34.75,-116.14,-44.84,-197.01,0.16,-29.69,9.63,103.57,-43.53,20.91,-8.77,-158.38,29.35,-59.17,63.96,132.73,-107.23,-24.49,72.86,-31.37,-65.24,94.98,-44.97,-27.56,0.0
1.0,2.0,1.0,2.0,0.29,43.19,50.8,47.65,-4.64,21.73,113.81,2.79,-72.77,0.75,-2.62,99.95,149.17,51.7,95.92,5.84,-92.75,63.91,50.69,9.81,27.44,63.86,71.91,125.87,-9.61,2.0
2.0,1.0,1.0,2.0,106.87,35.56,-13.99,-32.71,-37.16,30.79,-130.34,-23.12,39.23,-2.15,13.97,92.79,164.47,-1.42,-127.23,-15.59,-48.72,-141.23,-9.09,18.36,-51.5,139.69,94.83,-30.57,-19.41,0.0
2.0,2.0,2.0,2.0,61.99,-37.75,-233.08,32.84,-230.74,95.53,98.91,53.71,115.42,-39.56,93.32,-5.61,-340.75,-1.63,87.13,-3.48,-40.43,-105.45,-23.71,12.66,-80.41,138.99,181.54,50.5,-108.84,2.0
1.0,2.0,2.0,2.0,60.55,-30.98,-232.62,-104.99,-202.76,-38.75,163.43,92.19,137.11,14.97,-57.93,-4.53,-39.91,18.23,-25.86,-7.89,19.73,30.27,37.46,11.31,61.82,43.93,175.54,80.44,135.05,1.0
1.0,2.0,2.0,2.0,-5.53,-61.64,13.41,4.97,-105.8,88.36,-107.03,10.46,29.64,63.24,-143.56,13.45,166.34,-16.79,-4.83,18.49,-4.66,-8.91,17.84,12.03,-152.86,108.61,233.6,-130.27,57.8,0.0
2.0,1.0,1.0,1.0,-40.41,-103.81,-23.51,39.05,-30.96,136.99,-9.0,-42.63,-0.05,-7.46,-29.93,-14.61,69.09,-34.46,2.51,-1.96,51.55,77.17,-45.29,8.89,39.38,-38.74,-42.03,-147.98,15.16,1.0
1.0,2.0,1.0,2.0,29.92,19.35,-38.52,-63.6,-45.9,-38.51,15.74,18.64,118.11,-7.28,20.34,-12.18,74.32,-53.71,-99.78,-22.19,46.85,-54.57,-9.19,-44.72,15.37,15.59,-54.68,57.23,33.88,1.0
1.0,2.0,1.0,1.0,-14.96,-82.17,248.97,43.8,124.36,-156.93,53.56,47.31,25.79,-17.73,17.4,-46.79,55.75,-9.36,34.67,-12.54,30.96,-56.65,-34.79,82.67,-181.26,42.64,201.79,-67.61,17.68,2.0
1.0,1.0,1.0,3.0,-11.52,-53.57,-159.7,21.94,-443.41,248.29,347.85,12.09,-93.47,-1.45,175.61,-43.7,59.47,-14.0,103.29,39.04,91.56,84.72,2.7,36.79,27.01,-118.88,179.16,139.41,-75.84,2.0
1.0,2.0,1.0,2.0,-148.63,17.11,-247.52,32.36,-40.18,37.7,111.07,38.5,44.7,1.43,90.39,17.39,-24.01,46.05,-41.15,-31.08,-108.86,51.14,11.64,-59.34,-48.37,-3.85,36.47,36.22,104.61,2.0
2.0,2.0,1.0,2.0,-0.08,2.72,-159.59,74.13,-186.4,26.96,12.57,32.74,-20.74,8.9,-18.39,-44.93,-150.56,-3.99,87.15,20.01,61.52,-33.58,-6.75,1.29,-36.83,-68.62,149.88,-46.5,-20.51,0.0
1.0,2.0,2.0,2.0,-57.23,20.57,-22.27,81.19,23.93,21.42,105.49,20.56,0.36,30.52,84.92,-3.3,142.09,23.12,-1.9,-6.93,-119.11,-78.4,22.83,-21.59,112.9,7.25,67.71,80.71,13.98,2.0
2.0,1.0,1.0,1.0,44.5,30.95,37.82,58.03,70.58,-480.6,-246.03,-94.93,-38.34,18.19,25.46,73.23,-71.38,-63.85,-41.31,-5.71,69.38,-121.28,20.35,-36.11,20.6,192.77,186.76,76.23,-5.71,2.0
2.0,2.0,2.0,2.0,55.95,-88.98,179.48,40.49,-80.49,-97.44,31.33,-42.68,59.23,1.29,-73.91,-79.11,-293.16,18.86,-76.45,-4.29,107.31,216.88,25.08,-38.91,-129.42,75.53,146.67,53.81,-92.63,2.0
2.0,1.0,0.0,1.0,-83.22,37.8,-10.33,84.81,7.81,4.59,-4.15,3.33,-13.39,-6.0,-17.99,85.79,-24.01,-29.1,81.97,-5.21,18.52,-189.59,50.43,19.69,-3.25,5.86,-0.54,-49.47,33.91,1.0
0.0,2.0,1.0,2.0,-26.67,-66.25,62.23,46.83,-57.4,248.41,213.33,14.41,-52.87,2.69,-64.97,49.59,-42.28,93.06,10.63,-9.25,10.69,-36.31,-21.48,-37.06,-60.34,13.5,-73.76,-23.99,98.23,1.0
2.0,1.0,1.0,2.0,-1.06,53.26,123.7,41.63,-250.95,258.45,126.3,86.64,-39.76,12.22,183.46,-12.54,-139.93,61.43,19.8,27.67,135.43,-39.14,40.42,25.83,-147.32,-21.2,119.46,-70.04,-124.53,1.0
1.0,1.0,1.0,1.0,-123.0,31.75,216.3,-19.97,111.52,4.75,-0.98,6.19,87.33,7.7,-53.19,-15.3,135.7,12.08,1.68,31.17,-21.1,-116.79,-26.77,-21.63,-11.96,99.49,94.27,-78.53,194.79,1.0
2.0,1.0,2.0,2.0,-68.38,3.68,-158.82,-99.71,-138.98,-179.87,-255.58,26.39,-115.53,-0.12,16.23,9.52,-82.72,4.73,-145.37,12.34,38.3,-23.62,21.83,-27.08,-177.64,-103.42,220.94,-13.5,2.47,0.0
1.0,2.0,1.0,1.0,6.82,-1.56,26.42,46.66,59.63,-245.95,-98.15,-19.66,-45.51,36.21,36.86,81.42,123.25,-1.89,59.05,-16.1,-83.27,-79.19,-17.87,-9.25,54.69,26.33,219.79,89.58,100.32,0.0
1.0,2.0,2.0,1.0,-51.82,-23.88,173.9,-14.98,-73.55,-316.72,-164.75,82.59,47.3,-44.7,34.26,21.0,33.71,84.7,-187.41,0.5,186.27,-55.89,-31.67,-10.99,38.42,-54.64,320.43,-47.34,-37.49,2.0
2.0,2.0,2.0,2.0,-68.7,15.38,330.64,49.81,148.25,-86.93,-133.44,50.8,-48.65,-0.6,84.97,-43.19,-89.52,-64.98,-53.31,-22.53,-35.87,51.72,-62.7,-34.93,114.76,-14.37,130.51,-32.73,-24.28,1.0
2.0,2.0,1.0,2.0,17.84,33.05,-9.88,48.05,-154.74,-120.36,11.68,-101.05,-30.55,39.69,94.99,70.95,208.66,-7.56,-25.73,-25.09,97.98,-61.23,-66.14,0.75,32.58,-8.83,78.17,131.66,42.3,1.0
1.0,2.0,2.0,2.0,-29.01,44.69,265.35,35.87,-88.75,280.19,91.78,-17.76,-20.31,43.61,6.54,-17.89,18.54,-30.65,-9.35,51.14,126.41,7.57,-92.76,-19.13,171.32,-29.36,-202.04,10.78,-10.66,1.0
2.0,1.0,2.0,2.0,-66.65,44.29,111.04,-136.55,-151.36,131.65,16.83,-32.02,70.97,10.1,-111.33,34.48,100.68,-76.52,-144.4,57.05,131.11,197.12,34.14,-17.45,158.68,-62.04,59.78,-69.62,70.63,0.0
1.0,2.0,2.0,1.0,-74.42,13.56,271.33,46.62,59.1,-42.53,67.79,14.39,-22.25,21.34,-91.41,-33.95,67.32,32.82,-25.78,33.01,48.57,-166.87,66.11,12.08,-60.67,-26.54,233.38,-111.69,141.9,2.0
1.0,1.0,2.0,1.0,-47.25,16.39,106.81,-1.44,100.56,316.77,78.93,-13.14,1.75,36.48,-42.42,15.76,-73.5,-75.81,-13.15,23.9,-25.36,44.15,69.22,4.25,-84.74,-137.81,-304.97,-96.14,-121.87,1.0
1.0,1.0,1.0,3.0,24.39,-60.01,25.47,-4.79,-202.92,-72.72,-189.41,34.06,3.69,-41.63,-80.88,39.81,-89.85,57.25,-58.64,-44.33,132.23,-122.1,-42.36,28.56,-3.8,-41.52,62.09,72.72,-47.55,1.0
2.0,2.0,1.0,2.0,-97.74,71.86,-115.22,81.24,-318.62,428.68,183.6,-20.87,-87.35,4.97,-27.14,-88.71,-162.49,-58.22,43.15,56.06,172.91,79.15,16.53,12.83,-87.16,-90.93,-11.41,-205.79,-50.41,1.0
1.0,2.0,1.0,2.0,2.82,2.45,78.75,69.38,-176.67,128.91,-1.97,-35.64,73.77,-18.3,-0.34,-24.01,-84.52,44.2,44.77,56.22,105.57,115.47,-30.69,33.87,7.18,16.6,101.15,-50.23,59.44,2.0
1.0,2.0,2.0,2.0,-94.93,-14.08,76.22,7.88,-145.93,-14.71,194.64,-6.51,-12.36,-1.07,21.3,72.89,67.94,-64.22,2.25,24.71,122.37,108.69,22.32,19.99,137.77,-151.05,20.24,137.16,51.29,1.0
2.0,1.0,1.0,2.0,-48.78,-27.05,214.61,-29.39,-91.9,188.94,164.84,54.92,-68.33,6.98,-59.31,40.09,-164.0,-6.86,53.69,-14.28,79.12,-63.94,17.74,-7.44,-5.91,104.98,-6.55,4.27,20.68,1.0
1.0,1.0,2.0,2.0,17.85,-9.93,4.35,70.03,-89.43,28.53,-73.42,-109.88,4.25,34.31,-6.01,39.05,-53.28,50.91,-103.18,50.03,-78.1,6.01,-6.24,3.18,-29.78,2.74,178.16,62.88,93.79,2.0
0.0,1.0,2.0,2.0,-75.98,-7.74,194.55,-9.95,18.93,44.05,-40.62,-40.33,-37.67,-42.96,71.18,18.38,49.57,28.94,-11.51,5.1,-95.73,-201.87,81.28,44.38,-71.03,22.28,293.98,-61.26,-18.32,0.0
1.0,2.0,1.0,1.0,6.7,12.49,-33.52,6.15,88.81,-87.52,-148.27,-12.7,13.55,-25.09,93.94,-81.04,-131.73,84.9,88.88,-11.72,-42.47,-46.51,-22.62,17.05,57.85,103.06,-79.2,15.71,-55.82,0.0
0.0,2.0,2.0,2.0,87.68,14.48,-22.13,29.53,-82.37,-136.67,44.12,-39.05,-47.44,-7.74,-178.59,130.95,53.54,25.84,-12.28,-4.35,14.81,53.7,-48.34,-14.43,87.42,-114.33,114.81,142.03,7.67,2.0
1.0,1.0,2.0,1.0,18.42,-22.42,-4.83,-56.52,34.39,59.32,-111.6,-28.3,93.15,-47.69,135.78,-46.67,75.51,-105.21,-65.02,54.85,-15.15,5.72,30.43,-6.96,9.85,8.17,36.47,-139.72,149.6,2.0
2.0,2.0,1.0,1.0,72.61,-56.69,91.65,27.86,19.51,-364.21,-136.94,-111.18,-9.74,-10.62,63.13,-32.06,73.19,-83.08,12.53,-15.81,96.39,58.87,-16.67,15.22,-11.74,68.67,174.13,66.69,31.01,2.0
2.0,1.0,0.0,1.0,40.73,47.07,208.52,38.43,68.83,-193.52,-14.4,-54.79,133.47,-17.58,-52.03,18.06,-1.78,-3.14,-14.6,4.03,125.65,-10.37,-17.34,7.85,30.45,111.84,164.24,-99.09,-18.11,2.0
1.0,2.0,2.0,2.0,28.12,10.61,-70.39,14.15,-185.53,-43.22,-60.47,-19.31,17.24,34.04,39.81,40.91,-0.7,19.37,9.36,19.97,57.5,16.29,18.14,57.69,-44.39,179.4,296.58,-57.45,-44.07,0.0
1.0,2.0,1.0,1.0,-47.98,60.2,-73.13,52.1,-31.22,182.79,-108.08,31.89,-108.29,-42.81,-28.71,-68.98,46.77,-90.13,10.47,7.1,83.93,-165.88,-48.83,-7.2,-107.38,-52.85,-117.95,-236.43,-69.31,1.0
2.0,2.0,1.0,2.0,-80.55,63.1,-60.4,-53.41,-34.67,31.0,-180.39,13.86,58.74,4.45,-105.06,-1.99,-90.1,-31.87,53.13,2.92,-40.33,54.0,6.21,4.22,-35.95,42.8,63.74,-60.12,4.25,0.0
1.0,1.0,1.0,1.0,3.52,15.33,146.65,-12.24,48.73,-600.3,-248.52,31.29,-7.63,34.45,-21.94,15.7,-1.6,3.33,-46.49,-49.32,191.27,184.75,-7.2,48.7,-88.57,-63.95,288.43,25.71,12.62,2.0
0.0,2.0,2.0,2.0,4.03,59.13,7.39,-7.78,-95.24,-16.37,40.3,-15.09,-8.87,40.97,32.24,-40.1,-69.96,17.39,14.79,-14.8,83.31,197.1,-35.32,25.5,97.58,-25.15,-12.8,55.88,-30.07,1.0
0.0,2.0,1.0,2.0,35.48,-28.61,16.13,140.97,-91.57,-51.51,84.81,62.45,54.6,-16.39,29.19,-52.65,4.21,-80.65,-100.77,13.11,-54.6,143.75,-37.02,-11.91,-64.35,-186.0,234.22,115.61,-62.69,2.0
1.0,2.0,1.0,1.0,-22.18,-40.46,162.49,-63.44,59.28,-131.91,71.15,-15.57,-32.54,-21.47,40.37,-43.24,72.22,12.86,59.96,11.85,12.03,-81.0,16.39,-23.09,216.11,-86.83,101.81,64.81,-9.1,1.0
1.0,2.0,2.0,2.0,-46.15,-6.09,110.36,80.1,-89.85,71.89,-57.75,-136.96,45.02,21.52,-50.36,51.15,-73.59,-5.01,67.45,14.23,53.82,34.27,16.6,67.73,-46.32,-132.61,159.98,-95.31,-56.3,1.0
