cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,target
2.0,2.0,2.0,3.0,-87.59,-15.63,79.22,-14.55,34.25,19.38,-44.29,-21.98,-0.22,20.42,-20.08,-3.97,-1.96,-48.9,-8.27,60.89,-7.73,-84.64,72.75,-5.62,2.0
2.0,2.0,2.0,2.0,-111.82,128.78,55.41,2.06,122.25,-89.2,-21.02,-11.16,4.51,-26.08,-18.46,172.2,-0.4,39.31,-17.96,-72.27,-165.07,13.45,-70.35,11.67,2.0
3.0,2.0,2.0,1.0,-2.43,-28.74,-59.19,24.14,27.44,-153.84,18.27,48.06,-0.76,17.7,16.28,-229.11,-0.97,9.11,-7.48,-93.28,34.89,110.25,0.21,-4.01,0.0
1.0,3.0,2.0,3.0,-145.44,134.39,-85.96,-10.27,-63.62,-229.35,2.97,53.39,-6.0,-100.59,19.03,74.38,2.05,119.77,-50.59,-237.2,91.8,16.27,-116.41,4.8,1.0
1.0,1.0,2.0,2.0,246.35,-0.75,-69.02,7.83,-51.1,50.91,-11.98,6.68,-3.17,-37.78,-4.53,-2.09,-2.6,45.02,46.48,74.45,93.73,11.89,-67.89,1.68,0.0
2.0,2.0,0.0,2.0,-17.32,123.68,218.13,2.21,77.05,-97.7,-36.49,-93.71,2.94,-137.92,-8.53,160.51,3.88,-10.85,-23.46,25.78,-147.94,-3.17,49.99,20.8,0.0
1.0,3.0,3.0,3.0,-11.73,13.65,-22.11,-35.29,0.77,106.26,-41.64,-40.1,-0.65,45.51,-45.06,67.47,-5.3,27.9,21.35,195.54,-69.03,2.71,-75.42,-4.89,0.0
4.0,1.0,3.0,2.0,-62.39,13.36,-74.37,-8.14,-25.53,182.31,50.94,-4.24,-4.16,-95.38,8.35,-68.96,10.56,-17.92,12.88,172.61,-123.88,15.37,-97.92,0.0,1.0
3.0,1.0,2.0,2.0,-10.1,-27.2,-124.62,24.0,15.77,-80.02,-58.32,40.97,4.37,74.32,0.68,-115.83,14.19,32.1,-9.03,-109.95,-129.99,248.18,-24.1,-2.94,2.0
2.0,3.0,3.0,2.0,2.87,51.2,-28.73,31.17,4.34,210.22,49.17,-5.07,-3.84,45.08,-29.91,156.13,4.97,-65.91,16.03,13.24,66.93,173.14,66.93,-0.03,2.0
2.0,2.0,2.0,3.0,78.88,-33.01,254.36,2.87,107.39,-145.44,188.68,-133.62,6.16,94.4,-11.45,125.56,2.62,5.51,-26.08,-54.35,82.18,25.8,86.97,23.11,0.0
3.0,3.0,2.0,0.0,155.56,-53.03,3.16,-13.3,13.21,131.1,-7.8,-99.38,-3.41,4.96,26.66,-106.19,1.68,2.87,-35.88,71.38,-77.22,24.85,55.33,13.93,0.0
2.0,3.0,1.0,1.0,188.18,18.39,-158.5,16.01,-31.01,-78.46,77.97,58.34,-0.55,-44.7,29.74,46.83,6.94,116.98,11.88,-116.31,171.44,-52.65,-52.11,-10.13,0.0
3.0,2.0,1.0,3.0,60.32,99.66,-13.31,-20.84,28.63,-81.3,-29.05,21.3,2.66,-30.34,-35.47,-125.37,-0.24,-8.34,-4.83,-34.88,-42.15,73.07,35.59,2.27,0.0
3.0,2.0,2.0,2.0,-141.09,41.56,-371.63,-16.1,-25.18,178.98,-82.32,5.27,0.19,-21.92,-21.69,46.79,0.18,173.71,-79.18,36.24,-4.83,98.13,-178.31,-7.57,2.0
3.0,2.0,1.0,2.0,340.02,29.59,-162.56,-5.34,-80.82,-16.1,-48.27,93.24,-1.49,-41.62,0.62,-159.75,-8.46,15.01,42.1,40.94,-153.17,91.3,31.79,-4.56,0.0
2.0,3.0,2.0,3.0,35.06,-36.69,-141.13,-11.36,-2.23,-75.72,-54.11,2.04,-5.93,-174.28,22.41,69.89,-3.42,128.4,-11.25,21.16,28.58,60.7,-50.91,-14.53,1.0
2.0,1.0,1.0,1.0,-53.49,49.59,158.02,-2.07,49.24,-247.88,-66.76,-64.81,-3.07,61.0,4.09,62.23,-3.01,30.97,-9.43,-56.53,-55.73,107.22,49.35,0.52,2.0
3.0,2.0,0.0,2.0,-20.41,-63.64,-248.27,-8.12,43.42,-12.12,-35.84,30.3,9.95,-65.76,18.5,-32.02,-2.49,145.64,-25.02,-17.3,0.19,119.39,-177.88,-3.88,1.0
1.0,2.0,1.0,1.0,283.79,-39.68,-230.88,-8.36,25.31,-44.94,-98.49,19.69,4.24,142.33,26.21,-246.02,-5.81,128.26,-1.33,-157.41,-41.32,-5.68,-29.12,-15.93,1.0
2.0,2.0,2.0,2.0,110.2,66.52,-236.1,-24.98,23.38,40.83,10.55,61.83,-0.5,-20.53,23.8,134.03,1.79,96.49,16.99,-77.64,-88.61,43.15,44.05,-34.66,1.0
2.0,1.0,1.0,1.0,-124.15,70.7,-137.27,-49.05,2.64,-196.03,86.36,58.57,2.07,89.79,-22.89,-162.63,-6.87,115.96,-5.44,-26.1,-51.65,73.58,-235.53,-0.85,1.0
1.0,2.0,2.0,1.0,8.22,60.1,148.03,4.32,-96.43,-211.03,42.81,-28.4,5.22,126.03,-13.2,62.63,-2.92,5.49,-10.11,-133.62,5.45,94.5,23.62,16.67,2.0
2.0,2.0,1.0,1.0,79.28,13.9,225.05,21.46,-37.71,-21.72,-29.59,27.6,-5.19,11.94,21.9,154.83,-0.94,-124.61,31.89,-59.37,110.84,-171.95,128.58,14.2,1.0
3.0,3.0,2.0,3.0,185.44,-1.33,11.6,-2.52,60.87,115.3,64.86,-23.85,-2.2,-58.13,-1.72,83.71,-6.06,-25.21,43.75,-29.17,8.47,147.33,5.06,8.89,0.0
2.0,2.0,2.0,2.0,97.39,62.03,48.41,-21.08,20.41,-35.08,5.28,-91.49,1.02,0.97,2.14,93.28,6.36,71.88,-22.18,-12.84,-116.16,12.03,-1.36,9.08,0.0
2.0,3.0,1.0,3.0,42.85,47.44,343.85,-1.34,68.47,-117.91,118.61,41.69,2.44,-18.56,-40.67,447.0,1.53,-134.87,77.51,-63.91,20.76,21.45,48.95,31.29,2.0
4.0,3.0,1.0,2.0,180.54,-40.13,-121.77,-19.08,-20.99,76.17,-42.06,2.89,-1.48,-11.29,25.34,-124.82,3.95,36.45,-19.69,76.16,-105.82,51.18,-42.51,14.84,0.0
2.0,2.0,1.0,1.0,227.04,-24.03,-270.91,3.71,15.66,45.35,-2.25,-8.22,2.09,110.91,15.94,-354.4,4.13,106.71,-14.99,-129.25,21.58,104.26,-30.69,-15.96,0.0
3.0,2.0,2.0,2.0,-336.1,133.17,157.48,-21.15,42.46,-124.26,87.57,59.13,3.33,79.19,-26.52,154.08,0.38,-104.58,-20.35,-68.01,32.78,16.18,61.2,6.22,1.0
2.0,1.0,3.0,2.0,189.78,65.74,54.55,22.31,-24.52,-309.48,-78.69,-68.78,-2.47,-92.93,-28.29,27.8,-7.38,174.95,21.97,-30.76,58.7,-24.14,-105.63,-2.95,0.0
2.0,2.0,3.0,3.0,-16.25,-39.49,413.95,-22.37,-62.46,-493.03,13.39,-52.77,2.86,-143.33,22.69,-31.61,0.63,-41.6,-3.86,-104.84,-62.76,-110.29,118.55,17.18,2.0
3.0,2.0,1.0,3.0,-270.76,92.7,-88.29,21.9,26.67,24.59,51.64,28.61,1.98,-96.66,-7.73,9.08,-9.97,11.1,-31.14,64.83,-39.76,73.27,-67.62,-6.85,1.0
1.0,2.0,1.0,1.0,234.59,52.92,8.19,-11.92,29.35,-30.18,-100.39,-19.02,-3.96,-9.42,-5.71,101.42,11.27,57.66,52.26,-87.01,102.53,59.82,-66.24,5.22,0.0
2.0,3.0,2.0,2.0,34.6,-45.19,-70.34,-7.6,0.51,97.72,13.28,-9.46,-4.4,33.01,53.48,-191.44,11.9,-41.51,-16.32,0.44,26.94,98.94,81.68,-5.04,0.0
2.0,2.0,2.0,3.0,-165.0,63.5,-168.3,-21.34,7.27,50.03,-54.27,-13.85,-1.45,60.94,-23.84,-111.37,-2.4,81.51,-23.79,-20.16,-65.68,74.05,-126.44,-14.89,1.0
1.0,2.0,1.0,2.0,96.63,11.84,208.98,8.53,-10.15,-305.45,-14.09,-26.82,0.41,-35.67,-0.84,-8.51,-1.52,4.28,15.4,13.07,-78.57,-61.33,86.07,2.17,0.0
3.0,2.0,2.0,1.0,-104.04,116.07,151.45,28.19,13.06,-124.71,49.52,-83.01,-1.88,1.98,-27.51,81.45,-4.64,5.22,-24.31,12.48,2.77,130.16,16.34,12.18,2.0
3.0,2.0,2.0,3.0,-95.02,12.83,-141.94,8.1,61.83,11.51,84.65,42.17,1.59,-29.41,11.03,-25.48,3.6,34.21,-26.17,106.75,-114.69,68.36,-12.25,-10.72,1.0
4.0,2.0,1.0,3.0,227.99,38.09,288.36,2.79,-47.76,281.65,-12.1,16.67,-0.7,-29.2,11.93,213.11,3.31,-243.78,70.58,80.28,32.29,-233.91,130.53,37.32,1.0
4.0,2.0,2.0,2.0,154.61,86.68,-87.13,0.79,36.72,-85.63,27.0,-7.24,-1.99,-8.48,46.19,-39.59,-4.09,108.04,13.07,25.38,-14.35,17.11,-81.97,-4.51,0.0
2.0,3.0,1.0,0.0,53.97,24.26,-67.51,-1.1,-118.11,193.77,-1.52,,-5.93,-15.51,-9.17,96.17,1.14,-64.62,41.37,-98.27,-24.07,-40.32,-11.28,-0.15,1.0
2.0,4.0,3.0,3.0,-93.86,-47.07,242.89,8.15,17.49,-215.78,19.8,-15.4,-0.62,-6.15,4.84,190.85,0.08,-40.49,-10.81,-125.36,-53.32,30.7,28.94,25.0,0.0
2.0,2.0,1.0,3.0,147.25,-55.87,-152.29,3.92,65.43,102.37,61.43,23.71,-1.34,-71.76,20.05,-105.94,0.81,24.96,-7.3,35.15,-115.4,37.02,-3.41,-0.27,0.0
1.0,3.0,2.0,2.0,13.65,-0.17,19.72,-20.18,-73.75,-83.33,33.28,8.65,4.08,-51.43,27.59,101.22,2.83,17.78,-12.29,99.79,116.44,25.1,44.84,1.62,2.0
1.0,2.0,1.0,2.0,139.92,-22.39,-506.17,-22.27,-20.23,585.41,56.39,-27.84,-1.1,109.99,-26.51,-238.18,7.45,132.36,18.63,-160.51,4.54,50.3,-305.98,-17.16,1.0
1.0,2.0,1.0,3.0,101.81,111.59,3.22,-17.87,88.92,-99.18,40.97,105.86,2.13,150.79,-13.16,15.96,0.9,-37.72,1.33,45.35,52.37,89.1,-47.89,33.86,0.0
2.0,3.0,1.0,2.0,-48.72,2.39,84.65,1.36,-70.93,92.54,-109.33,19.4,1.74,97.93,35.77,-33.0,-4.81,-109.58,6.55,-133.61,146.28,-18.78,12.81,16.92,1.0
2.0,2.0,2.0,3.0,-230.53,35.15,41.12,9.14,-48.05,-184.59,24.93,37.48,-0.05,-42.74,42.72,-182.23,-3.37,-2.48,25.46,-36.24,7.92,-43.13,-95.55,-17.48,1.0
1.0,2.0,1.0,2.0,-54.99,27.03,32.81,10.28,-10.3,-218.01,86.19,-64.17,1.03,81.34,22.88,-16.54,5.64,93.17,-52.68,23.94,-40.62,66.11,16.13,-0.33,2.0
2.0,1.0,1.0,1.0,-26.55,-39.77,-282.5,-26.31,53.45,10.62,111.58,45.76,1.06,29.65,-12.85,-171.59,-8.42,110.73,-19.45,-48.11,-14.64,112.39,-100.37,-20.43,1.0
3.0,3.0,1.0,3.0,217.21,96.02,-285.73,-0.46,28.35,257.09,-51.09,-7.56,-1.58,-4.32,6.26,-154.47,10.23,94.38,-1.41,11.97,56.2,-25.15,-102.67,-8.19,2.0
1.0,1.0,2.0,3.0,126.26,-59.21,5.34,12.08,69.95,-89.62,-19.42,,7.27,47.39,10.85,-104.61,5.99,31.83,28.04,-46.56,74.32,92.26,-20.72,-2.82,0.0
2.0,2.0,2.0,2.0,-56.5,45.44,78.04,5.55,28.25,-188.38,-27.57,76.75,4.99,7.69,1.7,-98.68,-2.55,-43.7,64.84,75.08,34.59,25.23,-58.79,-7.09,2.0
3.0,2.0,1.0,2.0,-113.44,-46.3,-163.94,-11.5,-34.11,341.69,-122.59,9.38,1.66,10.17,2.18,308.73,4.34,9.74,-0.61,0.0,34.26,50.2,-58.2,-6.95,0.0
1.0,1.0,1.0,2.0,-8.31,118.67,-178.85,2.9,-29.93,-197.79,-10.91,66.89,4.82,-75.43,17.32,-8.03,-1.86,134.95,2.49,244.87,-145.86,80.71,-68.58,-24.35,1.0
1.0,2.0,2.0,4.0,126.35,-62.76,-165.24,-32.34,24.48,176.36,-38.05,29.67,1.81,0.72,-10.6,52.12,3.39,42.01,18.07,-127.13,-68.79,-58.76,-38.85,-10.11,1.0
4.0,1.0,2.0,1.0,21.85,-129.51,-26.71,-1.91,12.05,63.03,41.17,-16.85,-3.35,39.7,-13.05,308.17,-4.61,58.79,-20.45,-56.33,-159.12,-130.27,54.36,-7.77,2.0
3.0,2.0,2.0,3.0,146.8,-23.11,-81.96,29.4,-24.81,-7.42,2.62,54.08,0.08,-110.44,-1.67,-101.65,-6.01,15.97,29.9,-23.09,-41.76,-68.06,-12.42,-8.88,1.0
3.0,2.0,1.0,2.0,51.58,5.65,261.23,-3.61,78.77,-53.17,9.0,-65.2,0.61,61.24,3.78,64.13,-8.07,-76.12,-10.27,-107.46,16.33,-190.53,113.3,19.42,1.0
1.0,2.0,2.0,2.0,-11.15,31.95,182.09,10.49,-30.35,-105.03,-3.17,-51.39,-5.45,22.68,26.76,-17.37,9.28,-54.71,-1.95,-89.6,-135.42,-39.09,125.43,-0.31,0.0
2.0,1.0,2.0,1.0,25.36,47.44,-125.06,8.44,7.61,54.64,-60.06,74.31,1.01,-37.75,-28.09,-43.77,4.62,-5.99,5.47,-130.16,111.5,30.23,-18.09,-3.17,0.0
2.0,3.0,2.0,2.0,-97.46,-128.51,-187.33,2.14,183.88,-204.79,-48.85,104.68,-3.44,-104.6,-0.51,110.09,1.97,145.83,-22.72,16.25,12.69,-4.34,-120.75,-12.86,1.0
2.0,2.0,2.0,2.0,154.06,-147.7,127.5,-6.1,-28.59,121.15,-55.3,-50.87,3.54,27.37,-50.74,-36.12,-5.5,-60.63,29.91,41.58,-137.93,-188.5,11.12,12.62,1.0
2.0,3.0,2.0,2.0,-70.68,56.94,-98.33,-10.78,-75.45,-13.31,-68.26,69.91,-0.87,-13.72,13.45,65.42,-1.21,27.38,19.18,31.29,-83.14,49.57,-79.5,-8.34,2.0
1.0,2.0,1.0,2.0,58.21,-53.89,95.78,31.99,-68.86,-193.21,40.92,56.82,-1.41,74.04,17.41,-59.97,1.68,-34.34,20.9,-0.43,-44.24,-72.77,48.02,2.11,0.0
3.0,2.0,1.0,2.0,-205.42,64.21,96.18,4.52,41.05,-198.01,-39.35,19.8,0.75,93.81,-20.21,194.17,-0.63,20.11,8.07,17.38,5.55,23.49,-21.11,-8.03,1.0
2.0,2.0,1.0,2.0,-61.55,14.87,-173.19,38.98,-15.8,-27.75,89.48,78.5,-3.25,-111.76,16.2,63.32,3.7,52.21,-16.39,-1.1,101.92,39.68,29.04,-21.52,1.0
3.0,2.0,2.0,3.0,57.74,-5.76,-8.85,-12.32,37.76,-270.15,19.91,121.89,-3.28,84.95,4.17,-130.23,-3.02,-0.55,32.92,105.68,-206.63,91.65,-58.91,6.58,2.0
1.0,4.0,1.0,3.0,105.79,38.82,-93.87,4.15,-1.53,126.25,-111.69,-20.95,-3.11,28.95,13.31,103.59,-4.33,61.65,18.78,-124.67,59.98,5.66,-73.96,-2.83,0.0
3.0,1.0,2.0,1.0,-116.01,-165.74,-118.69,-47.46,-46.81,137.71,-40.58,1.45,0.28,79.69,-1.58,15.83,-15.15,25.63,-9.15,-132.6,50.22,54.81,-93.93,-4.11,0.0
2.0,2.0,1.0,2.0,105.48,55.14,69.12,-2.33,-17.22,-144.39,101.23,-71.62,4.16,-34.57,15.82,-105.06,2.75,46.53,-9.42,-203.27,-3.57,-1.36,55.55,-3.98,0.0
2.0,1.0,1.0,2.0,-101.09,-17.66,312.63,-17.68,-30.07,-133.19,49.5,-73.39,2.14,-129.63,-4.62,-28.19,-2.47,-114.78,7.96,-60.57,23.15,-28.13,123.05,8.2,2.0
2.0,2.0,2.0,2.0,54.9,-38.43,167.61,-11.25,-104.29,-201.38,-17.48,-24.53,3.9,-115.51,-12.14,95.14,-9.32,19.05,0.79,73.86,-207.4,-59.97,-8.54,17.63,2.0
3.0,2.0,1.0,1.0,318.14,83.45,-172.2,3.38,-81.39,-1.59,-84.16,51.45,-6.37,24.02,-18.37,-54.23,5.41,104.77,41.85,38.46,43.08,-62.33,-100.76,-4.72,0.0
2.0,1.0,0.0,2.0,-214.24,54.76,-6.51,-1.47,60.12,-293.55,-52.02,50.19,-1.23,53.72,-1.68,105.31,-2.88,114.91,-6.08,6.47,28.2,-21.43,-173.98,-4.33,1.0
2.0,2.0,1.0,2.0,-2.41,-24.18,-24.46,-28.22,5.95,66.28,38.65,18.07,1.07,-29.27,1.63,-39.89,1.45,-5.55,36.12,-103.74,-182.9,-94.17,-68.11,-8.75,1.0
2.0,3.0,2.0,1.0,125.38,-81.64,-96.16,-19.52,65.4,-138.01,6.08,83.8,-3.8,-67.35,20.47,-196.74,0.56,26.96,12.16,96.68,26.92,28.3,-29.82,-1.21,0.0
2.0,1.0,3.0,2.0,107.57,55.22,2.51,14.09,-48.64,-52.2,-40.95,-71.24,1.66,1.58,24.4,-172.02,2.49,27.84,-21.2,11.65,-61.94,83.16,76.09,-3.91,0.0
4.0,1.0,2.0,2.0,69.08,0.11,290.99,-4.26,-76.92,-231.13,58.82,-43.89,4.79,-31.54,-5.08,265.17,-6.29,-35.1,20.54,108.88,59.48,-59.83,165.62,4.25,1.0
2.0,2.0,3.0,3.0,38.59,-127.79,-91.16,-1.06,48.71,18.62,-45.9,46.92,4.11,-19.25,-24.0,-76.16,1.01,-6.7,8.61,-53.56,-71.06,135.99,-28.68,2.66,0.0
3.0,3.0,2.0,2.0,168.94,35.77,-130.43,18.24,-24.61,179.61,-45.98,-10.81,-4.91,38.95,-39.91,-97.21,0.97,41.33,15.61,-42.72,-18.53,-111.6,-68.39,-4.3,1.0
2.0,3.0,2.0,3.0,-88.42,-5.29,277.23,2.6,-26.2,-163.84,-114.9,-120.26,-1.23,86.57,-24.87,-143.85,9.44,-50.37,-6.91,-41.69,127.63,-29.76,53.84,7.65,2.0
1.0,1.0,0.0,2.0,-150.38,9.23,-208.71,-21.91,-10.91,-101.46,-11.43,62.87,1.42,85.47,9.66,-30.48,-4.51,142.71,-30.01,31.97,63.11,-54.37,-176.86,-14.08,0.0
3.0,3.0,2.0,3.0,-83.63,139.67,140.17,-0.94,46.02,-142.06,50.62,-47.41,-4.33,-88.0,-26.15,148.92,5.31,23.23,-12.76,-55.61,-56.84,-0.33,-7.6,8.68,2.0
3.0,1.0,2.0,0.0,264.82,-1.63,39.25,3.05,30.37,-445.82,76.9,-12.82,-3.66,80.35,37.64,-245.69,-11.61,138.91,24.1,73.27,3.89,10.51,-37.94,-6.42,0.0
2.0,3.0,1.0,2.0,-80.29,-19.6,118.85,-23.55,-92.92,-109.41,-49.28,-43.4,0.05,-93.91,19.94,-21.55,6.68,-6.22,-19.97,52.15,17.61,-54.08,29.58,3.08,1.0
2.0,1.0,2.0,2.0,-129.35,36.15,28.14,-33.36,11.9,-104.31,96.65,21.48,3.3,-121.6,8.38,-1.12,-12.06,26.39,-11.81,-104.72,-28.57,-88.08,-99.66,6.12,2.0
1.0,1.0,1.0,1.0,-8.23,-24.87,148.95,-11.28,-29.11,-187.26,118.91,-18.87,-1.71,-165.48,-0.66,-76.21,-5.63,-33.79,0.94,16.75,32.22,-7.58,88.85,-0.51,0.0
3.0,2.0,2.0,2.0,270.34,91.72,-87.98,13.26,34.01,123.45,31.74,49.29,7.41,102.38,28.86,-99.78,-2.31,-17.84,34.66,-163.27,67.42,-102.69,6.7,2.06,1.0
2.0,1.0,1.0,2.0,-2.31,9.61,-121.91,-19.0,51.17,-107.92,38.74,35.2,-7.24,100.65,29.59,226.74,14.46,140.07,-11.88,-38.38,46.66,8.55,-95.87,-6.01,1.0
3.0,1.0,1.0,2.0,-155.68,11.94,206.15,17.66,-50.43,-163.25,64.39,31.63,-2.22,-77.79,48.33,70.16,8.78,-98.02,4.79,68.97,79.11,-7.42,65.21,10.77,0.0
1.0,1.0,2.0,2.0,32.26,-115.33,54.8,-20.03,-93.49,31.41,-42.61,19.09,4.39,53.4,-18.71,80.5,-9.81,-51.85,-3.99,35.69,-147.89,-55.06,67.96,8.89,1.0
1.0,2.0,2.0,1.0,-135.99,-53.07,66.31,7.95,11.45,36.11,108.21,-19.75,-0.58,-141.87,1.79,279.13,-2.0,8.4,-19.36,0.05,183.02,2.22,-71.71,18.73,2.0
3.0,3.0,2.0,2.0,-81.53,-14.72,-166.32,-14.38,-50.69,199.62,65.09,49.75,-2.46,-101.32,1.68,64.42,8.94,3.43,3.4,77.49,63.27,31.92,-73.64,-6.91,1.0
1.0,1.0,3.0,2.0,21.54,64.47,-53.03,5.89,36.46,19.64,-64.27,15.32,-1.1,-28.46,30.25,103.75,-4.22,32.71,14.78,-59.85,215.21,68.16,-51.11,-0.49,0.0
3.0,2.0,2.0,2.0,51.74,-135.24,179.0,-15.59,-45.51,-74.67,-81.06,-20.77,-1.47,100.93,-17.56,185.83,1.13,-38.78,3.89,40.43,-27.08,-50.33,60.75,18.21,0.0
2.0,1.0,1.0,1.0,-144.05,-51.1,-168.61,-4.62,-110.33,112.2,-48.82,-114.48,2.34,170.7,-12.84,143.39,2.15,130.08,-84.13,98.7,42.62,131.64,72.03,-26.02,2.0
2.0,3.0,2.0,2.0,41.09,94.28,-90.35,-23.21,26.88,1.19,151.34,32.6,-1.65,77.47,18.32,-141.96,0.78,0.14,-25.66,-6.68,149.74,147.31,-40.28,16.88,0.0
2.0,2.0,1.0,1.0,-94.8,-53.31,36.38,-9.84,-97.23,-110.48,41.91,-12.78,4.57,-37.08,-14.63,155.68,-5.46,37.53,-35.25,-116.24,14.76,69.83,5.45,7.7,1.0
3.0,3.0,2.0,2.0,-72.43,93.47,176.09,-13.85,87.32,-165.89,-4.62,27.14,5.97,169.43,-29.73,-20.86,6.64,-95.01,1.13,-64.68,55.25,-70.7,161.65,-4.09,1.0
1.0,2.0,2.0,2.0,-124.54,18.55,146.31,11.63,-50.12,-426.2,32.47,20.11,3.5,-72.07,-14.82,279.4,5.54,104.45,-28.91,193.59,-197.73,-68.83,-26.96,6.38,1.0
2.0,1.0,1.0,2.0,-93.16,38.09,315.95,-21.22,-31.75,-70.06,-15.11,33.43,1.13,-134.8,-21.52,-58.39,-6.93,-228.15,48.18,-57.18,174.37,5.58,118.8,18.47,2.0
1.0,3.0,2.0,2.0,112.92,-33.72,-160.18,-5.17,92.63,-89.13,51.09,58.75,5.46,-80.61,35.36,-207.92,-0.47,55.31,-3.63,-75.36,27.04,125.98,-45.6,-2.15,0.0
1.0,1.0,1.0,2.0,-17.07,-46.55,224.03,-1.95,104.42,-162.55,-66.09,-48.96,-2.22,19.32,32.48,207.38,8.2,-18.91,-8.7,-107.77,-4.18,5.83,58.48,18.73,2.0
2.0,2.0,2.0,2.0,37.57,22.27,117.82,13.84,-59.64,-81.49,13.76,24.87,3.02,26.1,-41.48,142.21,-3.48,-23.82,16.37,-201.98,75.2,-138.72,24.73,7.9,0.0
2.0,2.0,2.0,2.0,25.52,33.59,46.71,-17.46,-13.56,-259.56,21.32,93.03,3.55,57.6,38.88,-14.2,3.69,-2.92,18.36,-106.38,-87.21,39.91,-16.02,7.83,0.0
2.0,2.0,1.0,2.0,-71.18,32.95,-121.15,-3.08,22.37,5.22,-39.4,36.46,2.83,-71.78,12.39,-148.7,-5.17,34.8,-4.54,131.63,-5.2,58.4,-132.69,0.74,1.0
2.0,2.0,2.0,1.0,6.55,4.73,-83.2,-27.66,2.15,-206.43,92.06,18.33,-7.7,3.18,-16.1,-6.67,-3.87,144.85,-3.85,-58.37,-98.71,-45.54,-135.85,-8.03,0.0
3.0,2.0,1.0,1.0,-199.99,-23.04,-85.72,5.46,-3.23,116.31,15.79,6.94,2.28,5.96,50.81,77.83,3.71,36.2,-41.77,-29.34,47.25,-77.95,-135.49,8.39,2.0
2.0,3.0,2.0,2.0,-1.6,-28.74,-11.58,2.03,60.71,-67.02,-44.5,109.78,-4.53,150.77,-23.52,-159.12,-9.65,-65.33,62.56,-31.1,-134.7,11.14,-53.9,-5.98,2.0
2.0,2.0,2.0,2.0,167.36,140.18,-172.69,25.24,7.45,-116.2,20.51,50.53,-8.26,37.69,9.26,104.54,10.9,168.42,8.11,-40.17,-143.98,-87.31,-110.85,-10.72,0.0
2.0,2.0,3.0,1.0,172.58,127.08,-284.03,17.0,4.93,-208.82,-59.56,72.28,0.75,25.93,-8.96,-48.76,0.66,207.11,49.22,68.27,35.46,91.98,-85.58,-47.35,1.0
1.0,1.0,1.0,1.0,-65.24,-156.96,-199.61,4.0,34.84,240.92,116.71,14.52,-1.11,-55.14,-25.3,-19.59,-11.4,-1.88,-22.77,135.36,62.54,127.82,-4.23,-8.98,1.0
2.0,2.0,0.0,2.0,351.6,112.6,-21.67,-26.05,-1.16,265.92,-4.01,0.82,-2.81,60.01,39.28,-111.36,4.4,-49.37,69.26,-38.98,-26.7,-222.46,-36.16,6.99,1.0
2.0,2.0,2.0,1.0,107.36,-35.21,-178.86,16.67,-146.45,268.08,-32.53,56.0,0.45,-46.57,4.51,131.03,-4.66,-17.55,19.69,-55.96,48.6,75.88,7.42,-3.57,0.0
3.0,1.0,1.0,2.0,-6.19,-47.88,161.73,-16.63,90.9,-162.04,135.88,61.6,6.36,165.03,-37.08,218.39,5.38,-51.07,68.58,138.66,93.47,-10.1,17.15,-1.53,2.0
3.0,1.0,2.0,3.0,-8.36,94.33,19.0,-22.79,-7.33,8.48,-7.27,2.41,-0.34,46.31,22.18,12.33,0.27,-10.69,2.14,-124.51,124.28,-49.87,6.97,-0.44,1.0
1.0,1.0,2.0,2.0,-15.89,-82.51,25.69,-12.5,35.75,7.75,-11.29,58.66,3.45,-21.48,-5.97,-156.46,-3.81,-79.23,31.74,79.1,30.4,-6.07,-40.89,6.7,2.0
1.0,3.0,2.0,2.0,-16.81,-78.84,-71.79,9.09,116.6,-171.56,-59.51,20.97,-2.45,-105.95,-24.89,161.41,6.87,119.57,0.09,-38.29,-85.32,22.61,-29.03,-18.34,1.0
2.0,3.0,0.0,1.0,-220.77,-0.62,127.23,-0.36,-22.3,55.06,16.44,19.34,0.63,-27.95,8.01,-40.09,0.28,-94.95,-0.24,-114.62,-70.92,-127.15,-124.24,24.53,2.0
2.0,2.0,1.0,3.0,145.08,-3.08,-106.4,-12.39,-85.99,-123.99,-25.62,-5.43,1.54,-102.69,4.34,174.72,-4.02,128.84,23.02,-4.49,30.62,90.7,70.6,-33.76,1.0
3.0,2.0,1.0,2.0,31.94,19.54,335.77,2.05,-43.17,-209.04,28.04,-31.14,1.78,-12.39,2.55,-77.79,0.38,-129.88,29.66,0.82,89.27,-211.73,229.48,-6.82,2.0
2.0,2.0,1.0,2.0,28.74,-6.32,-32.94,-18.84,-3.29,6.29,61.86,-46.08,-3.59,40.49,-8.13,-144.2,-3.54,20.57,-20.26,64.48,118.38,51.34,27.4,-4.38,0.0
1.0,2.0,1.0,2.0,-116.01,-88.81,120.5,-17.75,-12.36,-146.94,90.94,-13.76,-9.45,74.78,-32.92,151.92,-4.96,18.71,11.85,-48.29,-158.74,-41.5,-24.97,-2.79,1.0
3.0,2.0,3.0,2.0,32.66,23.25,116.46,-13.92,1.9,-171.96,-46.05,-31.65,0.85,-54.92,-8.83,-51.47,-2.52,0.27,-9.85,57.13,97.26,30.01,42.51,8.5,0.0
