cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,num_21,num_22,num_23,target
1.0,2.0,2.0,-8.68,132.76,231.47,111.75,5.01,-76.56,6.13,-4.34,42.45,65.41,108.01,2.04,9.4,-15.42,5.56,26.16,1.77,-120.71,-19.99,60.12,37.79,108.54,-2.93,89.82,0.0
1.0,1.0,2.0,39.18,-121.53,-418.33,25.1,16.91,-102.03,5.26,14.61,-18.18,397.86,3.34,7.35,-58.68,13.65,-18.41,39.58,19.71,24.25,170.98,11.23,40.22,-226.4,-32.73,36.09,2.0
2.0,2.0,2.0,0.81,-28.73,48.81,-126.83,-6.12,-39.28,-4.3,1.11,-52.0,-12.01,-26.41,-1.04,49.49,-59.49,-20.89,-4.97,40.05,98.8,95.68,-10.18,20.9,119.33,-1.85,-25.28,2.0
3.0,1.0,3.0,24.07,-80.73,-209.86,25.85,6.3,-20.39,-4.77,-3.92,-14.66,123.83,-41.84,1.81,-4.77,0.18,22.6,-26.54,13.79,114.36,30.31,25.72,-5.41,189.53,-31.6,64.05,2.0
1.0,3.0,1.0,-5.77,-247.47,117.13,-15.53,-10.37,43.8,-6.95,-1.17,-19.51,-246.01,65.18,1.91,43.65,-85.27,-0.2,-63.81,-52.39,-1.02,34.36,37.57,47.57,318.72,2.16,198.82,0.0
2.0,2.0,3.0,-55.93,-90.93,-40.88,44.91,-7.35,44.72,-5.29,-3.77,-1.41,-157.95,-31.32,-4.55,57.26,67.45,9.92,-47.87,46.35,12.28,-15.19,31.46,0.1,56.52,-13.99,-82.74,0.0
1.0,2.0,2.0,-22.37,-58.87,-40.48,14.63,-2.19,-27.74,4.72,-1.3,-70.34,-54.53,30.99,-1.46,-68.61,-35.78,-12.4,-1.38,-23.27,126.34,-185.87,-40.95,-19.87,-86.52,-4.88,-16.23,0.0
3.0,2.0,3.0,14.64,-5.57,-86.41,1.11,-23.63,-13.48,-6.62,6.19,-19.14,-80.5,12.47,1.22,88.81,-60.72,5.38,-79.51,13.92,54.99,-42.14,-1.79,-10.43,46.17,-50.3,53.79,2.0
3.0,2.0,3.0,-22.11,-97.94,-258.6,8.43,-21.29,14.4,-2.39,2.63,-26.11,89.31,-12.82,3.1,57.87,9.45,-2.29,-90.24,-19.33,-19.01,61.51,44.51,-6.6,460.37,-23.04,116.68,2.0
1.0,3.0,1.0,1.63,-241.71,163.7,27.35,-0.03,-15.17,26.91,2.97,-22.86,-225.57,25.92,0.0,87.88,12.38,-0.18,8.77,-24.33,-6.63,55.19,-49.48,58.94,-167.93,6.75,136.3,0.0
1.0,2.0,2.0,-35.27,-124.42,-148.0,-182.6,-7.59,-25.57,0.1,6.54,54.22,-89.01,22.54,-5.11,-8.61,-6.57,3.55,-30.59,26.65,-47.81,39.78,-25.2,25.67,-80.37,13.1,88.99,0.0
2.0,2.0,3.0,-43.26,202.85,68.46,-72.87,20.06,-36.53,12.87,-8.28,-47.3,59.35,0.65,-1.38,-69.5,-124.54,-11.2,-14.47,5.97,59.75,16.58,-19.8,12.56,62.63,-29.22,48.18,0.0
3.0,2.0,2.0,-67.73,162.4,50.12,-64.36,8.98,-54.09,-0.68,2.66,10.43,96.85,1.25,-1.06,63.94,-91.72,10.49,56.31,-16.7,79.14,-83.19,73.1,-12.52,-69.9,-33.5,39.92,0.0
1.0,2.0,2.0,-56.77,-158.51,144.24,-48.0,-15.94,31.28,14.48,14.28,-18.09,-352.29,43.98,-4.3,-121.51,-4.03,-5.04,-48.65,14.89,50.57,129.54,-36.67,-33.84,-207.46,23.99,22.48,2.0
1.0,2.0,2.0,43.81,49.45,-141.27,-84.0,-0.57,-25.44,-1.42,-5.62,48.98,202.92,-9.41,0.98,-60.13,5.58,21.04,103.69,-6.03,73.73,-10.63,8.05,-5.38,-101.61,14.71,-58.62,1.0
1.0,2.0,3.0,-54.33,51.39,125.15,161.48,5.16,-41.69,6.84,0.14,-18.69,-109.93,26.04,-3.13,29.68,-29.25,11.56,-11.64,10.43,-160.42,-79.9,9.79,-17.02,-14.54,44.79,-141.28,1.0
2.0,1.0,3.0,0.2,19.34,366.75,-27.4,2.54,-48.39,-18.36,-2.43,28.46,-273.35,61.74,-2.14,-82.69,-74.66,0.84,-37.68,9.54,-96.25,-80.77,2.31,-42.61,184.55,10.35,99.56,1.0
1.0,2.0,1.0,33.55,-105.21,-120.69,118.49,17.23,52.88,2.12,-6.36,30.7,244.58,-12.79,5.0,-4.06,-10.68,-3.23,49.44,-26.83,73.27,31.16,15.45,59.36,319.77,18.95,99.8,2.0
1.0,2.0,3.0,30.78,-39.24,-142.92,49.31,-3.83,-32.75,-12.28,-4.0,31.13,-74.18,1.41,-3.86,39.57,21.7,-0.57,-26.28,-0.57,28.21,23.75,-19.82,-23.53,1.79,16.47,-1.34,0.0
1.0,2.0,2.0,30.51,19.1,174.75,60.52,14.67,14.01,-16.01,-7.83,-30.94,-101.59,-25.3,-3.69,-18.6,62.12,19.55,14.4,-40.63,65.73,-29.91,-11.64,16.35,-103.83,-39.26,-11.4,2.0
1.0,1.0,2.0,8.24,-66.23,-203.91,-56.64,-8.95,84.77,2.44,-9.05,4.88,89.05,-71.49,5.25,44.13,3.58,-26.79,-80.2,56.79,121.95,106.76,-28.99,-1.62,-3.49,-3.25,-61.47,2.0
2.0,2.0,3.0,7.42,-20.68,-0.5,159.92,-14.63,9.65,-2.04,-2.91,-82.18,-178.28,-12.1,-5.06,14.83,89.1,-5.51,-67.24,23.47,63.74,-5.54,33.67,1.94,-2.77,-14.24,-95.45,0.0
2.0,2.0,2.0,-97.65,77.21,383.04,-46.19,12.36,14.23,4.14,-4.52,52.78,-143.5,14.58,-2.38,27.39,-55.84,5.3,125.35,-8.67,-117.14,-58.7,-82.22,-54.0,-224.04,43.38,-224.94,2.0
2.0,3.0,2.0,43.58,-45.09,-2.91,86.05,0.03,12.52,-10.52,-5.01,-29.35,-277.38,29.51,-5.04,40.41,57.22,20.5,-109.38,-8.84,92.63,-84.0,-2.26,24.82,-79.97,-22.94,-57.32,0.0
1.0,2.0,2.0,11.77,-149.06,150.64,90.81,6.12,23.3,-2.0,0.74,35.48,-245.47,-5.96,-1.11,20.03,-16.6,4.5,-34.43,-20.01,93.12,59.54,-57.13,-45.7,282.81,-0.58,-13.63,2.0
0.0,2.0,4.0,37.49,67.46,-250.96,116.25,10.2,68.51,-2.74,-8.52,26.17,-101.07,31.57,-12.15,-101.22,25.86,-10.75,-75.59,-20.95,122.21,-25.6,-77.08,-41.77,260.47,11.67,30.6,0.0
3.0,3.0,2.0,18.29,19.04,53.22,165.28,-17.36,-29.61,-4.44,-5.03,10.71,-214.96,16.32,-0.18,30.57,-97.91,3.62,-77.62,-12.67,3.95,-35.22,20.42,8.83,-327.96,7.89,-194.5,0.0
2.0,2.0,2.0,46.55,-78.43,277.71,119.54,30.72,-35.8,-5.14,-1.18,76.34,-282.31,-1.44,-1.5,-43.42,49.33,3.54,-83.53,36.69,-59.32,-29.62,-3.89,45.31,88.42,-12.68,79.87,1.0
2.0,2.0,3.0,5.68,-46.53,198.62,172.98,0.65,35.85,-0.8,-2.68,-112.1,-288.39,23.44,-5.99,47.4,146.97,-21.47,-50.25,50.34,112.81,-17.08,-57.33,-10.03,164.6,-14.14,-27.76,1.0
1.0,2.0,3.0,35.46,10.34,-72.66,-174.19,2.09,64.62,-0.56,-4.93,2.76,-255.46,-7.72,-1.71,20.96,25.07,-31.22,-153.38,2.33,38.7,41.63,29.52,-51.91,77.73,-20.68,111.23,2.0
1.0,2.0,3.0,39.56,186.62,-127.48,-58.79,-5.82,-12.22,3.4,2.68,52.72,243.08,45.1,5.68,53.5,89.91,3.32,-2.02,-11.16,12.13,-5.52,67.01,-22.01,8.28,27.29,27.55,1.0
2.0,2.0,2.0,69.42,-114.33,127.04,120.73,-10.11,-10.86,11.91,-10.32,24.02,-184.25,9.83,-2.68,-12.19,17.81,-3.3,-5.11,7.89,47.12,87.02,-16.56,-14.86,133.65,-12.43,100.11,2.0
1.0,1.0,2.0,-25.47,-37.37,-74.28,-44.16,-7.02,-9.0,1.04,0.77,-35.63,63.92,-82.64,-1.18,-67.93,-79.74,-1.7,8.96,42.74,-18.59,95.2,-95.35,11.0,-126.11,31.35,19.92,2.0
3.0,1.0,2.0,14.69,-128.51,19.46,65.22,12.44,32.21,-9.44,-10.49,-52.07,-76.33,-16.22,-3.78,145.35,22.65,4.81,-17.76,2.2,-24.75,-0.3,-52.24,9.55,93.49,-5.86,17.09,1.0
2.0,3.0,2.0,35.14,21.08,136.11,-148.42,4.41,-19.62,0.48,5.63,-13.65,-88.37,-73.03,3.76,10.03,82.11,12.24,-33.6,4.35,19.91,89.21,112.66,17.08,127.29,-28.65,121.77,1.0
3.0,2.0,2.0,20.49,30.98,-105.03,-135.25,5.41,-20.91,-10.59,0.98,-59.87,103.86,-83.09,8.01,57.02,-49.22,16.4,-90.96,-36.23,-34.36,-17.4,64.7,9.61,135.48,20.72,-6.98,2.0
1.0,2.0,2.0,-75.14,-212.42,-147.19,-166.79,-6.44,-31.99,5.25,-4.88,26.06,-24.79,-21.03,-0.71,18.45,-60.96,11.36,1.54,-74.06,105.71,22.36,-22.56,16.22,-170.86,-2.86,-134.88,2.0
2.0,3.0,1.0,-93.08,-1.88,290.36,-65.42,17.65,-32.67,0.75,-2.31,-1.15,-320.65,-13.01,1.71,-56.97,-32.68,2.23,-79.46,-32.86,-53.01,-53.08,-59.33,25.82,-120.82,11.74,20.87,2.0
2.0,2.0,2.0,-25.56,43.39,-39.1,111.85,-18.27,4.91,-9.61,-9.93,-22.75,22.14,-10.0,-0.18,-26.6,16.52,-12.27,-19.11,-5.76,-58.55,-44.71,-29.04,8.53,230.07,28.51,-39.44,2.0
3.0,1.0,2.0,36.47,15.98,-133.72,-165.24,-11.37,59.98,-0.71,0.16,-67.87,189.61,-48.38,1.54,-50.8,37.68,7.87,64.11,-18.38,-53.73,31.63,49.76,-16.14,-143.27,1.37,-120.24,1.0
2.0,3.0,2.0,6.52,41.35,144.35,18.92,7.35,6.16,7.22,4.29,-7.69,-46.52,26.92,2.5,-50.28,27.32,-5.71,-59.91,-31.93,-9.39,33.27,-11.53,55.22,306.61,-25.55,78.64,0.0
2.0,2.0,3.0,20.7,52.19,216.23,130.09,0.22,-13.28,-0.19,-3.43,19.25,-141.18,-37.74,-2.71,-57.23,-45.27,18.01,-21.71,-24.96,-29.72,92.21,-100.45,-7.91,88.63,55.18,-38.16,1.0
2.0,1.0,3.0,-8.49,-176.7,-34.84,-69.6,24.47,-42.72,2.55,2.26,-7.32,-124.68,6.17,0.99,57.62,-18.44,19.54,-63.61,-13.68,51.06,38.74,-51.44,-51.66,181.98,-35.84,47.0,2.0
2.0,2.0,3.0,7.78,-4.78,302.14,97.72,-22.99,-5.72,-5.72,-1.26,-21.41,-320.97,-38.51,-6.59,-74.79,21.04,3.24,-75.14,12.49,-72.59,66.07,57.89,20.3,2.39,12.49,-120.04,0.0
1.0,2.0,2.0,-51.81,0.83,140.46,64.09,23.42,-20.69,0.25,-8.92,-52.59,-7.58,-33.51,3.52,28.72,-1.14,-2.99,13.81,22.77,47.37,-37.25,32.04,-10.44,-18.01,7.52,-3.16,0.0
1.0,1.0,2.0,4.37,-40.48,-203.7,132.26,24.38,29.31,-7.82,-5.58,-70.38,399.87,-2.22,-1.0,84.9,-58.24,-13.98,136.42,-19.06,-25.32,-73.92,136.97,54.96,-68.14,7.31,48.06,2.0
2.0,2.0,2.0,-16.85,-121.19,175.45,89.47,-15.6,-73.18,-0.49,0.53,26.59,-263.81,31.61,-3.17,12.86,60.5,-3.83,-26.83,32.98,27.18,-60.61,-42.93,-23.44,181.58,13.81,-103.41,2.0
1.0,3.0,1.0,-46.61,-165.14,-98.7,86.9,9.25,-46.78,-6.8,0.22,3.57,11.53,14.53,3.62,-92.66,-5.78,9.2,37.26,-27.66,-58.71,-55.11,32.32,21.64,-196.46,8.11,51.35,0.0
2.0,1.0,3.0,57.13,-55.85,123.62,-57.85,13.1,21.3,4.44,1.7,25.99,-113.48,13.41,-4.21,-96.89,-50.85,-1.4,-35.85,25.49,-48.02,-54.73,108.91,5.14,59.53,-25.14,35.79,1.0
1.0,2.0,2.0,-43.05,75.19,127.43,-10.55,-12.37,25.44,-4.97,-1.76,-13.62,-32.69,-23.08,-1.52,34.59,-11.94,-24.95,8.82,-19.58,33.58,-24.69,35.2,2.73,65.85,-2.86,54.23,1.0
2.0,2.0,2.0,57.37,-120.08,-70.96,-34.44,-15.34,14.82,2.54,-5.75,27.23,3.72,30.73,1.11,-27.66,-2.65,-4.26,27.61,-49.73,32.51,-25.1,-0.71,-55.47,155.75,-19.51,167.36,0.0
2.0,3.0,2.0,6.8,-43.0,-28.94,63.62,-7.38,-6.61,8.69,5.34,-63.34,-144.39,16.92,-0.45,24.16,-8.58,19.73,-56.55,50.55,98.59,-37.08,-70.92,3.82,8.45,11.12,-75.0,0.0
4.0,1.0,2.0,-54.21,-111.01,-106.43,-288.72,20.49,-105.48,10.82,5.15,-20.66,78.53,15.0,4.26,-29.88,-12.78,-4.08,-35.33,-61.08,5.75,33.26,39.94,7.76,68.86,2.46,61.09,2.0
3.0,2.0,2.0,-115.59,33.03,231.67,108.18,-12.55,-30.44,8.15,3.53,-21.85,-117.4,24.92,-0.63,94.83,-57.06,-35.54,-10.29,16.05,-8.96,109.76,68.43,8.35,-61.67,19.42,-36.08,0.0
2.0,2.0,2.0,-72.03,-68.88,161.77,-24.15,2.41,-76.44,4.49,4.22,86.74,-171.65,-2.1,6.02,-30.34,23.48,-28.13,-39.49,2.14,23.69,-22.56,53.56,-35.71,-46.88,11.89,-62.63,1.0
2.0,3.0,2.0,83.71,17.06,-80.32,-117.09,6.67,3.34,-2.93,-2.04,-46.26,52.22,-51.08,-1.55,37.52,14.85,-22.59,39.58,-29.66,-111.0,2.89,-108.29,9.3,118.57,-6.08,-100.53,1.0
2.0,2.0,2.0,28.91,6.99,195.97,11.68,-9.54,-122.23,6.81,-4.43,-34.78,-248.99,48.55,-5.44,70.06,52.1,6.69,-27.06,-0.06,96.85,127.46,-77.83,-5.61,157.3,-30.1,-77.44,1.0
3.0,3.0,1.0,-65.62,-63.31,162.65,90.57,44.39,24.33,12.4,4.96,28.33,-251.04,-31.16,-0.38,-31.1,13.21,-4.52,-65.26,-16.6,61.26,30.15,-33.7,62.73,-265.92,17.45,-16.39,0.0
1.0,2.0,2.0,19.31,-76.06,95.11,-54.98,20.47,46.13,-14.33,-7.42,-39.83,-154.69,-5.67,-1.47,-44.71,-43.41,-7.29,-43.48,-2.03,-20.02,-41.42,54.93,18.83,118.22,-12.47,37.04,0.0
3.0,1.0,3.0,-9.67,-67.68,232.12,-118.26,-15.73,-23.54,-4.92,-3.96,63.83,-330.13,7.92,-4.38,37.59,19.0,16.61,-103.2,-31.03,43.78,3.09,-21.22,-6.7,-6.3,5.95,-76.98,1.0
2.0,3.0,2.0,40.78,-2.01,100.66,27.06,6.91,52.64,-0.47,0.51,-27.13,-220.49,27.54,-4.41,-30.87,41.72,-9.06,-3.34,34.06,19.13,20.65,10.32,-22.14,194.03,-23.85,-147.56,1.0
1.0,2.0,3.0,7.38,-36.14,35.54,-69.22,4.92,18.21,5.67,3.45,-52.84,-113.78,123.49,-2.5,-43.76,-2.66,-24.26,-37.12,29.84,-53.94,64.22,39.78,-12.0,247.84,-10.43,-67.07,2.0
3.0,4.0,1.0,18.04,-134.97,-106.98,180.66,-11.63,-55.77,6.08,-2.54,10.15,-151.86,-39.3,1.36,14.2,38.73,-11.51,-45.02,8.14,50.31,42.63,-48.84,56.06,-288.56,-22.27,86.8,0.0
2.0,2.0,3.0,-97.81,104.65,57.84,-28.13,7.93,-40.14,13.75,6.24,-3.03,-51.33,70.98,5.59,-44.75,-18.14,-6.98,-108.34,-43.65,-141.84,-32.2,64.26,-4.17,170.08,24.88,2.78,2.0
2.0,2.0,2.0,51.22,77.62,-99.2,-48.8,14.42,-41.22,9.55,0.13,-40.8,299.88,-25.24,6.5,-42.51,2.87,8.73,51.21,11.62,-28.62,37.89,-74.42,26.07,45.14,-17.15,-96.02,1.0
3.0,3.0,3.0,35.15,166.72,281.85,-82.01,-11.64,-18.12,2.12,-3.72,6.37,-226.43,49.6,-0.81,35.92,1.66,-5.9,-13.01,-4.25,-84.31,-69.89,-126.33,-71.91,124.39,10.32,76.87,1.0
1.0,3.0,1.0,-13.51,-313.71,-312.61,47.38,25.73,-26.97,-6.77,1.02,-12.83,-16.78,-23.59,2.26,-151.57,-34.78,16.77,9.16,-3.68,-97.33,-68.53,-99.29,7.51,57.44,-12.43,36.86,0.0
2.0,3.0,3.0,27.42,79.22,-31.09,-215.31,1.03,-13.19,7.23,6.9,23.06,-66.38,-38.22,-0.67,93.66,1.76,5.61,-22.57,-26.32,-8.52,81.66,-63.86,-30.88,52.14,21.36,-25.52,2.0
3.0,2.0,3.0,-43.84,51.9,-35.89,73.54,13.52,-31.93,-0.38,2.66,14.68,13.52,-53.78,-1.33,12.53,16.63,-15.19,-9.63,52.09,188.82,-48.45,-38.57,-23.14,113.32,7.77,66.86,0.0
2.0,2.0,2.0,5.13,49.64,-23.88,-126.6,-21.53,65.52,5.25,-0.97,-41.49,109.77,-15.1,0.36,-9.18,52.99,-17.72,84.86,-3.49,-16.17,-68.57,100.23,-6.23,-52.67,10.11,-121.47,1.0
3.0,2.0,4.0,-24.3,99.99,-64.86,-85.25,8.72,33.99,6.11,-1.84,32.16,-170.86,-46.28,-6.97,54.7,21.9,6.17,-179.04,-5.68,-12.66,39.75,-111.3,5.28,470.23,-37.87,59.24,0.0
2.0,3.0,1.0,-29.07,-148.22,88.18,48.96,-6.57,17.3,-0.58,0.41,-50.22,-75.81,21.87,-0.1,40.0,36.75,-3.59,75.17,-16.12,-86.52,57.31,-8.18,14.27,-111.05,-8.58,15.9,0.0
1.0,2.0,3.0,-55.01,100.22,146.29,-34.65,10.13,40.85,-3.7,-7.55,28.58,-155.62,-3.62,-4.04,53.13,-44.71,0.8,-91.1,7.6,-80.26,-153.82,9.53,27.73,111.86,-16.45,-133.45,1.0
3.0,2.0,2.0,-17.86,81.56,206.92,36.28,6.2,-67.11,-5.36,-1.73,0.95,-77.61,-50.13,2.8,37.86,74.46,13.58,-3.77,-7.34,35.55,4.65,-33.64,5.42,-83.15,-12.97,-58.51,0.0
2.0,2.0,2.0,50.59,28.8,31.56,-15.23,-11.8,-7.73,-17.49,-2.42,-84.78,-95.94,-54.13,-3.8,57.49,-7.87,-13.09,10.1,27.8,60.61,-78.51,-45.92,-11.97,1.04,-26.79,36.29,1.0
2.0,1.0,2.0,19.24,-51.67,-289.7,177.1,8.06,-23.03,-6.24,9.32,-30.77,307.23,31.33,-0.37,6.53,67.04,7.51,54.57,21.23,75.12,-1.1,139.48,29.66,-132.76,7.64,58.62,2.0
1.0,1.0,2.0,-70.0,44.55,219.33,111.74,-20.19,-33.99,-4.21,-0.66,22.97,24.92,10.16,-1.66,23.27,-25.19,18.4,49.87,50.74,-66.09,-131.16,12.56,34.85,47.95,2.56,-103.73,1.0
2.0,2.0,2.0,-36.86,94.48,102.07,-58.96,-23.68,-91.21,4.93,5.57,18.53,-54.71,100.88,-0.94,-105.39,25.79,3.03,6.18,29.79,-26.52,-17.64,106.98,-22.1,44.66,-13.18,-93.01,1.0
2.0,2.0,1.0,-1.51,-67.66,78.7,25.88,-4.17,-32.0,-14.39,-4.12,45.8,168.2,-77.85,7.32,-26.7,-25.85,13.43,18.13,-12.77,-94.0,-57.37,-74.57,61.18,293.41,-3.05,-71.16,2.0
2.0,1.0,2.0,-55.85,-78.91,153.47,-15.95,-14.49,-5.47,-0.27,10.61,18.42,-116.42,-31.03,-1.25,-125.67,20.43,-11.94,-32.82,22.06,-0.19,69.38,101.86,-12.51,91.26,-21.93,86.6,1.0
2.0,1.0,2.0,99.56,-18.92,-116.32,63.21,-5.52,6.12,-9.65,-1.63,-82.87,209.96,-37.25,4.56,-19.05,9.01,7.65,11.39,-1.88,209.02,-15.87,-62.3,30.11,-60.41,19.34,37.94,2.0
1.0,3.0,2.0,-24.31,-79.81,211.83,-96.84,6.38,-40.67,2.82,4.47,-13.26,-387.54,25.53,-0.12,-42.01,-52.39,4.04,-118.31,-4.0,177.41,31.91,-23.11,4.96,-154.44,-15.06,119.77,1.0
4.0,2.0,2.0,5.14,144.39,-62.19,-84.82,-1.18,-63.11,0.37,-7.2,-7.11,109.27,-29.86,1.1,156.23,17.3,-27.82,-23.78,-53.62,93.53,-65.46,85.34,18.15,-57.66,-4.42,89.79,1.0
2.0,2.0,2.0,-11.11,61.36,-195.45,-163.54,9.56,-32.76,2.6,-1.13,28.22,289.27,-15.76,4.77,100.61,-5.36,2.63,43.82,45.62,-88.88,130.13,28.95,26.5,-238.38,-13.31,-175.37,1.0
1.0,2.0,3.0,78.59,15.26,62.8,-88.17,23.99,53.93,-1.14,-5.08,-29.26,-130.11,2.51,-2.3,45.83,-47.89,-3.1,-47.06,18.38,-47.38,-4.56,-52.58,-9.39,77.54,30.67,56.85,2.0
2.0,3.0,3.0,8.16,-11.5,220.33,-46.38,11.8,-7.71,-15.15,8.14,23.56,-408.02,22.24,-5.1,2.75,22.74,-22.12,-77.6,19.87,-41.76,5.3,-67.05,-60.81,248.41,-26.69,-29.19,1.0
3.0,1.0,3.0,41.19,202.79,-163.91,14.15,-38.03,-56.47,-17.27,4.69,-2.08,392.67,-5.28,1.8,-42.18,5.35,-3.96,-5.67,-19.87,-81.18,-167.25,-26.52,83.16,20.6,-11.89,15.48,1.0
3.0,2.0,3.0,54.2,-13.69,-90.02,272.48,-18.34,-22.97,-5.25,2.07,-34.67,-100.34,54.28,-1.98,-2.42,32.3,-20.3,-65.2,-62.16,-103.09,75.81,25.73,-18.5,-141.17,13.6,200.34,2.0
3.0,2.0,2.0,-61.11,-97.06,51.96,-16.25,-9.64,-28.54,0.24,-2.28,-4.49,-106.05,54.33,2.89,9.86,-77.27,-12.36,5.68,14.56,177.87,-212.38,-42.03,-25.06,-161.39,33.47,60.32,1.0
2.0,2.0,1.0,-24.35,-135.41,-67.76,-124.86,8.39,-58.74,-14.67,-0.43,8.73,49.71,-22.42,6.48,93.63,26.29,8.82,41.07,36.67,64.43,68.02,17.76,-16.49,-224.68,6.29,61.55,1.0
2.0,3.0,3.0,68.34,9.13,-110.34,-62.92,4.5,-35.12,-0.27,0.4,42.94,-139.61,-9.06,-4.98,67.18,21.52,5.56,-43.22,13.69,88.84,141.57,-52.95,-10.88,-146.07,63.79,55.06,2.0
2.0,2.0,2.0,66.3,-50.71,88.99,-16.45,4.17,27.57,6.52,4.67,52.63,-233.25,-11.71,-6.1,-12.37,79.8,18.59,-67.81,28.89,-39.22,39.71,56.92,23.22,-99.04,6.07,-16.53,0.0
2.0,1.0,2.0,-91.87,-47.26,14.74,-99.73,9.78,-119.03,-2.29,5.83,25.74,28.42,5.87,-1.24,-126.5,-76.37,1.01,31.25,-38.26,-98.57,33.52,-16.13,-2.69,0.94,2.68,-64.82,1.0
1.0,2.0,1.0,69.58,-200.02,146.8,308.11,22.03,-4.83,-1.02,-2.19,14.57,-163.75,20.22,-2.46,-12.57,-2.88,-17.95,38.81,14.46,118.69,-38.77,-6.05,37.89,-95.11,25.68,30.19,0.0
2.0,3.0,2.0,48.58,51.73,-26.03,-50.07,6.13,-30.46,9.0,8.53,-49.28,4.02,9.65,1.16,-75.23,-98.53,-19.94,-21.17,-17.8,-11.23,-2.82,56.36,27.89,-144.04,7.44,54.84,2.0
2.0,2.0,2.0,-18.59,-82.52,-347.41,126.87,-16.14,10.2,-3.55,-6.72,-47.73,284.15,5.64,-0.79,-4.94,31.82,18.47,98.78,7.77,-114.67,149.5,81.51,40.11,-13.14,-2.69,-1.85,1.0
3.0,3.0,2.0,40.82,-100.18,-107.05,67.6,-2.46,1.13,0.63,7.06,61.48,-100.05,20.06,-3.31,-1.37,6.76,-1.08,-25.36,21.27,48.84,-73.69,3.62,8.24,106.88,-4.0,-44.88,0.0
1.0,3.0,2.0,0.86,98.47,-31.92,81.88,-7.38,-22.6,8.15,2.67,47.24,-38.27,-58.76,9.31,-64.04,102.75,20.0,-140.64,-8.35,-85.55,145.57,28.68,10.49,-92.81,8.78,134.23,2.0
3.0,2.0,2.0,30.31,-139.72,173.96,76.31,16.79,-25.5,-2.91,-3.69,33.82,-160.88,-43.12,4.24,5.89,-33.35,7.16,-22.28,-35.73,-145.82,-117.87,64.59,-78.46,369.67,3.81,114.84,2.0
3.0,2.0,3.0,59.91,-55.8,-2.98,92.51,14.42,-38.33,-9.86,1.84,4.44,-227.96,37.51,-5.1,-0.83,34.23,7.21,-81.93,24.76,-48.37,63.46,-76.69,6.23,-18.26,18.21,-77.04,0.0
2.0,2.0,2.0,80.52,-141.18,-46.39,97.37,-17.81,80.2,11.06,0.3,22.64,-156.65,29.19,3.42,75.34,7.73,-4.23,-93.17,-28.93,43.62,12.86,-19.11,-6.02,-71.39,13.76,-124.05,2.0
1.0,2.0,2.0,49.34,-56.95,116.41,54.3,13.54,-42.84,12.58,-3.28,-8.02,-196.99,-15.51,2.46,-12.92,22.95,5.53,-70.81,0.98,117.58,-95.62,-41.94,-28.8,-43.52,15.96,-18.29,1.0
2.0,3.0,2.0,-1.99,145.66,30.64,150.63,-1.85,42.02,-10.43,4.89,-42.51,-18.18,9.46,-0.82,14.56,-66.15,13.05,24.17,16.03,125.31,84.89,-16.97,-30.68,-28.72,26.38,27.87,1.0
3.0,2.0,1.0,34.09,-204.38,199.17,-201.2,-0.52,-40.14,-4.89,-0.17,-13.01,-163.83,-33.99,5.2,14.92,104.18,3.35,-34.25,-35.58,-199.04,-25.94,7.09,37.49,101.19,5.29,106.19,0.0
2.0,1.0,1.0,71.73,-285.59,-379.17,62.95,16.36,-11.29,-7.58,8.53,22.39,412.84,-55.69,3.79,-32.62,38.84,-15.81,110.22,-20.63,35.14,71.16,2.56,61.51,64.48,-20.79,-68.51,2.0
2.0,1.0,3.0,-24.34,-21.83,19.57,163.36,10.08,11.79,3.45,6.6,9.89,-53.94,37.88,-3.55,-35.83,45.46,-2.87,6.12,,64.45,-131.26,36.82,-20.08,-46.46,15.55,-31.72,0.0
1.0,2.0,2.0,28.19,-301.74,372.08,-8.68,34.22,88.42,-15.3,-0.25,-41.77,-611.74,-69.05,-10.47,-85.34,53.34,3.97,11.89,-21.72,-5.44,40.24,99.18,-90.84,-31.92,-12.91,182.73,2.0
2.0,2.0,1.0,-75.35,-32.71,158.12,153.53,14.18,41.08,7.5,-2.54,-70.89,177.3,8.16,9.54,82.51,-22.25,-12.36,13.16,40.65,132.51,-106.35,27.72,92.28,54.01,-9.87,10.5,2.0
2.0,1.0,2.0,-29.8,-171.1,208.91,-28.38,10.6,-41.16,-5.88,-15.98,50.51,-290.91,-25.93,-4.98,-68.63,-25.39,17.09,-29.27,-6.59,21.78,75.72,-45.55,-0.57,-41.89,-22.08,-96.9,1.0
2.0,2.0,3.0,-26.24,95.96,-10.94,-18.0,-7.97,60.6,-14.87,-1.25,51.46,-27.98,-34.72,2.24,-15.9,-0.83,-0.82,-89.18,-34.53,9.54,-34.0,14.42,-10.69,93.48,-16.88,30.31,2.0
2.0,3.0,1.0,-7.71,-49.82,188.24,99.04,1.41,38.51,1.91,-3.3,17.1,-99.75,11.76,4.63,0.19,-13.92,10.12,-29.13,10.64,1.12,-98.47,-12.8,28.42,41.01,-0.97,-57.9,1.0
