cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,num_21,num_22,num_23,num_24,num_25,target
1.0,2.0,-75.81,86.16,-28.58,-209.61,46.85,-59.85,12.61,-217.28,-16.02,0.56,-107.87,24.31,-55.69,-14.27,-11.34,-42.24,1.26,-1.28,-29.3,4.99,49.83,50.57,-107.65,20.67,1.59,-231.45,0.0
3.0,2.0,189.81,130.98,33.26,-55.8,37.09,-119.09,-2.11,1.78,15.1,0.21,-109.57,-64.38,-5.2,62.52,-13.17,48.43,-1.34,1.2,-37.02,18.53,-24.1,-45.83,-1.96,8.91,-18.25,-113.32,0.0
2.0,2.0,66.28,-6.75,57.08,-291.03,31.17,-44.46,135.74,68.54,-2.53,9.99,65.58,29.02,24.54,9.36,1.64,-22.7,-0.93,6.8,-12.21,25.46,-39.18,-104.24,150.69,20.22,9.61,-313.95,1.0
2.0,0.0,-258.63,134.88,-190.64,-270.88,-3.51,18.13,30.42,41.43,13.43,-1.62,95.29,23.2,-18.6,-28.22,-18.49,20.25,-1.37,-7.54,-27.78,10.04,140.9,-72.95,-170.93,-47.16,-35.27,-36.13,0.0
2.0,2.0,-9.59,-86.46,-88.4,-332.92,59.02,91.08,-57.93,-28.94,-63.99,-6.04,-60.59,64.08,31.3,-34.03,-19.54,-40.51,-3.78,4.77,-31.41,11.83,90.98,-21.8,17.51,20.91,-19.98,-300.08,1.0
3.0,2.0,-56.61,-56.38,-6.29,-211.76,16.55,-19.13,-127.63,77.19,-16.12,-0.32,43.51,-13.52,-11.5,-21.42,8.56,37.12,-4.24,-9.45,-6.65,0.48,18.13,50.97,38.56,-34.54,28.05,-4.42,0.0
3.0,1.0,-79.08,34.8,-162.89,-316.17,-19.45,0.76,29.74,-49.29,47.52,7.21,143.68,-7.72,61.16,-67.88,-11.16,53.65,-0.07,-5.02,-10.09,4.03,127.92,38.72,-151.06,76.52,-32.48,-81.06,0.0
1.0,2.0,-33.71,-63.96,-38.12,-92.0,2.28,22.51,79.77,-3.62,-32.95,-7.91,-57.18,-12.41,-7.91,-9.32,72.54,-104.31,-0.68,-2.1,29.89,-2.41,-10.16,55.56,-44.6,56.77,22.35,207.79,0.0
1.0,2.0,48.85,-25.48,-50.77,-49.41,1.74,-77.27,-64.1,5.55,-55.98,-9.13,74.12,-38.5,-0.37,39.71,-16.33,41.0,0.36,-1.98,-26.53,9.87,51.74,-130.63,-36.69,8.31,-52.16,-91.23,0.0
3.0,3.0,21.12,-39.23,0.05,-135.92,57.06,120.91,-72.67,-62.05,-18.1,-3.93,83.55,13.53,49.63,-17.58,28.3,31.65,-1.91,-0.76,-20.17,18.66,-15.52,27.23,174.7,-24.5,12.14,-66.1,1.0
2.0,3.0,-236.04,-135.94,-25.33,-3.92,7.66,7.72,-74.29,-84.16,-7.97,-1.23,63.2,31.68,-16.98,33.84,10.0,-25.6,4.19,-3.15,6.53,7.22,-14.94,26.7,54.02,12.14,4.76,233.98,0.0
3.0,1.0,-78.37,-69.73,-188.08,-224.14,-2.96,27.02,122.72,49.88,43.11,2.03,-1.02,23.49,-16.35,18.51,-9.09,-16.21,2.49,2.28,-23.45,14.18,138.18,-134.27,-91.88,-38.23,-64.34,-55.38,0.0
2.0,2.0,27.49,10.74,-55.1,66.64,4.27,-2.46,-14.15,-71.25,-15.25,-0.13,-29.1,-4.08,89.61,28.12,24.55,2.6,-6.13,-0.92,-48.04,10.34,67.59,-53.96,-73.51,41.71,-5.24,-125.15,1.0
2.0,3.0,-148.72,14.12,-32.76,138.6,-29.21,-143.9,-45.75,-41.83,33.64,-11.63,42.97,-13.03,-29.62,-6.83,0.19,-53.94,1.57,0.79,-31.44,-17.55,36.47,-20.91,-113.56,-45.1,-56.01,370.56,0.0
2.0,1.0,-14.86,-3.0,-18.77,-503.82,37.2,-54.07,-66.36,-97.89,2.19,2.06,111.86,67.07,41.59,27.7,1.65,71.38,2.06,1.53,26.15,16.69,22.65,-1.68,-54.37,-4.93,32.51,-475.91,0.0
2.0,3.0,144.75,-131.26,-67.26,-27.11,-15.76,40.06,-15.99,27.0,4.85,0.74,-74.93,-42.77,-21.98,-74.81,7.8,35.0,-0.46,-6.03,28.51,2.14,10.0,128.68,-59.75,0.43,7.84,171.52,0.0
2.0,2.0,-38.2,-34.51,-58.55,-272.84,-31.54,3.55,86.41,-57.01,-7.16,1.31,100.23,-35.12,-18.02,88.58,39.14,-30.92,-1.23,-5.81,-36.42,11.13,64.08,-60.26,-3.25,-17.97,-29.35,-204.65,1.0
1.0,2.0,33.19,137.12,-23.97,-241.69,5.96,-29.16,-31.52,57.73,-26.17,6.14,42.59,-2.91,5.8,-32.69,-50.44,-96.65,-0.58,0.49,-42.42,6.18,37.6,28.46,-45.87,18.84,-3.44,-134.05,0.0
2.0,2.0,-61.36,15.1,-129.15,-216.81,70.24,27.53,-5.96,58.51,-0.89,5.06,124.89,14.29,44.38,-74.58,-17.6,84.6,-1.14,0.57,-33.96,38.5,90.28,-50.5,-53.31,-56.82,-26.96,-368.92,0.0
3.0,2.0,85.89,96.35,-42.24,-64.28,24.66,-8.8,27.58,-210.89,41.97,3.38,-18.56,4.38,61.02,-54.38,-37.46,87.65,-0.94,-5.3,-28.07,30.38,13.17,172.1,-14.69,-4.41,-21.99,-209.37,1.0
2.0,2.0,-14.27,-117.55,-2.62,119.57,-53.68,128.34,46.82,-77.26,44.22,4.25,180.93,27.15,-33.3,-10.61,-10.46,-151.16,-1.86,0.28,4.23,-11.62,18.37,46.79,-45.8,5.65,45.28,-57.57,1.0
3.0,2.0,-86.55,-112.58,-61.75,-202.98,-35.73,-79.24,-44.1,-59.76,6.27,-6.16,-69.16,25.13,-26.26,2.88,11.03,-22.6,-2.26,2.57,11.74,15.47,35.4,-43.77,-18.9,-16.53,-36.5,-115.02,0.0
2.0,1.0,-59.67,-28.36,-119.29,-104.67,44.66,40.13,-78.91,-41.99,-7.71,-0.05,-45.24,-34.78,10.5,-37.47,-22.28,25.67,-3.19,-2.57,-14.47,4.2,94.97,101.13,-41.01,-85.2,-29.97,5.24,1.0
2.0,2.0,-33.81,-123.78,5.7,215.59,-35.81,147.12,72.04,-99.2,7.48,-3.11,0.82,-32.73,-9.91,-12.76,5.84,-1.42,1.69,2.2,53.68,7.18,-50.84,10.12,58.46,-28.98,26.77,3.59,1.0
2.0,2.0,54.43,-59.02,-62.98,-278.53,0.87,100.71,-31.88,16.13,-3.35,-0.19,-134.46,-10.8,19.05,-24.63,-23.02,12.71,2.36,-5.15,33.33,-14.56,32.14,-25.49,-104.95,-56.71,20.11,11.37,0.0
3.0,2.0,17.44,-78.95,-123.67,-264.58,7.92,19.74,158.82,-31.23,-45.75,6.01,-148.1,-29.78,-57.06,54.69,-17.22,53.58,-2.08,2.6,-29.95,4.81,108.68,32.79,-77.33,50.44,-10.47,-41.64,1.0
2.0,1.0,-65.38,-93.66,-197.34,-371.08,-30.24,45.58,26.41,-47.11,-27.28,-6.64,105.06,-30.0,15.46,-0.07,16.72,0.57,-2.68,2.64,-2.38,21.41,115.64,58.72,-87.6,31.06,-1.77,33.18,1.0
1.0,1.0,8.23,15.3,-62.58,88.24,-35.2,-41.85,27.69,-30.14,-7.53,0.64,-80.28,-8.37,15.95,14.49,0.12,63.36,1.52,6.57,-18.61,-9.41,77.04,178.89,-158.99,-52.99,-2.88,11.05,0.0
2.0,3.0,90.42,-85.85,42.86,-156.68,16.01,85.02,0.93,-0.52,-36.37,2.3,156.68,-77.89,-22.44,-53.35,3.7,33.46,-4.25,5.98,-37.94,-15.05,31.22,-39.22,-3.94,81.19,50.62,-246.34,1.0
2.0,2.0,15.95,50.82,-56.77,-80.95,-78.68,-41.94,-94.37,-20.4,-27.55,-3.93,-5.28,0.33,10.81,-15.87,-36.97,-54.46,-0.8,-0.03,-31.84,12.27,40.54,91.42,30.76,-39.94,-33.5,73.16,1.0
2.0,2.0,-7.26,-139.14,-68.59,63.86,-33.99,124.82,117.92,40.23,3.63,-3.92,-16.19,33.0,-40.27,10.08,-13.72,-1.03,-1.04,0.83,-1.53,0.25,47.76,-18.26,-37.2,22.22,3.56,-13.38,1.0
2.0,2.0,151.72,-38.52,11.77,-41.62,-30.27,118.89,11.37,-1.27,-5.98,-1.83,-70.56,27.12,27.92,-10.56,14.32,-74.94,1.74,-2.13,5.65,-9.89,-14.45,1.2,4.81,-92.51,55.61,76.84,1.0
2.0,3.0,123.7,-101.07,18.82,-207.62,56.32,76.97,-70.53,40.94,21.9,2.04,-41.31,56.37,-6.95,-86.5,19.75,12.49,3.61,-7.22,15.53,-0.26,-34.45,-60.03,30.15,10.91,15.57,-52.08,1.0
3.0,2.0,22.78,-86.68,-36.82,49.87,16.5,112.0,-3.41,-62.4,-20.03,4.72,-24.72,11.97,-29.09,-30.85,-3.61,32.04,-2.54,-4.21,-19.01,-11.81,74.04,83.81,-38.81,19.83,-34.13,-250.21,1.0
2.0,2.0,82.41,-50.56,59.39,-179.57,-9.0,-32.02,-105.88,248.76,7.65,-12.9,107.86,33.33,-37.15,-35.65,23.69,-38.85,4.8,-3.38,14.22,-17.29,-12.0,148.78,-2.88,60.86,11.9,-141.35,0.0
3.0,2.0,-45.43,-49.64,-0.31,-9.69,44.65,73.83,123.73,189.11,1.12,1.67,21.55,-37.95,-32.69,53.43,-31.06,27.9,-2.73,2.85,-19.25,13.32,13.37,54.76,89.55,-10.9,35.44,-148.63,1.0
2.0,3.0,-79.91,10.78,15.81,-55.94,-8.75,31.16,-133.0,-109.98,-42.94,16.49,204.36,-24.81,-50.53,-47.93,34.77,-2.62,1.95,8.47,-7.36,-12.04,-17.23,24.16,-23.06,33.81,41.47,202.89,0.0
1.0,2.0,-34.44,-187.77,-125.92,-232.5,31.33,-34.47,-127.07,-5.08,43.13,-2.67,93.67,42.23,-29.64,22.8,-20.87,-15.04,5.33,-2.86,123.1,1.05,31.56,121.29,-197.32,-41.97,-40.36,-112.42,0.0
0.0,4.0,102.77,-4.0,57.08,-188.46,5.15,-37.77,-61.57,83.7,-18.35,-0.91,34.39,13.27,-7.85,1.42,25.82,-15.15,4.08,3.15,42.55,32.6,-127.19,94.11,83.09,-31.43,27.76,-27.59,1.0
2.0,3.0,114.26,-15.06,53.14,9.34,-40.23,76.3,5.99,2.83,-1.05,2.55,-221.19,54.61,27.65,-30.03,-33.88,84.1,-5.06,6.51,-12.88,-22.25,-31.74,11.72,24.09,-5.33,-2.63,142.6,0.0
2.0,2.0,22.51,15.1,-45.3,69.97,18.21,-31.39,13.3,40.44,41.9,-12.96,26.95,-1.44,-73.48,50.2,13.46,-103.37,-2.18,-1.67,44.18,20.55,-24.79,-198.19,-89.61,11.58,-2.63,-17.74,1.0
2.0,3.0,-53.22,-9.47,20.78,-286.37,56.39,34.28,-13.11,107.84,-21.68,2.27,85.15,26.6,74.09,34.11,26.53,98.14,-1.74,0.1,-27.6,-3.35,-0.63,-87.9,20.07,-22.31,32.6,-50.28,1.0
1.0,2.0,22.2,-74.8,-100.49,-203.31,-56.27,9.09,94.41,140.52,21.79,-5.84,56.5,63.08,78.84,-15.58,16.89,45.36,0.53,5.24,-35.85,1.74,107.75,10.01,-65.63,-29.66,-45.26,-153.83,1.0
2.0,2.0,-57.95,-46.13,-84.8,-208.43,17.11,70.13,4.79,-63.24,-24.22,5.93,35.16,-30.23,54.78,-13.52,28.68,43.54,-1.08,4.32,-35.92,30.16,61.19,-53.7,-41.18,23.45,7.36,-331.05,1.0
2.0,2.0,-108.42,103.89,-62.45,-412.46,51.11,-29.01,-64.77,115.12,16.94,12.16,73.52,56.16,-16.41,-61.15,-3.11,64.94,-2.72,8.07,-37.66,16.81,52.84,-16.32,-25.43,-22.52,-23.09,-201.75,0.0
2.0,2.0,-19.64,30.19,-77.95,6.6,-63.17,-31.51,41.4,89.03,26.0,-2.2,-26.76,-6.56,-43.33,30.35,-35.98,-22.61,4.35,-7.14,-56.45,2.0,75.7,37.33,-63.66,25.23,-54.12,88.45,1.0
1.0,3.0,-90.91,-91.81,58.27,8.58,6.51,91.21,-107.23,0.25,-2.32,0.07,141.1,50.52,29.29,96.31,22.87,-94.02,1.47,6.38,26.86,6.97,-55.35,-96.72,134.78,-7.07,5.04,-187.92,1.0
2.0,1.0,-211.28,205.64,-44.17,-323.12,3.28,0.52,-74.77,-86.43,-40.44,9.4,174.04,0.36,-66.65,-46.41,10.61,68.89,-2.66,2.87,-26.35,17.03,32.63,-114.13,-41.75,20.9,16.98,-203.71,0.0
3.0,3.0,-15.55,-143.12,-14.89,-50.19,-49.7,43.65,91.37,-98.06,-2.73,10.4,2.43,-19.52,19.35,25.6,-19.33,-35.24,0.47,-0.53,18.01,-11.71,13.86,-53.35,-34.06,0.95,-18.81,-25.21,0.0
2.0,2.0,5.88,-65.22,-129.68,-372.11,42.92,-44.83,149.78,21.43,-20.05,0.68,43.36,15.42,-32.34,-15.06,-16.42,92.61,1.61,-0.82,-15.72,5.97,114.09,109.19,-82.75,42.71,-64.54,-160.86,0.0
2.0,1.0,-150.41,-43.95,-186.74,-128.68,61.25,34.73,30.35,172.0,-2.53,-4.68,-145.88,57.21,9.3,-21.82,-3.69,-65.0,6.48,-6.49,-18.01,22.77,117.94,-155.81,-135.12,-19.09,8.81,28.48,1.0
3.0,2.0,-40.07,-52.69,74.51,-165.77,-17.21,-48.6,79.23,-87.15,-18.45,4.49,-122.35,16.21,-60.0,83.07,-12.13,-37.61,2.33,-2.6,-11.15,-12.35,-4.52,128.57,39.38,-12.5,43.12,-147.68,0.0
3.0,4.0,-24.78,-16.66,37.9,201.93,-95.44,80.18,-27.08,-0.46,-85.6,-9.61,85.82,-2.47,-23.94,1.3,3.64,-41.91,0.33,1.46,-14.21,-18.52,-36.42,-36.12,-29.79,18.38,-23.91,189.1,0.0
1.0,3.0,-122.73,-16.93,127.89,-172.21,20.12,49.38,-30.17,35.02,9.14,1.35,-72.66,38.27,21.07,-2.3,16.99,24.63,-1.17,0.2,9.46,-17.57,-54.46,-89.46,36.37,50.93,38.47,-340.7,1.0
3.0,2.0,157.57,25.57,109.31,-170.22,12.29,-20.2,83.53,-85.28,-5.59,6.37,85.85,2.61,-28.59,-11.01,17.63,20.78,-5.96,-5.07,-1.0,-29.19,-29.24,-21.27,25.56,-38.91,17.95,-121.63,0.0
2.0,2.0,17.93,-87.35,68.41,215.15,10.26,121.32,170.54,-5.84,-73.25,16.12,88.58,-48.69,-21.65,-60.38,33.47,-44.94,2.35,-0.45,21.61,-18.29,-8.86,-67.89,1.8,-6.51,30.12,-286.36,1.0
2.0,2.0,73.32,69.79,18.35,-68.52,-44.07,-66.38,46.45,-25.86,-5.4,3.58,200.95,14.01,-24.28,2.55,14.47,130.24,1.44,-2.68,-31.4,-3.34,24.46,-33.42,-67.95,-5.28,7.79,-146.85,0.0
2.0,2.0,35.25,-92.13,-112.17,-298.57,-0.23,29.25,7.46,95.87,4.27,-4.6,-147.26,-22.06,50.72,83.38,-8.02,26.31,-2.61,1.54,-17.27,12.24,87.16,-59.01,-39.1,-22.81,-29.09,-145.23,1.0
4.0,2.0,-65.83,41.17,-54.61,100.17,-24.16,-53.51,-10.61,-45.89,-30.82,3.8,35.93,44.72,-41.43,32.16,-0.08,-64.9,-2.36,-0.33,-38.95,6.95,48.54,-1.73,-36.98,-48.6,-51.66,65.51,0.0
3.0,3.0,4.02,-138.09,-52.51,-82.39,-20.97,115.9,17.31,-101.24,-7.44,0.35,128.66,4.16,35.11,-59.31,31.1,43.44,-1.62,-2.96,18.04,-9.31,17.8,-89.48,-58.95,16.48,15.72,112.07,0.0
2.0,3.0,213.81,77.48,-3.91,8.39,-54.1,53.29,133.95,67.0,43.62,-5.6,39.0,4.96,-9.09,-16.05,-23.26,1.74,2.31,-1.69,5.27,-14.45,-18.32,125.71,-112.7,-8.28,15.85,172.95,0.0
3.0,1.0,-11.67,-53.75,-140.9,-153.55,8.66,72.32,6.53,-166.46,29.15,-0.29,-3.39,6.27,-10.8,29.59,3.85,26.04,2.88,11.41,-46.77,14.96,134.14,69.8,-85.13,-11.31,-31.5,-273.38,1.0
2.0,2.0,66.47,-50.95,-32.74,-251.44,45.54,-15.36,-69.45,-13.42,-98.03,-0.68,51.82,41.89,-4.76,-23.41,20.41,33.22,4.82,0.68,-32.6,-5.62,71.42,-99.83,5.23,5.94,-37.1,-178.36,1.0
2.0,2.0,-38.85,-20.26,-64.35,-12.62,-55.24,-64.32,-21.26,-44.93,-8.85,-0.27,54.32,6.45,14.79,31.1,-13.06,95.4,-3.53,1.41,-5.55,-8.03,63.7,-219.02,-131.84,-35.98,-13.18,64.18,1.0
3.0,3.0,86.35,-104.33,49.95,69.4,-71.08,190.34,-20.03,23.21,-10.62,-2.64,-76.54,-44.54,-11.08,-28.58,-7.77,-9.01,1.22,5.98,13.86,-15.33,-27.82,-20.79,39.99,-2.37,54.72,-77.58,1.0
2.0,2.0,15.65,-74.65,-107.79,-28.28,1.72,57.34,-17.72,-93.43,-22.87,1.47,-64.66,-15.71,0.5,-30.12,16.14,7.25,-0.86,-4.88,-33.99,-4.12,102.84,71.64,-25.72,22.57,-32.42,82.87,1.0
2.0,1.0,-197.56,167.27,14.3,-50.34,-56.89,-55.03,222.67,28.21,9.38,1.06,-11.52,-14.5,70.61,28.77,-42.05,-37.39,0.62,-6.62,-24.42,14.85,-5.28,18.29,-34.9,4.68,16.25,-165.69,0.0
3.0,1.0,189.8,-111.48,-193.33,-462.28,44.64,49.75,131.66,63.74,-55.62,-0.63,17.79,-17.03,16.29,-45.05,21.81,19.64,-3.74,-1.8,-29.11,19.41,141.06,126.49,-56.82,-21.55,4.94,-30.33,1.0
2.0,2.0,193.89,-23.92,-61.7,-167.46,25.94,66.43,-65.59,-111.24,-11.37,0.52,92.14,42.28,21.91,-35.28,-1.46,18.88,-3.05,-2.67,9.93,26.07,-1.58,101.06,-3.17,-40.98,23.51,-70.57,1.0
2.0,4.0,59.38,-56.61,-8.56,14.28,-39.1,98.51,148.04,29.23,-23.59,4.36,100.63,21.97,-61.99,-26.01,-2.45,17.53,-0.4,4.87,-10.33,26.61,-44.19,-89.31,42.31,-59.1,30.99,-4.77,1.0
2.0,2.0,36.93,-160.93,33.56,126.11,-37.07,113.25,-38.75,-77.12,54.22,-1.27,152.8,-13.29,49.8,-48.95,-7.64,41.81,-0.76,-2.95,-0.28,0.64,4.17,42.86,57.73,-53.67,32.36,-264.32,1.0
2.0,3.0,130.75,-28.61,-5.3,-307.55,-20.53,-59.1,-139.73,2.68,39.18,2.84,53.75,-44.23,-23.62,76.41,0.85,4.84,0.36,-5.17,-13.22,8.91,2.63,67.02,-14.76,-21.25,1.9,-97.17,1.0
2.0,2.0,-174.91,10.16,46.54,-100.34,34.49,56.81,-83.7,-209.4,-4.84,1.46,-87.27,-0.9,-39.15,7.83,-9.1,9.84,-1.64,1.33,-18.39,-7.35,5.78,48.08,52.73,-1.16,21.59,-213.58,1.0
1.0,3.0,-78.27,-206.89,-3.67,-10.98,2.88,-11.88,-80.75,52.5,-5.15,3.38,88.83,30.06,34.43,-2.09,39.37,32.18,-5.03,-2.62,12.75,-3.81,3.39,65.08,48.24,48.52,3.97,105.52,0.0
2.0,2.0,-61.02,-8.3,-28.96,-230.48,-24.41,45.82,-159.43,164.14,-39.6,-5.37,97.16,-23.56,-21.53,65.87,-40.16,62.06,3.12,1.66,54.89,-15.22,-2.29,-102.16,-145.31,23.66,20.26,-29.1,0.0
3.0,2.0,70.96,-20.76,-47.32,-298.18,-31.69,34.14,72.81,128.72,8.0,0.29,-134.4,28.81,51.45,83.1,13.53,73.6,4.79,4.01,64.19,-15.01,4.09,54.0,-147.19,-7.81,33.63,40.92,0.0
2.0,3.0,126.6,-85.76,24.06,-78.0,5.51,82.34,-15.1,10.06,21.5,-1.43,-131.65,32.98,40.99,33.33,61.28,-3.34,-1.19,2.16,22.74,-9.79,-28.58,25.52,-17.76,35.68,48.63,20.12,1.0
1.0,1.0,3.46,28.56,-80.12,-525.63,-3.27,-61.46,-81.64,-139.38,3.1,0.35,87.66,-7.07,-25.58,-101.31,20.42,81.57,-4.16,4.03,-95.75,1.76,132.77,10.79,48.46,-42.69,15.39,-14.77,1.0
2.0,2.0,130.19,-64.17,-34.07,-75.59,-32.73,77.71,79.83,0.89,-2.85,-0.21,10.78,3.04,-2.43,-22.65,-19.6,40.14,0.15,3.41,19.22,-1.14,33.9,63.38,-0.95,-9.9,-45.09,-259.34,1.0
1.0,2.0,2.96,-107.43,-52.61,-223.63,-35.26,53.55,110.67,-138.26,41.04,-3.6,-26.35,-38.15,-4.39,-16.74,-1.15,23.71,1.42,3.77,-11.57,-4.74,46.88,0.26,4.02,23.8,56.25,140.37,1.0
2.0,1.0,-149.72,-12.87,-91.92,25.03,24.14,81.65,-2.05,193.32,28.99,0.03,-161.68,-25.87,-1.62,42.4,-35.84,38.06,0.65,4.39,16.01,5.5,47.47,20.08,-35.57,-15.19,-36.28,-15.73,1.0
1.0,1.0,41.49,-82.22,-109.15,-176.48,15.44,51.83,40.02,83.77,45.1,-3.08,1.21,-7.69,-98.62,21.66,7.43,-9.31,0.07,4.16,-28.17,-6.33,109.2,1.7,-50.26,-79.22,-3.9,40.25,1.0
2.0,2.0,43.98,4.21,-72.34,-284.12,-58.8,78.14,-43.36,60.45,24.59,-1.82,72.66,22.48,2.22,3.1,-43.22,18.92,1.12,4.67,-44.44,7.23,79.2,-97.55,60.92,-6.38,-19.56,-131.14,1.0
1.0,3.0,-186.92,30.89,55.75,25.56,-74.16,43.38,56.09,78.27,28.81,-13.9,64.75,-15.43,8.87,53.88,-4.57,-44.79,3.43,8.93,9.49,-20.48,-48.63,34.46,-32.7,-7.76,2.21,117.99,0.0
2.0,2.0,47.74,-69.58,18.33,-35.57,74.98,89.97,-31.97,-145.41,32.42,2.17,-71.62,23.6,40.37,63.55,18.24,-103.44,-4.85,-6.03,-12.99,-5.51,12.21,151.15,11.22,45.15,35.44,-144.47,1.0
2.0,1.0,64.04,36.94,-82.85,-123.56,-30.95,6.21,-22.99,165.15,32.81,-4.12,-69.11,-5.42,9.86,-97.13,38.8,-25.2,-4.54,-5.67,-10.49,25.06,48.1,19.74,-53.98,35.42,1.28,-185.75,0.0
3.0,2.0,-131.8,-111.51,-117.7,17.66,-28.75,37.02,-18.95,2.02,-45.12,1.1,32.57,-45.74,40.61,-9.54,-11.85,-37.46,-6.86,7.0,-14.38,22.5,86.25,11.06,-2.42,29.64,-44.51,-153.15,0.0
2.0,2.0,-79.68,-82.89,-133.29,-166.8,-24.42,15.68,-129.27,-37.26,-15.6,3.11,14.87,56.4,-15.56,7.95,7.26,117.78,2.74,2.27,-28.63,3.73,108.44,-86.62,-68.49,46.93,-5.19,102.56,1.0
1.0,2.0,-16.33,-0.65,32.64,-195.8,-28.81,25.36,26.57,31.57,1.92,0.27,24.84,-29.6,-4.31,-53.47,43.18,-80.39,-1.56,-5.82,-8.12,-10.94,-9.68,7.71,42.21,-13.96,44.53,59.42,0.0
3.0,1.0,-36.52,121.03,-46.67,-93.09,-11.8,-42.6,76.69,-5.4,-19.66,13.67,-1.39,-34.6,-12.57,13.84,-29.38,-41.16,-1.61,5.75,-13.43,11.08,39.66,-10.18,-36.0,-35.97,-21.07,-116.31,0.0
2.0,4.0,150.07,-96.37,-86.56,45.19,-27.01,145.16,-150.89,8.88,-46.14,16.94,60.41,37.08,-18.68,-24.14,16.59,2.89,0.22,-5.17,-4.35,30.98,-14.05,2.97,44.03,2.84,9.52,182.17,1.0
2.0,2.0,236.29,56.46,-52.2,106.92,-11.81,3.8,-134.3,143.6,-16.49,3.31,-88.91,-42.35,9.26,-15.33,35.36,3.64,-3.97,-4.37,-33.15,13.93,31.5,-34.3,51.12,-39.28,-44.11,87.31,0.0
1.0,3.0,88.31,-131.52,-94.79,8.37,6.15,115.96,-55.37,149.09,12.23,0.26,-41.85,-28.77,-12.56,79.13,-7.21,-2.82,2.09,-5.03,30.19,2.32,-4.0,-87.21,-29.75,-28.22,-14.5,370.77,0.0
1.0,2.0,106.78,4.73,-113.58,41.7,-1.52,132.62,21.83,73.27,-22.3,-4.9,98.25,-19.56,7.35,8.73,14.77,-28.51,-0.84,0.61,-7.19,23.34,65.24,10.75,-61.89,10.09,-39.98,-271.98,1.0
3.0,2.0,90.75,-70.65,-166.26,169.66,-28.97,49.05,40.83,123.98,18.96,-6.8,10.48,10.6,40.88,46.99,-37.7,-5.52,-2.73,-3.74,-66.77,14.87,140.13,-71.53,-91.91,23.04,-71.03,9.22,0.0
1.0,3.0,51.25,-9.56,56.21,-111.51,-31.67,63.46,146.17,0.84,13.2,-3.05,-1.75,22.23,20.54,5.18,-12.68,-8.31,0.17,-0.21,-9.76,6.69,-35.79,0.12,87.0,-15.58,29.49,-188.96,1.0
2.0,2.0,29.76,-23.63,-132.35,-241.65,31.25,32.67,-58.41,227.47,-10.19,1.64,176.97,5.63,-25.19,-10.32,-35.43,-22.55,0.8,-1.17,14.84,41.45,38.01,-50.51,-102.22,-23.29,31.0,-168.38,1.0
2.0,2.0,168.03,-44.02,32.49,-125.71,-21.45,31.38,44.65,46.96,25.49,0.75,-117.74,31.33,16.5,-48.26,-29.09,153.65,3.5,-0.47,17.09,-17.7,-13.17,-52.07,-15.19,34.45,8.91,-28.62,0.0
2.0,3.0,-18.82,58.67,-11.17,-252.51,6.43,-112.95,-169.9,-98.64,-47.11,-1.67,15.06,15.23,-27.68,-20.75,-16.1,-48.35,1.3,-1.6,-37.93,6.02,18.75,98.8,-50.43,-4.23,-31.3,-48.7,0.0
3.0,2.0,86.61,-225.62,-126.81,-246.95,26.19,84.95,-55.54,128.38,-15.27,2.42,65.2,18.64,15.08,-43.42,-0.04,-46.1,2.92,-2.16,79.8,-1.77,30.04,134.12,-92.35,-8.57,9.47,168.87,0.0
3.0,3.0,38.39,-90.15,-21.85,-53.73,13.1,34.26,37.19,29.79,45.06,-1.64,-51.86,-47.15,36.63,42.95,23.93,13.31,1.16,-6.82,74.06,-15.51,-23.52,-12.85,-133.23,-18.02,-36.62,-9.83,0.0
3.0,2.0,-127.82,-54.04,-15.41,-115.38,-44.84,20.31,29.02,36.74,-36.6,10.48,-56.02,0.3,82.94,-77.24,15.38,-27.28,-5.67,-0.56,38.13,-12.97,7.66,122.83,-101.08,-40.27,-19.26,-113.61,0.0
1.0,3.0,44.89,-64.72,-31.61,-24.87,14.52,70.06,-41.43,-7.73,-8.13,-5.72,-18.04,17.97,-19.54,45.74,18.36,-92.83,1.3,-5.84,-8.58,43.25,-28.81,-82.52,158.21,-51.91,22.58,-46.28,1.0
2.0,3.0,-147.53,-144.83,-96.23,-5.4,24.13,131.65,-245.37,-83.53,39.38,1.82,60.33,25.12,25.89,-54.06,1.41,35.2,-0.66,2.45,17.44,-1.76,24.81,-64.71,-58.45,0.77,-15.05,222.86,0.0
2.0,1.0,-10.16,-65.87,-214.14,-64.7,54.05,64.93,-66.35,54.97,15.11,9.72,16.55,-52.16,-23.55,-36.82,12.09,-81.99,1.7,1.81,-7.09,17.89,128.1,-115.72,-150.44,-33.48,-3.76,130.84,1.0
3.0,1.0,-86.38,-19.17,-163.38,-309.65,-26.75,31.55,-60.54,30.16,-30.19,-5.56,-134.53,48.07,-13.38,79.93,18.97,56.68,1.72,-0.14,-23.43,22.07,105.73,-62.48,-46.87,28.76,-35.25,-54.53,1.0
3.0,2.0,-3.31,-50.86,-109.32,-285.97,4.4,40.69,-60.35,-1.57,-42.85,11.31,117.34,5.71,-53.1,-36.33,10.21,-18.12,1.58,-0.71,-56.87,16.28,97.15,-72.78,-0.22,-5.09,-19.67,-96.39,0.0
