cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,target
2.0,2.0,1.0,1.0,-256.1,13.14,11.67,30.43,25.83,58.11,94.84,-73.72,25.11,143.13,58.63,54.58,11.57,-0.54,-3.81,-1.04,23.8,160.27,-38.45,61.67,-2.63,2.0
1.0,2.0,2.0,1.0,-107.44,-69.99,20.23,-24.55,133.28,236.39,-87.01,77.27,-36.53,-79.75,4.03,-182.38,19.31,1.04,-19.09,3.37,-5.27,264.43,-48.74,-29.6,-113.88,0.0
2.0,1.0,3.0,1.0,174.33,9.57,64.54,10.33,-74.03,-154.53,-14.25,-69.06,78.59,40.17,-35.3,12.68,-49.79,0.58,-88.17,1.04,-23.67,-210.39,-65.3,-130.5,-40.08,0.0
1.0,1.0,2.0,2.0,-76.83,149.47,32.04,-20.46,22.71,-117.49,69.82,98.47,32.06,-27.2,80.72,-9.46,-12.75,0.99,-39.07,0.65,1.38,134.4,19.01,-8.23,101.15,0.0
1.0,0.0,1.0,1.0,300.7,73.51,65.34,-33.31,-10.16,-47.98,-65.06,77.41,-18.56,-221.64,-27.06,-25.03,51.97,-0.08,26.93,0.22,-11.14,-49.41,-31.66,25.38,-79.09,1.0
2.0,1.0,2.0,2.0,-63.72,-12.05,23.91,-44.32,-124.37,42.28,63.64,-124.28,12.4,111.36,45.32,77.51,-7.44,-0.38,16.96,1.76,-21.33,-58.95,-6.16,-19.65,-31.5,0.0
1.0,2.0,2.0,1.0,-224.91,101.38,51.85,-66.29,98.33,-151.09,-20.23,-46.67,-78.13,59.13,-3.48,5.94,-108.86,0.39,-12.92,-4.54,1.55,10.81,-65.18,-74.55,36.43,1.0
1.0,2.0,2.0,2.0,-147.59,52.14,-45.65,-0.07,-55.3,171.04,1.82,12.72,-50.66,18.88,58.81,-12.34,-6.42,-0.32,-47.56,0.41,25.56,45.92,51.05,7.78,-43.09,2.0
1.0,1.0,2.0,1.0,24.2,-56.17,13.9,-79.94,-17.31,104.76,-46.19,53.55,20.25,-16.46,-25.47,76.74,-15.36,-0.62,94.73,-0.25,24.53,40.72,-28.63,53.15,27.85,0.0
2.0,2.0,2.0,0.0,-28.16,-27.77,-47.06,-27.74,27.89,112.2,56.3,14.52,93.95,125.63,-24.24,-44.43,-3.01,-0.23,30.68,8.49,-11.14,114.44,-27.6,18.47,-74.78,1.0
2.0,2.0,2.0,2.0,104.85,116.37,18.16,-2.53,135.29,-53.72,27.62,-111.73,25.72,60.82,18.26,15.67,12.85,0.71,20.44,-0.93,24.28,-52.9,41.78,59.58,-30.19,2.0
1.0,1.0,1.0,0.0,-249.44,68.24,5.14,5.42,-100.77,-121.03,23.12,47.97,128.92,23.79,-16.94,-19.91,-83.43,-0.9,-38.95,-0.8,35.43,200.64,-16.23,-29.16,-12.92,2.0
1.0,1.0,1.0,2.0,-305.71,-9.08,-14.98,-3.39,-118.6,-4.03,62.22,83.36,-196.15,-3.71,25.21,-82.13,-31.8,-1.22,12.56,-4.08,33.81,33.18,-29.33,49.99,102.59,2.0
1.0,1.0,1.0,2.0,-6.84,285.99,26.61,23.97,375.11,203.54,-84.04,-43.55,235.14,334.11,-4.68,54.92,-13.73,0.66,-20.88,-6.55,35.07,249.62,14.31,-136.14,1.98,2.0
1.0,1.0,2.0,2.0,-381.7,23.52,33.74,33.86,2.24,-93.74,-53.67,23.18,-24.64,74.03,-102.09,34.09,93.03,-1.4,-2.76,0.53,-55.66,141.45,-7.45,-46.6,-112.09,1.0
2.0,2.0,1.0,2.0,10.64,95.06,56.26,-18.22,-65.79,-161.47,18.31,-46.93,137.44,-42.58,31.61,-72.91,31.05,-0.45,65.99,2.5,40.7,-26.03,-16.3,69.19,-133.12,2.0
1.0,2.0,1.0,1.0,-74.2,-4.95,-52.23,20.25,10.32,-155.55,-27.74,30.56,-156.49,-81.09,22.4,-4.35,-25.09,-0.49,15.07,0.23,-70.79,-93.79,-110.93,-24.46,52.35,2.0
1.0,2.0,3.0,1.0,12.29,-8.58,-22.24,29.24,-95.17,245.06,-63.63,86.04,95.23,15.8,71.74,-66.03,-31.48,-0.73,-29.82,-1.59,55.67,44.35,5.7,20.4,-46.37,0.0
2.0,3.0,3.0,1.0,391.86,-102.39,31.34,-47.96,-40.94,82.04,-139.23,29.94,87.62,-15.22,33.53,-22.1,-40.49,-1.05,-56.37,6.2,9.11,-304.87,0.51,27.9,33.75,0.0
2.0,2.0,2.0,2.0,-90.0,-31.89,25.59,-18.78,95.79,-327.21,-16.65,-2.87,136.74,2.8,1.1,-27.15,25.64,-0.35,90.12,3.38,0.73,127.02,63.72,-30.78,74.34,0.0
1.0,1.0,1.0,3.0,-378.74,-10.65,6.68,-4.63,96.54,73.99,59.9,42.25,-74.39,105.27,-37.62,-50.35,-64.82,0.99,30.92,-0.41,39.93,280.62,-48.12,140.62,-103.85,0.0
1.0,1.0,2.0,2.0,67.42,26.43,-43.08,42.13,-21.26,236.95,-8.2,-80.91,72.54,-25.4,-66.4,76.68,70.82,-0.72,-77.96,-0.88,-3.88,62.09,13.76,-88.69,-97.79,1.0
1.0,2.0,0.0,2.0,-120.1,-13.9,53.19,11.3,-35.03,-132.55,-33.81,86.7,-53.27,-34.53,-66.68,81.76,-47.43,0.98,14.46,-0.18,44.87,-0.61,19.25,-120.34,73.67,2.0
2.0,2.0,1.0,1.0,57.35,-38.48,-61.52,0.82,-216.9,-179.68,-76.6,12.18,224.22,33.52,-19.33,36.98,-0.08,-0.05,29.15,5.11,-3.01,-141.9,72.83,20.09,77.45,2.0
1.0,1.0,2.0,2.0,-10.45,146.38,41.15,-64.4,45.87,47.31,14.83,60.71,10.89,1.53,134.6,-81.5,88.43,0.21,16.42,1.13,-28.75,93.34,-19.52,-52.73,-16.29,1.0
1.0,1.0,2.0,2.0,-135.22,42.85,-50.33,21.51,-15.93,86.71,-133.48,142.45,111.33,63.2,-31.41,-4.73,-86.41,1.26,71.15,-1.89,-73.54,133.75,36.25,-22.9,-29.65,2.0
1.0,2.0,3.0,1.0,-125.32,1.67,34.32,-37.91,87.31,273.47,-45.03,-83.89,63.22,18.28,1.68,9.5,24.05,0.87,35.77,-6.94,-32.53,225.39,11.23,-19.04,-0.93,0.0
2.0,1.0,1.0,1.0,65.03,-251.63,-18.32,-36.03,71.46,-144.78,14.54,95.42,84.84,15.13,-11.34,4.06,44.53,1.05,-33.71,-2.82,57.08,117.09,-10.24,78.32,79.45,1.0
2.0,2.0,1.0,1.0,190.53,16.61,48.94,-25.74,-59.78,47.35,-58.97,-53.19,29.75,110.49,-79.59,39.57,130.4,-1.29,-61.06,3.51,32.38,-280.26,-20.42,56.56,19.94,0.0
1.0,1.0,1.0,1.0,-45.14,-24.12,60.33,-3.76,22.14,135.75,-84.96,30.31,71.47,25.23,17.01,48.45,40.79,-0.2,-17.88,-1.73,-15.57,122.8,10.21,77.06,44.52,2.0
1.0,1.0,1.0,2.0,-177.66,-39.49,-58.78,-6.85,-67.08,131.87,-12.02,-42.48,-34.15,100.74,37.17,17.32,10.34,-0.59,33.36,-1.82,-11.91,10.35,59.59,73.64,96.64,0.0
3.0,1.0,1.0,1.0,388.19,-84.51,7.47,-14.33,311.88,-431.06,91.75,54.94,-29.07,240.34,0.12,54.06,-45.51,-0.21,46.74,3.67,-3.04,-212.62,-61.95,66.2,29.73,2.0
1.0,3.0,2.0,1.0,-353.84,6.07,-97.83,-44.13,-163.95,39.72,-171.7,-120.95,100.41,-25.26,60.75,83.7,-2.5,0.19,36.74,3.73,52.36,19.52,24.34,-24.81,25.89,1.0
1.0,1.0,1.0,1.0,-47.0,173.47,-14.74,-22.45,71.88,266.56,23.02,-4.43,8.8,140.57,-43.23,56.57,-44.05,0.41,57.04,1.99,26.83,108.85,13.58,-50.14,30.11,2.0
1.0,1.0,0.0,2.0,109.38,-98.01,26.17,38.53,-108.59,204.19,-9.47,-10.98,-2.19,28.26,-11.78,34.9,-71.01,0.84,87.04,1.93,4.66,-96.83,11.94,-83.5,128.19,0.0
1.0,1.0,0.0,1.0,-245.43,83.0,-48.45,-10.59,-55.92,285.15,-43.86,27.88,11.42,45.6,17.2,39.88,57.55,-0.17,-17.8,-1.1,-14.85,184.13,-40.05,-89.39,-10.61,0.0
2.0,1.0,1.0,1.0,-14.0,1.96,24.3,-91.44,72.03,59.47,-32.81,8.3,174.02,108.29,18.39,-45.52,-51.72,-0.97,57.97,-2.01,60.66,144.05,-72.84,114.55,86.2,2.0
2.0,1.0,1.0,1.0,-131.97,67.08,0.29,-5.6,39.25,-119.48,133.18,65.34,2.72,3.1,-31.83,106.65,86.09,1.48,85.24,-2.01,2.75,176.81,-76.53,37.07,-4.34,1.0
1.0,3.0,3.0,1.0,-346.23,-55.6,39.68,-78.59,223.99,117.74,26.03,47.99,-138.8,7.84,-31.58,-11.0,98.39,-0.13,78.02,0.8,41.58,278.77,12.21,162.15,-118.72,0.0
0.0,2.0,2.0,2.0,-292.99,-132.16,23.21,5.98,-188.4,366.1,-128.69,13.23,-52.79,-31.05,78.43,44.81,-22.4,-0.09,-7.93,-0.23,48.66,78.68,26.7,35.28,1.01,1.0
1.0,2.0,2.0,1.0,-318.38,76.23,-8.71,35.56,62.95,81.28,12.61,50.25,31.02,44.57,14.11,12.44,14.03,-1.86,2.05,-4.84,56.81,293.53,50.27,46.59,-91.11,0.0
1.0,1.0,1.0,1.0,188.99,32.88,39.27,-87.59,-171.98,161.22,-43.44,-53.07,132.74,84.36,32.6,18.25,123.64,1.57,2.67,4.17,-20.97,-180.45,-104.02,77.35,64.15,0.0
2.0,2.0,1.0,2.0,180.87,-208.92,-133.67,-16.72,127.0,-13.14,-57.5,-50.64,-65.94,154.25,128.76,-15.43,-57.11,-0.36,10.22,3.14,-30.75,-220.15,44.87,42.58,5.56,2.0
1.0,2.0,2.0,2.0,-135.89,132.79,-2.24,7.26,202.19,123.5,-23.81,35.5,12.13,227.93,72.42,-80.28,-14.17,0.02,18.52,3.45,-25.14,124.94,46.69,59.22,-54.01,2.0
2.0,2.0,1.0,1.0,-29.38,53.1,-11.11,11.8,114.06,-212.7,-3.49,0.89,84.8,54.04,-38.22,-20.04,-59.94,-1.69,-27.57,-3.1,-25.72,61.51,71.25,-121.64,-8.68,2.0
2.0,2.0,1.0,0.0,57.79,-195.5,-49.56,60.19,-152.3,136.26,-2.65,-151.29,-151.9,157.78,23.13,-29.97,-17.9,-0.82,-29.0,0.61,1.99,-370.17,-84.8,-69.44,-30.59,1.0
1.0,1.0,0.0,1.0,163.46,-35.25,30.11,-19.47,-77.55,10.2,57.66,68.43,-139.62,12.86,46.72,23.75,-1.28,0.57,34.93,-1.44,17.88,-183.92,41.29,-27.53,18.06,0.0
2.0,2.0,2.0,2.0,-2.26,38.16,-96.52,31.05,-67.39,-21.81,28.56,-51.39,-50.02,134.93,27.2,40.87,7.57,2.44,-48.74,0.87,21.86,-204.88,-11.41,-29.89,-1.67,1.0
1.0,1.0,2.0,0.0,-27.89,62.15,100.35,-85.36,-69.14,-143.82,26.98,-0.14,-67.21,114.4,40.79,31.36,52.68,1.26,100.65,-0.98,-14.08,-201.77,15.1,7.33,23.96,0.0
1.0,2.0,1.0,2.0,-125.55,-102.34,-31.94,43.45,-25.08,-31.04,-106.29,78.83,55.06,-8.72,-21.74,35.67,-51.29,0.44,27.13,-2.37,-50.86,77.63,3.36,94.2,55.88,2.0
1.0,1.0,1.0,1.0,-22.07,113.78,-39.34,32.23,-151.94,-19.77,20.51,-23.11,-7.08,-29.71,14.46,-23.26,-27.46,0.02,43.83,0.55,-20.66,-62.27,3.4,-142.27,50.32,0.0
1.0,2.0,1.0,2.0,-281.79,-1.85,-11.12,27.23,87.78,-0.49,-6.62,54.48,-69.46,-48.7,14.36,57.49,-51.4,-0.56,45.41,-7.24,-5.1,217.45,20.49,106.77,65.62,1.0
2.0,1.0,1.0,2.0,139.68,-11.18,-8.79,48.66,45.02,-48.15,-62.8,-82.57,95.31,42.99,-5.27,32.64,-15.14,-0.03,-38.59,7.13,-81.31,-60.69,-3.86,-1.33,-2.34,0.0
1.0,2.0,1.0,1.0,-276.87,-173.13,-23.08,28.99,-38.02,103.16,-53.25,16.29,-81.32,0.02,-41.99,106.64,-91.53,0.2,22.79,2.93,14.17,114.58,35.59,-59.12,-29.77,0.0
2.0,2.0,1.0,1.0,-370.88,-121.44,-0.58,-27.87,85.66,-305.0,-72.29,-26.27,211.89,62.04,-80.12,-21.25,-12.0,-0.63,126.74,3.31,38.7,289.48,-101.52,-120.31,16.27,1.0
2.0,3.0,1.0,1.0,4.62,18.95,22.64,-0.42,23.99,-297.5,22.15,-41.84,-144.39,-54.34,-31.35,-71.29,-15.88,1.19,-61.46,3.07,-10.9,-227.89,-7.41,-15.75,32.78,2.0
2.0,1.0,2.0,2.0,-57.17,-61.75,39.33,8.9,-17.12,-213.92,68.87,17.29,40.25,-134.89,-11.94,57.87,31.88,-1.0,-16.15,-0.77,72.85,133.62,-29.88,-14.86,-70.22,0.0
2.0,1.0,2.0,1.0,193.86,-12.04,-94.88,-16.25,-63.98,259.06,-6.46,-13.38,185.28,47.05,-38.63,19.11,7.72,-0.68,57.89,0.25,-9.63,56.24,-46.32,61.83,20.68,1.0
2.0,2.0,2.0,1.0,101.66,-91.49,-38.02,8.08,-14.06,-221.39,45.03,-122.1,-86.04,-54.18,33.08,-44.88,-46.14,1.19,-36.74,3.01,5.58,-208.86,-12.44,-42.47,-4.76,2.0
1.0,1.0,1.0,2.0,114.39,172.1,-69.77,-15.15,-7.62,-104.74,-114.99,-50.25,68.42,262.68,-40.95,13.55,45.28,-0.49,6.73,0.68,-22.01,-293.47,-12.01,53.13,43.67,0.0
1.0,2.0,2.0,0.0,287.5,70.78,-92.33,-9.45,130.83,-200.29,-33.52,103.59,-165.72,-46.29,25.71,-39.83,-51.59,0.04,-32.06,-3.4,-53.57,-260.71,9.56,20.0,86.09,2.0
2.0,2.0,1.0,1.0,-4.86,-86.91,-9.63,-37.84,103.24,-160.56,20.42,28.6,14.27,-19.05,49.74,6.93,-40.98,-0.5,18.45,-1.69,26.16,58.78,85.28,-82.92,76.97,1.0
2.0,1.0,1.0,1.0,188.52,-142.17,85.82,-22.21,87.91,-181.79,-46.07,-97.75,14.72,0.93,-3.8,-11.82,-27.36,-0.52,9.53,1.43,-35.19,-122.53,56.86,-81.64,97.25,0.0
2.0,1.0,2.0,0.0,-58.96,74.67,39.98,93.22,-0.62,-110.46,148.8,6.78,204.81,47.79,-57.34,33.98,-11.04,1.07,1.14,2.55,-17.7,232.27,41.93,27.06,-16.43,1.0
1.0,1.0,3.0,3.0,109.06,-20.83,-114.1,-7.37,65.42,-112.38,-12.27,78.44,-45.5,-41.96,101.4,25.74,65.21,1.57,-26.52,-0.74,9.15,-33.04,-31.07,56.94,30.83,2.0
2.0,2.0,1.0,1.0,90.59,-62.5,63.62,46.07,-28.92,-73.86,24.65,-46.87,76.89,-40.35,54.74,78.48,49.0,0.06,-36.1,-0.74,-8.76,-25.1,81.87,-50.3,153.32,0.0
1.0,1.0,2.0,1.0,-406.53,44.37,-46.9,-15.11,-10.57,-55.82,1.94,-42.42,72.01,69.84,-30.92,-38.37,18.99,-0.28,22.58,-0.76,33.97,243.48,30.44,12.83,-77.78,2.0
2.0,2.0,2.0,1.0,20.44,-219.62,2.74,11.77,-64.81,25.48,10.77,119.01,-17.52,-150.44,-77.16,101.57,-27.58,-0.67,28.21,-3.62,-27.03,104.67,-78.41,48.17,-46.32,1.0
1.0,0.0,2.0,1.0,103.49,114.66,-2.05,11.58,-169.68,422.31,-70.54,33.74,76.97,107.85,45.07,49.62,-120.35,0.63,41.14,-0.35,36.61,-57.5,-41.03,58.23,-5.97,2.0
2.0,2.0,2.0,1.0,-203.72,-10.78,14.68,-92.74,65.85,-232.15,110.38,92.63,5.24,30.81,-44.07,-72.68,-97.53,-0.72,20.91,-0.24,1.41,191.96,-20.69,-77.48,-118.1,0.0
1.0,1.0,1.0,1.0,29.3,176.94,1.66,-5.31,-77.89,-17.03,39.56,67.26,45.6,39.83,-18.97,24.16,54.93,1.35,-10.26,-1.51,-2.19,-47.92,-40.08,77.2,-37.49,0.0
1.0,2.0,1.0,1.0,175.57,-228.77,-78.0,58.03,-128.9,372.47,-42.86,-213.9,-132.82,70.52,44.19,106.14,-31.53,0.64,27.7,0.69,39.05,-330.9,-17.35,36.28,114.41,1.0
2.0,2.0,1.0,1.0,6.47,-52.83,-78.57,2.75,92.73,-4.26,-75.17,-81.21,43.1,64.82,-74.33,19.84,-12.55,0.03,-24.0,-0.79,-81.24,-0.24,84.26,-46.52,15.64,0.0
2.0,2.0,1.0,2.0,-56.04,-116.77,-2.08,61.5,-30.01,-185.91,65.86,1.95,-101.08,-3.84,47.07,-18.45,-61.55,-0.79,-9.52,3.45,8.11,-75.28,16.56,-63.0,-107.0,1.0
1.0,0.0,1.0,1.0,-299.32,-44.18,-70.88,-58.5,-179.07,156.37,7.27,133.1,-20.6,35.35,-59.92,-77.46,44.93,1.09,-63.09,-1.47,-1.5,213.62,36.01,65.11,-17.21,2.0
2.0,2.0,2.0,2.0,144.26,-89.77,-7.41,40.46,-51.91,179.7,-19.0,63.81,57.38,7.53,41.43,-82.69,-19.25,-1.46,12.3,4.35,33.88,-13.71,-46.65,-135.43,75.2,1.0
1.0,2.0,1.0,,-351.02,160.93,34.65,13.53,17.97,-35.96,-72.98,-7.6,-17.77,22.67,33.54,-72.03,-21.32,-0.57,-50.8,2.87,5.8,124.19,-31.81,42.35,-11.12,1.0
2.0,2.0,1.0,2.0,43.64,7.93,53.8,-8.73,117.87,47.45,-100.86,3.71,67.23,115.73,-8.14,-15.22,-22.48,1.65,20.67,-3.87,10.13,-36.68,-6.58,48.72,-35.6,0.0
1.0,1.0,1.0,2.0,-65.3,-95.06,-81.39,97.32,-106.29,97.26,28.52,-10.49,42.28,44.23,-18.6,36.55,8.03,0.95,2.69,5.77,28.11,44.29,-8.66,-82.27,66.61,0.0
2.0,2.0,1.0,1.0,-117.28,39.06,85.42,-8.51,-36.7,-1.71,72.53,6.07,0.91,74.6,-25.74,-26.14,-99.79,-0.61,-20.98,8.97,19.08,6.14,24.35,35.47,-80.43,1.0
1.0,2.0,1.0,1.0,131.03,19.66,-17.06,-13.53,-30.15,-4.04,-32.68,20.75,-40.77,-24.38,19.79,47.67,20.32,-0.33,-74.71,-2.12,12.27,-167.21,31.31,23.88,-24.76,0.0
2.0,2.0,2.0,1.0,25.93,-145.96,-12.3,-5.42,-182.65,-214.29,-0.58,-69.62,53.03,-121.86,-60.84,50.36,54.45,2.04,49.42,-3.76,26.34,-118.95,-40.9,12.87,-44.77,0.0
2.0,1.0,1.0,1.0,261.92,103.61,106.12,-8.23,-81.63,-178.09,23.21,-25.52,78.85,-75.22,-26.45,70.67,58.9,0.04,-49.76,3.63,-16.29,-166.21,-80.93,-19.06,-58.03,0.0
3.0,2.0,2.0,2.0,340.93,-255.45,17.2,22.3,248.41,-12.37,-70.76,107.19,157.43,159.5,-5.82,-4.28,11.16,1.16,-50.56,5.73,21.23,6.44,-37.92,48.19,-107.28,2.0
2.0,1.0,2.0,1.0,626.32,-233.04,-80.16,-26.21,171.36,-353.23,-15.08,87.75,-5.58,-201.34,-17.27,-15.87,-15.24,-0.51,-1.59,0.42,1.89,-160.92,-130.27,-37.95,2.02,2.0
2.0,2.0,1.0,1.0,-51.82,-53.62,20.25,76.42,-19.65,-312.94,-140.07,83.94,246.1,-59.57,2.55,5.94,-14.46,1.62,22.06,0.92,45.92,107.6,-91.02,39.88,-37.48,2.0
1.0,2.0,1.0,2.0,-20.48,-25.74,75.97,36.61,63.22,114.96,-42.06,29.32,-149.03,100.13,-52.38,-61.47,31.19,-1.59,59.99,-5.89,-21.04,-97.68,-10.97,-172.0,79.24,1.0
1.0,1.0,2.0,2.0,105.23,90.1,-107.55,8.48,-81.51,15.09,-29.04,-14.16,-15.03,-16.04,-6.85,28.3,63.58,0.9,-96.56,3.88,-8.72,-153.56,66.39,-153.04,101.78,1.0
1.0,2.0,2.0,0.0,-26.71,38.33,-7.69,-32.95,40.89,327.58,42.88,-12.71,-193.79,91.92,-36.8,-13.27,38.76,-0.74,-38.2,-1.14,-10.61,-39.81,-8.39,-12.61,40.03,2.0
2.0,1.0,1.0,1.0,40.1,-33.54,-45.97,-18.87,0.8,-259.22,-28.51,13.0,80.35,-6.16,42.26,-51.8,23.83,0.47,-9.32,-0.44,53.17,-39.54,-8.27,-55.64,61.55,0.0
1.0,1.0,1.0,1.0,-196.73,37.76,25.37,15.86,98.2,258.97,42.98,31.35,-70.54,74.57,-44.9,-20.23,58.34,0.81,-1.06,-1.16,32.81,266.65,-39.88,58.8,34.52,0.0
1.0,1.0,1.0,1.0,38.32,16.75,122.53,21.28,12.99,-5.53,-36.47,-3.69,13.87,44.47,-10.73,-21.03,73.04,-1.68,8.63,0.24,-3.04,-45.09,3.98,-1.35,93.21,0.0
2.0,2.0,2.0,2.0,-106.78,-252.6,50.05,47.33,6.1,-127.25,82.85,8.39,-80.7,120.59,-33.69,59.92,58.33,-2.17,46.64,-3.52,-21.23,-48.34,3.43,-6.91,32.85,1.0
0.0,1.0,1.0,2.0,-212.25,138.79,89.71,-29.46,35.66,316.04,-55.46,170.85,-248.03,128.15,-29.21,-52.75,37.62,-0.15,-6.18,-3.95,16.95,9.82,-35.82,-19.84,-28.53,2.0
1.0,1.0,1.0,3.0,234.29,-32.88,100.07,20.41,-63.29,101.31,-2.68,88.19,82.35,-150.35,-35.73,76.83,-51.27,1.38,-1.58,-4.43,8.22,56.7,-24.48,-105.68,-72.6,1.0
2.0,1.0,1.0,1.0,-91.64,-212.71,64.16,46.22,18.35,-111.45,34.59,133.96,106.5,45.61,-4.06,66.42,29.3,2.12,-51.81,-0.59,-16.17,202.45,35.91,211.3,39.43,1.0
1.0,2.0,2.0,1.0,120.14,156.4,0.07,-62.71,33.88,170.67,-61.99,64.88,5.32,-40.03,-5.65,94.69,-46.69,-0.15,53.95,-4.43,-86.22,-0.37,-52.89,-30.98,26.64,1.0
1.0,0.0,2.0,1.0,271.8,-149.71,35.23,0.33,-141.44,230.99,-12.45,-45.71,154.91,-207.63,9.79,-55.31,-20.03,2.3,46.33,-2.13,-36.03,108.07,75.68,56.75,4.8,1.0
1.0,1.0,2.0,1.0,100.84,111.27,-59.71,-83.57,19.67,43.33,-18.91,82.75,-32.72,2.43,-6.28,-11.41,70.67,-0.58,4.03,-0.92,21.35,-55.83,-11.5,-134.49,147.09,1.0
2.0,3.0,2.0,2.0,82.26,-115.63,-23.12,1.12,-134.88,278.23,6.14,-7.14,11.43,-14.29,135.81,-76.6,-28.69,-1.5,-55.15,1.65,-11.79,-81.26,-85.97,-110.9,-48.27,0.0
1.0,1.0,1.0,1.0,-51.47,-47.99,77.74,-3.7,-1.25,-60.11,-70.38,12.83,-70.85,89.9,-22.07,-19.89,-30.51,-0.26,26.77,4.51,-19.64,-112.16,60.16,109.51,-56.8,1.0
1.0,2.0,1.0,2.0,-218.33,89.8,18.93,19.6,-117.1,91.75,27.1,-41.22,-14.81,68.32,-49.33,127.79,10.9,0.44,-5.79,-3.67,-46.54,-12.52,-25.52,-2.07,107.34,2.0
1.0,2.0,3.0,3.0,-80.79,188.56,-43.54,7.59,127.48,-150.34,-5.57,-72.64,-125.08,37.63,-8.25,-12.71,-18.99,0.01,74.58,5.3,-44.97,-105.59,39.35,178.34,-21.28,2.0
1.0,1.0,3.0,1.0,60.03,-141.69,156.68,33.85,-122.88,-212.16,-75.39,20.7,-209.06,-95.52,39.4,-98.26,-41.65,0.84,98.28,1.9,-3.28,-285.64,6.98,26.02,18.66,2.0
1.0,2.0,1.0,1.0,-305.38,-145.87,-42.48,80.94,106.74,119.67,43.55,15.25,24.64,-72.39,24.96,51.7,-8.52,-0.82,8.2,5.94,34.4,444.44,58.54,-149.92,19.47,0.0
2.0,2.0,1.0,3.0,80.47,15.99,-68.76,-4.13,-7.68,-113.41,65.75,-13.81,112.87,-33.66,35.45,-6.36,8.87,-1.55,28.95,-2.51,-6.22,46.0,32.37,-22.71,-96.13,0.0
2.0,2.0,1.0,1.0,25.85,205.05,6.76,8.27,-258.77,-70.23,-1.69,-84.38,289.74,63.12,-20.2,59.89,8.3,0.55,56.38,-0.23,-33.46,-136.4,-60.86,15.7,-8.25,2.0
1.0,2.0,3.0,1.0,-125.6,36.9,-40.83,-39.64,129.44,-82.96,-50.92,-25.23,98.75,66.11,28.59,-41.32,94.9,-1.27,-120.73,-0.46,67.99,146.56,-1.94,-16.92,-93.95,2.0
1.0,2.0,2.0,2.0,207.91,-31.48,-46.09,-24.47,-262.03,405.52,-40.84,72.52,-91.35,11.34,-8.32,-37.69,-83.53,0.76,17.16,0.52,37.18,-302.47,40.83,-100.74,-60.57,0.0
0.0,1.0,1.0,1.0,-130.55,177.75,29.45,62.6,-100.2,318.37,-61.96,13.27,0.33,46.67,-64.02,52.33,3.48,1.14,12.55,2.82,-40.56,72.66,37.25,-41.15,-49.13,0.0
2.0,2.0,0.0,2.0,-210.97,5.23,59.44,-22.21,96.95,-112.26,112.66,2.25,93.91,-19.98,34.92,72.65,-74.0,-1.59,24.22,0.25,24.9,328.73,8.12,-10.93,-20.33,0.0
1.0,1.0,2.0,2.0,59.97,264.28,-42.4,-22.26,-57.41,10.64,26.49,7.54,96.3,11.97,62.55,-36.84,64.54,0.07,36.81,-2.63,63.69,-13.94,32.76,-0.51,100.09,1.0
2.0,3.0,1.0,3.0,-126.04,78.27,-15.94,-13.94,-152.25,-247.69,3.57,-111.59,168.44,85.16,-36.09,-16.92,-35.08,1.7,-12.88,1.05,29.88,-157.99,43.29,-4.16,22.63,2.0
1.0,1.0,1.0,2.0,1.91,151.98,-61.8,57.6,-74.5,-124.02,63.96,22.42,-25.93,68.44,41.23,28.64,87.1,1.3,52.94,-3.62,3.9,-120.75,-41.13,-95.26,62.18,2.0
1.0,1.0,2.0,2.0,-44.27,31.62,7.99,-27.9,150.29,120.9,-45.68,-64.84,46.34,92.49,-38.77,-121.59,96.35,-1.74,-9.49,-4.4,-14.68,126.85,-13.22,-34.61,36.74,2.0
1.0,2.0,2.0,1.0,142.54,67.15,-17.67,-14.23,273.11,-181.03,-98.58,27.61,-75.13,-11.97,29.52,56.87,-50.91,0.01,55.21,-2.94,-58.42,-46.42,68.96,-3.9,-28.02,2.0
1.0,1.0,1.0,2.0,218.13,80.14,60.38,13.53,39.62,219.96,-89.02,11.43,12.88,-79.68,80.54,-37.06,53.07,-1.16,21.19,-5.17,-3.13,-2.21,45.74,-71.52,-8.37,1.0
2.0,2.0,1.0,1.0,19.84,187.85,-46.2,-50.03,-27.98,-473.07,19.42,4.48,-26.84,-99.44,30.52,44.93,0.94,0.93,1.6,2.45,-23.18,-200.87,-1.28,9.1,28.14,2.0
2.0,2.0,1.0,1.0,-56.32,9.43,-84.32,35.52,-128.95,-33.32,64.62,-54.51,28.81,88.58,-36.42,60.48,-26.1,-1.19,79.79,-4.21,-5.82,-99.5,107.43,-14.74,1.05,0.0
2.0,2.0,1.0,1.0,-28.13,-58.87,69.9,-35.28,59.78,-277.44,127.02,-20.12,17.09,38.13,27.16,50.57,-26.4,-0.86,49.6,0.42,19.06,29.31,20.79,-12.93,-11.1,0.0
1.0,1.0,2.0,1.0,-198.27,186.3,7.87,0.34,65.05,17.24,36.41,36.08,48.35,40.04,0.33,24.33,-7.11,-0.59,6.66,0.47,-61.98,226.45,36.38,-59.66,-16.39,0.0
