cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,target
1.0,2.0,0.0,1.0,68.5,-24.11,-36.72,1.61,-50.35,-58.46,6.36,61.47,-142.56,23.45,37.41,341.9,6.49,-38.07,129.87,-11.87,0.0
1.0,1.0,0.0,1.0,-58.07,-12.7,10.41,-0.3,55.36,-58.05,-2.56,82.67,-71.72,28.63,27.49,71.4,-11.44,22.77,-10.8,87.77,0.0
1.0,1.0,0.0,1.0,65.63,44.09,-62.11,37.01,-16.79,-2.82,-9.16,-2.96,55.77,84.46,-16.01,-288.18,0.63,-81.49,-135.39,-13.47,1.0
1.0,2.0,1.0,1.0,78.12,-47.83,5.91,26.53,6.5,-2.96,-2.32,-134.88,-2.37,18.47,-33.04,22.44,-10.34,-157.35,16.5,4.57,0.0
1.0,1.0,1.0,2.0,142.52,-25.03,14.6,14.18,47.31,6.47,0.1,-264.81,-40.96,35.29,47.57,146.51,4.74,78.63,100.67,-55.77,0.0
2.0,1.0,0.0,2.0,-145.85,49.91,-7.32,24.89,171.19,12.97,1.32,83.2,65.9,-8.91,-67.31,155.65,-7.18,-50.87,38.01,-42.55,0.0
1.0,0.0,1.0,1.0,-50.0,-110.84,-49.03,-13.16,-41.97,-44.41,8.23,-204.29,-196.64,24.94,-37.37,-484.63,-10.51,-81.09,-96.82,47.53,1.0
1.0,1.0,0.0,0.0,56.95,-18.56,-62.29,24.63,165.23,15.52,-2.27,-122.92,111.22,27.02,-13.66,325.03,-8.13,-25.61,97.54,-4.56,0.0
1.0,1.0,1.0,1.0,-16.9,6.16,-8.28,-13.52,-110.41,-34.01,5.06,-241.18,-130.94,-81.34,16.21,161.25,0.38,-61.65,135.07,0.9,0.0
1.0,1.0,2.0,1.0,-60.06,-12.8,-55.61,6.96,13.98,-65.25,-6.61,-30.33,34.32,8.36,-36.26,-316.45,-15.85,20.43,-70.01,-55.32,1.0
1.0,1.0,0.0,1.0,-117.12,48.71,-17.21,-21.36,86.18,-24.68,-1.0,10.73,83.47,-27.87,43.11,83.56,13.77,102.6,6.82,-84.34,0.0
1.0,1.0,0.0,2.0,204.54,158.67,4.68,1.25,-35.35,5.15,-7.85,-195.78,-61.3,53.55,-44.43,-109.04,-7.46,71.15,-110.61,-80.11,1.0
1.0,1.0,1.0,0.0,-146.76,8.82,-25.1,22.8,130.72,-77.49,1.87,44.76,-4.55,-43.68,10.61,159.9,-7.78,-46.45,31.92,23.65,0.0
1.0,1.0,0.0,1.0,-69.49,-2.84,30.74,-17.18,27.6,1.55,-4.69,-38.18,64.04,-33.68,28.26,133.04,6.84,-30.12,45.29,-73.08,0.0
1.0,1.0,1.0,1.0,157.24,-32.03,14.53,-42.07,64.8,13.79,11.91,-417.33,197.39,54.35,19.27,143.72,-3.95,-17.44,182.64,21.17,0.0
1.0,0.0,2.0,1.0,-69.58,-0.19,-39.9,-15.91,-117.84,-56.44,0.85,-29.64,107.51,75.57,13.88,-562.74,7.02,59.71,-44.61,-60.88,1.0
1.0,0.0,1.0,1.0,77.59,-9.8,0.6,12.85,-72.37,50.14,1.0,-8.67,10.9,20.5,12.11,-18.29,4.75,-109.0,-13.75,72.45,1.0
1.0,1.0,1.0,2.0,-74.7,-13.03,-19.22,-18.91,-72.67,26.12,-6.06,-94.29,-52.82,59.55,-53.09,-307.41,11.94,-28.02,27.57,-78.39,1.0
1.0,1.0,1.0,1.0,248.58,46.74,-57.09,12.23,165.25,-15.63,-0.55,-479.55,245.88,63.89,-6.68,451.71,4.72,54.38,263.04,58.53,0.0
1.0,1.0,1.0,1.0,-138.34,106.77,6.69,23.75,32.92,-24.63,-10.11,-67.68,3.96,-78.59,2.66,17.7,1.48,-9.99,-16.99,-45.61,0.0
1.0,1.0,1.0,1.0,-63.4,18.97,5.97,12.87,-185.83,12.57,5.35,-89.84,-94.13,35.68,-40.13,-426.48,-2.74,-49.78,-27.29,42.45,1.0
1.0,1.0,0.0,1.0,76.05,25.0,28.1,-2.4,118.6,29.64,3.78,-81.8,-53.88,-21.26,18.34,234.36,-14.96,-20.64,-28.66,11.19,0.0
1.0,0.0,1.0,2.0,-72.92,14.77,-47.76,36.71,-29.31,-46.7,6.81,-196.33,-81.12,39.06,-54.84,-531.58,8.38,-57.19,-93.26,139.69,1.0
1.0,1.0,1.0,1.0,48.97,-1.2,-30.56,-4.82,78.0,0.52,-2.92,-137.44,-113.16,41.36,-55.66,88.57,-1.17,15.83,75.62,23.05,0.0
1.0,1.0,1.0,1.0,-68.66,-73.92,-2.6,4.53,-25.32,16.7,-1.21,-125.62,77.73,-52.21,19.6,110.0,-8.24,76.99,84.12,-24.43,0.0
1.0,1.0,1.0,1.0,-119.04,-68.98,7.61,-8.03,-9.71,-28.34,4.97,89.84,95.97,-8.48,-27.95,-115.76,4.36,114.91,18.4,-5.09,1.0
1.0,2.0,1.0,0.0,6.06,-22.14,-10.28,5.43,113.57,-37.12,-6.5,-26.04,-8.92,-5.76,37.9,353.49,2.25,29.84,129.83,-31.61,0.0
2.0,1.0,1.0,0.0,-100.35,77.49,-50.26,27.56,-102.82,34.89,2.86,162.61,-50.14,92.21,43.95,-258.65,-21.04,-47.14,63.9,-53.42,1.0
1.0,1.0,1.0,1.0,-93.24,7.68,57.42,-22.46,-16.66,56.85,-10.17,-117.98,37.64,44.04,13.59,-441.57,-5.6,-54.16,-69.81,-16.67,1.0
1.0,1.0,1.0,1.0,-90.47,28.76,30.15,-14.6,76.88,34.49,2.75,-16.03,-158.18,-34.58,26.46,217.74,-21.91,-88.04,89.54,-22.84,0.0
1.0,1.0,1.0,2.0,80.31,17.57,59.18,6.51,36.55,34.65,0.43,46.08,5.89,26.79,-86.34,150.0,9.21,191.57,-5.35,-31.27,0.0
1.0,0.0,1.0,1.0,249.41,-37.9,-35.79,-7.46,-71.97,35.79,4.48,11.48,101.74,29.79,-11.41,89.05,3.96,-201.2,-103.53,24.39,1.0
1.0,2.0,1.0,2.0,32.59,59.87,27.73,25.49,137.01,63.65,5.76,-397.26,3.01,-43.15,33.16,288.55,12.45,-3.07,211.97,-4.96,0.0
0.0,2.0,0.0,1.0,79.41,14.81,29.87,-9.35,-31.2,24.76,9.26,-221.91,36.02,62.89,-15.95,-427.28,-15.91,-20.4,-158.0,-66.02,1.0
1.0,1.0,1.0,1.0,-200.11,18.75,39.58,-8.68,93.68,46.11,1.74,-204.6,4.28,-52.59,10.03,-27.02,8.4,-94.89,95.25,-73.94,1.0
1.0,0.0,1.0,2.0,247.62,-46.16,-52.24,-9.12,-79.23,-14.02,2.98,28.39,-73.13,-11.11,22.8,191.25,-6.56,-150.91,-100.94,-2.59,1.0
1.0,0.0,1.0,1.0,-25.79,-51.79,-29.88,-36.78,-20.51,2.4,16.1,-167.85,-113.97,-1.24,-2.78,-267.86,-17.38,22.69,-60.85,5.0,1.0
1.0,1.0,1.0,1.0,-187.55,-11.43,2.53,31.81,35.75,30.54,-3.97,101.07,38.66,21.18,11.96,-173.74,7.69,94.47,52.47,-8.38,1.0
1.0,1.0,1.0,1.0,-20.88,-29.61,46.32,-11.25,-45.19,-30.11,5.92,-260.34,-2.96,-85.5,47.34,282.38,6.8,-138.15,203.05,-7.72,0.0
1.0,1.0,1.0,1.0,201.26,-87.46,-37.3,-16.35,139.0,-6.28,0.71,-403.18,81.35,37.47,54.71,367.59,-7.63,24.19,184.82,6.31,0.0
1.0,1.0,1.0,1.0,117.0,-58.35,30.24,20.66,47.38,62.49,-8.63,-87.85,-41.54,35.96,7.7,144.44,-14.6,94.08,51.62,-22.68,0.0
1.0,0.0,2.0,1.0,-236.11,39.5,-32.27,-25.31,-194.94,38.67,-10.93,-190.73,18.82,70.89,14.05,-1095.98,-1.36,25.02,-134.79,42.15,1.0
1.0,1.0,0.0,0.0,-222.39,36.92,-40.58,12.23,60.45,8.72,3.96,-0.21,11.87,-71.22,26.91,111.4,-13.81,-118.28,74.25,-11.71,0.0
1.0,1.0,1.0,1.0,130.7,14.03,26.75,12.4,96.9,49.71,1.55,-112.75,38.9,60.42,-2.93,258.76,5.09,-201.03,116.26,-11.07,0.0
0.0,0.0,2.0,1.0,13.32,-37.67,49.56,-29.81,-69.67,-14.76,16.82,-262.33,41.0,-39.97,20.0,-471.13,18.72,-41.69,-185.38,96.52,1.0
1.0,0.0,1.0,1.0,24.28,1.34,10.09,7.58,-196.39,-4.54,-7.61,-142.1,-201.1,12.9,2.81,-435.8,16.04,32.06,-77.33,-21.09,1.0
1.0,1.0,1.0,1.0,-94.74,-20.47,32.12,-21.84,60.53,16.13,0.63,-455.0,-73.03,-85.23,18.77,-43.61,7.06,5.29,102.83,87.7,0.0
1.0,1.0,0.0,1.0,-115.97,-59.3,0.55,0.76,76.76,-1.97,-2.73,116.6,-42.49,3.56,-65.72,127.38,-10.23,-49.76,19.68,-84.93,0.0
0.0,1.0,0.0,1.0,75.64,-1.37,70.54,-46.21,-117.4,-11.33,-1.75,-177.4,94.41,60.59,27.31,-284.94,24.93,0.26,-52.58,-14.92,1.0
1.0,1.0,0.0,1.0,71.19,86.99,46.12,-39.05,-42.13,-106.07,1.41,-151.63,-130.42,84.64,28.07,-296.87,-8.79,209.36,-61.54,1.8,1.0
0.0,1.0,0.0,1.0,244.26,11.31,51.63,13.69,-36.04,-29.2,-2.48,-302.2,35.26,13.52,-91.08,-66.89,-15.16,-18.16,-136.56,-34.38,1.0
1.0,0.0,1.0,1.0,134.64,75.97,-10.74,-32.53,-160.15,-11.44,-6.81,130.67,-29.66,81.71,46.8,-29.7,0.36,-10.83,23.37,36.76,1.0
1.0,1.0,1.0,1.0,-135.08,-5.16,111.27,14.85,221.13,-66.79,-2.34,-142.64,131.12,-10.92,-12.76,154.71,17.73,19.6,104.71,-23.54,0.0
1.0,1.0,1.0,1.0,-97.53,40.49,6.35,-19.55,76.72,-71.46,3.58,-233.76,-116.51,-57.34,23.72,164.82,-11.96,-145.5,147.74,-59.26,0.0
1.0,1.0,0.0,1.0,224.81,-102.93,-46.49,17.84,188.67,-62.53,-4.46,-381.59,64.83,60.96,12.84,534.22,-18.75,168.83,256.31,-8.01,0.0
1.0,1.0,1.0,0.0,-126.2,-167.62,-58.22,44.03,-42.26,-10.07,7.99,46.72,31.82,41.13,-27.39,-256.21,7.18,-52.68,39.91,-50.71,1.0
1.0,0.0,2.0,0.0,-71.66,55.45,-1.4,30.52,-84.57,29.74,1.43,-171.8,-30.14,46.99,25.55,-651.43,1.45,-19.28,-109.87,12.32,1.0
0.0,2.0,0.0,1.0,202.94,-67.68,-49.28,-18.73,54.93,-20.51,-6.88,-402.41,8.12,1.29,40.55,-146.91,12.19,1.69,-199.01,-56.91,0.0
1.0,1.0,1.0,1.0,-173.93,25.8,-4.01,7.7,117.49,33.33,-0.18,-177.18,24.92,80.06,21.05,-385.81,17.59,63.56,15.49,-83.03,1.0
1.0,1.0,1.0,1.0,-79.97,-58.12,-15.68,34.86,134.48,-63.51,-3.9,-219.25,-6.73,-54.28,-37.35,291.14,17.59,54.89,195.86,71.57,0.0
1.0,1.0,1.0,1.0,79.27,-71.89,19.73,-4.23,75.2,40.3,-2.36,-14.36,117.27,1.35,3.01,179.28,-1.2,-88.3,-19.29,-7.47,0.0
1.0,1.0,1.0,1.0,-30.97,-7.31,-43.53,9.3,-82.99,14.03,5.11,74.66,29.54,64.28,-95.78,-87.14,-5.28,-28.3,99.26,59.13,1.0
1.0,1.0,1.0,1.0,26.77,30.83,45.25,54.07,-82.45,-36.6,-5.89,-156.11,18.34,96.86,32.3,-182.68,5.51,-30.79,132.24,-17.7,0.0
1.0,0.0,1.0,1.0,-178.51,-51.32,42.52,3.13,123.62,-83.56,-3.62,-132.97,-206.12,22.58,-61.48,-378.09,-2.71,-130.43,-47.92,43.5,1.0
1.0,0.0,1.0,2.0,-36.75,62.52,-9.25,16.35,-161.13,-35.74,-3.0,-167.25,-105.64,57.45,-55.07,-465.73,-10.34,-86.52,-16.12,-57.94,1.0
1.0,1.0,1.0,1.0,-7.35,0.36,-2.55,20.54,54.36,-16.61,5.28,-174.07,72.29,-13.21,15.97,204.82,11.55,-10.84,136.24,61.25,0.0
1.0,1.0,0.0,0.0,-129.08,42.94,34.99,7.2,117.57,-3.71,-1.45,-34.59,181.32,-17.06,-0.04,117.72,-7.52,-14.57,55.51,83.02,0.0
1.0,1.0,0.0,0.0,-14.29,29.67,-45.62,-24.78,34.43,-26.02,-0.2,16.89,31.26,78.45,17.35,83.29,12.6,47.37,111.22,48.95,0.0
1.0,1.0,1.0,1.0,-60.71,-77.44,8.65,-2.69,207.41,68.54,-10.15,-223.14,-27.76,22.66,-1.23,87.46,5.53,61.29,93.47,76.04,0.0
1.0,1.0,1.0,1.0,-149.18,-43.51,15.49,-8.75,131.82,-5.53,8.11,-138.49,134.09,-44.46,-16.81,-21.71,0.76,-21.72,-3.77,-1.05,0.0
1.0,0.0,1.0,1.0,-84.39,34.36,17.88,13.77,-32.74,-33.62,8.84,-101.05,101.64,-29.34,7.58,-237.29,-3.65,62.77,-50.0,86.45,1.0
0.0,0.0,1.0,2.0,-164.94,74.47,3.5,29.16,-136.51,-17.82,-7.42,-425.2,114.44,4.28,-47.77,-1137.77,-10.15,-154.71,-275.88,-76.14,1.0
1.0,0.0,1.0,1.0,-52.57,31.99,8.2,-6.63,-35.7,8.01,11.15,-58.24,-116.47,54.81,-21.87,-364.49,-13.38,-84.63,-22.17,78.94,1.0
1.0,1.0,1.0,1.0,90.71,36.76,-40.41,-8.99,-27.83,-12.2,5.29,-191.59,-41.6,78.92,-44.13,-18.55,13.39,80.6,131.84,29.65,0.0
1.0,0.0,1.0,1.0,-66.21,13.05,-30.37,53.06,8.23,16.54,7.09,-158.94,53.39,82.05,-53.74,-491.78,-5.75,145.58,-42.81,52.66,1.0
1.0,0.0,2.0,1.0,32.03,1.16,23.01,-15.52,-73.85,-31.46,11.71,-240.7,-121.3,95.19,-43.51,-775.6,-4.2,119.62,-157.13,-90.89,1.0
1.0,1.0,0.0,1.0,-39.87,-56.93,32.67,-24.86,4.23,45.31,6.71,-53.64,-92.32,-38.47,-23.07,182.84,33.39,44.23,72.28,-71.29,0.0
0.0,0.0,1.0,1.0,-139.52,40.25,55.83,21.87,-153.66,74.38,-4.88,-288.98,22.42,30.03,7.95,-916.81,14.03,-28.02,-170.53,23.17,1.0
1.0,1.0,0.0,1.0,53.17,72.4,4.12,23.42,8.1,-20.42,-1.84,-115.89,-33.78,85.66,3.57,120.91,-6.61,170.29,165.36,-64.43,0.0
1.0,1.0,1.0,0.0,146.6,13.52,-24.63,11.02,71.08,-54.22,-3.35,-392.37,163.23,25.66,35.07,165.29,16.03,-110.42,131.79,63.64,0.0
1.0,0.0,1.0,0.0,-64.46,45.62,-66.34,1.5,-106.51,130.22,6.4,-226.06,-240.97,47.29,11.76,-712.18,14.47,-97.03,-129.94,7.64,1.0
1.0,1.0,1.0,1.0,-4.94,77.24,-15.65,-6.57,-24.55,17.43,-4.09,-211.49,70.87,10.72,13.55,-215.89,-13.89,14.3,-31.81,17.71,1.0
1.0,1.0,1.0,1.0,-5.61,-43.24,10.35,25.02,-67.11,-12.73,5.96,-93.16,-100.49,23.32,-39.24,-204.97,9.63,-22.26,-20.77,67.65,1.0
1.0,1.0,0.0,1.0,54.38,-87.06,-25.58,5.46,123.72,-16.18,-19.17,-93.48,5.2,35.1,9.0,262.07,1.21,-20.76,91.59,48.58,0.0
1.0,1.0,1.0,1.0,108.41,22.62,38.48,-4.89,-45.98,-36.99,1.01,-195.84,-199.05,34.6,-44.29,-79.07,5.23,20.13,36.6,1.36,0.0
1.0,1.0,1.0,1.0,89.33,8.43,-18.3,27.84,59.43,-1.18,0.39,-215.12,-58.89,82.67,-32.96,102.5,0.86,27.45,173.65,-70.09,0.0
1.0,1.0,2.0,1.0,-26.88,36.58,-1.77,17.06,66.08,61.96,3.84,-154.71,-181.13,66.65,-30.2,-485.74,21.16,-182.41,-101.34,9.56,1.0
1.0,2.0,1.0,1.0,72.1,-18.55,11.98,-19.07,-63.12,46.46,-7.26,124.72,60.58,45.18,-39.28,-61.05,12.03,54.29,-36.15,-14.92,0.0
1.0,1.0,1.0,1.0,-95.72,-73.88,-44.21,-4.19,134.02,9.3,0.3,-188.18,76.55,-11.99,3.93,63.93,-7.22,-147.75,85.55,-41.88,0.0
1.0,1.0,0.0,1.0,32.89,-46.62,57.1,-10.89,41.64,-59.18,8.34,230.18,50.49,11.49,-98.15,417.24,-14.75,-6.75,65.48,4.27,0.0
0.0,0.0,1.0,1.0,74.96,-38.36,-1.11,-30.45,-184.53,-34.49,-13.46,-348.26,99.02,48.94,-47.62,-742.42,-9.89,94.76,-176.21,36.81,1.0
0.0,1.0,1.0,2.0,54.03,-33.49,-15.38,-31.78,40.93,87.47,-2.7,-133.17,4.63,-15.66,-28.75,-225.67,5.6,76.76,-200.87,23.06,1.0
1.0,1.0,0.0,1.0,-73.02,-2.4,29.21,4.52,20.42,13.16,4.17,-48.65,140.66,-19.81,1.56,31.63,8.3,-120.28,4.26,20.14,0.0
1.0,1.0,1.0,1.0,-57.53,-53.81,-19.64,-44.29,19.29,64.46,-3.09,-189.65,-43.6,-70.94,35.53,149.01,-4.68,12.07,90.95,9.55,0.0
0.0,1.0,0.0,1.0,198.43,-107.02,21.78,8.22,-111.14,16.22,2.68,-171.93,-87.66,57.86,-58.52,-271.56,14.56,-13.9,-149.82,-71.29,1.0
1.0,1.0,1.0,1.0,90.66,0.43,-23.1,-0.54,120.11,-28.5,-9.82,-169.49,-25.78,17.69,-61.39,223.88,17.07,-219.78,61.99,-109.78,0.0
1.0,1.0,1.0,1.0,-26.84,37.48,20.09,-1.32,32.91,22.68,1.35,-433.45,-54.05,-71.24,-12.84,52.74,-8.42,-5.67,120.58,16.87,0.0
1.0,2.0,0.0,1.0,40.54,-42.04,-14.17,-40.38,96.62,-68.93,2.58,18.7,-80.19,14.8,6.37,373.93,-6.79,-95.57,129.54,5.45,0.0
1.0,1.0,1.0,1.0,-173.4,-69.1,-34.65,2.51,95.22,16.64,9.3,-245.07,-188.06,-75.4,-20.02,-31.4,4.05,-57.87,53.74,3.82,0.0
1.0,1.0,1.0,1.0,-41.33,88.63,-15.04,-24.66,-144.01,33.99,-4.18,-48.41,56.47,79.86,-1.04,-343.29,-4.95,33.43,22.37,-27.67,1.0
1.0,1.0,0.0,1.0,127.24,-17.66,28.51,-9.58,142.41,-10.95,-6.26,-336.08,31.72,50.65,50.42,344.32,-3.62,2.85,203.97,-54.74,0.0
2.0,1.0,1.0,0.0,-30.83,50.59,-15.91,-22.18,26.3,12.88,-3.58,211.26,70.53,101.4,-29.0,146.2,-2.61,-291.35,188.45,-97.49,1.0
1.0,1.0,2.0,1.0,-41.01,15.51,-70.9,-4.1,-43.59,-42.02,4.66,-153.81,53.08,104.9,25.88,-805.67,13.83,8.88,-142.4,2.87,1.0
2.0,1.0,0.0,1.0,104.29,-68.81,41.64,-1.53,132.88,-12.42,-1.77,-293.23,-82.39,93.68,2.22,312.64,-0.5,-129.55,264.6,25.0,0.0
1.0,1.0,0.0,1.0,178.29,-53.83,8.27,-23.75,-167.04,-9.71,9.19,-123.42,-152.38,73.27,-48.15,-115.02,-12.96,-5.29,-5.31,57.07,1.0
1.0,1.0,1.0,1.0,125.25,89.44,-43.76,7.21,2.16,-58.92,-9.01,-102.17,28.72,1.14,-13.46,-68.77,-2.22,100.83,-134.49,-16.77,1.0
1.0,1.0,0.0,2.0,14.31,31.41,-5.66,-17.35,25.88,-57.31,4.55,-134.56,-28.28,14.95,-10.03,20.1,-1.11,1.28,29.76,7.76,0.0
1.0,1.0,0.0,1.0,36.45,73.25,30.57,-21.0,-31.73,-30.96,3.18,-110.94,-95.02,72.36,3.99,-363.36,-21.42,-80.99,-113.89,-14.87,1.0
1.0,1.0,0.0,1.0,133.56,62.09,-62.34,7.66,-148.94,-29.42,4.56,-114.92,-62.43,52.96,32.65,-133.29,-2.63,-109.66,-20.6,-10.73,1.0
1.0,0.0,0.0,1.0,-99.09,19.03,-18.6,-32.85,-65.0,-85.96,-2.47,-237.19,-55.86,-51.5,-2.13,-197.24,12.84,77.89,-40.17,-35.01,0.0
1.0,1.0,1.0,1.0,-80.88,121.3,9.19,8.67,53.89,-58.74,2.17,-70.05,-15.06,-49.45,-52.77,256.06,-24.58,114.45,136.75,2.26,0.0
1.0,1.0,1.0,1.0,14.62,49.75,-12.05,8.02,-77.0,-14.85,-2.72,39.0,-2.63,26.4,18.26,-176.39,-11.37,45.37,-52.9,8.67,1.0
1.0,1.0,0.0,1.0,-39.54,-1.04,14.99,-4.5,87.26,-19.12,0.65,-118.02,31.81,-13.72,8.59,81.59,7.97,-49.68,20.65,-22.46,0.0
1.0,1.0,1.0,0.0,155.12,62.89,-62.79,-2.31,69.59,29.63,-2.71,-278.03,-59.49,28.65,-50.79,160.63,-10.52,-20.82,92.24,-81.67,0.0
1.0,1.0,1.0,1.0,157.85,-90.91,-40.41,16.23,-152.84,-42.91,-1.76,-41.44,78.98,16.03,-8.4,-26.36,0.83,28.56,-48.8,36.24,1.0
0.0,0.0,2.0,1.0,-35.49,108.68,-28.09,8.08,-286.04,13.73,-3.78,-344.34,-168.74,-17.35,-5.5,-974.85,5.87,-72.46,-257.91,24.18,1.0
1.0,1.0,1.0,1.0,65.93,26.73,-13.02,24.6,-155.82,24.13,-0.87,-42.57,78.49,29.79,31.42,-84.63,6.18,2.75,33.48,6.15,1.0
1.0,1.0,1.0,1.0,62.94,-36.68,47.18,-6.63,-66.43,48.71,-2.23,-14.5,-112.95,35.73,-7.44,-121.11,-5.11,-151.45,-31.23,-0.75,1.0
0.0,2.0,0.0,1.0,91.64,89.33,45.16,-10.43,45.53,2.58,-0.15,-345.7,-64.64,10.61,-5.43,-359.19,22.0,51.94,-220.21,1.95,1.0
1.0,0.0,1.0,0.0,-140.75,-79.72,8.23,-20.51,29.05,40.89,5.01,-230.87,-67.94,74.68,16.38,-664.33,-18.32,55.73,-87.53,14.41,1.0
1.0,1.0,1.0,1.0,-91.88,-15.22,8.26,-5.7,46.42,58.56,-3.41,-178.5,-129.65,-69.86,26.97,37.86,6.8,-1.17,14.2,58.75,0.0
1.0,1.0,0.0,1.0,256.35,-44.14,-19.0,-15.97,-85.36,71.5,8.56,-219.43,23.28,40.42,-16.08,38.77,21.37,70.93,-37.53,55.43,1.0
1.0,1.0,1.0,1.0,35.99,2.58,14.28,-11.08,37.69,-34.48,1.28,5.76,1.32,43.73,-3.42,-353.96,-3.19,42.61,-219.19,16.44,1.0
1.0,0.0,1.0,1.0,49.1,4.32,-21.09,30.74,109.68,-56.3,9.29,-232.67,-0.49,49.12,-0.76,137.6,9.39,52.6,133.21,-79.96,0.0
0.0,1.0,0.0,1.0,333.92,14.56,27.14,-16.35,-46.84,53.58,-0.52,-226.02,15.98,24.76,-55.22,-27.11,-15.78,52.87,-197.23,75.14,1.0
1.0,1.0,0.0,1.0,148.53,105.76,-7.82,-22.3,-211.97,46.77,-0.79,-27.83,179.76,105.14,-37.51,-51.13,11.48,-47.11,112.27,53.37,1.0
0.0,1.0,0.0,0.0,75.89,-57.75,37.97,-20.0,-14.89,70.69,8.93,-243.91,-71.47,5.72,-24.52,-271.2,-4.1,27.23,-153.81,-3.18,1.0
1.0,1.0,1.0,2.0,160.87,-84.34,54.27,24.48,-45.47,-31.05,5.33,-11.37,-13.61,28.77,7.33,-155.54,-10.28,-127.25,-162.87,-107.5,1.0
1.0,1.0,1.0,1.0,23.38,18.4,3.41,-16.71,-187.39,-22.61,3.33,-131.94,32.38,15.31,-23.4,-186.11,-7.79,149.86,27.0,-70.23,1.0
1.0,1.0,1.0,1.0,-124.06,-57.21,-29.11,11.48,111.11,1.11,-3.21,-286.86,61.63,-24.44,6.56,-60.82,-5.24,88.92,70.66,-55.57,0.0
1.0,0.0,1.0,1.0,87.69,-79.76,31.03,-14.4,-183.91,-31.01,-7.49,21.95,24.89,28.9,18.65,-29.06,8.75,-98.73,49.05,-80.55,1.0
1.0,1.0,0.0,1.0,162.97,-19.4,23.52,0.47,-173.83,-19.6,-9.02,-65.74,-72.04,56.12,-2.81,-112.76,1.19,2.88,-31.73,34.64,1.0
1.0,1.0,0.0,1.0,131.32,82.7,4.11,14.28,-81.8,-16.3,4.57,-183.49,24.3,47.13,14.72,-176.53,15.78,-0.84,-70.22,-25.61,1.0
1.0,1.0,1.0,1.0,-120.48,83.78,0.96,2.82,77.64,23.35,-10.33,-192.14,-3.71,-32.57,-13.06,46.95,-12.37,-26.09,93.28,31.08,0.0
1.0,1.0,1.0,1.0,158.51,15.47,-1.18,-16.55,-26.62,-39.86,3.97,-72.77,35.99,31.89,17.64,-169.16,-5.49,-172.1,-178.3,44.75,1.0
1.0,1.0,1.0,1.0,-26.33,-9.3,37.7,8.41,90.16,14.4,2.07,-91.85,23.35,149.42,35.46,-506.38,14.77,141.3,-26.63,58.69,1.0
0.0,2.0,0.0,1.0,74.85,5.45,36.01,-27.26,-0.07,47.74,3.8,-347.4,-104.31,-38.84,41.17,-391.59,-5.49,-50.92,-261.57,76.56,1.0
0.0,1.0,0.0,0.0,-6.99,74.22,19.45,-8.21,9.14,-48.96,-7.81,-201.52,-61.74,49.15,14.74,-386.5,-13.02,-0.43,-130.06,-41.97,1.0
1.0,1.0,0.0,1.0,188.98,-21.77,-48.46,-15.9,80.89,15.81,-8.2,-68.43,75.78,69.16,-56.96,-137.65,-3.44,70.67,-202.01,28.18,0.0
2.0,1.0,0.0,1.0,68.78,-78.86,20.03,3.42,121.62,0.24,4.78,-148.36,85.79,78.52,-11.89,296.09,-0.02,112.5,195.32,22.09,0.0
0.0,1.0,0.0,1.0,92.54,-22.06,7.5,-7.78,-105.21,99.57,10.74,-213.43,32.24,45.61,-40.89,-271.17,14.05,59.7,-74.46,14.99,1.0
0.0,1.0,1.0,2.0,110.33,-38.04,1.07,-10.24,-118.68,-32.16,10.48,-234.59,-57.71,-8.89,37.89,-134.9,-10.73,28.33,-57.38,28.47,1.0
1.0,0.0,1.0,1.0,-123.26,-43.91,-0.29,0.72,-187.89,3.14,5.79,-135.08,2.38,-10.99,14.64,-480.02,0.68,-39.22,-50.01,-36.85,1.0
1.0,1.0,1.0,1.0,104.2,-43.22,13.59,16.3,45.47,93.54,-6.93,-78.62,96.33,16.17,25.12,117.24,-8.26,129.9,4.14,30.96,0.0
0.0,0.0,2.0,0.0,74.82,-65.53,-22.58,-9.68,-230.67,68.74,-1.61,-192.31,124.43,35.85,-19.32,-660.79,-5.97,-37.13,-152.45,-9.52,1.0
1.0,1.0,1.0,1.0,-135.43,67.46,-16.06,19.32,167.68,34.71,-5.03,-124.66,0.9,-42.43,-74.95,128.38,-36.04,-3.2,73.65,-5.9,0.0
1.0,1.0,0.0,1.0,71.0,21.06,-1.05,-11.16,114.84,84.26,-2.67,-285.46,-163.71,5.35,-37.95,185.82,4.12,-12.08,84.6,-55.05,0.0
1.0,1.0,1.0,1.0,-21.96,13.93,27.99,1.25,11.54,-1.72,-0.94,-107.27,71.07,68.89,-7.35,-398.45,-0.65,2.44,-50.3,-37.23,1.0
1.0,1.0,0.0,1.0,59.78,-41.96,-4.14,-25.71,61.54,52.45,-0.98,-211.29,47.04,22.12,14.39,123.49,4.56,-28.5,74.54,32.26,0.0
1.0,1.0,1.0,0.0,-30.49,49.54,-5.09,23.01,110.02,-12.11,-4.07,-111.83,-6.44,-31.87,-63.66,281.6,9.83,-9.36,116.69,-22.77,0.0
