cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,target
2.0,3.0,1.0,27.11,-157.73,-0.43,-0.87,-3.46,-53.19,2.21,-22.31,150.05,-38.2,6.78,77.96,1.0
3.0,2.0,2.0,-12.48,-49.03,90.96,-0.63,-3.72,-123.8,-19.89,-27.53,-222.41,-31.99,-14.56,303.45,1.0
2.0,3.0,3.0,-10.58,312.96,14.46,4.57,-0.57,0.83,121.19,57.48,57.67,-40.74,-25.84,18.82,1.0
3.0,3.0,1.0,60.63,29.78,-11.08,-2.09,-0.9,-17.53,11.4,-10.24,154.64,-6.62,-53.94,265.73,0.0
4.0,2.0,3.0,56.64,-59.09,-13.97,-1.67,4.95,-106.69,33.09,8.47,254.6,-17.15,91.93,-87.61,1.0
3.0,3.0,1.0,20.17,45.78,20.41,-2.67,-0.14,-55.46,10.88,-19.55,-10.16,-24.11,-35.38,336.66,0.0
2.0,1.0,2.0,59.28,-52.4,-5.77,0.97,1.33,-92.33,-64.23,11.42,-212.03,105.87,-18.17,130.48,1.0
2.0,2.0,2.0,76.65,-161.23,10.12,-3.54,4.71,135.63,-110.71,15.58,-235.09,57.24,-63.55,-22.55,0.0
3.0,2.0,2.0,-17.42,51.4,-20.54,3.47,-3.64,38.45,-50.26,20.65,-107.21,37.98,-59.47,199.26,0.0
3.0,1.0,1.0,-26.48,-5.73,18.78,4.01,-7.33,-18.43,-16.16,-47.03,4.24,50.14,-76.6,442.94,0.0
3.0,3.0,1.0,77.65,267.51,-15.62,1.66,-3.59,-32.56,116.14,12.51,-50.94,38.44,-141.15,522.0,0.0
3.0,2.0,2.0,136.64,193.73,22.05,-1.49,-0.14,-11.32,48.94,-37.36,103.34,10.01,-74.76,137.83,0.0
2.0,2.0,1.0,-31.2,247.16,-39.08,0.04,-1.41,-5.34,33.49,15.34,249.04,-11.9,-17.65,123.47,0.0
4.0,1.0,3.0,-93.07,257.41,13.91,1.96,4.86,-1.97,-133.44,10.25,62.01,-24.38,56.35,19.85,1.0
2.0,2.0,2.0,-11.95,-65.23,-41.61,2.26,-1.57,-59.64,-56.62,26.93,-51.07,-36.07,10.6,33.78,0.0
2.0,2.0,2.0,94.28,22.39,-53.72,-2.52,1.03,12.23,-171.71,36.64,-1.59,24.54,-53.3,88.29,0.0
2.0,3.0,2.0,41.89,80.15,0.51,-1.63,2.15,-34.6,75.57,-16.09,-106.16,47.55,-21.29,98.51,1.0
1.0,3.0,1.0,11.56,309.25,32.41,-0.68,-2.38,-27.83,-13.18,-34.33,141.52,-59.96,-57.18,134.45,0.0
2.0,2.0,2.0,61.72,31.11,-5.44,-3.69,2.28,16.73,-18.38,2.09,49.81,-19.17,-18.84,4.51,0.0
2.0,0.0,2.0,-20.55,336.51,-50.44,-0.05,-10.39,-74.85,89.33,76.67,-209.86,30.18,-132.36,541.07,1.0
1.0,1.0,1.0,-8.74,5.73,30.99,2.77,-2.14,-82.95,-17.17,24.04,221.11,11.37,45.72,-109.14,0.0
3.0,3.0,2.0,48.07,69.41,20.28,2.03,5.42,-52.1,-39.52,-3.12,100.67,-50.91,27.89,22.3,0.0
3.0,3.0,4.0,39.73,-327.04,-10.05,-1.35,2.22,100.14,21.4,6.99,-107.2,-19.6,27.65,-223.46,0.0
2.0,2.0,1.0,-106.04,160.63,16.84,0.03,-9.31,-15.59,-62.13,5.43,218.15,-44.71,-45.61,268.22,0.0
2.0,3.0,2.0,21.17,-55.11,0.33,-0.88,1.18,-40.27,22.27,33.79,-238.84,13.19,-21.07,105.6,1.0
2.0,2.0,2.0,7.3,44.55,-22.68,-0.79,-0.39,-88.21,-49.37,15.35,229.14,-5.98,44.6,-46.96,0.0
2.0,1.0,2.0,-38.31,354.54,-13.43,-6.2,-0.78,-54.57,-158.31,9.61,187.66,-21.14,10.45,-41.19,0.0
2.0,2.0,2.0,24.55,66.22,51.86,2.31,0.62,28.93,-34.41,14.77,58.15,-26.78,-25.44,44.9,1.0
3.0,3.0,3.0,-54.07,197.32,-16.09,-0.51,-6.63,-67.41,52.24,7.13,138.24,-8.23,-6.19,150.36,0.0
2.0,3.0,2.0,103.39,-0.09,12.61,1.08,-2.73,-29.56,76.13,-25.65,-64.98,10.14,-77.38,178.39,0.0
2.0,2.0,2.0,59.15,110.32,-65.41,1.4,4.98,-42.47,37.09,21.48,218.71,27.04,44.84,-162.58,0.0
2.0,2.0,2.0,71.16,65.86,1.09,-0.92,1.41,-24.98,-54.06,9.58,-308.55,-7.57,-73.83,191.0,1.0
2.0,2.0,2.0,-17.35,-10.44,17.86,1.6,0.19,-42.77,25.22,40.05,53.29,-59.83,43.78,-110.07,1.0
2.0,3.0,2.0,-63.6,41.89,14.26,1.35,-4.52,-118.57,27.12,-9.47,165.5,28.36,58.46,-28.23,0.0
3.0,3.0,2.0,135.7,-202.64,-37.44,-1.61,0.94,-11.2,-116.97,21.83,-249.49,-67.98,-57.5,134.72,0.0
3.0,2.0,1.0,53.01,55.92,44.9,1.29,4.79,-34.73,-87.88,25.43,269.26,34.11,31.63,-28.2,0.0
1.0,3.0,1.0,14.43,120.79,-1.77,3.8,-2.55,63.86,166.51,15.61,-238.77,57.42,-108.25,155.82,1.0
2.0,2.0,2.0,-70.9,214.84,-11.36,2.76,1.02,52.74,-36.27,-38.95,267.93,-52.6,39.1,-195.54,1.0
2.0,2.0,0.0,-16.67,41.43,43.23,2.7,-9.7,-14.96,85.67,-22.53,-4.83,-30.06,-106.01,375.83,0.0
2.0,2.0,2.0,-103.18,-31.01,-47.97,-2.34,-5.75,-3.51,101.19,-28.74,22.42,-38.18,23.95,-35.5,1.0
3.0,1.0,1.0,57.03,233.36,-7.78,2.56,0.76,-0.57,74.03,6.45,160.62,1.65,-61.74,225.73,0.0
2.0,3.0,2.0,22.68,103.2,-9.3,-0.62,1.64,-23.52,-59.62,16.78,-109.16,24.13,-21.22,40.33,1.0
4.0,3.0,3.0,21.01,-474.35,60.13,-2.48,-0.48,43.47,-0.84,-20.8,-252.53,-54.31,18.66,18.44,0.0
3.0,2.0,1.0,-44.02,152.13,15.91,4.49,-6.37,-48.86,64.36,54.51,184.19,41.74,-44.31,396.83,0.0
2.0,1.0,2.0,172.57,92.4,11.21,4.44,2.39,39.07,84.53,36.24,5.77,-34.95,-97.35,136.55,0.0
2.0,2.0,2.0,-63.47,62.47,39.14,1.42,-0.49,-33.06,-15.23,3.96,184.33,-6.73,56.25,-96.53,0.0
3.0,2.0,2.0,-39.24,90.69,-11.46,-3.08,-1.71,-27.25,-148.95,-40.86,141.85,-48.29,14.87,63.53,0.0
3.0,1.0,2.0,68.93,279.06,1.56,-0.76,3.49,2.29,-14.4,-17.52,163.6,-34.6,-31.89,70.19,0.0
3.0,2.0,1.0,3.35,-19.85,-57.99,1.01,-2.8,35.27,36.76,11.79,30.18,25.26,-64.25,260.68,0.0
3.0,2.0,2.0,21.35,228.76,4.93,4.72,0.77,-90.07,-30.63,-54.26,375.63,-30.18,51.99,-88.38,0.0
2.0,1.0,3.0,-40.37,163.65,14.76,1.01,3.21,-27.5,-24.85,-46.36,-228.88,-54.6,4.92,18.51,1.0
3.0,4.0,2.0,-9.48,130.95,-87.33,-1.92,-0.65,-36.87,65.56,0.51,37.82,-12.71,-17.89,244.97,0.0
2.0,1.0,2.0,20.92,-37.71,0.74,3.57,1.66,1.9,46.02,2.19,31.12,2.11,13.71,-68.53,1.0
1.0,3.0,1.0,-143.3,-265.92,-0.57,1.14,-2.06,-38.58,44.15,57.43,-198.77,-9.67,71.08,-82.16,0.0
2.0,2.0,1.0,159.21,115.85,-12.75,2.72,-0.04,38.72,-38.07,31.07,-80.2,10.03,-148.82,341.81,0.0
2.0,3.0,2.0,130.08,201.45,-3.24,-5.08,4.06,0.99,-67.67,15.19,-26.53,-10.82,-67.03,109.53,0.0
3.0,1.0,1.0,23.72,242.36,49.01,0.8,-0.96,1.83,34.61,26.91,178.62,38.03,-60.12,242.94,0.0
2.0,1.0,2.0,-18.54,-60.46,-3.96,-1.84,-3.64,86.0,60.25,17.8,105.05,45.31,-27.69,-26.53,0.0
2.0,1.0,0.0,83.98,359.15,-32.23,-1.42,-6.86,-52.83,-26.08,-9.43,-13.05,72.07,-179.38,573.31,0.0
3.0,2.0,1.0,99.01,31.53,-43.26,3.9,9.95,-56.34,13.55,-10.97,280.25,-77.59,61.99,-139.55,0.0
2.0,3.0,2.0,84.79,102.52,28.06,-0.13,1.9,-43.94,-45.66,-28.59,6.39,-70.2,-41.79,159.79,0.0
2.0,3.0,2.0,18.65,60.93,-61.45,-3.55,-2.4,-23.22,50.34,14.02,-34.25,-10.28,-34.75,117.02,0.0
3.0,1.0,1.0,14.0,180.07,-23.57,3.58,-1.08,-33.84,129.61,40.81,120.32,0.4,-38.04,218.78,0.0
3.0,4.0,2.0,6.51,270.29,-15.11,-1.67,2.87,27.81,17.29,23.79,300.35,3.75,5.41,-28.06,0.0
3.0,3.0,2.0,-17.68,-177.89,-26.41,-2.5,-6.08,113.74,-195.83,35.35,20.5,-2.63,-69.85,185.21,0.0
2.0,1.0,2.0,-50.52,135.15,2.36,-1.75,2.31,-107.8,43.3,-18.95,-233.95,-62.25,13.84,174.39,1.0
3.0,2.0,3.0,-57.99,344.64,-4.66,-4.34,2.4,81.56,81.09,-26.18,-65.56,-36.25,-24.81,0.48,1.0
1.0,3.0,1.0,151.42,-19.42,-22.13,0.33,-3.91,111.74,38.39,58.33,150.45,26.6,-126.04,-5.98,1.0
2.0,2.0,3.0,-21.7,31.18,4.92,-0.19,3.32,30.25,38.61,12.93,106.37,32.94,63.1,-301.25,1.0
2.0,1.0,3.0,1.82,-31.22,7.05,-2.08,1.73,70.38,25.8,11.32,143.47,7.0,33.95,-259.04,0.0
2.0,1.0,3.0,-28.95,283.29,34.22,2.26,4.45,-48.71,-25.65,-25.85,291.65,4.13,79.01,-234.7,0.0
2.0,2.0,1.0,-53.95,384.07,-20.94,-5.71,-6.94,-79.29,-79.61,-42.16,181.31,29.54,-68.38,367.45,0.0
3.0,1.0,2.0,-60.43,214.63,12.57,-0.48,-0.26,-38.56,85.73,30.21,203.15,74.78,32.77,29.99,0.0
2.0,3.0,1.0,15.64,19.63,-41.95,0.77,-8.66,33.43,78.95,-14.94,-62.77,70.47,-127.54,366.8,0.0
2.0,1.0,3.0,-101.49,136.3,1.41,4.3,2.63,-40.16,16.67,9.66,-173.55,11.82,43.17,12.03,1.0
1.0,2.0,1.0,111.6,-158.91,-36.83,1.18,0.11,-107.96,-36.32,-27.16,-61.89,70.87,-2.35,-76.65,1.0
2.0,2.0,2.0,-89.0,171.28,-48.17,-3.37,-11.63,-3.25,-45.75,-4.97,-78.46,40.93,-92.85,400.59,1.0
2.0,2.0,3.0,-100.63,29.34,-19.53,0.18,-5.48,-70.84,-51.19,11.89,-157.9,21.29,14.31,78.1,1.0
2.0,2.0,3.0,10.69,95.85,-2.54,0.3,1.04,-48.37,-5.21,-12.02,152.66,-13.49,63.32,-290.79,0.0
3.0,2.0,3.0,-145.7,162.21,-4.05,-2.18,-3.74,-121.65,47.21,3.89,106.11,51.0,94.22,-32.13,0.0
2.0,4.0,2.0,125.48,65.68,7.07,1.45,2.73,8.07,8.3,2.81,40.47,-25.37,-47.81,23.71,0.0
2.0,1.0,2.0,29.38,60.04,11.81,2.19,-1.48,-35.28,-37.02,-12.35,-83.47,-30.53,-31.73,125.13,0.0
2.0,3.0,2.0,31.69,102.24,10.45,2.31,1.96,25.79,-12.77,14.23,1.58,-80.47,-18.52,-26.33,1.0
2.0,2.0,2.0,153.92,184.96,-22.75,2.98,6.07,-71.96,-69.27,46.97,302.76,25.46,27.17,-187.87,0.0
2.0,0.0,2.0,5.49,-150.35,-68.16,0.9,1.8,-128.75,-51.33,-31.52,-115.98,15.14,50.49,47.61,1.0
3.0,3.0,2.0,76.09,122.34,0.3,-5.69,0.03,-74.76,-81.19,17.1,12.31,21.04,-31.17,153.38,0.0
3.0,3.0,2.0,51.09,157.29,-20.37,-3.75,1.51,-9.58,18.14,-43.49,-82.8,27.62,-57.65,244.22,1.0
2.0,2.0,3.0,-59.2,290.55,-32.7,-1.79,-6.56,37.52,14.5,-5.3,49.12,34.02,-65.51,174.66,1.0
2.0,1.0,2.0,-96.25,6.64,35.3,-5.77,3.29,-60.5,26.15,-2.16,63.79,55.68,109.51,-232.32,1.0
2.0,1.0,2.0,94.29,-32.35,-84.46,4.26,-1.91,12.26,41.61,-23.07,-107.86,10.07,-92.62,246.33,0.0
2.0,4.0,0.0,43.01,28.95,41.32,-3.0,-6.22,-85.34,-19.36,-43.17,158.05,-37.2,-69.59,394.56,0.0
2.0,2.0,2.0,32.1,-43.02,-10.9,-0.03,2.27,-77.04,78.36,56.07,101.24,-4.59,50.85,-93.08,1.0
3.0,1.0,3.0,51.6,134.62,39.99,-3.87,-3.09,28.58,-14.37,-15.87,-81.69,49.82,-87.01,223.92,0.0
3.0,2.0,2.0,105.29,148.66,28.51,1.37,-3.03,20.33,37.47,1.36,61.56,-8.04,-122.55,386.45,0.0
2.0,3.0,2.0,-6.68,-147.16,-21.38,1.88,2.04,-54.63,57.57,-38.93,123.64,-2.15,78.94,-188.33,1.0
2.0,3.0,2.0,82.43,26.49,22.19,1.38,-0.4,2.54,8.39,0.29,-19.61,-42.38,-66.62,191.14,0.0
3.0,0.0,2.0,-22.35,105.31,-17.57,-2.5,-4.97,41.18,-44.17,32.44,69.18,32.84,-72.56,296.96,0.0
2.0,2.0,3.0,-61.49,138.58,49.36,-0.95,-2.37,44.61,82.87,42.93,107.11,20.11,6.27,-101.28,1.0
2.0,2.0,1.0,146.67,231.97,74.77,0.95,-2.08,11.41,-52.85,-19.99,-80.72,-11.69,-161.26,363.07,0.0
2.0,2.0,2.0,1.09,96.99,-45.79,-1.29,-6.48,14.94,42.28,-30.3,-72.54,-59.69,-97.67,335.39,0.0
3.0,2.0,2.0,65.65,330.74,-69.63,1.03,-10.15,-52.88,3.01,-27.49,-158.75,-34.14,-187.28,721.32,1.0
3.0,2.0,3.0,4.89,181.65,11.91,3.56,-1.43,-41.04,-16.28,-56.12,-80.4,19.74,-34.87,188.0,1.0
3.0,1.0,3.0,-70.42,-114.31,37.24,3.85,-1.35,43.62,12.27,78.7,-74.4,18.59,33.52,-67.6,1.0
3.0,3.0,2.0,10.81,164.52,67.77,3.49,-2.62,-46.52,95.45,-31.34,-13.22,-22.7,-52.58,313.25,0.0
3.0,1.0,2.0,104.0,80.94,-70.15,-4.77,-1.25,-71.15,-27.03,10.79,40.11,18.59,-59.21,290.14,1.0
3.0,3.0,2.0,-17.1,217.84,32.94,6.21,-8.73,-112.06,-52.59,13.74,-73.89,43.61,-93.05,537.32,1.0
2.0,2.0,3.0,32.61,173.33,59.43,-0.81,4.37,-7.65,-69.18,41.22,120.18,78.38,22.13,-111.47,1.0
3.0,2.0,1.0,128.41,-45.22,14.96,3.05,-1.09,-32.72,-8.15,10.19,-26.27,-12.23,-78.8,268.79,1.0
2.0,2.0,3.0,64.64,189.26,75.07,-3.42,-2.4,4.89,-4.38,21.51,164.64,-66.23,-46.05,42.92,0.0
3.0,3.0,3.0,-54.39,27.09,12.06,2.48,2.4,-29.1,54.97,-15.87,-45.05,23.29,46.73,-30.49,1.0
2.0,3.0,2.0,-40.54,-4.43,-7.82,0.42,1.9,-98.88,-34.49,-14.08,-1.44,23.5,64.85,-10.43,1.0
3.0,0.0,2.0,-8.31,-15.7,13.05,6.38,1.46,-45.67,-25.42,10.53,-5.45,-48.76,15.21,90.18,0.0
3.0,3.0,2.0,71.45,-87.44,31.35,-0.54,2.26,-20.81,-44.34,-15.8,89.41,14.72,9.05,31.59,1.0
2.0,2.0,2.0,28.15,9.91,32.46,-6.58,0.96,-27.15,56.86,-38.22,-0.63,7.94,1.6,-18.2,1.0
3.0,2.0,2.0,7.84,-47.27,20.87,6.98,-1.73,-84.42,-67.51,-24.98,-66.24,19.71,-2.95,206.09,1.0
1.0,1.0,2.0,-43.89,73.53,61.07,2.94,2.32,34.11,13.36,16.49,281.51,44.53,74.23,-361.27,1.0
2.0,2.0,2.0,-70.1,124.89,-62.17,-1.12,-1.87,-14.98,-57.49,40.23,170.31,-69.04,32.9,-43.92,0.0
3.0,1.0,2.0,39.94,134.69,94.99,3.63,-5.08,-65.29,0.03,-10.2,-31.74,-26.56,-78.57,392.19,1.0
2.0,2.0,2.0,154.55,18.75,-0.21,-5.56,6.67,79.62,-106.99,-16.08,48.82,11.69,-35.64,-157.1,0.0
0.0,1.0,1.0,9.49,-9.13,54.53,7.66,-2.16,-17.48,-80.44,-21.71,-139.52,-17.08,-33.41,-29.0,1.0
1.0,0.0,1.0,81.88,-148.53,0.34,-2.71,1.02,-84.89,-43.47,5.88,-9.23,-4.75,14.53,-93.47,1.0
2.0,2.0,1.0,31.3,-21.86,41.35,-3.76,-4.93,28.24,175.55,14.21,-67.15,72.19,-92.5,285.03,0.0
2.0,2.0,3.0,-73.39,121.19,32.77,1.16,2.72,30.96,-62.89,9.1,31.39,-42.01,43.74,-129.52,1.0
2.0,3.0,3.0,-50.6,92.4,-33.52,-2.21,-6.94,-3.14,29.99,-47.51,-49.13,-2.6,-45.62,196.6,1.0
1.0,2.0,2.0,0.17,151.11,-11.22,2.63,-4.76,36.06,5.27,28.96,34.03,-15.86,-67.35,74.81,0.0
3.0,2.0,3.0,148.18,215.82,-10.96,1.11,1.82,-67.43,-101.84,0.56,63.75,18.22,-45.8,93.06,0.0
2.0,0.0,2.0,-66.16,108.18,-13.87,-0.57,3.09,-51.07,17.36,-2.58,-32.37,42.8,50.55,-11.84,1.0
3.0,2.0,2.0,59.69,103.6,-28.55,1.56,3.55,-100.03,-20.62,-56.79,21.43,84.09,7.94,136.49,1.0
3.0,2.0,2.0,39.21,123.64,-69.61,-0.2,0.7,105.59,13.19,13.2,187.06,-19.21,-54.99,51.31,0.0
3.0,2.0,3.0,-72.11,-82.27,5.14,0.14,-3.29,98.38,83.63,23.94,197.84,62.02,18.84,-85.78,1.0
1.0,2.0,2.0,-109.2,327.54,79.88,0.51,-8.37,33.71,34.48,-27.11,170.44,55.02,-44.61,70.86,1.0
2.0,2.0,2.0,34.25,63.01,-74.7,0.66,0.25,-26.82,-19.66,-0.35,-83.72,-27.13,-37.6,157.25,1.0
2.0,3.0,1.0,20.06,251.92,27.29,-2.91,-0.62,0.61,-42.7,7.01,239.16,-32.79,-47.13,141.04,1.0
3.0,2.0,1.0,-4.12,301.45,-33.51,-0.83,-1.38,-38.04,-87.84,56.46,207.92,77.85,-39.22,252.42,0.0
2.0,3.0,2.0,23.63,157.03,11.31,1.54,0.65,6.84,39.44,-18.75,-7.72,24.26,-30.27,-3.02,1.0
3.0,2.0,2.0,100.03,35.57,10.71,-2.31,-3.46,71.33,-215.73,13.28,-269.54,65.84,-179.32,560.97,0.0
2.0,2.0,1.0,132.62,-118.94,-2.56,2.34,-0.02,-44.34,-18.18,12.28,44.87,8.66,-37.68,71.09,0.0
3.0,3.0,3.0,-91.99,230.43,62.26,-0.07,4.96,-4.46,-10.78,5.34,-145.69,13.79,47.34,-54.9,1.0
2.0,1.0,1.0,-5.07,-45.6,-48.34,-1.14,-3.21,-40.82,-64.32,49.52,166.7,101.09,3.76,96.18,1.0
1.0,3.0,1.0,43.59,-115.82,29.64,2.34,0.46,-56.41,-32.22,31.79,9.66,-44.71,20.6,-111.97,1.0
1.0,3.0,1.0,20.81,-58.6,9.08,-0.15,-0.44,-27.26,20.36,4.35,148.4,104.37,23.22,-138.72,1.0
2.0,2.0,2.0,20.57,166.0,-13.44,4.73,1.54,27.61,149.99,-11.54,-75.89,-9.96,-41.65,70.75,1.0
2.0,2.0,2.0,-8.24,-67.77,20.32,7.09,0.25,-11.2,29.65,-14.75,-16.05,9.87,8.45,6.02,0.0
3.0,1.0,3.0,-19.25,263.3,70.2,1.09,-4.99,31.78,-7.07,5.21,-11.17,-11.81,-73.38,197.23,1.0
2.0,1.0,1.0,98.83,-24.74,-1.8,1.83,0.64,-8.71,-12.07,44.87,-69.51,-17.54,-57.23,85.44,1.0
1.0,2.0,1.0,35.33,46.03,-34.09,0.09,-0.65,-23.5,2.05,20.44,-138.55,71.93,-47.88,85.38,1.0
3.0,1.0,2.0,-1.92,20.95,36.97,-1.95,-4.32,-123.01,-137.14,67.51,-143.18,20.41,-36.64,408.24,1.0
3.0,2.0,2.0,48.95,34.85,50.84,-2.32,-3.98,6.05,-73.01,43.18,60.44,-9.75,-64.3,254.3,1.0
2.0,3.0,1.0,-104.2,-180.26,-7.96,-1.88,-1.71,71.49,-60.89,-49.49,442.31,-55.08,98.41,-340.29,1.0
2.0,3.0,2.0,133.44,-17.2,-7.86,0.34,1.28,-66.77,-15.06,5.18,140.72,-20.76,-13.25,-11.42,1.0
2.0,2.0,2.0,-56.34,99.75,32.34,1.5,0.59,-21.13,42.21,24.64,108.79,55.66,52.56,-164.9,1.0
3.0,1.0,2.0,118.28,64.71,25.84,4.18,2.64,23.4,-66.09,-34.01,-63.14,13.86,-68.88,160.67,0.0
2.0,1.0,2.0,143.6,101.39,-53.11,1.25,-1.98,17.62,51.74,2.51,138.47,91.35,-77.38,11.01,0.0
2.0,0.0,1.0,47.52,67.29,-27.64,1.48,-3.85,-39.77,-100.19,-34.58,-83.73,74.77,-81.84,291.21,0.0
3.0,2.0,3.0,-46.56,180.45,-20.34,1.62,2.97,94.78,113.95,-25.37,367.64,-33.49,45.07,-220.55,0.0
3.0,2.0,3.0,-27.55,-232.81,25.42,-0.44,0.29,53.56,-0.61,-9.97,-35.37,-9.36,46.51,-159.2,0.0
3.0,1.0,3.0,-33.81,93.74,47.83,-1.24,5.12,-13.57,-104.45,-19.94,237.36,93.38,88.17,-157.98,0.0
2.0,3.0,2.0,-55.95,217.6,-23.62,-0.28,2.08,-22.77,70.95,-16.87,-108.46,-27.33,11.17,-31.35,1.0
3.0,2.0,2.0,-73.95,13.12,-28.59,3.97,-8.24,1.69,-27.46,32.93,-117.56,-20.4,-65.03,346.08,0.0
2.0,1.0,2.0,62.13,126.04,24.86,1.11,0.94,54.34,-2.66,33.41,21.6,46.4,-63.64,107.22,0.0
1.0,3.0,1.0,228.79,-207.55,-66.16,1.58,-0.65,-57.81,-17.45,10.96,-17.29,31.22,-81.56,69.52,1.0
3.0,2.0,2.0,61.4,-60.62,43.86,-2.29,5.5,-77.46,28.5,-27.49,3.91,13.45,47.29,-31.85,1.0
0.0,3.0,1.0,67.49,-316.4,-41.02,-4.13,0.57,-132.47,-114.84,17.87,-68.17,-64.04,48.97,-158.72,1.0
3.0,3.0,2.0,-5.04,-15.19,-42.19,2.93,-1.41,-96.25,55.57,-0.06,-140.83,-54.93,-5.15,254.06,1.0
3.0,2.0,1.0,33.65,-3.46,0.54,-0.7,-5.0,43.07,-18.37,-21.65,-49.3,-46.96,-110.78,410.54,0.0
0.0,3.0,1.0,127.09,-83.08,-73.28,-0.05,-2.79,21.23,-46.76,-24.94,-235.05,-26.31,-122.66,116.91,1.0
2.0,3.0,4.0,13.99,220.48,29.41,3.36,3.29,-67.47,-56.99,36.11,380.88,39.99,106.27,-416.57,0.0
2.0,1.0,2.0,0.66,35.62,-22.5,-1.06,0.76,11.16,28.58,38.79,78.95,-33.6,8.88,-49.97,1.0
2.0,2.0,1.0,-77.27,-228.95,-33.5,-1.15,-2.46,80.57,-48.35,27.51,-277.97,-62.1,-39.85,153.15,0.0
2.0,4.0,3.0,32.58,194.97,-6.6,-0.17,0.02,-61.02,36.32,27.51,-72.98,-21.7,-22.31,82.0,1.0
2.0,2.0,1.0,124.77,59.08,-55.36,-0.19,1.27,3.1,-35.47,-19.56,148.53,10.59,-58.69,109.35,0.0
2.0,1.0,2.0,41.41,-47.65,12.69,-0.47,3.92,-17.49,-5.45,15.47,-28.6,31.2,4.18,31.91,0.0
3.0,2.0,2.0,36.49,41.35,-13.46,-1.19,0.16,-34.79,40.74,6.41,133.66,12.1,-6.42,119.59,1.0
2.0,2.0,2.0,108.62,52.1,-24.38,5.88,2.59,82.37,81.46,-7.32,57.76,31.17,-70.4,64.57,0.0
3.0,2.0,2.0,31.42,30.37,-52.89,3.58,0.51,-74.03,-20.71,30.88,-202.98,-8.28,-45.36,323.46,1.0
2.0,1.0,2.0,45.6,117.88,-18.73,-0.76,3.68,-45.66,-45.14,51.64,307.48,21.61,54.82,-198.57,0.0
2.0,2.0,2.0,-65.63,40.83,45.68,-4.35,-4.53,-37.62,-30.18,-22.65,-3.2,65.72,5.42,72.12,1.0
2.0,2.0,2.0,-42.12,0.83,25.98,-0.05,-5.14,-88.0,-61.13,-55.34,-93.69,-109.05,-6.03,177.4,1.0
1.0,3.0,1.0,56.99,-21.9,-72.9,1.12,-0.5,13.66,54.4,15.31,-95.7,-75.43,-45.96,-46.17,1.0
1.0,2.0,1.0,79.67,-122.87,-17.38,1.18,0.35,-98.05,16.1,-14.45,-164.59,63.07,-17.48,85.15,1.0
2.0,3.0,1.0,20.61,63.5,81.62,1.67,-0.72,-4.06,58.68,44.51,-233.18,-40.76,-78.23,262.15,1.0
2.0,4.0,2.0,118.06,-125.07,-37.2,-2.8,4.3,56.04,164.44,9.18,-29.7,-17.48,-21.57,-102.4,0.0
2.0,2.0,1.0,117.61,-119.34,13.78,-3.04,0.11,-30.55,33.97,11.14,65.98,-34.74,-32.45,79.13,1.0
2.0,3.0,2.0,14.05,294.31,45.36,-4.17,-5.98,10.57,-20.76,16.72,171.5,-11.78,-85.17,224.16,1.0
2.0,2.0,1.0,-43.56,-173.85,-16.38,2.21,1.89,-95.0,-31.14,-25.98,146.27,20.01,104.87,-147.6,1.0
2.0,2.0,2.0,88.15,26.5,-34.58,0.45,-3.38,82.13,89.2,71.18,-262.2,-35.52,-140.67,296.41,0.0
3.0,3.0,2.0,-69.59,-108.91,-44.47,2.96,-4.55,18.24,119.58,27.36,102.8,68.18,9.0,71.89,0.0
3.0,3.0,1.0,45.51,-58.27,18.24,-2.73,-7.05,34.57,28.69,11.09,-60.94,35.5,-127.94,441.07,0.0
2.0,2.0,3.0,-36.42,-97.46,-95.76,0.33,2.97,3.65,79.61,-9.08,99.16,74.17,90.51,-321.56,1.0
3.0,3.0,2.0,76.42,149.86,-6.6,3.13,-3.51,-134.16,-22.99,7.9,-13.13,2.28,-62.72,358.22,1.0
2.0,3.0,2.0,12.85,142.98,23.08,-2.07,-0.94,12.73,31.68,-9.13,-155.37,-5.85,-71.96,172.66,1.0
3.0,1.0,2.0,0.18,26.62,44.22,-0.99,2.07,-2.42,0.95,4.51,-7.41,-6.06,10.7,6.16,1.0
2.0,2.0,2.0,31.84,255.15,-24.45,-0.5,-3.03,-22.82,-43.26,-41.1,389.77,-10.93,-7.27,-27.56,0.0
4.0,2.0,3.0,-8.01,244.57,-31.64,-2.76,4.48,-19.6,10.43,10.48,-104.7,65.58,-11.93,201.62,1.0
2.0,2.0,1.0,70.97,-26.28,21.46,1.43,0.59,-76.24,-2.63,-30.92,156.79,63.35,18.41,-72.88,1.0
2.0,1.0,3.0,-72.32,292.48,-6.39,2.3,2.07,13.85,-87.91,-23.21,-250.48,-18.94,-23.94,81.18,1.0
0.0,0.0,1.0,181.8,-50.36,88.32,0.76,-1.87,40.49,10.46,-28.23,-154.03,47.13,-128.95,27.38,1.0
2.0,2.0,2.0,42.78,-87.08,-62.72,-0.36,1.18,71.33,10.26,51.93,-157.12,-78.58,-55.85,75.03,0.0
3.0,3.0,2.0,-67.12,89.02,0.16,-2.99,-5.88,-43.94,-95.72,17.37,44.12,19.58,-20.12,221.1,1.0
