cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,target
2.0,1.0,1.0,33.05,71.6,-5.02,46.1,-179.3,-64.31,22.57,39.95,-1.12,2.31,118.22,23.72,-34.65,0.88,-1.94,-21.16,-69.14,2.0
0.0,1.0,1.0,-20.04,-80.53,-84.11,-3.2,-24.69,22.32,-11.94,60.03,2.65,8.28,10.57,62.96,114.13,1.54,-108.43,-94.61,121.39,2.0
1.0,0.0,1.0,-64.31,57.43,-41.55,-27.73,-106.03,2.21,10.61,176.08,5.59,-5.33,-29.89,10.99,-17.21,41.31,-25.41,2.72,-75.64,2.0
1.0,1.0,1.0,119.14,-21.54,-23.17,-103.55,89.33,-64.46,-23.04,-196.04,-3.0,-10.26,-213.63,35.51,-75.03,1.09,-129.56,10.04,-39.12,0.0
2.0,0.0,0.0,-138.37,49.43,9.83,65.63,-15.74,63.05,75.25,24.16,1.25,-9.36,68.62,-55.27,171.28,-6.45,52.88,80.62,81.26,0.0
1.0,2.0,1.0,119.8,-38.12,-57.11,127.28,57.69,98.07,-73.67,-283.3,-8.6,4.29,-109.63,-18.68,302.76,-1.16,-124.94,-168.48,47.69,0.0
1.0,1.0,1.0,29.53,-62.75,23.02,6.8,74.01,-35.12,-63.71,-26.3,-2.63,5.83,34.08,26.98,-47.34,-17.93,-33.44,-170.52,175.39,0.0
1.0,1.0,1.0,255.29,9.72,29.6,-21.13,86.3,-5.72,-14.8,-192.09,-10.8,-3.76,90.91,14.09,22.56,-12.16,-138.83,6.52,5.29,0.0
1.0,1.0,1.0,213.8,9.78,-19.62,-42.05,94.68,32.59,-63.2,190.35,-7.47,-10.68,48.94,-7.52,31.0,-3.88,-141.64,4.35,155.75,0.0
1.0,1.0,1.0,27.94,73.79,-8.27,120.88,-33.4,-6.04,46.47,-32.93,-4.41,2.31,-44.25,25.63,196.58,35.4,61.59,80.68,86.29,1.0
1.0,1.0,1.0,-264.96,17.72,-8.47,-7.14,-36.68,7.38,10.94,23.14,14.57,8.08,88.71,-25.88,97.6,-18.31,63.69,-20.15,34.32,1.0
2.0,1.0,1.0,-129.56,-1.99,-26.04,-50.34,-77.99,-5.03,-89.11,122.87,10.37,10.32,-19.35,-3.2,56.46,-23.49,-44.28,6.61,19.37,2.0
0.0,1.0,1.0,68.92,-14.04,-35.21,119.04,-143.71,26.16,52.7,-24.97,-8.24,-4.54,-9.45,-15.71,69.04,17.08,-22.11,-67.26,-62.66,2.0
1.0,1.0,1.0,0.7,160.62,-11.8,219.01,-194.51,60.62,24.27,-280.59,-5.65,-12.78,-84.74,44.24,69.28,53.72,108.85,-177.28,-64.02,1.0
1.0,1.0,1.0,-39.98,15.64,-4.89,15.22,14.72,52.97,-11.3,-192.89,3.23,-2.69,116.57,22.94,-66.57,24.97,55.47,-124.77,-92.08,1.0
1.0,1.0,0.0,227.12,223.11,-5.79,131.92,-78.95,-23.17,-65.08,66.83,-11.27,-0.95,-92.09,24.7,96.68,-25.41,-58.04,-118.77,63.29,1.0
1.0,1.0,0.0,-93.29,-39.43,-38.02,-155.6,96.26,35.64,-105.28,-80.28,9.39,7.85,-194.27,-2.76,-158.3,10.18,-76.84,-103.65,-55.53,0.0
1.0,0.0,0.0,-237.75,-3.98,24.34,-61.11,87.03,28.67,29.32,-39.81,15.51,3.84,19.76,47.18,194.14,-7.29,-34.1,-23.44,15.69,0.0
1.0,1.0,1.0,-245.99,-37.07,46.71,83.75,-154.71,-65.65,-36.13,-51.38,6.91,-1.4,5.19,-13.08,244.71,3.06,75.38,150.0,59.74,1.0
1.0,1.0,0.0,-96.48,-105.86,-17.65,-190.21,235.36,-57.8,-22.7,-53.32,1.6,-0.33,2.7,9.99,-158.21,-15.1,11.28,245.89,-80.58,1.0
2.0,1.0,1.0,-18.31,-54.77,-19.43,-56.08,80.51,1.34,35.7,-56.64,4.19,2.31,70.9,-6.85,87.44,15.58,-114.4,-79.02,33.87,0.0
1.0,2.0,0.0,-159.03,-0.24,9.94,5.2,76.13,14.56,19.78,-87.39,3.85,-0.14,-53.34,-45.84,36.06,-6.94,95.82,56.56,-110.22,0.0
1.0,1.0,0.0,-443.73,-106.65,22.46,-158.33,65.17,-10.68,16.67,-69.35,21.56,-7.04,-39.82,19.05,-5.31,26.6,52.6,108.71,17.97,1.0
0.0,0.0,1.0,208.97,-6.52,49.03,-1.62,21.97,102.19,41.0,-84.06,-10.16,5.63,-92.01,13.77,96.11,19.94,-157.38,40.21,-65.2,0.0
1.0,0.0,1.0,-54.34,-23.93,5.11,-57.93,110.54,17.17,64.9,111.53,2.01,-8.58,-38.62,-2.07,-142.34,-17.71,48.64,-34.98,103.75,1.0
1.0,0.0,1.0,66.03,98.2,3.31,115.9,-159.32,-61.02,6.94,-79.48,-5.28,-7.63,-35.96,18.57,-42.53,-3.91,74.82,-58.0,-13.79,2.0
1.0,1.0,2.0,-25.65,-48.58,38.1,86.25,-74.42,44.95,52.68,-61.34,-4.34,4.25,-67.83,10.24,91.73,5.66,112.01,194.85,-25.64,1.0
1.0,1.0,1.0,-110.13,15.49,-45.15,166.88,-105.87,34.76,-14.5,-58.63,-1.37,-1.02,-156.9,-6.79,117.32,-9.82,166.73,2.31,-23.07,1.0
1.0,1.0,1.0,-33.87,-103.75,36.24,-172.04,36.99,-38.78,-37.2,-28.48,2.77,0.85,-86.06,5.8,-172.38,-19.27,-24.25,250.47,-0.65,1.0
1.0,2.0,1.0,-181.28,8.72,-43.99,-94.39,-19.51,2.01,11.62,169.45,7.63,-5.73,47.89,-56.31,-32.43,8.33,43.69,233.51,-46.43,1.0
2.0,1.0,1.0,150.82,97.77,-55.34,244.28,-84.91,37.91,-8.53,-105.23,-12.84,-0.24,-32.87,-13.98,174.19,-12.3,89.24,-105.86,121.59,1.0
2.0,1.0,1.0,-89.22,32.52,30.05,150.52,-132.49,3.69,-60.58,-99.62,-2.18,10.79,-50.56,-45.64,133.33,-40.91,139.7,76.67,69.45,1.0
1.0,1.0,1.0,-37.6,85.03,-9.65,179.69,-94.27,-55.62,2.87,-41.31,-4.63,-5.25,168.64,-1.82,142.59,2.49,126.62,-20.16,-4.37,2.0
0.0,1.0,1.0,-12.68,-14.29,-106.94,7.94,96.1,5.98,-22.18,-62.07,-4.15,-3.0,1.42,-6.31,-128.66,-61.94,118.43,36.12,41.1,1.0
1.0,0.0,1.0,-26.15,50.89,-13.85,-13.18,-9.29,-12.16,-54.94,315.02,1.11,6.28,-33.23,48.29,-43.6,11.75,16.92,9.84,-9.41,0.0
1.0,1.0,0.0,-37.54,59.72,12.62,229.16,-133.96,9.53,98.74,-10.25,-11.41,0.34,3.33,14.81,95.83,18.87,138.77,-52.03,65.94,2.0
1.0,1.0,0.0,139.55,-37.02,-6.06,-11.13,135.46,-21.2,79.83,-13.85,-8.94,-7.97,107.91,58.11,-43.67,21.43,-72.57,-84.73,132.59,0.0
0.0,1.0,1.0,-31.99,10.23,11.76,167.31,5.09,16.35,-17.3,-37.9,-6.96,-0.74,101.0,-1.05,162.35,19.39,85.67,-75.17,119.84,2.0
1.0,1.0,1.0,-134.1,-98.64,-47.53,-164.35,133.11,-6.61,5.68,5.0,12.2,-16.38,83.18,-29.66,-125.86,29.78,-34.87,-47.62,-144.77,1.0
1.0,1.0,1.0,-47.21,-66.09,23.75,17.97,-187.45,42.96,-53.87,63.86,2.02,-8.18,-123.24,-27.6,12.5,-2.58,-80.11,-86.36,13.19,1.0
2.0,1.0,1.0,98.36,-9.46,22.41,139.2,-101.29,28.1,43.15,-140.76,-6.99,-3.55,27.82,-36.0,108.75,1.18,-31.87,-175.66,-19.17,2.0
1.0,1.0,1.0,4.05,110.07,37.31,123.32,-255.18,-48.0,-81.49,287.4,-9.72,-2.67,131.95,-21.98,-42.38,12.61,130.67,218.9,72.7,0.0
1.0,1.0,2.0,-7.92,98.47,-42.94,82.16,-125.6,33.97,-113.71,42.97,5.7,-1.02,-10.9,17.64,116.77,-26.42,33.39,-85.37,-57.82,2.0
1.0,1.0,0.0,-284.62,82.87,-55.56,-10.66,-60.8,-37.77,-16.67,-69.78,13.53,5.44,9.76,-14.01,173.91,-52.89,47.5,115.48,90.48,0.0
1.0,1.0,1.0,63.62,-39.07,14.31,-39.17,59.61,24.48,57.46,-52.77,-3.28,0.03,-28.4,-12.12,-150.29,47.54,-33.69,-108.61,-88.41,0.0
1.0,2.0,1.0,-182.16,-23.81,50.82,14.87,29.43,-44.09,23.05,-20.31,3.96,-3.36,5.43,9.35,-12.12,-37.7,126.68,56.06,1.31,1.0
1.0,1.0,2.0,7.5,-44.91,7.43,-132.31,-72.34,3.85,2.44,-17.21,5.1,5.33,137.58,45.02,-88.93,18.13,-72.18,175.24,32.77,1.0
1.0,1.0,1.0,-79.45,-53.53,-23.48,-50.24,-7.86,-76.54,49.59,205.41,8.31,6.43,31.38,-17.16,94.06,-8.58,-82.85,-41.31,-49.25,2.0
2.0,2.0,1.0,114.52,133.67,35.61,159.44,-121.6,24.61,29.24,-39.14,-12.1,4.12,-13.41,37.39,5.77,18.63,53.29,-72.37,-97.76,1.0
0.0,1.0,1.0,-19.53,-89.03,-45.44,98.14,-19.19,9.88,-49.46,-52.37,-8.06,-3.69,0.13,-29.18,-201.67,11.2,92.49,-258.83,127.8,0.0
1.0,1.0,1.0,-95.09,-69.22,-56.84,-21.88,-20.85,-39.46,-28.3,166.5,2.5,-0.56,-96.34,-21.29,-217.97,-17.17,35.81,-190.03,2.29,0.0
1.0,1.0,1.0,-124.03,-57.86,10.43,43.75,52.76,-26.65,67.45,131.88,13.01,-3.49,-60.65,-35.67,300.73,4.18,-43.0,-197.33,54.07,2.0
1.0,0.0,1.0,81.0,-4.07,-48.89,-126.61,85.94,1.62,-25.5,113.24,0.14,-3.09,72.35,6.72,-232.12,3.1,-75.24,-78.17,-53.94,1.0
1.0,0.0,1.0,87.64,-27.59,25.82,-48.0,152.46,-24.72,-62.66,10.85,-3.45,7.23,50.52,-54.03,-60.31,-3.7,-4.4,23.75,-10.34,1.0
1.0,1.0,0.0,-127.36,89.98,29.43,-92.84,19.78,5.44,7.06,151.44,7.78,12.62,-71.25,16.96,-130.23,-22.63,56.41,86.71,104.22,0.0
1.0,1.0,1.0,299.47,-20.92,-8.29,-5.63,144.93,-20.36,14.08,188.22,-16.14,-2.59,47.4,-7.7,-19.39,13.19,-95.98,44.24,49.02,0.0
1.0,1.0,1.0,357.6,3.57,-3.61,-38.73,68.68,36.7,4.65,193.69,-15.96,16.49,-7.96,5.3,-75.31,37.18,-115.76,123.32,-119.12,0.0
1.0,1.0,1.0,-64.98,2.95,39.68,-75.38,-111.75,19.6,-1.39,-17.44,8.49,-9.15,56.85,-8.0,-111.31,11.36,-44.39,-51.6,-108.54,2.0
1.0,1.0,1.0,41.08,44.42,-34.82,80.45,74.29,-56.52,6.98,62.65,-0.69,5.88,43.02,-28.81,124.22,24.3,-15.17,-211.05,152.81,2.0
1.0,1.0,0.0,48.26,-1.83,22.24,288.06,-120.94,29.22,-16.52,7.57,-21.67,0.5,143.01,-38.21,91.8,-15.87,146.46,-39.67,49.76,2.0
2.0,1.0,1.0,70.2,-44.22,2.26,143.49,-274.51,30.94,22.01,16.3,-11.64,-2.62,-181.37,-23.3,13.76,-6.31,-47.93,-85.68,-46.01,2.0
1.0,1.0,1.0,3.0,130.16,46.35,12.76,-185.85,-35.04,-70.08,-103.44,-0.25,-10.7,111.03,-25.0,-73.74,-17.82,-14.53,14.09,-72.98,1.0
1.0,1.0,1.0,-103.85,-36.68,-7.85,-102.9,-24.91,-18.55,24.69,-51.28,2.9,-2.01,-0.04,-1.95,-183.29,5.19,67.18,219.76,144.33,1.0
2.0,1.0,1.0,153.26,-11.0,-49.73,65.65,117.14,37.65,-17.44,-16.12,-8.67,-2.14,19.08,20.99,5.2,27.0,-26.08,-197.52,-250.34,0.0
1.0,0.0,1.0,131.45,-54.65,-14.6,50.2,35.87,-86.63,1.92,45.66,-12.37,6.99,68.99,-8.37,-81.07,-0.69,-27.54,-102.15,-131.2,0.0
1.0,1.0,0.0,-35.27,-31.95,-5.47,-106.22,312.7,-36.89,32.04,-28.55,2.23,11.6,-174.98,0.63,70.33,4.04,-45.7,49.21,-51.29,1.0
0.0,1.0,1.0,42.95,133.7,27.64,271.39,-219.88,27.14,-43.81,111.26,-10.18,-8.11,8.35,72.74,76.73,5.96,138.34,-175.63,13.82,1.0
0.0,1.0,1.0,-36.7,27.08,-17.61,149.91,-12.79,-46.8,26.25,-154.21,-3.03,-13.01,-95.19,-7.95,165.18,4.98,79.26,-91.83,-112.25,2.0
1.0,1.0,1.0,74.52,-88.6,36.21,146.79,60.68,-29.93,-55.19,38.34,-12.84,16.92,-225.49,-11.39,33.84,5.69,20.26,-226.62,-96.61,0.0
1.0,1.0,0.0,-29.14,4.9,16.52,247.32,-116.95,-0.43,-6.65,-130.49,-17.86,-10.19,-66.54,24.64,103.7,-21.3,160.95,64.18,-112.27,2.0
1.0,1.0,0.0,-100.57,-28.61,-29.92,70.84,-9.54,63.92,55.1,-119.55,-0.86,-13.01,-14.86,32.36,109.99,-16.44,23.81,-42.86,56.69,2.0
1.0,1.0,0.0,-290.87,46.7,-12.56,6.21,25.68,-56.82,9.05,118.86,11.06,3.09,-97.82,15.99,-78.44,-13.78,142.48,-128.73,-50.64,1.0
1.0,2.0,1.0,-22.51,96.54,-66.0,175.7,-163.39,13.81,-57.72,41.44,-3.48,-20.12,73.47,63.15,122.18,-9.73,103.53,-39.23,166.34,1.0
1.0,1.0,1.0,37.62,45.76,-53.03,22.61,-82.1,14.44,112.31,109.76,-3.51,5.12,85.79,-6.28,-3.95,-19.87,15.81,105.37,30.12,1.0
1.0,1.0,1.0,-20.96,46.98,31.51,26.14,-88.76,5.61,17.47,248.0,2.81,-13.44,115.1,6.49,42.57,12.03,-9.61,-36.72,-41.09,2.0
1.0,2.0,1.0,-75.93,-75.76,10.39,-44.12,-69.18,39.46,28.11,58.34,8.68,3.12,98.14,-36.68,-29.16,-10.39,-55.97,-130.22,-38.3,2.0
1.0,1.0,1.0,-43.83,-32.29,-72.14,-127.21,93.13,40.67,92.23,-4.37,6.38,-4.26,112.09,-50.35,-275.42,-40.82,-10.08,-160.6,-179.38,1.0
1.0,1.0,0.0,-103.72,63.33,-17.74,78.85,152.01,-38.54,-59.32,19.87,2.34,2.51,-178.17,13.03,18.22,-11.33,108.52,-247.77,-13.26,1.0
2.0,1.0,1.0,-34.7,0.29,-6.16,34.66,-65.04,-63.13,-4.42,-150.81,2.69,17.59,-105.14,50.79,53.2,-30.08,24.92,-8.07,-26.26,2.0
0.0,1.0,1.0,114.97,-49.97,36.22,-32.14,60.2,10.66,123.24,-90.56,-6.07,-12.11,-181.22,32.85,-7.81,14.78,-97.04,-3.13,47.92,0.0
2.0,1.0,1.0,-255.95,-118.34,-16.19,-21.0,-41.91,19.36,31.19,-120.77,9.19,-6.85,48.83,-32.6,95.22,-12.2,82.41,185.11,19.65,1.0
1.0,1.0,2.0,189.23,-24.32,4.28,100.95,121.8,-7.52,1.99,-25.88,-10.32,8.88,-136.47,27.47,213.22,-14.71,30.14,101.62,68.01,1.0
1.0,1.0,0.0,-31.16,-74.87,10.27,-122.05,164.34,42.37,47.13,120.23,-1.33,3.18,-89.0,-23.84,-401.1,-2.46,90.44,-41.87,-19.63,1.0
1.0,1.0,1.0,-20.58,-16.8,18.76,-115.53,81.97,-14.99,-71.1,71.77,1.25,0.78,-135.04,-0.49,-56.54,-39.12,-28.54,188.11,-77.46,1.0
1.0,1.0,1.0,84.87,23.88,41.48,60.76,-6.11,11.09,44.94,-57.35,-5.4,-7.53,-100.27,-36.25,25.22,2.67,-43.75,-145.58,-98.81,2.0
1.0,1.0,1.0,94.61,47.17,-30.9,196.93,-98.83,-30.06,-8.33,70.21,-13.44,11.92,99.19,59.68,78.35,-17.45,81.43,-54.25,-56.86,2.0
1.0,1.0,1.0,153.86,103.77,40.28,6.35,-160.41,23.06,43.16,136.94,-5.48,3.66,82.55,29.14,-136.25,-5.82,-73.93,-67.54,9.99,2.0
1.0,0.0,1.0,-10.87,40.31,4.65,-15.81,-141.44,108.74,-29.09,-41.6,-1.9,4.33,-7.62,38.02,-24.65,-21.17,7.32,220.61,-96.05,1.0
1.0,1.0,1.0,-112.01,-45.03,-40.67,-37.75,-76.6,47.81,70.86,-163.96,5.57,-1.21,6.01,5.32,-101.17,-18.02,60.59,62.03,-91.26,1.0
1.0,1.0,1.0,-96.62,53.71,-19.56,118.69,-114.3,37.94,-45.97,-69.13,-1.1,4.1,-114.85,7.98,97.41,-9.75,85.52,-3.48,-6.52,2.0
1.0,2.0,1.0,116.78,0.99,-17.14,-40.52,-17.24,-81.67,-39.93,-295.89,-5.25,-3.69,-124.5,19.74,80.76,31.18,-43.81,314.65,74.23,1.0
1.0,1.0,1.0,-203.11,-66.18,-15.64,-48.86,-27.45,5.5,-19.04,183.31,10.2,12.27,151.28,4.6,-254.11,40.52,62.27,-259.73,81.54,0.0
1.0,1.0,1.0,55.97,-17.31,100.77,-3.54,36.38,-34.5,11.51,86.73,-1.92,-1.1,88.75,36.39,-125.51,-29.67,-14.19,-176.33,-8.12,0.0
1.0,0.0,1.0,239.07,127.6,68.34,256.99,-133.68,21.99,-64.28,76.23,-16.19,6.66,61.42,46.65,274.86,-38.46,39.09,11.65,-16.0,1.0
1.0,1.0,1.0,-305.78,21.09,-41.02,110.56,-180.83,24.23,-92.37,-35.89,7.31,0.64,36.96,29.04,297.68,-31.54,119.14,228.22,-77.41,0.0
1.0,1.0,1.0,-30.46,-78.62,-56.95,-18.35,19.69,6.9,49.44,-94.13,4.72,11.13,95.46,9.78,122.97,18.52,-82.13,-63.17,-12.81,2.0
1.0,1.0,1.0,156.76,128.59,-2.91,212.87,-95.38,21.43,52.24,15.01,-13.16,-5.02,54.08,20.54,122.49,-10.54,57.31,-103.71,121.51,1.0
1.0,0.0,1.0,-45.51,-139.4,-15.24,-28.09,-52.25,4.7,4.38,-103.03,7.71,1.96,39.69,-2.93,17.78,2.43,-126.15,-264.67,73.57,1.0
1.0,1.0,1.0,-200.43,-124.26,-43.58,-96.63,-167.47,17.86,69.04,135.76,9.02,-1.16,-11.33,25.54,19.58,-20.05,-103.01,115.54,180.07,2.0
0.0,1.0,1.0,217.02,-19.86,31.06,-38.61,150.1,16.36,-13.96,-243.99,-9.83,3.74,-158.24,-53.96,-8.23,31.71,-118.2,-15.02,-58.35,0.0
1.0,1.0,1.0,-49.07,12.77,-17.05,59.63,-31.64,-4.12,10.59,10.52,0.07,-6.4,160.42,34.27,78.3,-5.63,-0.25,-88.44,62.19,2.0
2.0,1.0,2.0,-199.76,-174.56,-50.64,-57.34,71.63,41.23,6.26,-39.18,5.16,-0.16,27.88,10.73,166.08,-13.24,131.44,499.18,152.66,1.0
1.0,1.0,1.0,6.78,27.99,-17.86,11.86,1.36,30.32,-24.15,-115.43,-2.76,-0.6,36.84,10.54,52.94,17.0,27.33,147.69,-23.63,1.0
1.0,1.0,1.0,-105.44,-84.41,-47.97,48.37,-19.04,6.36,73.29,80.66,7.81,-16.53,33.49,5.71,194.32,-17.96,-32.58,-152.45,129.67,2.0
1.0,1.0,1.0,28.12,-3.91,42.31,-22.98,52.57,31.27,28.47,91.81,-3.93,1.1,170.49,-40.16,-52.76,13.48,44.47,144.71,-47.5,1.0
1.0,1.0,1.0,-34.29,23.68,47.13,25.16,-137.21,22.66,12.43,25.32,0.42,3.38,-48.88,-7.44,51.8,-0.11,35.58,169.53,75.41,1.0
1.0,0.0,1.0,51.8,115.6,69.39,-5.25,-120.82,-33.83,1.36,80.29,2.51,-3.17,20.1,0.03,-184.45,36.58,36.2,-92.54,-0.27,0.0
1.0,1.0,1.0,148.82,88.76,58.78,97.43,-10.36,6.43,35.02,-44.92,-9.51,4.66,-99.97,13.98,88.7,5.19,9.52,16.86,-14.6,1.0
0.0,1.0,1.0,-58.72,-61.44,-11.92,31.27,-39.44,48.5,33.43,24.66,5.65,-9.57,78.35,-16.45,136.3,-6.13,-53.97,-138.45,-0.02,2.0
1.0,1.0,1.0,-247.19,-68.17,2.8,-35.31,85.92,32.23,-34.02,67.24,11.91,-11.81,-25.81,-40.71,117.92,20.76,48.91,22.32,-22.56,1.0
2.0,1.0,0.0,-297.09,42.67,3.08,-1.89,184.91,25.4,97.95,-113.17,17.43,3.05,-106.91,-28.63,308.02,-2.17,-16.2,-188.32,-189.92,1.0
1.0,1.0,1.0,-27.94,-103.73,-32.48,-64.23,2.06,-46.28,-67.81,127.04,-1.56,-5.25,-37.79,-6.05,17.13,-15.73,-102.25,82.94,121.46,0.0
2.0,2.0,1.0,139.15,-18.98,20.37,31.77,115.3,-60.4,-23.35,-75.83,-9.46,-0.37,-45.64,21.54,-110.43,11.28,-5.35,-168.21,-16.96,0.0
1.0,0.0,1.0,-64.77,112.16,6.23,145.42,-124.87,-11.05,21.9,58.1,2.04,-2.1,-16.69,-34.76,134.52,6.5,90.3,-100.0,-66.07,2.0
1.0,2.0,1.0,-0.27,129.08,-4.15,255.53,-173.62,-20.28,-25.67,69.74,-7.47,10.61,172.36,41.22,123.84,0.99,140.28,-156.14,86.96,1.0
1.0,1.0,2.0,-8.17,-31.0,80.45,58.49,10.5,38.58,-0.36,-14.32,6.84,-14.42,134.93,-21.1,160.45,0.96,-38.71,-247.37,76.47,2.0
1.0,1.0,1.0,160.3,-35.76,-7.37,-7.02,96.03,40.07,-66.98,-59.26,-9.72,1.32,36.81,-8.46,-70.0,-10.6,-68.62,-71.97,-62.09,0.0
1.0,1.0,1.0,-44.5,-36.76,18.0,-54.64,-41.92,-30.72,45.71,-45.77,2.9,1.66,13.0,0.52,-221.14,6.05,-3.71,-136.84,57.63,0.0
1.0,1.0,0.0,-333.16,-57.43,11.83,-168.12,54.38,-33.5,47.96,-104.95,15.11,-7.75,-47.29,-39.31,-102.63,44.58,37.94,149.05,39.55,1.0
1.0,1.0,1.0,-297.26,-54.69,16.65,-75.63,-54.54,49.83,36.51,-19.22,8.87,2.45,58.82,16.62,-93.03,29.93,141.13,272.9,24.81,0.0
1.0,1.0,1.0,9.99,-19.67,-12.78,-30.66,12.25,4.72,-35.14,-50.06,1.16,2.41,105.45,26.06,-179.32,38.76,-16.51,-203.01,-45.35,0.0
1.0,2.0,0.0,167.4,122.96,0.63,186.93,57.25,-6.56,-31.21,-256.57,-8.85,1.76,-21.52,-8.37,87.75,-15.99,-26.54,-467.22,-11.73,2.0
2.0,1.0,2.0,-138.24,-62.36,-61.17,42.76,-49.1,-56.34,-10.23,145.16,3.8,3.97,-216.89,-6.72,49.67,-14.62,127.56,114.69,75.62,1.0
1.0,1.0,1.0,144.37,-34.55,-29.95,-26.7,140.0,7.04,-79.65,14.8,-4.59,12.38,-39.07,-30.28,61.35,-12.88,-102.13,-46.8,-181.92,0.0
2.0,1.0,2.0,154.75,-12.54,9.94,82.89,85.51,-51.47,-59.27,-39.9,-9.47,-2.32,-47.68,-56.38,204.02,38.94,29.56,169.95,104.93,1.0
1.0,1.0,1.0,235.37,109.5,-60.28,234.31,-45.08,-44.06,-31.82,-76.24,-14.12,-5.47,80.53,20.24,241.31,-13.12,37.22,-86.3,131.53,1.0
2.0,1.0,2.0,-107.93,-89.97,-2.38,-22.8,-3.35,-1.94,-26.1,30.6,12.87,-2.73,2.35,18.78,103.5,17.14,-48.96,-175.66,16.5,2.0
1.0,1.0,1.0,19.3,5.04,6.0,103.53,-60.16,-8.05,-46.24,-184.16,2.01,6.82,-53.98,6.46,133.97,18.97,-6.65,-205.29,-226.12,2.0
2.0,0.0,0.0,-174.51,85.87,45.39,-8.3,-32.25,-54.94,-68.51,97.29,4.98,9.66,-237.65,52.53,8.79,15.89,96.66,153.93,-7.44,0.0
0.0,1.0,0.0,-173.53,19.44,-36.9,28.2,17.11,-38.36,-81.52,-22.34,5.53,-6.05,36.42,5.55,268.06,-6.19,-30.17,52.33,18.06,0.0
1.0,1.0,1.0,-293.26,19.52,-40.87,55.58,-206.81,5.64,-63.87,-73.32,8.74,8.94,108.16,29.9,163.57,-0.44,129.03,262.18,-47.33,0.0
1.0,1.0,1.0,-312.17,44.28,-2.87,41.42,-140.89,-42.96,21.11,190.5,10.78,5.13,152.73,28.26,212.21,-30.47,101.78,218.15,-90.3,0.0
2.0,1.0,1.0,105.71,83.27,7.83,175.52,48.53,52.74,4.73,-144.15,-3.01,12.23,-68.88,1.63,193.02,10.01,20.69,-317.02,-27.78,2.0
1.0,1.0,1.0,-148.94,4.95,-18.31,36.94,-255.7,-9.77,-16.92,46.3,3.68,-1.04,-199.27,1.19,31.19,3.35,74.1,207.04,9.1,2.0
1.0,1.0,1.0,-121.44,101.93,6.92,-99.53,-125.72,-18.71,-60.22,220.07,9.25,-4.48,-132.02,33.13,-127.38,-5.2,19.66,146.65,-56.94,0.0
1.0,1.0,1.0,-67.28,-34.88,-26.85,-6.86,7.12,23.34,-8.09,-195.01,9.24,-1.45,51.68,46.34,110.16,-9.75,-39.0,-127.03,36.31,2.0
1.0,1.0,1.0,-206.76,-27.11,-0.07,-122.45,-22.81,-9.52,45.75,-15.78,5.5,6.9,116.24,-20.44,-201.14,-9.62,103.84,277.63,-85.16,1.0
1.0,1.0,2.0,-169.58,-160.51,5.72,128.03,-230.4,58.37,-1.13,155.44,1.96,-5.17,82.76,49.83,86.19,26.89,33.75,-136.46,-126.05,2.0
1.0,1.0,1.0,-149.42,-120.84,76.62,-77.13,-52.09,-14.07,41.21,-108.49,14.47,-16.55,-112.77,-13.17,76.32,-17.9,-124.81,-156.81,-17.79,2.0
1.0,1.0,1.0,116.01,139.25,-10.93,170.2,-124.63,-10.61,113.96,104.26,-8.95,4.66,-66.54,27.05,134.7,-9.62,33.08,-46.3,64.85,2.0
1.0,1.0,1.0,-115.65,92.78,-36.41,-37.66,-43.52,-16.43,30.94,107.14,5.48,-2.51,154.02,22.76,-82.99,-31.49,71.14,88.55,-64.26,0.0
1.0,1.0,0.0,-31.4,22.53,11.55,374.34,-55.74,3.73,-36.15,-22.55,-21.08,4.85,26.71,-7.03,202.28,-11.01,228.55,-121.84,29.18,2.0
1.0,2.0,1.0,132.48,74.83,43.54,203.87,-81.6,16.56,25.86,26.35,-12.62,-13.71,-37.82,-24.09,40.86,22.6,90.58,-144.87,-6.94,1.0
1.0,1.0,1.0,17.79,64.81,28.78,116.13,-125.87,-0.26,-60.24,-100.0,-1.51,-15.14,50.14,-37.87,85.13,20.37,34.06,-89.32,1.24,2.0
0.0,1.0,1.0,-33.75,40.61,3.74,310.92,-148.48,26.84,67.37,-111.95,-17.27,8.36,-108.9,11.68,156.69,-21.28,213.27,23.19,-36.34,2.0
1.0,1.0,0.0,22.52,-16.86,17.32,185.9,-78.71,3.1,-55.94,110.3,-17.47,-3.97,170.94,-12.19,49.34,-23.08,74.62,0.51,-106.65,1.0
1.0,1.0,0.0,100.19,-13.83,-44.4,-7.02,147.92,-8.15,29.65,-102.82,-8.57,1.07,-17.61,-12.26,-237.83,7.72,11.72,-215.44,-10.17,0.0
1.0,1.0,1.0,-9.43,13.04,-3.45,139.83,51.39,-42.59,8.74,-155.24,-3.52,-8.17,5.64,-22.3,230.52,35.41,116.1,59.39,101.38,1.0
0.0,1.0,0.0,-75.84,-71.64,-10.88,-27.8,4.67,-50.22,24.73,186.52,-3.17,18.7,67.78,16.21,-386.62,8.18,76.03,-210.23,-9.55,0.0
2.0,2.0,1.0,48.21,89.69,-28.5,204.41,-49.41,-13.67,-0.69,-54.36,-7.64,-12.02,-85.38,-39.38,138.89,-21.53,86.54,-168.04,103.19,2.0
