cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,num_21,num_22,target
3.0,3.0,-158.69,-22.5,34.22,15.94,-79.62,21.31,-0.43,86.15,-46.21,-29.5,195.25,-7.62,-107.11,-4.89,-1.43,-5.61,-148.38,17.11,3.47,0.26,46.2,21.48,-153.7,1.0
3.0,3.0,67.9,120.4,35.21,82.5,99.52,-66.28,-46.57,-41.49,-97.61,-13.17,-42.73,-153.27,-41.95,-27.66,-0.55,-37.56,143.81,-6.24,5.79,-6.91,18.32,2.21,6.34,1.0
3.0,1.0,-9.86,56.73,29.55,24.29,42.32,-30.92,95.55,-55.97,50.48,-28.49,13.96,-68.58,-51.43,-13.19,-4.45,-38.73,83.7,-2.4,6.69,-5.52,30.05,15.45,57.54,1.0
2.0,2.0,-31.18,25.47,-123.75,63.68,74.97,23.55,32.71,10.62,-38.94,-84.78,64.78,-70.81,15.27,38.64,-0.35,-59.64,-179.27,29.79,-1.63,-0.28,95.47,21.97,-24.03,2.0
2.0,2.0,88.58,-37.84,-249.49,-38.53,52.59,2.19,46.23,119.73,43.79,16.51,-165.95,-13.12,33.12,-15.76,-2.16,-151.16,8.18,34.66,-2.45,1.68,78.47,-11.16,-40.72,1.0
2.0,2.0,255.36,85.29,-143.4,-32.19,-40.94,-9.67,6.16,-57.16,-122.23,-2.61,-260.29,167.91,36.32,13.13,0.56,-38.44,43.39,6.35,-1.77,1.16,57.61,-17.25,108.93,2.0
2.0,3.0,18.86,-136.29,-106.76,-5.81,-39.51,-24.38,93.11,-34.62,39.98,-64.52,-47.76,79.42,-52.71,-11.81,-5.67,-68.62,-41.79,33.47,2.23,-1.14,60.03,-17.44,3.6,2.0
2.0,2.0,91.95,40.86,271.17,-102.11,99.1,-5.56,34.01,-129.52,-0.55,-56.84,-17.85,-17.12,42.06,33.2,-1.51,-34.68,32.95,36.43,-2.95,-3.52,61.59,20.0,5.09,1.0
2.0,2.0,0.72,153.98,-246.35,-9.1,-22.74,-2.62,-39.41,-223.33,-89.85,-69.63,-14.96,-42.75,-1.43,39.84,1.43,-14.12,-49.17,-20.55,-3.94,1.18,107.72,-26.78,195.11,0.0
2.0,1.0,25.28,-85.61,7.93,-87.4,121.3,48.93,-52.19,-41.75,60.2,-82.32,170.27,-86.18,-33.39,33.95,-0.98,133.2,-248.12,-32.23,-0.61,-0.49,-282.49,0.88,-99.02,1.0
1.0,3.0,-203.27,41.33,-43.12,-53.5,108.78,28.63,83.6,3.19,97.79,-63.05,-41.95,62.22,-85.09,-60.77,-0.03,14.99,140.66,44.72,6.88,-4.74,196.83,24.82,64.06,2.0
2.0,2.0,19.35,-31.95,-69.79,38.19,-16.9,-36.6,60.17,-144.58,-11.15,-94.02,11.78,1.14,-52.67,14.16,-1.83,-15.88,-44.3,-35.59,1.25,-2.31,120.07,-22.95,-35.8,2.0
3.0,1.0,-8.51,6.39,-189.18,-60.18,26.52,87.43,-19.01,159.76,-201.91,3.83,-170.67,-8.78,-15.47,-79.52,-3.42,-12.31,45.96,-16.16,-3.1,0.86,81.69,-24.73,-9.19,0.0
2.0,2.0,18.37,-75.31,-63.21,-1.53,-26.58,114.14,-89.72,56.18,29.26,-3.95,-62.77,-94.52,-63.55,34.84,-1.92,47.59,86.74,-2.15,5.03,-4.56,-54.1,1.97,51.74,1.0
2.0,2.0,161.22,109.74,-118.47,-25.94,-87.7,45.96,58.86,-113.04,12.49,-56.54,-161.24,-37.0,-176.1,13.41,-5.95,4.88,61.74,-37.92,1.42,-4.36,7.79,-19.0,192.14,1.0
3.0,2.0,11.06,9.42,-130.62,13.38,-117.53,46.84,-19.95,-256.85,-97.0,12.7,135.07,-202.5,-86.71,3.99,-1.26,-71.03,-26.91,-10.81,-5.16,2.63,46.0,-9.35,46.45,2.0
2.0,2.0,-162.7,-54.98,230.63,-19.69,58.83,-20.67,55.03,129.27,-65.8,18.7,-22.19,17.21,-102.75,20.42,0.21,-33.36,88.96,-9.21,-4.44,0.03,96.75,8.89,44.21,0.0
2.0,1.0,-27.5,11.5,-26.39,17.8,5.45,-5.79,12.55,-69.5,-65.68,-41.21,-11.32,-9.3,-55.53,-31.35,2.34,-51.92,39.68,-4.2,1.76,-2.23,-20.21,21.78,23.28,2.0
3.0,4.0,40.32,-7.43,-233.58,-48.38,43.88,6.74,-34.5,36.71,30.77,-57.43,-318.37,-32.12,104.92,-16.13,0.91,17.12,217.72,-1.72,2.77,-6.45,1.91,-17.03,243.86,1.0
2.0,2.0,47.37,99.45,195.93,-72.01,4.65,-11.63,-126.34,-105.61,13.53,7.21,77.27,-25.24,-92.21,-4.1,3.22,32.64,-6.21,-1.77,-1.26,-0.48,-6.35,14.6,21.02,1.0
2.0,2.0,-30.71,-1.28,46.12,16.34,21.52,74.8,119.2,-94.35,16.02,-3.42,149.54,22.31,71.22,-50.07,-4.39,45.26,-89.45,13.15,0.63,1.87,80.67,-16.58,-74.23,0.0
2.0,2.0,39.85,-25.02,-56.29,-28.89,-119.63,12.49,33.54,-69.76,235.3,118.38,201.97,101.21,-31.13,-63.8,-1.26,9.28,-148.96,-1.0,1.28,8.22,-123.61,13.18,-19.49,1.0
1.0,2.0,136.86,38.43,-118.8,130.06,86.12,-56.43,-12.59,-111.93,-75.86,66.15,-103.74,-138.88,-9.2,-30.07,-0.58,49.02,130.74,3.45,-3.47,0.5,12.69,-6.62,179.47,0.0
2.0,1.0,32.55,-60.44,-9.03,32.45,10.13,35.17,-50.21,17.21,76.34,148.53,60.14,16.69,90.94,-28.97,-1.3,-40.83,-2.95,19.56,-2.49,6.52,3.97,0.78,130.81,2.0
3.0,1.0,54.21,-11.15,-102.11,-50.45,33.75,-34.05,-11.4,-247.85,-142.13,2.36,14.98,29.7,-8.17,-3.05,-0.03,18.73,93.45,31.39,4.73,-0.79,112.12,-2.12,55.99,2.0
2.0,1.0,84.16,15.25,17.97,20.62,10.31,47.64,54.12,-56.49,-32.98,-21.7,-102.37,-43.01,65.27,3.8,4.92,35.54,112.28,10.56,1.88,-4.15,-147.62,3.75,60.35,1.0
3.0,2.0,32.22,-6.37,122.2,-22.45,-46.68,3.72,39.34,0.13,89.87,-26.83,-33.5,-43.24,51.58,-18.16,-0.18,-46.16,-14.85,-11.04,-6.19,-0.14,-44.57,-19.01,-18.21,1.0
2.0,2.0,-52.89,37.76,-21.25,7.91,-39.81,-117.65,119.63,48.32,148.76,-57.64,47.06,-19.89,9.36,-58.67,2.57,-36.71,-41.16,20.08,6.94,-4.32,11.58,-9.38,-20.72,2.0
2.0,2.0,42.38,-52.18,350.37,-10.81,94.91,-19.63,-84.33,-84.48,58.43,-52.44,26.6,-23.98,29.02,12.71,0.94,64.76,-16.97,-8.8,-6.37,-1.92,-70.22,11.85,-12.11,1.0
2.0,3.0,15.08,80.84,-80.2,-84.46,26.2,-45.53,4.24,-103.73,-61.21,-39.62,30.42,-231.18,-17.19,25.05,5.99,21.3,-33.53,-2.26,-4.85,-1.54,-42.04,10.88,132.65,2.0
2.0,3.0,162.43,-24.6,254.31,-7.58,13.13,-24.82,-87.06,-136.15,28.56,-46.68,175.7,-65.67,-12.43,-12.48,4.21,-59.0,-141.89,-18.42,3.87,-3.81,-24.13,15.59,-107.75,2.0
2.0,1.0,-36.54,15.42,-19.88,16.23,100.59,-11.08,51.69,15.4,138.73,-52.2,-61.14,-168.97,-159.15,-47.53,1.88,-49.55,161.48,44.12,6.75,-8.53,-94.1,0.91,-1.78,0.0
1.0,1.0,98.21,-34.83,-158.39,3.66,84.72,-34.71,-28.27,-58.64,155.06,-46.04,-6.78,7.1,-48.69,37.11,-2.27,-82.05,-102.43,27.94,2.1,-0.49,-66.37,19.62,13.17,0.0
3.0,1.0,142.01,198.64,2.62,-18.47,-75.34,6.77,13.88,-114.05,82.68,23.36,-0.54,35.82,49.62,-22.21,0.96,71.66,-35.78,-11.42,-3.07,2.88,-46.15,2.9,-50.18,1.0
3.0,3.0,-100.1,0.97,-76.56,40.06,19.27,-89.85,37.7,50.61,7.18,-64.09,27.72,36.74,-80.41,3.39,2.06,-7.39,-89.63,26.27,0.11,0.12,66.99,4.46,-75.96,2.0
2.0,1.0,-23.89,125.15,-18.66,-13.85,-161.85,89.03,22.56,-8.3,1.59,38.55,-83.34,173.7,-5.75,-66.93,-1.44,58.0,15.8,-14.98,-7.75,6.6,-19.38,12.46,16.44,2.0
1.0,2.0,198.63,-161.91,-169.15,55.95,-55.13,95.45,14.64,251.85,-0.51,29.1,-256.18,-139.03,-8.24,45.89,-4.06,22.61,50.82,-1.2,-3.32,-1.62,5.42,-9.87,-83.69,0.0
3.0,2.0,-20.09,3.07,-308.57,16.06,-61.89,18.49,88.05,28.21,-89.13,-15.57,-153.62,58.86,85.42,-29.43,1.09,-113.55,58.86,29.27,2.71,-0.23,-27.02,6.72,162.8,1.0
1.0,1.0,68.15,2.65,86.24,-36.22,-73.62,15.97,-50.37,-65.33,-98.7,10.24,-76.06,-131.37,-50.44,-7.35,1.39,9.12,171.81,23.71,0.07,-4.22,85.44,3.27,25.09,0.0
2.0,2.0,18.03,-15.36,-265.26,29.89,110.62,-19.49,-45.34,-6.26,-44.09,-9.26,-206.98,42.5,-80.29,-17.8,1.21,39.71,121.96,-6.53,-0.12,-0.25,138.11,5.5,142.41,1.0
1.0,3.0,-109.35,28.36,46.81,1.41,51.55,-39.51,-40.41,-58.68,14.98,-11.04,-34.94,-111.81,101.31,-80.42,-2.5,67.22,225.01,7.39,6.06,-6.84,27.2,-18.12,193.73,1.0
2.0,2.0,-180.26,-29.83,306.72,-2.35,50.92,24.03,-128.95,57.6,82.81,-112.77,-139.73,-221.47,79.15,17.64,3.44,61.68,243.27,-15.44,-4.52,-10.58,14.46,7.58,156.33,1.0
2.0,3.0,55.49,-51.61,-188.86,84.89,-4.99,-13.43,73.93,102.3,96.29,-17.43,-105.67,-67.92,68.05,-7.32,5.0,-47.15,-46.37,-13.26,-3.09,0.39,-131.03,-17.14,4.78,1.0
2.0,1.0,-26.69,-55.24,-3.91,7.2,16.45,-11.69,40.04,57.07,72.12,-19.56,-99.27,45.75,-6.38,9.99,-4.5,-67.87,52.85,-3.16,1.07,-2.01,-10.23,-16.96,152.88,0.0
3.0,2.0,1.93,-94.83,29.53,75.02,37.82,-77.87,-90.9,-152.46,-101.27,-67.73,161.15,-116.15,38.45,-26.49,4.0,-28.15,-121.83,35.95,-0.49,-1.31,11.49,14.79,-82.76,0.0
1.0,2.0,-28.37,-201.84,155.49,-23.31,3.22,54.7,67.92,-54.98,67.57,56.46,55.6,-7.15,-47.39,2.44,0.19,95.18,49.95,33.59,-5.52,3.34,155.21,-21.75,-74.96,0.0
3.0,2.0,90.6,102.59,2.73,33.93,-12.47,-25.84,-79.67,16.32,22.78,63.28,-70.54,36.38,-16.74,-8.82,1.01,44.63,42.1,17.95,-2.46,2.48,-110.77,11.38,36.05,2.0
3.0,2.0,80.62,-5.54,350.66,39.91,0.39,-3.03,-32.24,-136.89,-5.63,-79.01,-95.8,-102.28,12.28,-26.32,0.31,-115.77,132.66,3.7,-6.87,-5.83,126.03,-12.12,23.49,1.0
1.0,2.0,25.86,-18.69,-16.53,40.15,-83.14,-18.95,55.68,120.19,-148.85,4.2,-103.41,47.6,-37.13,29.09,0.02,-76.32,23.66,22.44,0.31,-0.55,-48.07,-11.99,1.15,0.0
2.0,2.0,173.32,120.13,338.93,59.97,58.94,13.26,-18.07,-192.15,-73.49,-38.1,188.08,1.21,-122.05,-26.42,-0.17,51.97,-91.14,31.16,6.67,-4.55,25.21,24.09,-129.58,2.0
3.0,3.0,61.17,77.51,-122.88,24.46,-52.77,58.34,-49.56,76.36,-69.19,-11.25,-215.61,-14.57,-20.23,-23.74,3.63,-4.98,74.52,-22.8,-3.17,-1.26,94.49,-10.7,202.93,1.0
1.0,3.0,-11.72,142.75,-0.61,-23.91,-87.3,46.14,-38.25,106.1,102.17,10.86,158.94,-122.93,34.14,33.97,-1.53,14.61,-143.33,-16.03,5.03,-1.49,-75.68,4.5,-21.99,2.0
2.0,2.0,23.91,28.22,247.32,-12.44,87.09,35.64,-17.9,-108.82,75.34,-44.84,-15.58,-91.34,9.86,-25.95,0.56,24.03,133.22,17.29,2.47,-7.11,-76.96,0.88,114.2,1.0
2.0,2.0,-120.65,69.79,123.55,1.88,-35.3,60.13,7.58,93.91,197.75,31.5,11.15,10.33,-44.14,84.3,-5.58,-67.98,104.3,3.51,3.28,-1.86,69.05,6.81,29.24,2.0
2.0,3.0,47.61,117.97,148.25,-26.66,51.48,36.49,-97.21,50.25,110.95,23.28,153.74,-100.36,2.23,-7.79,0.46,35.59,-101.58,-16.97,3.08,-1.36,-69.03,-15.81,-96.17,1.0
4.0,3.0,13.67,90.24,43.35,21.64,-2.32,149.35,2.47,105.02,57.77,15.7,79.67,-95.48,52.86,-30.56,-4.05,35.07,-132.29,-14.06,-3.72,1.76,78.6,-16.59,-65.41,1.0
2.0,1.0,-6.01,-60.45,52.86,24.25,-46.9,-25.75,-8.52,-46.91,27.99,-33.83,108.99,-65.06,23.27,30.67,-3.29,91.6,-65.63,-15.46,3.91,-2.8,64.5,22.59,24.16,2.0
2.0,2.0,27.59,-111.38,-34.73,-35.19,-88.52,24.61,9.14,-33.48,-30.61,25.45,19.19,-15.37,3.27,23.37,-0.09,27.16,20.91,4.96,3.24,-0.59,-109.28,6.38,71.06,2.0
3.0,1.0,47.78,-86.72,-91.71,47.33,-32.98,-30.65,5.5,-7.87,61.85,87.5,-22.52,171.31,-14.88,-53.82,1.21,10.3,-55.79,9.57,-4.78,8.26,-141.79,-20.37,67.72,2.0
1.0,1.0,-117.37,42.16,100.82,24.36,-39.43,-102.74,-103.87,-104.43,-108.96,135.72,360.04,32.07,44.48,-62.06,2.71,15.82,-164.28,-24.07,-1.74,9.59,-10.88,13.91,14.26,2.0
3.0,3.0,-24.24,43.87,-56.32,7.71,-43.57,-33.79,4.73,-60.86,13.38,-33.05,-69.07,-30.96,-93.87,55.74,0.42,102.38,43.68,-22.19,-3.68,-0.41,-89.72,3.56,115.16,0.0
1.0,2.0,99.16,-4.66,-169.96,15.7,21.85,20.56,-88.0,108.2,-92.7,-11.16,-248.04,-197.25,34.22,21.05,4.75,22.44,164.06,5.11,-2.62,-4.42,68.2,-18.78,12.01,0.0
3.0,3.0,-7.17,51.18,81.54,-8.13,-80.47,-41.87,44.31,46.59,171.88,-16.39,-39.62,-101.93,-13.99,-11.73,0.58,15.69,52.07,10.08,-0.55,-3.47,293.9,17.67,82.35,1.0
2.0,1.0,-199.65,-15.76,112.43,2.95,156.98,-77.26,64.95,-31.09,-29.13,-28.33,113.74,74.57,38.03,-3.5,2.54,39.43,19.06,12.86,3.33,-0.83,-6.94,-7.07,-7.69,1.0
2.0,3.0,-103.91,41.09,-26.03,-1.23,-50.04,81.87,-187.79,-84.58,108.99,-10.77,159.53,61.82,-40.31,37.12,-3.55,0.45,-106.26,21.77,0.4,3.27,-86.23,13.12,-66.15,2.0
1.0,0.0,-19.51,-26.96,22.4,47.92,-19.97,-10.23,-50.76,140.08,-83.96,44.01,174.22,-150.81,65.61,-37.97,-5.47,-45.87,-118.85,27.91,6.44,-1.8,-182.11,-2.22,26.56,2.0
3.0,2.0,-66.88,-16.95,-85.91,-38.85,22.12,-18.28,-124.09,-47.03,-153.19,-52.78,69.75,103.69,-60.4,-55.68,-2.91,-71.96,-119.49,41.84,0.69,1.98,13.99,10.22,-55.05,2.0
2.0,0.0,-5.0,-140.81,-23.99,-35.15,-37.4,-72.51,18.01,-22.85,117.37,-24.61,40.45,-139.8,-50.74,-0.75,-6.23,12.49,44.01,10.35,5.89,-5.12,-167.13,-15.85,4.27,0.0
3.0,3.0,3.0,16.91,-70.98,28.86,-19.03,19.14,34.98,50.8,-43.9,2.37,-63.93,-82.57,-93.37,40.02,3.16,-41.3,107.29,-10.21,4.01,-3.56,44.81,8.68,-40.62,2.0
2.0,2.0,116.67,8.67,-298.73,-26.92,-87.55,-46.85,-55.15,-63.91,177.2,25.15,-148.99,-116.19,-52.58,13.7,-0.1,-37.35,131.29,4.02,-1.5,0.27,-275.6,-15.61,-89.82,0.0
2.0,3.0,26.96,-39.06,-140.43,87.51,-64.52,-3.99,91.12,-151.6,141.5,18.16,22.66,160.92,28.19,-36.27,1.96,-51.79,-19.67,-25.77,2.73,3.53,27.74,27.86,52.92,2.0
2.0,2.0,87.25,0.95,21.37,-87.22,-5.33,-139.49,2.17,73.47,209.78,-22.78,-187.16,-90.87,-74.59,37.45,3.83,105.34,202.64,3.74,6.14,-8.35,-104.29,10.21,32.82,2.0
2.0,2.0,-39.72,-163.45,-53.43,-23.6,-0.49,-4.78,-91.42,-30.04,102.34,9.57,24.31,109.43,-46.44,-9.83,-2.38,34.2,-46.95,11.46,-2.1,4.07,140.98,14.3,-37.9,2.0
2.0,1.0,-8.34,-79.23,92.73,-65.12,-38.45,58.44,-7.03,75.58,-241.59,44.11,-46.76,90.97,-56.38,-58.49,-4.47,108.18,13.1,-12.75,-5.12,3.66,-137.36,-6.46,-31.94,0.0
3.0,1.0,-106.47,-45.35,221.31,44.37,-102.3,54.54,190.83,-120.2,-40.0,137.68,201.0,5.78,-35.09,7.02,1.98,32.94,176.76,-23.68,6.77,1.04,18.04,-17.66,-33.56,2.0
3.0,1.0,-0.16,60.84,93.76,-0.11,21.71,51.03,4.68,-62.1,-64.35,-12.59,-31.44,-87.6,69.02,-10.1,1.14,24.54,110.54,9.19,-0.36,-3.35,4.06,14.11,61.53,1.0
3.0,1.0,81.53,-16.83,91.2,-63.54,67.53,-4.4,111.73,32.2,155.98,-72.58,-69.15,-9.89,-17.87,61.89,3.77,-42.63,-61.69,-2.45,-3.27,-2.34,28.2,-0.3,-39.03,1.0
2.0,2.0,-8.99,115.91,-56.63,31.13,12.62,80.38,-26.14,36.5,149.51,-23.56,102.43,-54.74,54.13,13.72,-2.04,-11.8,-114.11,37.77,3.51,-0.85,76.19,17.2,-98.24,2.0
2.0,2.0,6.92,-107.01,-200.71,81.22,-35.21,-44.13,81.23,-181.7,-241.53,-19.76,127.75,37.13,70.34,3.04,1.58,18.01,-112.82,28.28,3.21,2.54,-12.64,-21.05,-25.49,1.0
1.0,1.0,-1.23,5.19,35.65,-30.76,-85.02,32.87,-56.22,-80.23,-53.09,-13.4,114.1,-184.97,-68.79,23.27,0.51,0.75,-48.39,-7.95,-0.89,-1.77,80.72,2.85,76.0,2.0
1.0,3.0,-141.51,41.02,-246.16,9.02,-75.71,31.6,-19.71,66.22,-159.52,9.79,33.03,154.91,-82.41,3.02,0.37,7.17,-29.26,-1.38,7.28,2.32,36.5,-5.56,-30.79,1.0
3.0,1.0,-23.45,52.41,-115.41,-17.16,16.86,63.8,31.74,99.16,-4.32,-80.77,-104.8,-160.67,-28.04,-0.36,-1.78,44.14,106.98,4.26,8.58,-9.65,22.4,5.83,32.79,0.0
2.0,1.0,61.3,46.37,-167.77,-4.95,32.53,-98.2,-103.57,35.13,57.66,-42.34,-248.25,103.95,-16.99,15.9,0.72,14.17,103.73,17.62,-0.89,-1.11,-116.7,13.43,7.02,2.0
2.0,3.0,-3.13,31.31,75.27,59.87,-41.01,102.81,-73.75,-128.77,-160.53,0.41,99.57,-40.01,74.47,-49.09,8.23,-50.42,8.01,3.44,0.75,-0.34,140.74,-22.73,-44.31,2.0
4.0,1.0,44.49,-80.78,142.57,13.73,-29.87,-61.31,-41.29,127.15,-1.28,-23.66,29.38,-44.38,-43.14,-29.37,-0.28,27.54,-39.95,27.71,5.83,-4.94,85.69,-1.12,-77.86,0.0
4.0,1.0,-15.0,67.75,-7.37,-81.73,-0.12,-65.96,-95.79,159.27,22.95,-48.35,-9.2,-121.48,-24.75,-71.84,-0.07,12.77,-0.49,-17.4,6.53,-6.38,121.79,-6.08,-104.57,0.0
1.0,3.0,-40.26,-3.12,67.8,5.09,75.74,-88.77,110.67,-15.19,-11.74,0.04,-61.34,-121.66,-9.57,9.35,2.33,-79.36,141.76,-0.16,-2.48,-2.8,13.56,23.91,79.25,1.0
3.0,0.0,66.5,11.35,-60.04,5.85,-101.95,24.0,74.65,-34.44,57.46,188.4,57.39,-48.96,67.19,7.18,1.99,-68.22,141.4,2.06,5.15,3.13,-39.94,26.22,109.61,1.0
1.0,2.0,135.55,75.48,-133.64,10.33,0.87,135.66,-117.53,-127.01,31.85,9.29,-40.21,104.06,69.7,-41.95,-1.4,82.82,-67.75,22.87,-2.16,3.84,13.73,-3.83,79.12,2.0
2.0,2.0,-56.02,33.61,0.38,61.79,49.92,22.59,177.35,-80.65,11.46,32.43,203.16,81.73,68.95,31.6,0.21,-69.45,-165.38,-26.58,-0.66,5.81,-32.52,-14.7,-30.59,2.0
2.0,2.0,66.89,-34.13,-112.3,-68.83,121.23,15.06,-1.58,-56.63,77.09,-47.31,83.32,-32.07,123.39,-38.22,1.86,84.9,-97.75,22.2,8.22,-3.22,-99.07,-4.78,-46.5,2.0
1.0,3.0,-59.19,-78.77,-40.11,42.49,-47.11,-34.88,106.76,146.47,64.68,84.47,183.55,-9.0,46.52,46.95,-5.27,-107.82,-174.3,4.99,0.24,5.7,37.92,-35.28,-112.8,1.0
1.0,2.0,19.56,-136.79,77.16,28.08,19.16,-51.22,22.93,-64.59,-75.58,-44.62,-13.54,-39.71,-20.56,16.24,-5.14,-46.26,-36.82,-7.03,-7.87,1.0,-51.41,16.89,-51.36,1.0
3.0,2.0,13.43,-2.0,39.86,16.0,-67.93,66.59,-11.18,12.07,-71.52,1.45,11.7,-133.2,0.87,9.03,-0.86,-35.06,60.44,21.66,2.44,-3.64,58.48,13.74,-18.49,1.0
2.0,0.0,-86.6,115.94,-65.27,-7.9,-6.12,71.5,101.39,35.51,14.63,-44.63,121.88,5.08,-34.06,33.51,-1.2,28.93,-136.39,-20.29,5.71,-1.36,123.75,-0.71,47.02,2.0
1.0,2.0,-29.13,16.29,129.68,13.5,-33.42,35.72,-70.66,83.9,7.62,-16.19,-60.18,181.33,102.24,60.57,1.02,102.63,-69.3,-8.73,-5.85,3.27,-98.57,-7.25,39.15,0.0
4.0,1.0,-100.25,-17.1,-131.98,-2.62,-96.99,40.95,-140.93,47.39,67.79,33.3,7.79,-12.16,23.45,-44.33,-0.42,-42.2,16.07,-20.21,-0.55,2.29,67.85,12.87,58.2,2.0
3.0,2.0,69.13,94.14,127.91,-29.84,72.31,33.2,59.64,-115.5,127.59,-5.65,-59.05,-31.78,35.55,-67.99,1.6,47.47,124.94,5.11,-0.66,-2.82,-67.99,25.32,54.76,1.0
3.0,1.0,-37.72,22.48,197.57,-66.42,-55.19,-35.82,-54.43,-139.99,-37.57,-75.77,81.77,89.63,1.14,-13.29,5.98,-108.86,-67.31,1.33,2.04,-2.7,96.31,-25.85,218.89,0.0
2.0,1.0,9.3,3.03,13.14,5.55,-54.21,30.32,-85.5,-79.55,-101.82,59.09,-19.91,-10.84,-3.77,-11.58,0.79,98.58,190.27,17.76,7.8,-3.25,97.3,-11.32,151.82,1.0
2.0,2.0,80.44,-119.21,-244.08,-62.67,64.12,-68.51,-57.15,-105.49,-19.02,1.2,-3.35,-48.62,111.61,42.75,-1.25,104.81,-91.42,0.28,-4.37,3.82,27.75,33.63,63.23,2.0
2.0,2.0,63.19,-95.04,-66.33,90.95,-14.17,-17.02,18.06,-203.51,-55.31,-3.46,-215.75,178.56,-74.11,23.74,-4.0,-75.31,216.05,40.29,-4.48,2.1,36.1,15.28,-5.97,2.0
1.0,3.0,-55.88,-64.71,2.1,35.63,45.11,20.62,-54.14,234.53,134.57,-85.07,-134.54,-12.98,-21.95,36.61,0.49,-15.07,25.36,-0.2,5.11,-7.07,-15.91,-4.36,18.57,0.0
2.0,2.0,136.53,-156.95,-168.69,-62.32,11.52,8.74,75.36,-93.63,75.33,-2.9,-79.28,-32.88,-0.95,-15.85,-3.94,12.21,40.57,9.17,0.11,-0.03,-19.66,7.34,-92.06,0.0
2.0,2.0,14.33,-141.26,118.16,37.42,-72.05,-24.48,70.16,-149.11,-32.26,-30.07,9.04,42.57,-33.53,-26.28,0.16,108.47,15.7,5.17,-1.42,-0.81,31.04,18.24,149.97,0.0
2.0,2.0,60.57,57.36,-179.02,-20.22,58.1,7.18,76.17,51.04,-4.01,-70.83,-180.5,-17.74,126.1,39.97,-0.29,33.74,47.51,-14.88,1.36,-3.79,70.75,0.75,-10.31,0.0
2.0,2.0,-45.3,19.71,129.86,-29.15,62.88,9.27,6.15,53.72,-26.84,35.68,207.42,-86.4,115.56,-12.23,-4.8,78.83,-106.23,20.47,5.66,-1.32,122.33,18.7,59.75,2.0
0.0,1.0,0.4,-89.41,52.77,-111.67,-86.5,19.33,-107.54,-2.67,113.9,18.88,-105.04,80.81,-38.86,18.04,-0.63,-176.0,101.95,-0.65,-2.5,0.75,-30.6,-4.85,65.79,2.0
0.0,3.0,210.19,23.95,-53.45,13.95,69.15,2.01,-49.56,180.64,88.69,-17.35,-299.67,-172.14,-27.19,-62.24,4.25,7.38,182.67,1.06,3.77,-9.14,84.23,-11.14,60.76,2.0
2.0,3.0,-18.44,-3.17,-94.47,33.08,48.9,-16.03,49.64,150.96,10.65,-21.71,-44.8,-62.54,89.34,-32.29,-3.58,-49.04,-12.37,12.87,3.43,-2.9,91.11,-15.65,-21.39,1.0
2.0,3.0,119.49,-68.72,-217.73,-24.59,20.2,-22.82,51.03,-167.94,-76.24,21.05,-115.89,144.05,30.57,-36.69,-3.46,41.98,30.23,-17.57,-2.18,4.34,-1.67,-2.04,109.35,2.0
3.0,1.0,-49.67,-9.03,-86.2,-87.03,88.71,15.26,-76.46,38.9,-43.97,-15.35,281.76,-133.76,30.15,11.48,-3.69,73.78,-231.54,22.27,9.71,-1.9,-126.62,-3.01,-35.01,2.0
1.0,2.0,-35.12,50.02,-36.04,18.18,110.85,-77.23,-96.19,130.53,137.65,-63.51,-35.26,-96.29,69.68,-42.08,0.85,-8.63,14.67,30.34,7.39,-7.13,-93.91,26.42,29.73,0.0
3.0,2.0,130.59,108.87,-124.75,47.2,17.53,16.2,-134.62,61.77,-86.74,52.48,-102.45,60.29,81.03,-14.37,0.51,-56.47,-25.26,-9.85,-1.11,2.85,80.37,16.55,84.33,2.0
2.0,2.0,50.29,37.92,-192.97,40.04,63.97,102.0,61.42,-17.55,-7.04,-69.05,-54.53,-206.25,-24.37,-24.12,-2.33,90.31,111.53,-24.24,12.94,-10.7,-66.58,31.21,56.68,0.0
2.0,2.0,16.0,-6.92,-72.41,-46.91,-70.62,89.53,-24.52,-440.67,37.27,66.41,353.22,42.16,34.27,-13.71,0.38,17.76,-185.41,-11.95,-1.36,9.08,44.97,21.33,118.88,0.0
3.0,2.0,143.19,20.58,-115.7,-40.75,33.23,-30.93,26.6,-82.48,71.41,23.62,-28.49,86.86,-111.31,10.02,-4.88,90.86,-52.48,-1.41,1.3,2.3,21.18,25.66,75.74,2.0
1.0,2.0,212.36,-116.19,-30.64,7.68,104.38,77.1,85.69,-49.43,-47.05,-6.72,9.08,-215.71,5.57,-46.03,1.5,12.84,-52.52,-49.39,-0.43,-2.81,82.91,-17.08,-60.47,1.0
4.0,2.0,121.97,-246.57,-352.53,5.78,-54.51,-117.31,27.05,-128.68,43.27,-18.04,-176.87,-101.61,-7.58,4.05,-1.68,196.92,29.64,17.67,-7.31,2.0,-27.75,0.37,188.03,0.0
1.0,2.0,-96.46,20.18,-30.12,18.22,89.35,-21.98,78.92,265.63,-99.31,-10.46,131.78,-148.15,-9.28,-36.23,-0.78,5.17,-157.88,-6.5,5.48,-2.73,25.21,20.42,-71.45,2.0
