cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,target
1.0,1.0,2.0,9.18,-61.13,125.53,1.03,52.8,-136.75,48.55,-236.73,-91.15,22.24,21.38,-1.68,14.47,50.05,2.0
1.0,2.0,1.0,-11.22,124.36,-36.91,55.46,142.51,92.6,-17.87,-40.23,69.11,-16.11,185.66,-9.0,-135.87,93.43,0.0
1.0,1.0,1.0,-10.06,59.48,2.64,17.27,-89.13,38.79,70.99,201.44,-32.42,0.44,-40.17,7.46,-91.22,-8.76,1.0
1.0,0.0,1.0,37.45,4.83,24.55,4.79,-53.8,73.54,29.9,-80.61,37.59,0.46,86.37,-2.45,-24.25,39.83,0.0
1.0,1.0,1.0,28.96,39.45,-53.8,-18.95,117.98,75.18,-36.91,24.39,24.44,-16.07,35.32,6.47,-42.37,-6.32,0.0
2.0,2.0,1.0,-3.78,-11.1,-31.88,-22.09,-79.79,131.83,57.65,-172.22,169.89,-4.97,86.77,0.44,67.5,95.96,0.0
1.0,1.0,0.0,-6.56,36.03,-10.41,-36.64,109.4,-28.38,-111.07,106.04,-198.19,-2.44,-66.91,3.84,-91.81,30.8,0.0
2.0,2.0,1.0,30.92,32.11,46.23,11.12,87.39,176.62,-70.61,40.9,-28.74,33.71,98.28,-2.56,-22.9,-122.51,0.0
1.0,2.0,0.0,1.44,1.81,-141.94,-44.15,38.79,45.53,-35.71,-187.49,-144.72,18.71,93.37,-2.4,67.82,-48.02,2.0
2.0,2.0,1.0,10.2,-20.93,68.2,16.32,-41.91,84.59,-2.57,275.98,-130.82,-18.5,24.65,-6.59,60.53,127.96,0.0
1.0,2.0,0.0,28.8,44.46,99.39,-8.58,109.1,48.58,-0.95,-11.56,54.95,34.93,-142.45,2.3,-36.94,211.57,2.0
1.0,1.0,1.0,3.13,95.51,-34.21,-9.61,132.05,-72.92,-19.71,-15.93,-95.66,6.42,-22.36,-5.22,-44.82,-18.51,2.0
2.0,1.0,0.0,-10.86,30.22,-29.38,85.99,73.77,494.11,-62.98,1109.78,145.4,-28.05,-73.59,1.33,-88.74,-161.98,1.0
2.0,1.0,1.0,51.12,-11.35,-25.37,-17.13,-24.94,112.95,-3.95,165.02,138.98,-23.78,-41.63,2.28,111.86,21.59,0.0
1.0,1.0,1.0,-24.25,-2.82,-60.53,21.3,-53.2,78.66,9.37,116.82,19.59,-13.25,55.87,-1.85,134.64,17.99,0.0
1.0,1.0,1.0,2.12,-42.95,86.18,55.95,-72.57,76.94,43.24,-40.75,104.65,39.56,45.53,7.1,94.77,-46.81,1.0
1.0,1.0,0.0,12.46,-25.61,-77.85,-31.14,55.91,67.15,86.4,-135.42,-51.05,5.71,93.31,4.08,202.28,-76.91,0.0
1.0,1.0,0.0,7.41,-92.34,-64.68,-8.79,-62.85,143.61,17.45,304.69,7.03,-16.31,-33.57,6.47,14.44,-92.99,2.0
1.0,1.0,1.0,-10.63,-98.65,-15.96,-2.53,-4.98,-70.64,91.9,-210.98,42.51,29.29,-22.69,-6.36,-91.36,-6.84,2.0
1.0,1.0,1.0,42.88,-96.65,174.7,-20.7,8.11,129.95,-47.97,323.33,135.44,-57.65,-75.97,5.85,104.84,118.09,1.0
1.0,1.0,1.0,-23.38,-24.76,16.17,-7.31,12.36,139.17,-70.7,489.27,-68.1,-15.21,-90.33,-0.55,82.46,-167.4,0.0
0.0,1.0,1.0,2.12,110.44,29.12,-16.75,-147.61,-213.33,126.35,-382.42,-164.83,9.12,38.0,4.72,89.28,182.87,1.0
1.0,1.0,1.0,17.02,167.9,15.42,-16.07,88.84,60.91,4.65,10.03,28.78,-27.72,48.89,6.98,126.76,49.97,0.0
1.0,1.0,1.0,47.92,24.83,77.04,21.31,164.62,-9.27,-86.4,-5.88,-66.01,4.78,30.88,-2.69,13.2,118.87,2.0
1.0,1.0,2.0,8.29,-38.28,58.53,33.6,40.33,-222.33,-3.79,-152.57,-37.52,22.67,-84.22,-0.64,-53.02,138.45,1.0
1.0,1.0,1.0,26.04,27.82,-34.15,-10.03,100.2,43.39,140.46,42.87,-96.06,6.23,36.95,-0.08,130.92,-94.68,0.0
1.0,1.0,1.0,-25.79,171.96,-45.9,-0.91,-3.89,48.92,23.86,-48.02,-53.63,9.53,65.06,7.56,91.12,1.65,2.0
1.0,2.0,1.0,38.32,-30.63,-168.73,-11.89,-60.61,27.29,-4.53,-94.37,-36.84,24.63,2.05,-0.0,14.33,67.77,2.0
1.0,2.0,1.0,23.79,16.58,-31.85,-14.77,-183.2,-37.02,-44.24,-35.44,-18.27,-16.84,-10.39,5.27,66.35,95.42,1.0
1.0,1.0,1.0,5.94,90.81,14.18,-8.53,-5.74,97.68,47.71,-85.09,185.55,-15.31,49.43,3.07,-99.01,73.79,0.0
1.0,2.0,1.0,16.64,-84.09,-21.52,-17.91,23.9,31.95,53.17,55.22,27.77,-19.37,-14.74,2.04,41.08,39.95,2.0
1.0,1.0,1.0,-29.95,51.02,19.41,37.94,21.41,40.0,-75.77,-69.35,79.49,-8.59,103.87,-3.44,101.28,61.91,1.0
1.0,1.0,1.0,5.29,54.34,68.7,26.18,-0.91,-0.18,74.49,-60.42,47.32,-6.02,68.9,17.97,20.01,34.99,1.0
1.0,1.0,1.0,-11.73,-87.28,122.43,-18.11,101.5,-15.25,203.15,107.11,-72.69,-19.5,-31.46,6.0,-40.72,13.07,2.0
1.0,1.0,1.0,3.11,178.44,28.78,-2.85,-28.15,59.47,-60.75,123.05,-73.37,-8.96,29.47,3.86,63.52,-8.35,2.0
1.0,1.0,2.0,10.8,-146.86,94.41,93.68,42.22,-99.2,54.08,-129.97,142.05,61.24,-52.42,6.95,-62.14,50.41,1.0
1.0,1.0,1.0,-9.06,8.7,-16.89,38.04,-65.27,-31.9,98.98,116.94,62.68,19.01,-104.45,4.43,149.87,-9.15,2.0
2.0,1.0,1.0,-2.14,82.17,-33.33,33.83,-16.99,134.89,-47.9,209.52,81.56,-5.14,27.23,7.43,153.16,-10.5,0.0
1.0,1.0,1.0,-8.82,83.31,43.54,-10.07,-57.41,61.75,-19.97,69.61,46.76,-20.87,7.7,-4.17,-93.88,26.9,0.0
2.0,1.0,1.0,17.34,54.31,-13.94,-50.66,-29.91,119.09,-42.98,117.98,22.76,2.41,-52.36,-9.41,-103.66,-140.28,2.0
0.0,1.0,1.0,32.39,-45.27,-77.95,-9.28,-93.12,-223.63,240.9,-171.99,-163.68,4.17,-29.76,-1.07,21.89,14.71,1.0
1.0,1.0,2.0,47.4,-42.25,39.82,-12.92,-77.17,-187.77,-64.59,-171.85,-210.02,27.55,-28.75,-1.45,-63.9,1.26,2.0
0.0,1.0,1.0,-16.69,-61.66,81.38,8.2,-21.21,62.83,54.13,20.28,91.89,-11.87,32.2,5.55,-61.45,-32.54,0.0
1.0,1.0,1.0,10.38,-29.46,22.02,-5.26,-114.73,-148.95,-69.2,-95.39,-69.98,-6.63,-33.96,-4.5,-130.12,82.69,0.0
1.0,2.0,0.0,21.91,-34.01,109.42,0.15,156.66,108.22,66.96,-161.99,14.47,27.1,84.3,-1.26,115.06,77.97,2.0
0.0,1.0,2.0,8.25,64.59,-0.32,16.66,125.65,-216.19,14.63,-540.65,85.53,11.36,116.44,0.49,7.66,-33.48,1.0
1.0,1.0,1.0,-3.9,87.18,5.26,42.12,16.6,93.06,-125.62,44.24,140.06,-8.72,85.91,5.65,-4.86,-18.67,0.0
0.0,1.0,1.0,-8.0,27.22,29.45,-29.83,-74.55,-150.88,-27.39,-314.58,-104.23,-31.81,94.86,-1.41,3.86,165.47,1.0
1.0,1.0,0.0,6.75,177.54,84.22,-13.87,-43.99,138.34,-104.47,398.07,145.63,-44.72,-125.28,-0.97,13.48,-10.61,2.0
1.0,2.0,2.0,5.06,123.86,20.91,17.67,63.75,-186.01,1.98,220.1,-94.65,-22.35,-152.97,1.48,-47.34,72.48,1.0
1.0,2.0,1.0,-15.45,124.69,-67.92,-53.39,10.01,-7.81,-109.71,15.52,-30.44,5.03,-91.64,-3.99,4.81,-118.27,2.0
1.0,1.0,1.0,15.6,37.83,16.08,-19.96,-159.13,-118.86,-58.07,-190.97,-2.45,8.03,-53.17,-5.12,8.52,79.23,1.0
1.0,1.0,1.0,6.9,-43.73,74.63,-19.93,57.34,17.2,-3.97,-20.44,5.87,16.38,-39.61,-0.21,-73.43,-44.05,2.0
2.0,1.0,1.0,22.21,-30.59,24.62,9.06,19.37,77.07,-37.75,37.68,-76.98,-1.38,79.51,0.57,-161.56,96.74,0.0
1.0,1.0,1.0,-20.78,-17.01,-13.4,-14.74,-27.53,-155.58,123.01,-271.03,-118.24,17.6,7.65,-3.08,0.17,100.78,2.0
0.0,1.0,1.0,-8.8,-73.75,-16.72,-22.75,-79.42,-230.2,27.16,-340.7,-168.91,-28.84,87.57,-7.35,127.48,161.44,1.0
1.0,2.0,1.0,-31.52,-203.45,-61.11,-18.71,-112.65,-59.78,0.75,-313.93,31.76,13.48,38.75,1.61,8.64,86.0,0.0
1.0,1.0,1.0,-15.16,-42.2,41.2,19.29,318.51,-29.6,-160.14,-44.99,-34.02,30.88,-35.34,-8.95,137.43,75.04,2.0
1.0,2.0,1.0,-13.32,33.78,83.45,18.26,-67.67,17.29,-74.89,256.93,139.39,-9.98,-121.98,-1.31,-65.26,-121.14,2.0
1.0,1.0,1.0,26.52,-27.29,-59.34,-24.97,-97.34,-24.37,-0.14,-120.32,8.11,46.71,-101.92,-4.1,-21.49,-65.09,2.0
1.0,1.0,1.0,18.54,7.1,91.69,17.23,-96.47,-22.6,-84.41,206.17,-99.83,1.63,-74.77,3.95,48.6,26.34,1.0
1.0,1.0,1.0,-25.13,125.0,-8.13,6.84,-118.64,24.59,-21.71,63.0,-21.49,-18.85,43.84,-2.06,-78.65,20.36,1.0
1.0,1.0,2.0,-17.48,-24.75,14.86,11.65,80.18,-362.23,22.87,-448.01,-140.95,36.66,-29.75,-3.34,172.43,62.0,2.0
1.0,1.0,2.0,34.75,41.07,2.5,11.4,-75.36,-124.59,117.98,-65.68,-138.13,2.8,29.41,2.63,-35.29,1.3,2.0
1.0,1.0,1.0,-39.41,-63.52,-61.18,-12.84,41.46,-74.63,41.0,-65.61,-27.99,-2.76,-54.96,2.16,-133.6,124.7,1.0
1.0,2.0,1.0,31.42,-89.18,-51.35,-31.31,11.37,-31.72,-29.02,-98.43,-26.4,-9.69,-19.52,-2.26,15.4,153.53,0.0
1.0,1.0,1.0,8.87,53.8,148.53,3.07,-38.35,-120.09,-47.42,-119.24,-59.04,10.28,-35.91,-2.54,-38.54,89.56,1.0
1.0,1.0,1.0,13.71,132.08,-25.26,-8.51,-97.84,75.57,-100.47,-204.71,46.63,8.14,127.7,4.24,31.49,-33.29,0.0
1.0,1.0,1.0,7.6,14.26,16.84,-17.66,3.55,41.3,3.84,-49.1,-18.81,16.05,-2.26,5.27,34.86,-13.9,0.0
1.0,1.0,1.0,12.22,-50.06,-20.64,-17.22,-14.88,-53.95,-24.42,-425.11,-12.69,19.9,116.4,-7.06,115.04,63.53,0.0
1.0,1.0,2.0,-7.81,92.53,-91.42,7.38,-56.86,-176.87,63.0,-150.01,-7.75,-5.9,-24.98,-0.24,-125.08,63.57,1.0
1.0,2.0,1.0,15.71,18.36,63.88,8.94,29.81,217.07,37.38,-30.62,165.79,27.69,65.78,3.26,48.69,-24.96,0.0
1.0,1.0,1.0,-13.02,77.24,-64.41,0.83,62.62,22.27,-97.67,-65.47,-46.46,6.16,44.32,-4.73,-48.44,64.64,0.0
1.0,2.0,1.0,27.02,19.1,72.57,-22.13,46.81,-112.55,26.54,-200.32,-85.82,9.83,-4.14,4.66,-132.52,89.16,2.0
1.0,1.0,0.0,-23.43,-3.51,106.4,15.74,97.94,210.29,-111.9,451.6,66.48,-44.26,-13.8,-4.54,-149.38,41.0,1.0
2.0,0.0,1.0,14.07,44.16,-7.23,39.42,-10.01,260.67,-147.47,29.32,171.25,15.72,142.86,4.09,-65.54,47.5,0.0
1.0,1.0,1.0,33.09,-65.95,46.6,39.15,-195.46,51.0,32.22,263.11,109.62,15.25,-110.03,12.39,-86.24,-86.93,2.0
1.0,1.0,1.0,-19.51,-25.81,100.38,16.43,-123.82,37.34,34.17,107.34,-38.68,-8.19,29.55,-5.13,-16.02,-9.25,0.0
1.0,1.0,2.0,-15.29,13.91,-72.14,-25.8,-117.75,-205.74,-30.6,-297.06,-57.7,-22.23,37.67,0.45,-164.36,52.38,1.0
2.0,1.0,1.0,6.58,121.81,-109.06,15.75,-159.28,207.1,16.77,65.5,209.74,-12.68,109.83,6.32,-40.35,-83.46,0.0
1.0,1.0,0.0,50.14,-4.87,-57.66,4.55,49.77,52.63,15.97,270.21,-147.48,6.28,-88.03,3.35,-59.64,156.52,1.0
1.0,0.0,1.0,-28.77,-185.94,62.57,4.48,-111.91,-60.05,18.2,156.17,-59.71,-8.13,-69.19,10.24,9.08,-42.17,1.0
1.0,2.0,1.0,10.66,13.29,142.81,-2.42,-11.18,29.5,142.88,201.93,-89.4,-4.7,-34.95,-0.64,-105.79,-38.92,2.0
1.0,1.0,1.0,1.95,93.56,118.67,-11.7,99.44,75.19,-265.47,88.26,66.31,22.55,-77.69,0.77,2.48,-96.81,0.0
1.0,1.0,1.0,32.8,-103.67,62.09,17.77,22.09,17.16,44.13,96.4,-116.83,-14.03,59.17,-2.19,130.37,121.84,0.0
2.0,1.0,1.0,-12.4,34.57,-75.0,-32.81,-121.63,-8.53,-56.21,12.02,-42.55,-3.43,-54.81,-1.43,-9.64,86.71,2.0
1.0,2.0,1.0,-5.12,-34.37,33.63,-37.64,143.98,65.74,14.59,95.24,-17.39,7.83,-59.66,-1.54,133.94,-126.08,2.0
1.0,1.0,1.0,43.34,-21.58,-38.45,14.05,146.62,33.72,-72.5,91.7,-52.31,-1.77,27.77,-0.61,41.02,1.86,2.0
1.0,1.0,1.0,-26.31,7.75,4.11,30.18,-46.58,11.37,-168.41,213.09,-40.09,-28.95,30.72,1.78,12.85,14.33,0.0
2.0,1.0,1.0,19.68,26.51,-39.95,50.55,-73.6,136.61,42.51,-0.8,98.59,-16.39,183.67,0.07,-16.78,85.83,0.0
1.0,1.0,1.0,-14.69,72.33,151.84,-1.95,-36.16,58.1,-82.5,371.81,-62.45,-27.51,-60.17,-1.0,-77.19,-71.45,2.0
1.0,1.0,1.0,65.55,46.42,27.83,1.56,32.54,104.94,-14.92,115.84,-68.92,5.01,24.03,1.54,28.4,72.43,1.0
1.0,1.0,1.0,56.14,1.46,-83.94,36.77,-16.42,104.06,46.95,80.05,122.32,-10.7,75.72,8.25,-42.25,-14.58,0.0
1.0,1.0,0.0,21.33,14.91,-91.64,-52.59,-59.62,67.41,65.11,-180.72,-100.42,67.24,-32.98,4.26,59.94,-122.6,1.0
1.0,2.0,1.0,12.71,95.54,-63.81,19.71,-50.46,-119.81,33.63,-136.4,2.69,16.95,-16.19,1.39,38.31,-24.07,1.0
1.0,1.0,1.0,15.8,94.45,-11.14,-11.95,25.25,47.04,7.45,142.14,46.25,-27.68,-44.89,1.54,47.07,58.6,1.0
1.0,1.0,1.0,7.42,-31.08,84.79,15.42,-162.91,-4.83,11.86,143.45,-17.31,-0.87,-54.12,3.61,-17.71,18.42,1.0
0.0,1.0,0.0,15.94,-120.49,-31.3,11.51,-202.47,58.14,54.39,-8.4,26.0,-27.64,105.39,-4.86,8.62,34.31,0.0
1.0,2.0,1.0,-26.26,65.27,21.75,38.7,-22.04,58.28,-142.7,111.75,4.34,-24.03,94.85,1.81,-14.81,61.45,1.0
1.0,1.0,1.0,31.9,-71.0,-6.44,-1.42,-42.48,-85.04,-152.28,-48.3,-49.85,-1.9,-10.33,6.27,-92.73,-1.59,1.0
1.0,2.0,1.0,37.27,-75.25,-109.94,-18.87,224.58,-119.53,77.26,-30.04,-142.63,7.87,-65.64,-8.27,27.12,14.93,1.0
1.0,1.0,2.0,-14.78,-43.89,-56.38,4.76,-61.07,-182.2,-18.94,35.82,-94.43,14.7,-148.14,-3.5,-53.71,36.15,2.0
1.0,1.0,0.0,25.82,-81.81,69.37,-38.54,115.61,84.15,-100.17,-9.53,-114.66,0.01,60.34,8.59,-61.93,-61.26,2.0
0.0,1.0,1.0,-4.55,98.42,-77.7,-38.71,-139.02,-267.42,21.18,-587.74,-147.04,-18.22,119.86,-5.1,13.23,218.82,1.0
1.0,1.0,2.0,-37.01,-30.11,-100.12,-42.55,-257.5,-184.9,88.6,141.37,-229.02,-8.11,-169.26,0.57,-28.87,-17.32,1.0
1.0,1.0,1.0,-1.92,-8.15,-111.47,-29.81,60.13,12.42,-53.66,-102.84,28.2,-7.86,6.92,-0.05,-20.57,72.47,0.0
1.0,1.0,1.0,-43.53,115.46,-1.54,7.04,127.13,83.23,-43.41,26.18,22.84,8.64,25.67,-1.43,25.69,28.56,0.0
1.0,1.0,1.0,3.36,115.2,-45.1,46.45,-23.71,27.74,114.48,233.85,50.02,-13.85,-31.65,-4.07,-143.83,62.57,2.0
1.0,1.0,1.0,-24.51,-69.86,118.53,27.11,134.7,-37.06,51.35,195.54,-32.61,12.3,-109.6,-0.16,29.97,-11.72,1.0
1.0,2.0,1.0,19.62,150.94,52.56,3.68,-98.71,124.33,65.58,196.51,43.63,12.97,-31.25,-0.52,-45.2,-187.69,2.0
2.0,1.0,1.0,2.27,-23.58,-182.46,-10.2,61.19,175.87,157.81,-54.76,158.79,-7.89,96.19,-0.9,-51.73,27.82,1.0
1.0,1.0,1.0,6.39,29.47,21.15,16.48,16.22,59.48,-89.27,5.99,88.79,16.5,2.91,3.39,21.2,-36.17,0.0
1.0,1.0,1.0,13.13,-24.52,-10.79,30.84,221.88,58.81,75.78,169.64,66.33,-0.18,-30.34,-0.55,-157.1,-11.35,2.0
1.0,1.0,1.0,-20.17,-154.11,30.13,13.7,11.73,-22.89,-11.94,75.42,-47.8,-20.42,27.8,-1.26,-22.08,26.31,0.0
1.0,1.0,1.0,44.48,93.89,-64.03,64.14,-32.35,-13.17,35.54,-252.24,148.37,38.37,83.16,1.82,103.7,43.79,1.0
1.0,1.0,1.0,-13.85,-36.52,173.0,36.09,-168.08,162.26,95.47,481.16,42.59,-9.35,-86.86,-5.1,19.38,-10.56,1.0
1.0,1.0,2.0,-20.54,-10.94,14.18,13.34,105.56,-190.34,-23.44,-250.05,52.18,-22.13,55.56,4.13,-146.1,5.52,1.0
1.0,1.0,1.0,9.33,-102.9,-63.79,68.22,7.9,3.58,77.63,10.28,66.42,52.87,-58.34,5.73,146.45,107.79,1.0
1.0,1.0,1.0,30.14,206.58,2.47,-20.45,24.5,21.39,-158.6,136.37,-2.7,5.52,-89.24,1.38,-54.1,-100.07,2.0
2.0,1.0,1.0,12.73,58.1,-12.45,17.08,-127.6,90.87,34.64,104.73,-39.01,24.24,1.68,-1.26,33.22,51.54,0.0
2.0,1.0,1.0,-1.73,-5.25,27.71,57.98,-30.78,68.39,38.73,364.09,-141.15,19.01,-6.72,-1.98,-7.56,-91.47,1.0
1.0,0.0,1.0,22.92,-68.16,-7.23,-13.02,-12.3,60.6,-63.7,-167.32,47.43,-5.39,113.1,3.03,-4.48,-7.77,0.0
1.0,2.0,0.0,-27.5,129.19,131.93,-19.62,-32.02,93.29,7.41,15.86,48.9,19.33,-56.63,7.11,-14.45,48.93,2.0
2.0,1.0,1.0,-3.96,183.33,-40.38,6.48,6.54,137.55,-94.17,214.51,8.1,-1.93,9.25,-3.29,-155.08,-49.18,0.0
1.0,2.0,1.0,-38.51,-6.13,-65.94,7.05,-165.55,-61.84,145.7,16.48,-48.06,-8.15,-25.6,5.16,11.23,79.96,1.0
1.0,1.0,2.0,48.07,-10.11,39.91,6.96,65.54,-125.09,5.48,-160.07,5.53,-18.1,52.25,-2.68,86.11,-0.83,1.0
0.0,1.0,1.0,-9.8,110.67,37.26,8.52,168.27,-31.0,46.84,-46.92,27.89,-12.71,32.91,-4.1,1.84,-31.44,0.0
1.0,2.0,1.0,43.64,6.64,-32.93,10.33,68.09,-133.14,168.36,-187.64,5.57,1.47,5.25,3.71,138.76,61.18,1.0
2.0,2.0,1.0,37.01,-41.11,80.75,29.22,-57.37,29.74,-137.64,234.7,-19.43,-12.22,-8.23,1.88,7.42,-11.42,0.0
1.0,1.0,0.0,7.01,52.52,23.06,1.31,33.35,62.66,-42.37,188.1,21.29,-23.27,-35.88,3.72,68.67,53.44,1.0
1.0,2.0,1.0,34.76,53.77,33.59,-16.92,92.41,-5.97,-111.83,-204.12,9.93,18.85,28.86,-4.88,84.06,41.4,2.0
1.0,1.0,1.0,-24.04,32.49,79.19,19.23,142.03,53.67,-30.8,138.88,26.71,-20.35,25.39,-5.78,14.67,-1.81,0.0
2.0,2.0,1.0,-3.72,-69.94,-15.7,-55.51,6.33,84.36,51.49,-417.28,149.46,11.15,101.57,-2.42,-89.79,77.04,0.0
1.0,1.0,1.0,-18.81,97.77,-102.64,-45.45,-113.89,61.99,41.72,169.05,-52.26,-4.61,-67.78,-4.51,49.42,-129.55,2.0
1.0,2.0,1.0,24.97,8.64,9.04,15.86,-61.91,31.29,-46.88,227.54,9.55,7.55,-85.1,4.85,31.52,-65.28,2.0
2.0,1.0,1.0,6.7,50.43,27.75,-44.24,88.13,7.75,-14.23,-53.41,62.43,35.05,-160.96,7.09,40.48,57.7,2.0
1.0,1.0,1.0,6.92,45.2,9.09,-24.11,-78.67,37.48,87.01,-88.01,125.5,-29.65,27.2,-1.55,72.53,109.74,0.0
1.0,1.0,1.0,-8.14,63.44,-109.7,-21.81,-47.02,-98.66,28.51,-77.28,38.47,-20.92,-71.13,6.73,-66.82,138.34,2.0
1.0,1.0,2.0,-21.26,-3.28,141.78,23.79,79.9,-265.45,71.96,-171.59,16.9,-31.41,-16.81,3.56,-98.4,140.62,1.0
1.0,1.0,1.0,0.58,28.79,-7.3,-22.0,-97.61,-37.47,-119.16,-244.97,-44.63,13.37,58.75,3.99,-38.4,-10.65,1.0
2.0,1.0,0.0,38.14,49.55,-39.84,-66.17,90.91,101.02,-147.03,-67.04,-298.94,-8.14,166.31,2.27,92.96,-8.49,2.0
1.0,1.0,1.0,7.09,170.49,41.95,35.62,-11.67,73.81,-22.62,371.65,50.86,-35.22,-41.53,5.23,152.83,14.19,0.0
0.0,1.0,2.0,20.69,51.79,73.21,25.71,53.34,-134.87,7.8,44.48,26.14,-35.77,-1.26,4.82,-61.39,-51.83,0.0
1.0,2.0,1.0,14.72,101.53,10.16,-7.7,-130.85,27.07,45.17,96.33,-92.53,6.96,-30.51,-1.03,35.31,54.21,2.0
1.0,1.0,1.0,21.0,-96.72,-111.15,-0.29,-6.18,3.94,-1.15,-5.48,-158.86,11.78,58.56,-5.55,34.84,-68.15,0.0
1.0,1.0,1.0,4.78,134.98,-33.9,-24.92,1.19,21.99,61.62,-13.44,64.82,-26.78,-12.86,1.03,-57.82,117.29,0.0
1.0,1.0,1.0,20.26,-56.47,-50.62,5.13,-8.36,30.1,-126.83,44.32,1.19,18.64,-40.78,-10.79,-93.26,15.18,2.0
1.0,1.0,1.0,-13.21,118.97,-44.54,14.74,-89.75,67.17,-106.71,81.71,-10.65,-1.94,37.82,0.2,100.5,17.81,0.0
1.0,1.0,1.0,-7.11,-47.4,-138.83,41.25,-154.25,127.02,-79.1,420.23,99.53,-44.33,-9.93,4.34,64.59,-22.38,0.0
2.0,1.0,1.0,-2.78,-3.99,74.22,30.92,42.49,187.39,22.67,150.67,4.63,-14.64,131.22,-3.09,-4.23,124.66,0.0
1.0,1.0,1.0,-52.18,9.14,4.01,27.07,-14.86,172.33,20.08,74.36,146.68,4.24,63.33,-3.49,6.95,-12.55,0.0
1.0,1.0,1.0,-56.28,-6.35,93.81,-11.61,-129.82,67.89,94.07,78.93,-24.71,30.19,-42.31,3.74,-120.53,-194.82,2.0
1.0,2.0,1.0,0.07,97.0,-54.33,0.17,-50.52,38.69,-165.36,197.76,11.44,-29.63,-34.15,0.65,168.49,33.76,1.0
1.0,0.0,1.0,39.92,193.97,139.83,-27.11,-53.85,-61.52,92.7,-459.22,117.55,0.42,86.12,-3.39,-93.11,161.87,0.0
1.0,1.0,2.0,21.78,25.05,97.82,-1.08,27.79,-350.22,148.94,-208.15,-296.71,12.45,-55.03,3.74,152.42,90.86,2.0
1.0,1.0,1.0,-19.44,8.68,33.14,31.91,-17.24,-160.47,3.67,23.21,-39.35,-2.5,-74.6,-6.05,-103.75,87.37,1.0
1.0,1.0,1.0,-11.6,0.49,-81.8,20.32,66.06,-41.39,16.58,62.42,-113.33,-1.97,32.3,-1.73,-108.66,-51.76,0.0
1.0,1.0,1.0,-10.02,32.96,60.87,37.04,146.74,-22.47,-31.82,179.1,-46.2,-22.74,29.04,-2.71,-45.68,16.92,0.0
0.0,1.0,1.0,11.42,24.66,44.92,-16.42,-32.14,1.92,90.57,53.99,-6.68,10.6,-78.96,-10.85,83.96,-77.55,2.0
1.0,1.0,1.0,-20.24,-17.23,-1.37,-5.47,-58.33,-12.4,-28.21,-291.97,-137.13,35.48,95.49,4.16,48.1,167.8,2.0
1.0,0.0,1.0,-21.39,111.82,-60.91,-16.01,25.67,-99.51,57.21,-46.51,-134.52,1.84,-31.44,-1.57,-29.82,66.21,2.0
1.0,1.0,1.0,4.41,131.25,-83.19,-0.09,13.71,98.16,-43.6,198.17,-11.09,-27.92,30.18,-2.35,-29.55,-6.58,2.0
1.0,1.0,1.0,14.28,-81.89,52.53,-15.95,-102.55,7.38,-73.23,-147.73,-152.2,35.92,41.07,0.06,46.53,30.7,2.0
1.0,1.0,1.0,6.67,-65.98,6.0,-8.59,111.28,79.33,-15.99,-119.33,21.97,5.34,94.92,1.64,-85.15,10.98,0.0
1.0,1.0,0.0,-54.28,-4.31,-70.7,-20.42,-6.26,66.12,47.18,-40.46,-216.57,17.45,92.09,-2.69,-86.9,35.76,2.0
1.0,2.0,1.0,20.64,-38.67,111.88,-17.24,-54.91,0.15,-36.75,22.43,-18.58,22.68,-115.39,-4.03,21.71,93.26,2.0
1.0,1.0,2.0,-27.68,-30.38,44.97,6.26,-8.79,-165.89,-67.11,150.58,-124.99,-11.68,-95.8,-2.35,35.26,-53.65,2.0
1.0,1.0,1.0,-37.58,2.05,4.1,14.28,-74.22,-2.27,21.06,-43.89,-129.02,-21.01,128.79,6.49,30.69,146.72,0.0
2.0,1.0,1.0,26.1,-51.93,-8.21,-35.14,40.93,64.65,6.11,27.82,41.21,-20.84,-18.07,-3.03,-161.54,111.03,0.0
2.0,1.0,1.0,-75.23,-8.01,52.58,2.33,143.44,121.99,20.24,425.54,99.11,-44.16,-96.46,4.61,-74.25,40.64,1.0
1.0,1.0,1.0,-6.66,-22.56,159.02,-47.18,118.09,-38.24,44.31,-332.88,-86.09,24.8,52.14,-3.35,13.59,28.86,0.0
1.0,1.0,1.0,-13.34,-8.54,52.98,47.48,-176.25,-72.8,16.78,-197.01,27.87,56.04,-17.0,-2.4,-27.04,39.85,1.0
1.0,1.0,1.0,-43.98,-41.29,31.02,-18.6,171.88,14.8,20.36,-69.39,-62.9,17.58,12.68,-0.57,-11.57,-45.66,2.0
1.0,1.0,1.0,-25.95,21.76,-99.44,56.24,95.18,-81.62,-123.09,-145.48,133.93,-1.1,53.47,-9.33,77.82,46.97,1.0
1.0,2.0,1.0,-3.37,69.97,92.09,-5.61,90.86,52.93,-28.99,49.03,43.79,13.67,-46.84,-4.62,90.03,-29.42,2.0
1.0,2.0,1.0,-16.19,-84.97,20.97,-7.67,50.56,-123.4,-104.65,-275.33,-62.51,27.84,0.49,-1.26,48.04,63.76,1.0
1.0,1.0,1.0,15.54,-19.57,115.02,-5.81,29.52,-69.79,-77.26,81.42,-11.41,-4.09,-111.3,1.78,20.54,28.0,1.0
