cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,num_21,target
2.0,2.0,1.0,22.3,108.29,13.76,-40.02,-41.51,92.58,52.56,-34.43,22.94,-167.71,162.25,-15.56,77.99,30.05,10.0,65.74,13.06,-51.43,69.85,-29.16,3.4,-10.92,1.0
2.0,2.0,2.0,7.66,-7.16,-9.59,-10.14,64.19,0.58,42.26,33.22,-41.14,-16.99,-11.41,-1.54,0.79,-15.96,-8.46,57.0,-11.19,74.9,17.91,52.25,41.2,80.89,0.0
2.0,2.0,2.0,10.36,1.48,1.74,42.93,-35.71,71.27,-75.69,-29.91,-121.62,-24.25,64.48,15.36,-29.94,3.41,-22.04,-33.91,28.09,-27.88,-24.42,-50.48,0.34,-108.69,0.0
2.0,2.0,2.0,15.47,-27.74,0.62,21.35,-30.85,-18.28,-72.6,128.51,2.17,-90.78,15.46,11.78,147.41,-27.76,-0.19,-25.5,-18.0,21.77,7.96,4.58,-14.93,110.51,1.0
2.0,1.0,1.0,-10.36,-188.44,-2.68,-45.7,56.7,-2.58,-150.09,39.21,70.92,-17.7,-76.21,-2.58,22.02,4.5,3.82,-122.71,20.74,-8.1,-27.63,43.22,-8.52,96.18,0.0
3.0,2.0,3.0,19.88,323.67,-14.9,-124.01,-91.83,68.65,-48.83,116.87,40.35,31.44,-31.09,17.45,-59.91,-20.07,-13.9,3.77,52.16,15.04,32.73,-127.03,40.8,214.56,1.0
2.0,2.0,2.0,-13.91,18.13,-1.78,-2.51,-33.88,-21.77,18.37,-122.56,-35.28,106.36,74.16,-0.76,5.08,41.76,14.28,-52.35,-24.18,8.94,-6.29,-2.77,10.97,1.24,1.0
2.0,3.0,1.0,-5.29,-196.03,-1.82,30.27,139.55,-69.84,116.18,-169.16,5.11,-52.93,53.72,-22.41,-45.63,-26.98,-8.2,3.46,40.59,14.66,16.94,25.23,5.26,102.44,0.0
3.0,2.0,2.0,-6.7,18.1,-8.92,-6.12,-42.49,59.56,123.04,-103.17,-12.99,-103.45,-53.05,5.23,12.26,134.6,3.37,7.79,-2.08,-1.31,-7.08,61.58,-16.44,-79.21,0.0
2.0,2.0,1.0,-24.35,-26.89,-3.83,1.45,-69.83,-120.82,66.06,-32.43,264.67,58.59,-9.55,2.95,-144.03,50.4,5.38,-28.28,4.44,4.87,12.95,0.15,32.47,37.4,1.0
1.0,1.0,2.0,-4.02,-173.09,13.74,-78.94,-31.02,-51.39,-58.44,-39.77,-39.24,126.64,37.3,7.77,80.13,-222.49,0.66,-80.78,11.45,-12.88,6.98,-107.3,18.5,56.6,1.0
3.0,2.0,0.0,-26.15,-166.48,2.45,34.03,111.92,96.35,167.11,155.6,157.58,59.29,-12.08,27.32,-15.8,172.05,-6.61,-63.48,46.86,6.89,10.65,-62.33,-19.37,-88.25,0.0
2.0,2.0,2.0,-6.33,294.42,8.87,18.62,-110.43,62.27,-60.19,-107.15,31.93,46.3,25.45,-4.22,3.41,93.81,0.46,71.99,-32.18,-35.72,-124.99,-10.55,4.91,-87.52,0.0
2.0,2.0,2.0,19.48,171.97,-3.37,15.99,67.37,52.58,97.5,-24.59,-53.43,61.56,9.31,10.69,-87.75,13.58,1.0,47.47,-9.24,-12.36,-8.64,7.46,6.75,78.83,1.0
3.0,2.0,2.0,-16.45,-35.65,-9.56,-5.37,-62.52,-27.15,10.94,25.56,169.91,-36.88,100.06,10.01,46.12,57.95,20.82,89.07,19.52,-75.22,-61.71,47.47,-3.06,151.81,0.0
2.0,1.0,2.0,19.1,66.0,6.01,21.67,-67.91,60.63,238.85,-42.6,97.6,-70.53,-29.64,2.24,58.79,-7.62,26.27,51.5,22.83,3.88,-134.34,-44.22,-12.14,96.67,1.0
2.0,2.0,1.0,3.83,-31.12,-0.8,17.25,61.37,-34.85,21.66,-50.13,-5.9,-47.55,-104.96,13.74,-35.05,-100.46,5.13,41.65,-23.2,27.04,-82.43,50.82,-27.3,154.33,0.0
1.0,2.0,2.0,14.66,123.53,4.02,10.4,-43.89,7.25,-41.92,-87.67,-143.0,-213.78,-39.8,13.67,-142.0,-54.52,12.38,-2.72,-14.18,39.68,-28.33,-34.88,28.63,-46.57,0.0
1.0,1.0,1.0,-14.01,-69.85,6.73,82.88,68.74,-102.04,6.85,-33.77,68.12,-36.39,67.01,-8.13,-91.22,-6.65,-17.17,-38.07,-3.37,-11.69,-38.19,-24.48,-14.7,-5.51,1.0
1.0,3.0,1.0,-4.33,191.0,-0.29,15.71,-99.38,-20.46,17.06,63.36,141.66,-17.61,-52.51,-21.63,139.34,71.38,-0.47,59.8,-24.34,-9.14,23.36,-29.02,-16.47,-39.85,1.0
3.0,3.0,2.0,17.32,78.49,11.53,90.39,-56.76,-102.69,-40.76,99.53,-51.22,52.81,18.15,5.3,-35.46,-22.13,-2.1,16.39,-0.7,54.08,20.61,-44.28,-40.63,140.4,1.0
2.0,2.0,3.0,-14.99,143.65,2.82,-37.29,-166.2,84.57,28.01,122.75,-96.03,-37.1,117.15,-3.0,-81.56,-77.93,-16.3,-37.95,0.1,116.27,-86.25,-35.7,24.31,42.11,0.0
2.0,2.0,3.0,2.1,123.29,-1.84,81.43,-186.85,-16.5,63.13,-45.02,-63.83,152.48,-5.39,-14.81,18.75,-19.85,-4.5,-24.5,-97.27,3.3,52.02,-13.99,-4.11,70.2,1.0
2.0,1.0,3.0,9.16,129.88,-7.12,-16.65,-26.82,18.39,-114.86,76.09,-152.87,39.33,-36.92,-19.8,-33.79,-40.14,-5.18,63.69,-37.72,-10.26,-35.02,92.42,4.89,100.99,0.0
2.0,2.0,1.0,21.02,247.56,-24.82,-29.19,75.52,-81.22,-25.42,-52.64,42.15,-52.85,-31.04,6.31,50.23,123.27,4.53,-71.84,4.48,-54.67,130.05,205.31,17.35,19.02,1.0
2.0,2.0,2.0,25.48,49.83,-1.38,-0.83,-82.91,17.11,41.03,108.65,91.26,67.05,-24.73,-34.46,-159.62,9.71,0.34,69.82,-3.91,30.06,-47.1,-21.49,-6.39,89.8,1.0
2.0,1.0,2.0,17.18,102.48,5.26,-86.63,-157.54,-10.28,-81.49,-16.29,100.13,-3.03,-246.22,9.16,-133.84,-23.86,26.79,-13.65,-11.39,-53.91,26.58,-40.87,14.89,111.5,1.0
2.0,3.0,3.0,-0.52,37.99,-0.05,57.42,-184.22,12.02,45.3,-67.81,-136.97,18.72,-94.1,18.9,-57.01,-51.05,-0.85,-23.06,6.48,48.98,1.26,3.74,-23.09,57.95,1.0
2.0,2.0,3.0,10.71,73.01,2.76,-0.02,-59.75,-21.81,-21.42,-79.42,-217.94,122.18,66.18,15.71,-41.68,-51.49,12.09,-21.13,-4.38,74.14,12.92,-60.7,36.82,-58.65,0.0
2.0,1.0,1.0,0.24,-73.89,-9.28,-31.48,81.49,69.45,-4.93,43.47,-31.43,-116.77,53.53,-20.43,-145.86,-4.38,9.84,1.99,-5.37,19.02,-59.02,61.67,-11.7,-7.87,1.0
2.0,2.0,2.0,1.09,30.56,-2.02,-35.57,-20.75,13.68,-147.33,24.25,-50.05,-47.39,46.56,-4.34,-39.64,-55.58,22.17,54.85,-56.14,-39.58,48.11,10.05,2.22,97.12,0.0
2.0,1.0,2.0,5.33,236.87,0.25,-20.44,-91.06,55.13,15.77,-82.15,-44.28,88.29,28.65,-0.99,2.87,-80.35,7.89,23.95,22.57,9.91,68.68,11.46,-27.69,176.26,1.0
2.0,2.0,2.0,5.9,-12.83,1.09,-8.3,-16.09,20.07,-83.6,113.81,84.94,-150.77,1.57,23.77,76.56,-70.31,-1.16,-84.97,-14.12,70.89,7.78,-73.67,-14.8,213.31,0.0
2.0,2.0,2.0,-1.87,202.07,-14.92,-32.09,-65.44,-66.03,21.1,89.82,131.53,-1.63,-23.6,14.96,-175.97,27.83,10.98,31.28,-3.58,27.53,25.54,-66.85,-11.52,50.19,1.0
1.0,1.0,1.0,-9.77,-87.47,-3.31,-5.4,-97.75,-30.6,127.79,-46.79,129.1,-59.33,-134.6,2.54,-23.11,-107.0,4.22,-0.77,18.65,40.64,47.64,94.14,-9.07,108.41,0.0
2.0,1.0,3.0,-2.81,436.75,3.7,35.53,-127.45,59.76,-15.07,-34.68,-102.25,53.64,-15.79,-4.3,176.16,27.16,2.14,-27.94,-25.46,-8.38,119.84,23.83,6.69,33.75,0.0
3.0,2.0,2.0,-25.98,235.03,-12.85,11.39,-21.76,-141.42,-111.54,180.02,47.22,71.1,-71.45,-1.79,-62.15,141.47,-12.01,-70.96,19.72,-23.39,-48.17,87.6,-2.19,38.32,1.0
1.0,2.0,2.0,-9.04,194.27,0.19,47.5,-37.83,20.36,-215.75,105.31,-29.46,-132.3,-67.18,-21.5,-31.07,-62.94,9.72,-68.07,-16.8,21.42,30.45,33.81,-13.06,112.13,0.0
2.0,2.0,1.0,9.27,-92.74,-2.99,-33.19,-36.94,-97.49,-185.59,-14.9,125.94,-72.18,68.14,-1.79,-40.11,-64.18,-11.86,54.97,-46.51,-78.4,-40.93,-35.08,3.99,148.77,1.0
2.0,2.0,2.0,6.26,-212.73,-1.81,-5.15,-41.81,39.4,27.06,-20.72,-107.88,106.78,14.68,-22.79,51.44,-41.42,20.15,48.24,-38.03,-63.98,-8.45,-4.58,6.8,-83.35,1.0
2.0,0.0,1.0,5.57,-177.63,-6.88,68.65,123.71,43.82,-35.39,-31.23,-8.55,-202.25,-76.69,17.04,14.6,-52.5,-6.87,-72.17,17.57,-62.6,-18.32,-7.99,-5.58,36.61,0.0
3.0,2.0,2.0,-26.9,251.83,-8.69,46.64,-86.31,23.84,96.66,-92.95,-10.92,-62.31,-82.28,16.26,23.52,93.9,-17.97,-12.37,13.95,-38.33,-8.81,78.65,-13.8,64.55,1.0
2.0,2.0,2.0,-8.13,129.88,-1.23,12.99,-82.12,-86.32,13.31,74.11,49.03,5.31,-63.67,16.12,-16.03,-62.54,11.54,-70.83,8.17,24.52,101.61,-92.93,4.74,213.54,1.0
2.0,2.0,2.0,0.54,199.52,-1.76,74.65,-104.55,-21.96,-233.0,81.09,38.1,33.84,80.62,3.33,-81.45,36.76,-19.45,54.19,-6.77,-77.45,-38.77,-35.36,5.6,-18.45,1.0
2.0,1.0,2.0,18.35,22.87,-16.48,-94.4,15.09,22.8,42.92,-164.56,3.24,-124.16,-132.04,35.95,-51.5,45.46,0.03,21.17,14.69,12.37,-6.53,54.05,11.97,17.72,0.0
1.0,3.0,3.0,-6.02,-111.49,4.12,21.31,-61.4,32.41,-139.66,8.29,-215.41,8.81,-20.49,11.57,-180.21,-237.94,-4.69,28.86,-18.88,36.78,-47.54,-58.84,-15.32,123.69,1.0
1.0,2.0,1.0,-24.28,-16.47,-0.28,-9.77,9.87,23.51,-73.62,-131.06,64.47,22.64,-1.75,0.21,-14.81,-100.26,-18.43,-66.21,-0.93,-27.65,-129.89,47.49,4.96,129.38,0.0
2.0,2.0,2.0,3.17,25.24,9.95,-38.28,-100.99,-23.97,-124.28,45.04,-47.43,-57.96,29.55,-26.37,-3.22,-155.3,-6.92,71.38,-3.84,-71.91,-51.77,-61.13,-7.89,168.92,1.0
2.0,2.0,1.0,-6.04,-84.94,-2.81,63.91,-99.75,6.24,289.83,-24.57,268.95,22.69,-54.02,-28.63,-186.81,-4.13,10.85,-77.92,-18.4,-6.31,-110.68,-5.83,-11.61,87.11,1.0
3.0,2.0,3.0,0.62,55.64,-12.4,-27.28,88.29,76.39,-91.86,50.89,-305.89,35.36,23.34,19.77,-56.99,100.32,20.41,43.74,15.77,-4.31,-8.69,52.22,-12.23,-94.65,1.0
2.0,3.0,1.0,1.54,10.38,6.46,29.6,-23.47,13.66,78.32,-95.02,122.4,16.87,-45.15,23.42,116.63,30.62,-0.84,-31.45,2.0,19.12,-18.34,-18.32,14.6,44.74,1.0
3.0,2.0,2.0,-6.4,-63.78,-8.27,42.08,-25.41,27.43,-63.08,120.8,108.04,17.7,-8.4,11.11,-1.06,36.55,-2.05,15.77,-16.52,55.62,-47.15,46.54,19.16,187.5,0.0
2.0,2.0,1.0,-27.79,-140.8,14.99,-41.11,52.6,16.57,-58.12,97.96,-34.73,-14.89,-47.83,13.82,-56.31,-0.99,-19.16,40.07,-11.46,19.65,72.19,23.86,5.17,-34.35,1.0
3.0,2.0,2.0,-14.32,-10.9,-4.47,9.99,-73.65,-32.0,102.23,-8.66,-50.12,2.77,129.64,13.63,27.0,48.93,-1.65,-13.24,-5.23,49.6,-18.65,-7.1,14.48,5.8,1.0
1.0,4.0,2.0,19.24,128.14,5.1,23.98,-94.07,26.99,96.33,-50.1,58.93,71.28,138.32,-9.57,-44.53,-59.54,2.29,-7.07,-19.67,-19.34,15.12,3.71,-14.11,31.94,0.0
1.0,4.0,2.0,-3.91,3.87,11.39,-85.3,-63.46,-73.63,-124.7,-97.65,-52.11,-34.36,5.03,14.72,-233.01,18.67,-1.19,-3.12,-16.47,36.24,-40.72,-93.49,15.54,-220.19,0.0
2.0,2.0,1.0,-6.9,20.95,-0.7,-13.32,55.52,34.99,40.98,126.71,21.68,-43.03,125.46,-21.99,89.2,34.73,-13.38,54.58,-6.21,71.18,43.87,29.75,6.12,-8.76,0.0
2.0,3.0,2.0,0.33,60.26,1.71,-47.93,-197.91,107.6,123.13,-71.43,33.97,54.64,-48.83,-15.4,9.59,-82.04,11.57,6.28,-16.98,-25.08,31.07,-46.96,2.36,56.46,0.0
1.0,2.0,1.0,-10.77,-174.82,-1.79,-3.78,-29.93,9.8,-62.79,-72.27,50.52,-96.64,-43.36,0.14,60.17,-49.93,-2.28,-12.09,11.42,-37.91,99.6,-66.39,24.69,-22.09,0.0
2.0,1.0,1.0,-20.8,-119.4,-2.57,-30.18,67.48,-7.63,-90.05,-134.89,37.57,18.62,76.33,-16.67,122.53,-59.4,-9.99,-68.68,4.82,-9.5,34.44,33.61,-18.74,76.49,0.0
2.0,2.0,2.0,-7.96,83.67,-0.94,-14.82,-71.33,91.32,67.01,-113.86,65.5,-4.36,-27.89,14.11,85.45,-3.84,5.44,-16.04,-2.62,-26.71,-54.53,-40.57,-18.79,102.2,1.0
3.0,1.0,1.0,2.95,-88.4,-11.28,-56.74,24.03,42.97,11.69,-83.32,142.67,20.51,195.49,-12.55,77.91,221.56,-20.53,69.73,57.34,-59.63,-7.06,-16.95,16.87,-60.83,0.0
3.0,3.0,2.0,14.06,109.37,-11.76,-27.27,-51.19,2.97,112.33,-59.99,121.95,-58.35,58.73,7.3,-52.88,144.0,13.18,-23.89,-39.33,8.45,-116.57,39.79,10.6,17.09,0.0
1.0,2.0,1.0,7.14,236.23,18.26,-12.71,-51.74,-11.12,-93.69,-68.48,71.34,-30.2,-22.27,-3.71,132.83,32.79,-1.87,9.46,7.99,70.34,-20.21,65.76,-5.87,-60.17,0.0
3.0,3.0,2.0,-0.14,135.11,17.78,-32.0,92.68,-25.88,134.96,105.3,-231.77,107.88,79.17,22.47,-53.14,-50.82,-3.17,105.47,4.69,-35.35,59.4,-97.57,31.35,157.71,1.0
1.0,1.0,2.0,-0.83,363.98,-7.82,-62.63,-82.75,-55.2,-97.93,-97.9,57.16,-0.62,-84.88,-1.32,191.67,25.76,-4.92,112.41,-24.38,53.19,-85.11,-107.5,22.49,13.84,1.0
2.0,3.0,1.0,-4.56,69.09,-9.19,61.04,-38.88,21.04,-17.14,16.96,177.8,155.51,-3.87,10.48,-19.94,6.78,-2.99,0.58,-53.77,-5.79,-11.93,-49.13,-12.35,58.71,1.0
3.0,2.0,1.0,-27.51,-113.27,-8.93,20.55,71.12,21.25,-89.46,54.67,86.99,-21.66,-21.97,-3.19,160.22,122.96,-16.04,-14.34,10.89,-20.69,-0.3,-5.08,-18.49,-48.72,0.0
1.0,0.0,2.0,3.96,-7.1,3.82,56.26,46.58,11.4,-49.35,176.59,-172.55,-38.05,59.58,-6.5,76.87,-62.14,0.5,-31.58,40.76,75.19,17.63,-25.49,-28.38,-37.12,0.0
1.0,1.0,1.0,10.86,94.19,11.09,-128.07,-70.2,72.93,49.32,80.28,72.82,-35.72,8.62,10.71,-37.51,63.58,-8.91,42.37,-33.52,-64.49,-28.38,5.9,-11.73,-125.32,1.0
3.0,2.0,2.0,8.84,131.14,2.36,-49.51,-35.61,3.72,97.53,134.66,-9.17,16.47,22.4,2.8,-17.46,-0.49,-15.3,-29.04,44.19,38.7,-14.64,-60.62,-1.03,145.53,1.0
1.0,3.0,2.0,5.95,365.11,-3.94,-28.19,-60.16,55.67,5.82,-97.22,51.58,-55.04,2.1,41.15,42.38,-106.73,-1.51,-93.18,-22.86,4.05,-7.82,12.85,-25.44,163.47,1.0
3.0,1.0,1.0,-0.53,24.93,-7.17,-6.97,-42.65,55.94,-72.46,-19.52,157.04,46.72,9.83,4.89,-10.96,44.32,-4.63,-33.04,-42.18,-64.5,-5.45,22.42,-10.0,152.71,0.0
1.0,2.0,2.0,-1.09,-148.04,-1.34,-58.48,17.78,39.25,-65.16,-22.47,-77.38,-16.43,-55.81,3.18,-25.32,-76.46,11.56,-42.05,44.92,-49.93,-6.0,26.21,24.17,9.4,1.0
2.0,2.0,2.0,9.58,157.99,3.56,-69.05,17.22,154.28,156.75,-183.58,-164.47,82.34,23.84,-3.11,-102.14,51.45,-8.74,-52.52,7.45,-0.47,34.16,-43.41,28.48,-123.97,0.0
1.0,2.0,2.0,12.26,157.77,3.18,-6.3,-108.97,117.52,86.2,-123.14,-88.03,90.61,101.08,18.04,45.95,-40.03,-5.3,128.26,30.91,-30.69,-100.15,-33.33,16.04,-26.3,0.0
2.0,3.0,2.0,-23.82,191.92,4.16,11.83,-4.54,-66.54,61.07,51.54,26.91,17.91,6.04,13.5,37.46,12.37,5.5,-39.73,-30.43,-6.67,67.51,-83.01,21.45,80.4,1.0
1.0,3.0,3.0,13.76,284.21,10.53,0.67,-92.12,41.39,-43.85,70.99,-133.47,-106.46,55.31,-20.68,24.42,-61.33,-0.83,11.19,44.59,50.98,-71.69,22.24,-52.18,26.67,0.0
2.0,2.0,2.0,17.71,146.3,-3.2,-0.49,-38.25,4.53,31.37,-52.82,-63.9,-45.8,177.7,11.77,4.52,3.75,3.55,42.33,-35.98,96.41,-81.41,-2.77,-4.4,37.4,1.0
2.0,2.0,1.0,-21.34,340.74,-14.39,-5.82,-27.24,28.25,-37.46,-1.22,136.96,-60.44,57.09,29.56,78.96,58.69,8.83,24.9,-3.65,-38.41,-6.07,124.92,-2.41,124.63,1.0
1.0,1.0,2.0,-13.04,91.16,-9.24,-64.36,71.17,-36.49,-105.38,-42.99,-229.69,-11.95,9.0,4.54,-20.01,-81.29,7.5,43.62,17.66,-65.77,108.81,129.85,34.76,43.42,1.0
3.0,1.0,3.0,6.75,5.23,-8.67,-12.89,-79.22,-30.54,28.5,-81.17,-149.62,54.13,-85.36,3.87,60.86,38.55,-0.35,22.73,-56.9,-29.82,-4.21,61.89,-34.24,-24.01,0.0
2.0,1.0,1.0,4.93,63.1,-10.43,-32.83,5.76,-15.12,98.78,-9.86,67.52,-112.94,23.03,-10.99,92.86,92.58,7.99,4.8,-20.02,-45.96,-15.2,41.49,19.47,-52.86,0.0
2.0,2.0,1.0,-3.03,57.99,4.48,-45.57,61.2,8.98,150.17,-99.07,60.21,101.05,-76.08,17.51,-22.0,-6.77,-10.36,50.6,38.99,42.93,108.77,-68.18,13.69,50.67,1.0
2.0,2.0,2.0,10.37,71.96,1.66,-26.37,15.9,-23.13,113.84,-89.11,-85.85,0.8,-65.41,-8.82,126.83,47.51,3.87,-25.05,14.79,-12.03,10.06,-42.28,4.53,-70.25,0.0
1.0,1.0,1.0,-4.54,188.24,14.36,-62.29,-76.81,-19.59,-29.84,-17.45,36.28,67.71,83.89,-4.92,-18.36,-26.88,3.67,-8.21,21.08,-27.67,-57.91,39.07,64.0,-39.45,0.0
1.0,1.0,1.0,5.77,-61.24,5.61,54.39,61.11,-7.12,2.94,-94.56,95.9,-9.36,3.16,-20.69,-25.44,-34.69,0.09,17.72,35.67,73.56,54.12,35.44,-33.51,34.26,0.0
3.0,1.0,3.0,-4.84,-115.58,-9.64,-17.43,-91.27,-47.2,-31.24,189.49,-147.21,63.01,-62.5,1.64,-152.43,33.74,8.69,7.49,-9.94,52.66,44.85,45.88,-13.48,-67.21,1.0
2.0,2.0,1.0,-8.6,-253.52,-3.07,32.71,7.93,-45.99,-212.64,59.73,86.33,87.44,-85.39,-2.74,50.85,-52.45,-9.07,-81.18,29.0,-25.61,-15.12,66.4,46.22,61.43,0.0
2.0,2.0,2.0,-8.64,105.19,0.39,57.9,40.92,-50.78,-19.84,-86.93,-86.73,-79.35,14.93,5.49,-130.8,-42.65,9.46,48.88,-10.82,16.48,-6.54,19.43,15.38,106.21,1.0
1.0,3.0,1.0,-24.66,-41.77,-4.36,11.0,-2.69,-116.52,49.3,-80.23,56.91,68.91,-21.39,-5.62,-144.36,-30.68,-6.25,5.61,10.65,50.39,1.38,85.51,-29.0,47.12,0.0
1.0,2.0,1.0,-2.58,65.87,6.3,42.05,-40.13,88.75,-5.04,104.5,129.88,107.73,34.35,-37.52,-83.28,37.49,0.25,-64.38,0.97,78.86,-2.3,-21.42,17.35,-50.56,1.0
1.0,1.0,2.0,4.29,70.76,10.93,12.98,-99.27,1.86,199.58,67.64,-122.19,71.0,-59.55,-8.41,-74.07,-50.59,3.15,19.19,-2.81,-12.39,52.04,-60.27,-8.89,-124.98,0.0
2.0,3.0,1.0,-14.87,-229.9,10.26,-56.38,-80.91,-35.56,-72.21,26.23,213.06,21.87,-32.09,8.21,-39.95,60.19,9.63,97.94,5.12,28.87,24.73,82.94,-5.77,8.28,1.0
2.0,0.0,1.0,-18.78,-41.89,-4.01,34.88,39.25,-128.34,55.46,-149.99,117.29,84.36,-26.67,-6.93,17.41,50.62,-12.14,38.31,-4.41,-7.04,16.88,11.37,-30.19,44.86,0.0
2.0,2.0,2.0,21.19,93.33,-0.78,-16.42,-9.79,13.56,83.57,23.16,5.73,36.4,45.47,-4.54,-17.5,37.7,19.62,-23.43,19.84,-54.1,27.48,-24.68,-6.18,-32.07,0.0
1.0,3.0,2.0,7.03,40.98,-2.88,-8.02,104.47,-95.52,-66.12,117.59,-151.0,65.92,136.42,9.91,-75.11,-91.43,-1.38,56.03,-44.67,104.0,-3.99,94.05,-10.32,94.49,0.0
2.0,2.0,1.0,2.8,-231.29,-3.43,-96.53,66.72,1.12,-2.45,-109.47,-32.16,51.8,-21.48,11.93,-115.01,-19.93,0.82,66.65,19.93,-31.35,-43.37,111.67,-24.32,50.92,0.0
1.0,2.0,1.0,-13.53,-26.3,-6.08,-9.79,21.13,-55.26,-42.97,59.95,43.85,-33.68,56.66,-15.96,-6.39,-55.45,25.54,-60.83,-8.77,-7.36,2.87,49.64,-28.41,75.7,0.0
2.0,1.0,3.0,-4.54,151.7,-3.99,3.23,-11.88,-9.94,-62.32,-75.97,-154.06,22.54,-62.12,2.72,150.39,-49.41,-1.51,66.75,1.61,7.79,-63.86,27.86,-10.88,67.12,1.0
3.0,1.0,2.0,12.76,121.01,-14.53,-18.59,-49.52,42.81,-2.73,104.76,1.89,-22.46,-9.6,3.19,-2.72,179.51,14.21,68.34,-8.44,34.32,-103.23,92.38,5.84,-81.16,0.0
2.0,2.0,2.0,-17.11,59.23,-6.44,-115.01,-11.43,133.4,175.49,-21.31,-152.14,-151.65,-19.92,13.05,-51.17,-50.11,0.43,-86.85,50.32,25.5,31.25,50.36,-7.3,14.58,1.0
1.0,2.0,1.0,20.9,240.22,-7.92,70.3,-13.75,60.93,-2.58,211.17,89.63,-13.07,57.63,-52.03,124.48,44.92,10.4,54.29,-28.12,18.53,-58.06,-78.08,25.45,14.94,1.0
3.0,2.0,1.0,17.97,-205.06,-5.12,-12.85,40.03,62.42,19.22,36.85,97.79,-38.1,-60.34,-3.03,-172.16,60.63,-4.52,45.87,-19.68,0.58,40.71,3.83,5.5,67.9,0.0
2.0,2.0,3.0,-0.12,163.06,3.17,35.12,-137.54,-112.56,-84.68,-209.9,-43.48,-114.96,-99.67,7.49,89.36,-43.78,-3.92,-37.06,-15.24,69.18,-42.62,-51.18,-25.12,103.82,1.0
0.0,3.0,1.0,6.9,120.14,14.46,-66.1,-17.61,-20.67,66.17,-147.89,-56.39,-195.86,60.92,24.76,-25.52,-86.69,19.3,70.22,8.69,22.64,15.16,-8.7,-11.08,-108.17,0.0
3.0,2.0,1.0,16.91,104.95,-11.24,-30.26,43.19,95.37,-67.53,127.16,75.8,2.11,44.4,13.41,-13.75,211.8,-18.27,-31.94,8.61,52.38,1.3,17.46,15.17,-5.05,0.0
1.0,3.0,2.0,5.7,26.13,-2.72,-62.48,123.29,-82.71,17.63,84.71,-140.67,79.77,23.91,3.8,131.75,-37.81,6.48,11.26,32.64,-22.07,-26.55,-17.68,-8.58,-16.45,0.0
1.0,2.0,2.0,13.33,226.65,9.24,-13.48,-54.41,122.17,27.49,184.57,12.7,-59.23,74.64,2.93,92.17,34.97,-2.82,-82.8,-41.69,11.71,-64.63,19.14,-5.94,-45.26,0.0
3.0,1.0,2.0,19.59,-55.55,18.78,-40.59,4.13,-12.26,-139.25,-93.46,-35.02,-23.54,1.29,-25.13,-30.44,25.22,0.98,22.38,-20.2,-42.34,62.15,12.57,4.84,37.44,1.0
2.0,3.0,2.0,-7.9,91.96,-5.09,50.62,-3.09,4.28,-63.34,76.95,-56.02,-63.71,13.77,-4.45,7.55,49.4,5.84,-25.75,-40.51,-76.7,1.97,-0.97,-4.55,-29.95,1.0
2.0,2.0,2.0,-15.15,245.08,-4.19,-21.41,-93.72,-57.81,192.38,-40.26,113.28,-73.06,29.58,-12.91,179.11,66.38,8.26,-21.88,10.29,-0.24,23.96,-53.56,12.41,11.89,1.0
2.0,3.0,3.0,-2.83,246.6,2.65,11.62,-160.25,32.96,82.36,-69.3,-196.81,178.1,-59.89,-13.11,262.89,-55.56,10.27,13.89,2.23,54.22,-55.57,-41.81,-1.34,2.79,0.0
1.0,2.0,1.0,-11.51,76.92,8.57,22.61,11.44,-6.15,143.18,74.59,20.63,-106.56,22.18,-21.55,-110.04,36.68,8.83,63.63,39.62,-48.26,-30.65,-6.5,-36.19,-108.3,1.0
1.0,1.0,2.0,-2.7,-32.8,-11.44,-24.39,54.16,20.12,5.11,18.19,-95.86,55.6,116.76,-3.98,-64.22,-113.97,1.17,41.29,-9.72,44.52,-64.85,91.09,-29.69,128.6,0.0
0.0,3.0,1.0,13.22,-8.38,14.91,75.85,-22.41,-4.73,129.46,129.42,-16.45,-60.36,65.59,-12.38,-39.24,-11.15,15.77,-63.86,-6.51,-16.89,6.2,-72.63,1.99,-218.4,0.0
2.0,3.0,2.0,-19.84,-168.72,-8.37,1.44,135.38,51.99,-66.11,-108.83,-78.44,66.93,25.43,34.7,-88.99,-46.51,-7.1,-22.85,6.37,-35.99,57.02,29.08,-10.72,126.71,0.0
2.0,2.0,2.0,-1.3,-87.39,10.6,-5.37,-113.47,49.23,145.7,-25.61,96.96,-12.39,-17.06,4.78,53.5,-40.84,-5.43,50.81,33.66,-65.35,-9.48,4.93,-0.2,61.74,1.0
3.0,2.0,2.0,-11.73,-46.91,-13.79,44.0,98.09,-17.81,-98.67,-75.69,-75.92,39.16,29.51,-36.67,-120.13,200.26,-5.74,-6.9,70.03,-62.4,-44.05,98.75,39.35,-147.91,1.0
2.0,2.0,2.0,5.63,-86.87,-4.79,-1.55,9.28,-27.15,55.78,-7.99,-110.31,-175.14,8.88,13.34,-75.62,-25.45,8.89,-94.03,-83.74,-15.36,-98.19,79.78,-2.59,10.89,1.0
