cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,num_21,num_22,num_23,num_24,num_25,target
1.0,2.0,1.0,55.61,-4.56,-29.15,0.16,22.12,84.88,-31.16,-3.13,-3.53,7.95,91.04,32.64,-29.92,55.89,-305.71,-0.04,-192.42,55.83,0.41,-153.54,-47.32,-102.83,-134.02,-14.8,51.73,7.47,0.0
1.0,2.0,2.0,-33.01,-4.44,-61.07,-1.3,-22.78,63.35,-118.01,29.7,-9.07,33.55,3.23,-62.29,-2.92,-1.4,-65.35,172.49,-97.02,106.12,0.23,-86.63,11.68,28.62,-87.57,52.95,54.34,0.39,1.0
2.0,2.0,2.0,57.35,2.32,68.89,-4.21,-18.85,-91.61,77.13,-92.61,17.55,-43.89,41.31,-21.15,-7.79,19.03,159.81,-68.21,127.27,131.56,-0.34,4.32,-36.26,37.33,-170.89,11.4,27.79,-5.91,1.0
2.0,1.0,2.0,-5.99,-1.26,-87.68,-1.81,5.58,-23.45,-19.59,154.91,4.42,65.5,159.03,55.48,16.27,-66.48,183.96,-65.58,58.9,46.98,-1.94,-212.72,-10.63,-8.28,67.14,39.45,88.45,21.9,0.0
2.0,2.0,1.0,8.45,7.41,60.63,-0.35,-41.75,36.61,38.8,164.74,-1.35,-18.94,40.62,-61.7,3.85,-53.62,-302.08,7.4,316.59,-249.08,-0.89,10.55,-99.31,-167.12,-80.32,27.48,-84.81,-7.09,1.0
2.0,1.0,2.0,-26.02,3.26,-57.55,-3.96,-8.74,162.99,12.66,-246.63,-6.57,-4.08,116.36,-6.54,8.0,-62.35,82.13,-69.62,168.49,-12.63,-1.27,-101.0,-2.76,22.43,68.66,-2.78,-38.45,-24.62,0.0
2.0,1.0,2.0,26.33,3.43,43.64,-0.93,-20.51,1.6,18.61,187.56,7.89,10.53,470.96,-20.16,-31.56,-328.31,-394.39,-45.75,291.24,-218.06,0.6,-80.22,74.95,-42.5,-107.63,-20.44,98.4,15.01,1.0
2.0,3.0,1.0,-161.59,5.39,38.56,-0.57,9.02,-99.6,9.84,37.5,-2.1,-50.68,-22.85,-62.14,8.35,-157.09,-101.84,2.16,279.73,-82.42,-4.71,178.05,42.14,54.83,-114.19,51.21,39.38,-9.49,1.0
2.0,1.0,1.0,83.31,-6.51,8.01,-0.67,-26.03,-98.13,-16.62,113.56,14.41,-45.06,112.61,67.53,1.64,44.99,-18.6,-36.46,-111.36,105.09,-1.32,-299.02,-90.25,62.86,-20.97,-19.76,136.15,-12.11,0.0
1.0,2.0,1.0,-28.38,4.72,112.44,-0.2,3.13,-33.63,-116.9,-119.47,-7.35,-92.71,-64.92,-1.24,10.56,-80.39,-91.29,155.67,199.36,-104.97,1.31,137.47,17.52,-43.04,33.36,14.78,-39.95,0.24,1.0
1.0,2.0,3.0,-0.09,-4.16,0.01,-1.71,-5.37,45.02,-15.03,2.88,0.77,-24.35,168.07,49.71,4.14,-90.83,-149.22,-159.68,213.34,-229.46,1.33,-98.52,-13.22,-24.97,-75.37,-1.84,15.93,-3.42,0.0
1.0,3.0,2.0,67.96,3.49,-66.01,1.11,-6.95,-19.15,6.32,105.33,-8.52,9.7,-80.55,-2.27,11.9,-147.16,-233.07,-29.06,271.53,-199.57,0.53,218.61,42.23,63.45,-25.14,-2.81,-13.44,-4.1,1.0
1.0,2.0,2.0,-7.68,0.99,-26.3,-6.54,-22.61,42.78,-1.37,18.37,-2.73,9.89,11.53,-59.49,4.27,-56.73,-284.13,-5.43,309.16,-86.26,1.54,-52.19,-54.48,35.53,-97.38,-58.19,-16.23,7.92,0.0
1.0,1.0,1.0,-130.85,2.32,-34.39,2.12,-16.19,-76.67,-39.49,-39.62,-6.86,-20.87,-136.17,-16.93,4.89,41.56,-90.16,-166.22,-1.17,-44.76,1.77,96.04,-30.55,-33.13,-21.63,46.08,-65.97,3.76,1.0
1.0,2.0,1.0,122.73,1.17,31.53,-3.93,21.9,15.14,89.81,-145.26,-8.69,-31.05,21.94,-10.21,0.61,-21.54,61.89,-39.46,219.05,-29.68,0.08,55.25,-11.22,-102.37,-67.45,16.11,-100.12,-2.14,1.0
1.0,2.0,2.0,-53.51,2.68,16.06,9.56,36.21,-131.87,17.43,8.9,-7.1,41.83,14.62,-15.17,-14.7,154.37,134.18,-92.19,-634.15,75.19,0.89,-122.12,39.85,166.17,-22.24,64.23,-10.22,7.43,0.0
2.0,2.0,1.0,-61.25,9.78,7.7,-5.11,-15.7,31.23,11.81,-62.53,8.81,-70.11,169.32,-44.28,-19.79,-95.4,15.36,-120.99,299.41,46.62,-0.43,47.33,-16.14,-63.66,98.27,17.09,83.08,5.57,1.0
2.0,2.0,2.0,-56.47,-5.2,-57.89,0.51,28.95,13.78,56.68,142.62,-2.73,32.01,-178.11,-44.72,-2.46,31.34,158.85,115.92,-56.63,236.69,0.57,190.41,19.28,151.19,-63.49,-32.9,-30.98,-4.67,1.0
2.0,2.0,2.0,-52.43,-1.68,-55.72,-1.96,0.76,9.37,-82.09,58.32,1.81,-42.85,-125.72,0.56,-13.85,43.78,-328.08,115.69,-151.31,29.72,-1.94,27.41,43.01,-28.15,-6.06,-33.24,-33.65,-19.16,1.0
2.0,2.0,2.0,-45.61,0.11,-28.82,-4.65,18.05,-31.77,-16.12,283.58,1.29,3.66,-95.62,-59.57,24.55,4.36,143.25,27.49,99.77,121.9,-2.46,-61.38,-13.57,-138.93,-8.28,19.12,5.37,1.7,0.0
1.0,1.0,2.0,164.2,-1.79,-65.38,-1.15,8.28,-61.21,-5.6,-5.47,2.87,14.72,45.42,-29.59,2.84,-5.34,54.28,-25.79,-95.79,139.81,-1.25,-145.1,-1.19,45.11,-73.86,13.57,58.44,4.33,1.0
2.0,2.0,1.0,132.04,5.19,38.08,-4.33,-11.43,-45.56,72.12,15.36,-8.05,26.54,7.66,-117.77,-10.1,-5.53,3.2,54.09,255.49,-31.55,-0.67,123.06,-24.8,50.71,31.27,21.11,-29.67,16.31,1.0
2.0,1.0,2.0,-38.71,-1.0,22.98,-2.52,10.82,-29.51,-25.69,-33.38,5.21,62.56,145.94,35.57,-21.24,-25.22,-117.94,97.36,158.3,-74.84,1.15,-5.91,-33.08,-52.88,6.57,-22.63,-29.01,11.81,1.0
2.0,1.0,3.0,-14.26,-4.05,14.43,-4.69,3.07,-30.68,-113.69,152.38,-4.36,-51.72,228.98,42.81,-0.28,-98.98,-23.99,-107.68,254.7,-270.87,5.52,-71.23,51.35,-124.86,-17.03,26.63,16.24,8.92,0.0
2.0,2.0,0.0,,-1.47,-18.8,-4.04,-3.32,-61.55,-32.67,-183.07,3.1,-21.94,47.1,23.95,1.56,-57.71,-148.01,-29.02,137.11,-112.4,-0.17,-28.61,34.53,-231.48,-45.34,-5.85,6.08,17.32,0.0
1.0,1.0,2.0,53.38,5.6,-100.1,0.97,-27.04,8.44,-94.75,-154.02,-0.84,-106.66,-440.45,-6.18,26.03,72.61,-242.72,-44.95,-299.42,289.97,-0.41,21.34,9.29,-96.92,-94.28,16.86,8.99,-6.28,0.0
2.0,2.0,1.0,47.62,3.56,-28.59,-1.2,-6.41,23.84,76.78,-58.32,0.56,0.01,-155.58,59.43,12.58,22.69,-128.3,78.73,-52.38,168.63,0.59,-62.25,-45.14,23.51,6.12,23.63,-103.19,0.94,0.0
1.0,2.0,1.0,-41.26,0.89,67.17,-2.9,-8.77,0.51,83.66,-262.52,-2.33,51.43,208.54,-61.66,-26.34,44.02,-310.76,-118.71,-87.07,-34.16,0.3,-288.16,-69.84,28.81,46.42,-13.26,-60.32,9.52,0.0
2.0,3.0,2.0,127.63,2.36,-22.85,2.78,-5.53,58.03,-103.85,-77.95,3.15,27.75,78.08,-57.6,-28.77,43.8,-176.73,172.43,-207.96,-82.89,2.48,0.59,32.8,33.21,-54.81,9.31,-146.36,-13.79,0.0
2.0,1.0,1.0,131.78,-0.1,4.18,-6.19,-4.23,86.95,-40.32,-210.78,-1.23,-128.14,71.93,-83.88,9.62,-31.19,189.16,-32.44,141.11,-35.06,-2.07,-45.5,62.9,136.17,-46.15,-3.27,71.67,-20.11,0.0
2.0,1.0,1.0,-24.72,2.44,20.82,-2.38,-18.03,102.16,-89.66,70.87,4.76,-68.81,-62.94,-9.87,25.14,9.22,125.9,-31.82,21.69,-3.43,2.06,-72.72,18.24,-121.63,91.05,-7.54,23.25,-9.77,0.0
2.0,2.0,2.0,61.5,-4.06,-65.69,-2.31,4.47,32.27,21.03,16.7,7.32,9.31,251.56,-68.6,-12.8,-41.97,-132.15,163.61,79.57,-38.88,-1.31,-239.97,-65.99,-61.58,65.38,3.73,87.36,5.68,0.0
2.0,2.0,3.0,52.63,4.29,-27.5,6.88,-22.36,-112.8,-32.47,8.64,3.48,113.34,-116.82,-8.13,-12.9,80.87,-105.8,-30.69,-376.67,290.5,-2.52,-42.5,-65.99,-51.77,-6.37,0.71,-24.86,0.36,0.0
1.0,3.0,2.0,184.42,-2.01,107.65,-2.52,-6.93,80.15,-29.64,-12.8,8.75,7.35,-43.22,-49.45,-3.87,-10.22,-189.03,105.81,-59.08,67.08,0.96,-44.26,26.16,-99.6,-4.96,33.1,10.73,16.18,1.0
1.0,2.0,3.0,-21.54,-1.12,13.32,5.14,27.39,-31.33,-12.17,90.59,-4.96,-20.48,-259.55,46.64,-27.81,93.85,-451.51,69.39,-444.14,190.32,-1.17,118.54,26.09,51.09,-64.59,-44.49,55.12,10.27,1.0
1.0,2.0,1.0,-51.21,2.75,8.55,2.81,39.12,113.65,94.67,6.36,-4.26,-25.13,173.65,-37.96,-11.35,-75.69,143.27,-24.45,213.26,-118.51,0.29,113.57,-26.32,-71.54,-40.71,-37.37,-74.72,-11.69,0.0
1.0,1.0,2.0,6.17,1.88,-39.95,-1.8,-20.26,-29.94,-77.55,-7.4,-13.95,13.8,-120.08,-29.88,-12.52,-5.74,-437.68,-6.48,-54.7,70.31,-0.35,15.06,-4.46,-88.76,23.28,-73.46,-67.16,8.39,0.0
1.0,3.0,2.0,-136.45,3.17,73.83,-6.05,-13.41,-30.52,-96.09,56.76,-5.27,35.05,125.16,-49.95,-24.44,-41.08,89.67,-59.99,223.48,70.11,1.06,89.5,16.26,11.88,50.37,-26.43,-13.57,17.07,1.0
1.0,1.0,2.0,19.02,-0.88,-76.23,-7.5,-24.17,32.68,-13.84,-56.31,6.04,24.03,-14.45,37.78,12.41,-56.17,-99.28,-81.06,592.44,-239.07,-0.77,129.55,-75.24,-10.41,127.68,17.33,91.94,2.73,1.0
2.0,2.0,1.0,69.76,8.67,-55.15,-0.18,-6.98,-13.5,-25.74,-62.56,8.29,-116.31,135.0,-28.33,-16.26,-38.11,-102.1,31.65,112.99,-0.99,0.73,-38.75,-62.5,-31.38,69.21,-23.08,164.08,-6.94,0.0
2.0,2.0,2.0,-100.79,-3.13,34.68,-3.4,11.64,-1.04,27.59,-86.45,0.32,27.41,124.96,-91.21,-8.38,-108.24,-174.34,6.15,330.75,-163.92,-2.12,54.39,-12.46,100.48,-17.61,1.97,-114.39,8.9,0.0
2.0,1.0,1.0,91.95,6.01,-48.39,-6.91,-8.89,4.58,-72.5,159.14,-6.56,58.13,73.01,45.67,1.03,-27.94,-43.96,-58.68,66.16,63.81,0.07,-154.38,21.79,-58.2,129.1,19.12,56.75,7.2,1.0
2.0,2.0,2.0,166.05,1.53,61.91,2.96,-36.6,-37.82,-44.64,139.77,11.83,21.89,-123.35,-8.35,-9.39,16.19,-218.79,-20.15,-335.95,309.87,-1.52,-68.99,-2.45,67.72,-34.32,31.31,37.03,0.96,1.0
2.0,2.0,2.0,62.0,-5.11,46.22,-6.84,24.06,25.48,-39.16,36.03,4.92,37.45,-4.0,-105.1,-5.47,-81.69,53.24,167.31,432.85,-43.07,3.3,234.81,20.85,-70.66,1.7,57.06,34.93,-21.81,1.0
2.0,2.0,1.0,-34.6,-3.17,23.67,-6.25,-26.14,45.29,-61.79,-68.48,-8.68,-12.18,96.88,-2.02,-7.95,-90.43,11.7,256.18,386.26,-79.63,0.77,114.81,8.39,-14.18,-57.57,-13.63,69.07,13.86,1.0
2.0,2.0,1.0,81.51,0.16,27.7,1.52,34.69,11.97,108.66,37.56,6.62,-19.94,-111.03,-14.75,-14.92,219.82,51.44,-70.72,-445.98,47.08,1.59,-46.47,35.29,-84.9,-63.37,37.45,123.44,5.09,0.0
2.0,1.0,2.0,-134.52,8.49,-68.8,-1.8,10.43,25.56,6.41,-25.24,0.49,31.56,117.87,16.05,1.82,-142.98,-362.61,74.92,429.89,-353.14,1.11,48.48,-39.36,36.15,66.42,-79.96,47.82,6.83,1.0
1.0,1.0,1.0,-149.22,-3.2,-3.67,-7.16,5.2,-113.13,-36.78,40.28,0.24,-56.88,110.93,3.2,-14.71,29.42,-44.59,-90.6,137.52,-166.62,1.01,-24.58,40.93,-73.6,-68.35,31.36,-108.32,1.76,1.0
2.0,1.0,1.0,-65.47,-4.03,-66.17,0.26,28.1,164.78,-36.55,86.45,8.61,82.56,88.06,21.8,-21.02,1.61,-280.67,24.21,88.31,-162.64,-1.74,8.88,-49.52,-57.4,-14.94,-14.03,29.92,-10.08,1.0
2.0,1.0,2.0,-8.39,-3.24,3.67,-3.62,-11.14,-57.22,0.76,21.05,-5.55,5.27,122.99,39.79,19.31,-69.35,-3.19,-81.72,123.11,-87.14,2.35,-207.23,0.51,-21.32,-68.8,-68.76,25.78,-8.48,0.0
2.0,1.0,2.0,-75.8,1.9,28.73,-4.09,6.04,-13.71,-10.17,66.17,8.62,30.47,27.76,-15.99,-5.33,-48.94,-59.49,-15.25,290.06,-98.35,0.94,112.67,-6.82,-79.36,12.93,65.29,59.16,-6.11,1.0
1.0,2.0,0.0,-70.5,3.44,38.01,7.23,-10.6,-7.47,19.82,-54.72,5.3,17.53,-148.4,81.05,-18.2,97.16,-167.08,-34.61,-448.93,226.05,0.93,12.18,-16.12,33.35,60.87,18.09,25.11,-13.94,0.0
2.0,2.0,2.0,58.67,-8.23,-16.66,-1.8,-16.34,186.73,104.92,112.14,0.34,-53.54,136.46,-50.96,-4.36,-58.47,47.04,93.96,165.91,-103.08,2.74,1.9,11.34,40.44,-33.97,-3.44,-24.25,-8.89,0.0
2.0,0.0,1.0,-22.85,-7.62,-19.09,4.39,-2.64,6.39,68.85,-208.51,-1.06,39.86,-166.49,-9.66,-16.7,115.53,128.48,-27.86,-333.22,361.37,0.73,91.38,-24.35,-11.32,-3.43,47.42,96.5,-1.39,1.0
2.0,2.0,2.0,51.17,-2.02,33.93,3.07,-38.37,-43.59,-27.8,-13.09,10.8,-74.67,83.81,-1.73,1.84,-38.11,15.24,72.91,49.1,-145.85,0.41,10.8,-3.88,-122.17,56.51,-14.27,12.49,7.13,0.0
1.0,1.0,2.0,205.31,2.95,-1.93,-2.41,-23.56,106.19,-23.61,12.02,5.54,-58.05,101.29,-24.87,-0.27,-38.09,0.9,15.47,122.57,-226.19,-0.49,16.39,63.88,-15.02,-23.69,6.44,49.74,7.44,0.0
2.0,2.0,1.0,-91.85,7.35,-10.44,-4.22,31.83,29.65,5.7,53.54,3.62,68.2,-93.71,-41.23,-9.58,88.16,137.61,-161.93,132.74,81.18,3.22,145.67,-34.45,-65.87,8.95,39.25,140.01,9.41,1.0
2.0,2.0,1.0,-122.9,4.05,62.23,-3.38,9.76,77.09,-46.39,-71.93,-7.29,-54.69,-75.42,72.62,10.36,-42.16,24.39,-41.34,327.37,-18.42,4.38,138.71,-42.54,20.04,76.32,0.15,-7.71,6.08,1.0
2.0,1.0,2.0,101.94,-0.86,-15.04,4.56,0.25,-37.97,-95.87,-59.4,-2.24,-12.52,73.87,-1.33,-19.37,73.88,-167.92,33.32,-332.99,72.48,2.0,-182.04,-46.49,5.16,67.08,-24.02,6.38,5.67,0.0
1.0,1.0,2.0,20.95,4.2,93.15,-1.32,11.48,31.18,-62.86,-33.34,4.85,-19.03,-114.97,19.57,7.74,19.47,-83.79,-54.76,217.88,-92.97,-0.85,120.71,-60.54,140.65,-32.82,-41.3,18.07,-8.18,1.0
2.0,2.0,2.0,-61.47,7.01,-98.99,-2.59,-1.28,-37.86,-56.34,-68.89,-3.99,45.96,-96.06,32.2,2.32,84.26,-54.4,44.12,-290.45,221.41,-0.29,-178.37,18.98,-85.63,-53.1,-0.31,53.6,16.82,1.0
1.0,1.0,2.0,73.61,-2.38,3.77,-0.3,-11.91,149.59,-47.65,28.95,13.28,-72.33,320.01,63.88,9.21,-103.07,276.53,-54.43,57.35,-91.93,0.93,-227.29,34.75,200.89,77.03,-4.85,75.61,-5.02,0.0
1.0,1.0,2.0,-67.36,-2.61,-30.75,-1.38,-31.46,-9.28,5.11,143.54,-5.88,-49.03,321.78,26.53,-2.87,-108.67,194.76,109.31,151.55,-132.93,-1.97,-132.4,32.02,120.84,-37.74,32.91,23.52,5.56,0.0
1.0,1.0,2.0,44.41,-0.94,-20.02,-5.48,-0.71,16.31,-26.82,-67.64,0.8,50.42,79.76,-11.59,-2.34,-138.91,-145.47,17.0,504.47,-210.63,-0.36,161.38,-1.01,116.83,45.12,21.25,-23.84,-9.37,0.0
2.0,2.0,1.0,46.03,0.89,11.49,0.91,5.85,49.18,-6.44,74.86,-2.66,-1.04,144.55,-3.84,1.83,-36.02,180.95,43.8,9.99,-136.11,-4.71,-24.83,57.09,36.22,10.27,-7.58,174.64,5.17,0.0
2.0,2.0,2.0,4.42,-0.6,-56.99,-1.93,5.23,-10.47,-2.19,-4.46,-1.6,-0.91,313.78,-3.33,-2.53,-110.94,250.11,27.72,134.78,11.73,1.9,-167.45,8.75,-10.25,166.09,-109.35,-27.18,-0.96,0.0
2.0,2.0,1.0,58.53,-2.68,-8.51,-2.41,-31.93,-16.83,53.63,107.0,-4.81,35.42,-120.88,16.72,-1.8,5.74,-257.0,-30.94,-245.79,312.97,-0.04,-152.42,9.82,82.98,53.3,-21.03,-32.3,3.93,1.0
1.0,1.0,1.0,-105.16,-6.96,39.46,9.56,9.9,-13.32,-122.72,-9.7,-7.65,22.39,-393.13,40.33,1.53,174.46,-97.92,52.13,-695.21,366.22,1.53,39.47,13.9,187.71,34.52,14.65,17.34,-10.13,0.0
1.0,2.0,3.0,4.79,6.86,-4.85,8.03,-11.4,33.38,25.1,-129.05,4.84,32.28,-186.84,40.54,3.17,89.21,-61.56,-114.53,-468.17,197.34,3.56,-34.92,-1.09,10.54,-97.66,-16.52,27.03,16.24,0.0
2.0,2.0,2.0,-35.57,2.86,-35.24,5.24,-29.83,18.01,17.92,20.43,-0.29,-22.87,-190.07,-83.97,14.42,81.51,29.53,-93.96,-363.36,198.01,-0.76,-63.2,-5.38,-98.86,28.45,28.32,30.52,-5.36,0.0
2.0,1.0,1.0,-2.8,6.75,42.14,-6.06,-18.98,24.04,-96.46,-47.01,13.31,-31.9,250.0,-6.34,4.04,-105.84,107.29,-16.7,245.45,-127.57,1.95,-140.76,39.47,75.89,55.14,-5.29,58.12,-1.77,0.0
1.0,2.0,2.0,0.12,6.54,-57.93,-1.05,-27.2,-1.11,14.38,59.22,10.22,-193.85,-18.05,57.84,-15.0,-27.29,-121.04,-22.42,201.2,-29.81,-0.73,169.38,-31.3,-31.36,37.36,28.38,201.85,-21.79,1.0
2.0,3.0,1.0,-27.84,3.6,37.26,-3.0,20.61,57.36,-69.69,-16.27,-3.55,66.07,135.63,-34.38,-10.76,-71.05,-170.78,-29.97,147.58,-152.49,1.79,-22.66,27.99,-132.54,111.14,7.76,-68.36,-8.55,0.0
1.0,1.0,1.0,13.94,0.35,25.43,11.55,-9.1,28.29,-3.61,69.59,4.27,-20.6,-270.05,20.82,-29.0,198.62,-83.65,56.09,-711.92,393.97,0.88,90.07,-25.42,68.46,-147.81,-2.7,-87.08,1.51,0.0
2.0,2.0,1.0,168.32,5.41,15.56,0.76,-4.98,75.87,-28.94,-85.32,-1.43,-26.46,-37.77,-28.39,-8.83,94.15,-282.18,-132.74,-380.88,190.13,-2.25,-271.6,-44.76,10.55,153.48,-24.56,-10.22,-6.01,0.0
1.0,1.0,2.0,15.59,-1.35,35.16,4.05,-13.78,-66.35,15.56,41.44,9.29,-90.26,-132.95,-35.32,1.2,31.56,-93.61,71.28,-246.94,102.02,-2.06,20.41,20.59,54.29,32.37,3.65,-72.16,19.34,0.0
2.0,2.0,2.0,-100.57,0.77,17.71,-3.86,-21.65,-78.24,78.08,-172.03,-5.56,18.8,52.49,33.35,7.48,-41.74,24.83,72.73,-49.6,222.04,-2.37,-209.56,-1.38,-140.04,-5.99,-2.43,86.3,6.99,1.0
1.0,2.0,2.0,-13.0,-5.73,-29.49,-0.98,-6.02,-33.42,51.64,-11.87,-5.98,76.1,354.97,-10.85,-11.66,-104.52,245.69,45.22,134.24,-213.49,-2.7,-54.96,83.17,-13.94,-121.69,36.68,72.83,13.58,0.0
2.0,1.0,1.0,115.43,-0.68,-17.51,3.48,4.5,68.46,-92.89,110.38,-19.3,-36.67,68.18,-53.6,-15.08,61.28,-76.31,68.35,-210.68,121.3,1.05,-153.47,-80.42,-7.64,-56.84,60.43,-108.06,-2.54,0.0
2.0,1.0,1.0,-140.29,3.87,-27.1,-0.05,-15.62,139.03,-79.89,-67.05,5.06,55.95,33.68,-16.84,1.5,-56.86,154.97,-39.63,220.71,-14.27,-0.07,128.23,-16.16,-14.41,-7.42,-2.52,-60.73,-8.46,0.0
1.0,2.0,1.0,-36.23,-9.39,-80.62,-1.19,37.78,-189.37,-9.02,13.54,12.22,-12.63,-144.09,-58.04,4.63,20.05,222.76,-107.94,-30.99,219.72,-2.5,131.53,35.32,203.1,-89.83,39.64,-74.43,-9.08,1.0
1.0,2.0,1.0,-123.35,-4.18,-41.64,-4.8,-22.48,-145.95,-53.33,-36.16,-1.96,-42.25,306.53,-112.78,-30.39,-121.08,-231.15,-81.67,319.22,-178.59,0.91,-37.7,-14.02,102.66,-80.38,-8.75,112.38,-8.09,1.0
1.0,1.0,2.0,101.64,6.19,20.98,-8.33,1.39,137.25,-4.98,46.95,-1.49,-32.6,179.3,82.19,-5.34,-104.49,-63.97,-61.97,382.56,-125.56,0.76,-32.42,9.47,182.55,-9.84,-27.36,15.65,1.17,0.0
2.0,1.0,1.0,-24.83,-2.75,-34.45,5.84,0.65,44.21,-94.28,0.71,-2.01,-16.43,147.49,-128.79,-29.53,45.57,59.88,136.94,-195.14,27.19,2.95,-9.42,-30.36,-73.88,-97.01,-9.3,28.98,-6.03,1.0
1.0,1.0,3.0,-72.39,-5.14,-3.75,-3.7,-17.35,-126.58,-5.7,-22.93,-9.91,-61.62,-66.9,14.43,0.55,-14.32,-56.63,-91.32,329.3,-91.59,0.33,169.76,-42.56,9.59,-209.59,-2.95,30.84,-8.25,1.0
2.0,0.0,2.0,41.92,1.41,48.01,-5.04,18.17,-10.02,56.19,-196.42,-7.82,-150.46,186.65,-103.36,-15.57,-111.23,-250.15,125.45,483.91,-249.55,-0.99,57.82,-58.58,21.36,63.92,-2.8,-33.76,4.72,1.0
2.0,2.0,1.0,-8.19,-1.88,31.22,-3.96,5.43,-15.75,-54.8,-17.59,7.89,-5.51,88.57,-40.72,5.64,-67.83,-2.59,-4.99,70.64,90.39,4.05,-145.09,4.33,-63.58,-9.57,22.55,136.73,5.65,1.0
1.0,1.0,2.0,37.23,1.82,-78.15,2.34,-8.13,-35.96,-26.44,4.64,1.78,-35.02,89.7,45.96,-13.28,-73.16,-265.92,59.12,56.52,-72.36,-0.94,-5.24,-32.18,-10.98,-24.53,37.65,-65.14,2.54,1.0
2.0,1.0,1.0,-81.72,0.43,-14.17,3.29,26.2,15.57,33.06,39.5,2.99,-69.02,77.35,51.91,-11.61,5.59,-125.59,24.62,-213.81,-16.08,1.49,-99.47,17.17,68.63,-16.27,49.8,50.25,6.03,0.0
1.0,2.0,1.0,-149.7,8.63,-82.04,-15.4,4.75,100.58,-54.42,73.26,-6.91,-17.59,169.39,37.24,-4.89,-184.52,134.9,125.26,876.79,-187.49,0.49,249.58,37.7,-27.69,17.56,-15.75,96.2,1.29,1.0
2.0,3.0,0.0,229.03,3.32,3.5,-4.46,-27.33,-42.81,-77.97,-17.38,4.34,37.59,241.93,-35.75,0.77,-111.06,37.09,6.17,235.34,-25.6,3.92,-168.38,-22.46,37.43,149.28,-17.96,30.75,-0.72,0.0
1.0,2.0,2.0,87.08,2.5,44.94,7.82,-4.92,2.6,54.0,29.03,-1.63,7.98,-184.83,-64.47,-28.61,160.04,-245.11,75.13,-570.08,355.29,0.61,-37.4,-68.19,-11.01,3.85,52.4,13.07,-3.3,0.0
2.0,2.0,2.0,-30.83,-0.72,-9.49,-9.35,-0.52,15.74,31.39,-11.73,-0.31,73.41,393.28,9.38,-45.89,-132.56,-72.06,-36.77,437.31,-66.61,-1.14,1.15,-1.62,102.75,-0.88,-19.27,66.25,11.76,1.0
2.0,3.0,1.0,101.89,6.86,20.18,-3.64,2.25,-74.72,-61.19,-110.4,-3.12,-48.98,-41.85,-134.13,21.24,15.67,247.65,-34.43,19.8,3.95,-4.01,-32.71,59.49,-48.93,-26.87,17.09,-19.99,-8.41,0.0
2.0,0.0,2.0,-56.83,3.98,1.81,0.43,35.69,93.09,40.71,115.25,5.81,52.33,111.42,-70.72,-12.39,-68.08,-216.45,86.65,97.41,-64.61,-2.75,-30.3,-32.93,-46.16,-21.27,25.63,132.87,-11.95,1.0
2.0,2.0,1.0,45.48,4.79,87.18,-4.98,11.45,-99.49,-17.35,88.5,-3.16,103.51,174.83,-49.34,5.49,-103.15,-79.58,-104.24,271.41,-106.15,1.35,-134.7,-20.28,88.9,63.0,-8.34,16.84,2.47,0.0
1.0,2.0,1.0,66.7,3.82,-12.92,-2.53,-4.01,39.07,46.86,63.04,21.11,-44.58,225.2,-26.54,-17.94,-95.72,-153.2,-46.61,274.66,-320.08,-1.17,50.75,35.8,-113.68,-84.73,2.61,-129.72,-4.17,0.0
1.0,1.0,2.0,-34.58,-8.15,43.47,-0.76,15.97,-76.62,48.92,-22.11,0.23,-85.1,-20.74,57.25,-9.55,71.04,-27.99,106.29,-208.41,115.91,-0.05,-85.42,11.21,-48.75,-20.59,31.95,51.52,3.81,1.0
1.0,3.0,1.0,-22.8,-3.43,-4.7,-4.08,-4.06,98.44,-61.01,-128.02,1.89,-7.46,160.75,68.75,2.87,-93.19,-62.04,-76.52,234.63,-212.63,0.22,-52.61,35.67,20.53,-98.18,-54.52,43.51,-2.53,0.0
2.0,3.0,1.0,87.29,-1.94,50.76,0.86,8.21,8.45,65.81,31.66,5.43,-22.17,8.19,-54.73,-22.79,34.07,-129.27,14.53,-182.55,131.64,-2.47,-19.55,0.42,100.47,-9.75,-31.97,0.69,-8.43,1.0
1.0,2.0,1.0,-40.69,-8.88,11.62,-3.75,-4.2,71.43,70.75,183.22,-3.29,20.0,-304.82,-48.52,26.57,88.75,25.67,-44.2,-13.49,28.84,3.78,89.47,34.05,-8.02,-31.2,-25.36,22.18,5.93,0.0
2.0,0.0,1.0,-25.2,-5.0,-4.68,-5.02,-16.09,8.45,-144.86,8.95,4.6,7.22,18.38,18.94,-12.69,108.96,-15.11,4.44,-125.3,-14.72,-0.21,-96.59,35.18,-51.97,-51.98,-43.04,73.69,2.42,1.0
2.0,2.0,1.0,8.91,-1.33,-4.5,-8.15,7.48,33.81,66.01,44.7,-10.74,-67.81,94.71,-48.6,-0.32,-84.49,232.08,51.61,379.64,43.7,-0.43,84.86,24.01,-11.23,43.04,-45.35,45.5,4.19,1.0
