cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,target
2.0,1.0,-118.18,104.16,58.35,-116.66,42.87,-242.11,26.53,-12.1,6.73,-2.55,-12.33,-56.38,-82.51,-2.02,-691.87,115.67,-305.98,-327.52,2.0
1.0,2.0,39.93,-186.64,-42.13,-12.87,-4.34,-56.19,-8.54,-7.96,16.79,-7.79,6.54,-2.73,9.39,0.52,-64.44,-29.93,-75.08,183.76,2.0
1.0,0.0,35.52,-43.66,205.22,-28.79,10.25,-164.95,-38.46,10.52,-32.43,5.42,10.34,-116.7,4.35,3.48,-9.18,-157.33,-127.7,-86.74,0.0
1.0,1.0,-12.41,-133.12,7.06,-1.13,-24.0,-55.45,-17.8,-11.87,-30.98,10.35,-13.14,-85.24,188.21,-0.69,-49.65,-64.08,-29.96,71.55,1.0
1.0,2.0,195.36,6.67,-87.94,-75.95,38.1,247.58,-155.17,-11.99,-0.4,-4.72,-2.44,175.74,-52.5,0.68,355.74,-266.67,-121.3,-38.44,2.0
1.0,1.0,-133.83,74.47,-16.35,-241.15,-4.49,78.7,37.91,10.48,-29.73,-2.3,9.95,-45.22,223.37,-1.43,286.14,-160.6,-139.41,255.42,1.0
1.0,1.0,-112.54,-137.93,-47.71,-15.74,-7.12,73.06,44.73,0.24,-23.39,10.17,-14.4,-93.53,7.03,4.09,-242.63,113.16,-141.03,97.22,1.0
1.0,1.0,15.24,-101.86,-30.29,-84.98,-3.53,170.16,-45.51,12.23,-16.02,-11.7,7.41,108.58,5.34,0.38,344.26,5.4,96.57,40.97,1.0
2.0,1.0,-116.63,-86.74,-35.3,-55.4,-13.37,-22.32,25.2,-10.69,6.53,-5.21,-12.14,-24.37,-65.85,1.35,51.61,-13.98,5.76,111.53,1.0
2.0,1.0,1.93,-139.36,-31.82,-291.8,-12.09,-78.28,-41.55,-28.71,-24.01,-5.53,18.16,145.86,-103.38,1.83,56.08,-319.45,-189.8,-167.33,2.0
1.0,2.0,-56.1,-101.31,-62.41,102.95,-17.63,-134.52,35.96,0.52,-18.88,10.53,-2.54,82.48,-68.5,4.44,-567.04,-4.71,-440.41,199.87,0.0
1.0,1.0,-17.54,-19.22,119.23,186.94,8.75,-196.11,13.43,17.34,11.08,9.29,3.78,145.67,-110.07,-1.32,219.24,-272.69,155.38,18.21,2.0
1.0,1.0,-2.67,-218.2,-38.47,60.0,-17.88,-29.55,-7.22,1.48,-10.87,3.97,17.96,195.39,63.99,-0.91,81.68,-60.19,-21.93,114.1,2.0
1.0,0.0,159.67,-44.71,8.29,-63.51,-14.86,156.58,-8.31,-25.68,1.42,2.73,33.32,-61.25,-69.51,-1.9,263.04,39.97,-111.76,-34.63,0.0
1.0,1.0,7.48,123.05,-64.65,-102.23,16.81,-45.92,48.03,17.97,-19.19,1.87,39.61,161.26,52.59,1.94,-89.18,33.74,-97.64,97.65,0.0
1.0,1.0,-120.17,58.44,11.5,-166.61,5.68,34.11,-8.85,-40.9,1.21,-7.61,-15.5,-227.2,29.1,-0.5,358.91,-284.54,-267.84,265.22,1.0
1.0,1.0,-20.95,78.89,41.86,132.9,-28.71,149.61,-60.84,38.47,-17.97,1.06,-5.15,75.52,-105.17,-1.69,75.29,16.28,-9.68,15.73,1.0
1.0,1.0,84.75,35.26,-61.07,29.36,-27.5,188.54,111.5,4.92,-3.65,14.44,-9.9,137.71,24.59,1.56,164.49,-120.45,-37.96,-31.17,2.0
1.0,1.0,179.97,68.57,119.46,-16.47,-8.99,-19.18,-86.39,-12.06,3.66,-2.14,23.19,-164.62,-86.16,0.81,-7.26,-130.23,-124.81,-168.2,0.0
1.0,1.0,-1.98,50.83,-16.79,-168.77,-6.62,-3.72,-4.8,5.7,12.59,-1.46,20.23,-99.2,-56.56,1.37,6.4,-86.57,-213.0,261.45,1.0
1.0,1.0,-161.33,-182.19,101.27,133.81,26.96,-52.54,-43.84,-15.68,16.51,-2.29,-2.19,-125.13,-35.36,0.7,87.66,-70.95,-40.11,44.4,0.0
2.0,0.0,39.35,-303.31,171.94,-6.14,-3.86,57.66,13.92,-4.7,21.05,-1.35,-5.71,-157.07,-9.93,-4.57,9.99,-103.86,-286.9,-101.8,0.0
1.0,1.0,18.62,90.71,9.67,-52.72,9.43,86.13,61.26,-9.61,-0.01,-2.39,-14.64,149.78,-171.01,2.12,74.92,-79.4,-70.48,-331.36,2.0
1.0,2.0,50.57,-152.96,39.03,230.67,2.74,157.34,-11.88,33.87,9.78,-6.97,22.63,-360.27,61.19,1.03,-868.19,113.83,-294.02,7.7,1.0
2.0,2.0,51.04,-198.49,-75.51,4.38,25.07,268.83,22.12,-20.65,-6.3,10.85,-8.0,135.89,-84.2,2.12,453.24,-260.39,-38.91,10.84,2.0
1.0,2.0,-85.75,-145.89,38.15,178.25,-26.26,103.99,31.33,12.15,30.84,-1.44,4.72,-85.77,114.43,-5.21,-33.64,-241.41,-54.72,66.45,2.0
0.0,1.0,-8.87,15.08,5.68,4.45,10.67,-3.61,14.46,29.36,-15.59,-2.34,-12.77,210.89,-59.56,2.0,355.47,-211.98,75.51,182.85,2.0
1.0,1.0,-70.68,-191.83,56.82,45.83,25.01,75.71,18.66,9.63,-0.3,6.2,3.01,-164.3,-20.23,2.16,-46.4,23.9,84.91,-22.11,1.0
1.0,1.0,90.11,-30.79,47.89,-137.73,14.36,65.16,88.66,-1.31,3.76,-2.17,-14.73,-155.52,17.28,-2.98,246.92,-154.45,-78.38,139.45,1.0
1.0,2.0,-22.33,-106.75,29.81,328.59,1.29,-184.69,-18.1,3.78,-10.84,-1.48,2.45,61.46,-113.79,-0.75,-395.13,-146.92,-269.71,178.3,0.0
1.0,1.0,-62.15,21.64,119.45,143.96,-19.52,99.85,17.88,41.93,17.18,6.42,8.47,52.38,27.87,4.05,220.58,-383.16,-29.29,16.16,1.0
1.0,1.0,-14.3,-186.62,-41.35,90.09,-8.78,-41.01,72.87,-19.75,15.13,2.71,-19.89,21.95,-113.24,-3.13,-68.1,63.65,-77.07,120.86,1.0
1.0,1.0,-143.82,-87.76,56.76,140.12,-1.65,-53.84,-48.16,14.94,-7.48,-2.02,-22.8,178.85,-67.32,-1.36,144.13,-126.88,-16.43,43.59,2.0
1.0,1.0,-2.64,13.82,31.17,-153.53,2.94,222.42,42.3,-54.13,9.42,-3.78,13.17,-223.25,-49.17,1.01,1035.5,-419.28,42.86,215.58,1.0
1.0,1.0,34.29,-29.91,-50.85,172.08,-3.61,-5.63,49.55,0.39,-28.05,4.99,-11.36,210.58,-2.41,0.18,241.37,-73.66,-55.36,272.16,0.0
1.0,2.0,-37.37,-54.88,-53.06,-59.0,13.98,68.58,50.29,-1.84,19.72,3.5,-10.81,77.32,93.09,2.22,-55.15,-81.41,-107.42,-36.95,2.0
1.0,1.0,-24.93,-11.46,119.46,84.0,5.04,8.76,-25.72,-9.15,-2.8,3.84,9.05,-86.35,90.56,0.56,-73.16,-293.32,-180.91,-232.83,0.0
1.0,1.0,-72.21,130.94,-41.38,-23.12,35.35,22.62,-46.75,60.75,-0.0,-4.13,16.79,365.22,-20.46,-0.32,-378.76,17.52,-146.82,-159.31,0.0
1.0,1.0,-65.18,-34.24,33.24,63.5,-3.91,28.23,106.93,22.71,14.88,-0.11,2.67,-37.88,138.31,2.26,-95.1,-89.22,-24.42,46.89,1.0
1.0,1.0,-56.6,-91.44,26.34,-366.11,-9.32,-92.08,-34.71,-51.54,8.96,-12.94,17.36,129.51,-242.24,1.48,158.6,-117.6,-36.34,-520.91,2.0
1.0,1.0,24.87,-81.43,10.44,193.94,-7.38,-77.03,6.85,-7.88,33.67,-0.04,-22.51,119.48,73.16,-0.01,105.62,-39.51,177.46,-44.01,1.0
1.0,1.0,43.76,-251.62,-23.32,89.4,13.69,52.07,-1.66,-20.31,8.2,-5.93,-9.51,66.21,22.1,-0.8,152.33,-52.56,-6.25,32.59,2.0
1.0,1.0,101.43,-12.9,-35.54,-136.19,-7.37,21.85,31.91,-20.22,6.71,7.05,13.07,81.24,20.25,-4.4,-53.93,-230.57,-284.68,-102.61,2.0
0.0,1.0,2.73,-149.9,27.99,69.41,-14.31,43.01,-61.36,-51.94,-13.63,7.62,1.43,-75.17,70.68,-1.72,439.98,-99.75,-2.52,36.67,0.0
1.0,1.0,199.4,-128.58,-9.61,5.3,10.98,25.14,-31.89,-19.5,4.49,16.63,-8.96,35.46,22.69,0.32,84.18,64.51,-75.73,0.01,1.0
1.0,1.0,31.72,-278.49,-104.04,-69.32,5.68,174.63,-2.95,22.31,13.42,-3.58,2.99,228.89,-1.9,0.45,31.8,3.24,-172.14,178.39,2.0
1.0,1.0,115.32,217.0,174.66,96.77,-48.04,-204.75,89.37,42.46,9.61,-5.89,-14.47,113.02,-30.43,-1.81,297.94,-370.6,156.81,25.85,2.0
0.0,2.0,-187.91,156.67,-23.72,166.66,-8.65,31.28,-26.01,-90.95,-7.59,-3.11,16.7,-246.87,-90.09,1.0,518.33,-301.85,93.55,32.89,0.0
0.0,1.0,6.84,-46.4,32.14,-110.3,34.28,12.77,-73.97,-49.17,20.51,-11.94,12.66,-182.37,-34.12,-1.66,284.19,-166.44,-202.78,84.8,1.0
1.0,1.0,-120.76,158.42,135.71,-39.79,-18.28,-26.48,18.98,-5.17,24.1,5.02,-1.14,-153.38,-98.32,2.63,79.44,-263.13,-99.26,-172.57,0.0
1.0,1.0,-129.73,192.05,21.45,-68.98,32.03,-189.98,-5.92,36.69,-4.61,-0.67,15.13,105.34,28.62,-0.9,-447.86,-21.62,-65.41,-116.39,0.0
1.0,1.0,52.84,-269.22,10.53,98.79,11.95,227.25,-58.84,-23.77,23.31,0.28,7.03,-3.14,64.91,-0.51,76.35,-116.31,-44.37,-276.09,0.0
1.0,1.0,27.77,-75.08,-44.84,-33.5,22.18,136.99,16.15,-11.86,7.86,2.61,-7.6,20.26,29.25,1.93,340.1,-51.91,20.79,121.23,1.0
0.0,2.0,-0.6,-118.27,-48.03,55.84,-4.59,21.75,-59.37,19.97,-27.55,4.82,31.83,127.65,-105.35,2.08,-283.9,40.44,-181.37,74.1,2.0
2.0,2.0,-74.84,-235.49,15.38,108.25,11.07,104.28,59.2,3.38,1.98,10.95,-3.58,-205.35,129.99,-3.11,-366.85,-80.18,-184.0,21.99,1.0
1.0,2.0,26.65,-0.02,-131.87,-22.2,-28.03,327.68,23.52,-3.93,9.84,-2.33,11.11,58.67,7.21,2.76,146.52,-96.08,-198.99,114.0,2.0
1.0,1.0,166.51,-171.74,-38.65,32.63,-18.94,343.15,2.34,-34.64,-7.95,8.68,-7.94,-58.59,50.55,-3.44,150.28,-79.32,-23.51,-316.51,2.0
1.0,1.0,13.04,-69.79,-10.23,-17.72,-11.15,-67.01,-0.09,13.2,-13.28,-3.02,19.86,21.28,56.67,1.35,73.79,-83.42,-45.48,290.3,2.0
1.0,1.0,38.74,-65.16,65.55,-171.12,12.06,52.45,-70.57,7.04,6.67,2.19,-11.42,-239.99,94.46,2.3,-140.68,-99.53,-315.88,109.8,1.0
1.0,2.0,70.56,80.3,11.38,-60.99,-4.26,-255.14,41.55,37.13,-23.57,-2.41,26.01,61.93,-46.94,0.73,-779.21,49.0,-161.11,-120.25,0.0
1.0,1.0,-128.52,33.78,94.87,137.89,-30.72,-100.78,69.47,-8.27,-7.65,4.93,-4.17,-107.11,-56.6,2.21,66.09,-143.23,27.14,10.51,0.0
2.0,2.0,36.63,-58.77,-106.35,-199.79,-8.5,189.21,7.25,-22.24,15.58,-3.77,9.23,125.55,-13.69,-1.21,286.93,-164.14,-81.26,-58.39,2.0
1.0,2.0,-73.99,-189.12,46.23,160.4,-2.51,30.97,-34.62,6.07,-2.79,1.53,9.24,-126.48,-44.0,-1.58,-123.23,-162.43,-69.37,88.38,1.0
1.0,1.0,-52.35,-38.19,-20.22,-9.79,16.25,-161.4,-40.38,-2.14,-1.99,12.96,24.15,50.68,9.73,-1.14,-246.79,-87.4,-260.79,175.82,0.0
1.0,1.0,57.71,-213.79,1.4,-57.02,-3.17,2.87,20.38,-5.43,-5.64,-10.8,8.84,-98.96,-14.96,-0.26,219.19,-277.2,-158.33,378.56,1.0
2.0,1.0,7.12,-81.07,51.09,140.7,-8.92,2.01,-29.17,-23.14,-14.66,5.22,5.2,-136.29,9.85,-0.87,57.27,22.78,-208.17,173.78,0.0
1.0,1.0,60.3,-121.27,21.91,119.06,-10.51,-18.93,24.53,7.23,21.77,-7.16,-25.15,53.35,13.68,1.49,-79.04,-101.68,-95.52,49.95,2.0
1.0,2.0,-34.44,-124.8,-56.07,-104.02,21.75,-16.24,-69.48,8.56,29.93,-6.7,-8.13,32.87,-143.68,1.24,132.39,-68.77,31.11,264.03,2.0
1.0,1.0,38.45,-77.12,18.5,-64.0,11.76,60.54,17.44,0.95,28.52,-0.53,-12.66,-111.66,55.99,1.2,57.65,-70.58,-97.9,110.77,1.0
1.0,1.0,-8.8,28.43,56.02,126.9,-3.58,63.44,3.44,25.13,-37.79,8.5,20.83,63.86,-199.41,1.88,133.08,-143.28,92.21,-43.89,1.0
1.0,2.0,53.25,-30.76,-79.69,-0.34,-4.52,79.51,-26.98,15.89,1.22,-0.38,-5.5,29.58,30.72,1.19,29.15,12.2,12.53,232.21,1.0
1.0,2.0,-117.36,-137.75,-67.89,46.76,15.01,143.2,144.56,-29.33,-19.93,-0.02,-22.75,-126.53,-1.08,-2.72,-187.93,38.95,-283.06,72.51,2.0
1.0,1.0,-52.94,-29.87,132.85,186.9,-6.54,-283.55,82.2,27.78,10.34,-7.29,-1.88,143.22,26.3,0.46,-362.66,-194.11,-118.93,-110.96,2.0
1.0,2.0,-53.61,14.82,-28.99,92.83,-30.12,-125.84,57.16,23.69,16.3,9.68,-7.93,161.13,-114.99,1.69,-526.78,-28.88,-278.12,31.97,0.0
1.0,1.0,25.57,-58.9,70.63,203.99,-35.43,-20.69,-42.97,-3.71,-12.67,3.44,9.17,-15.77,29.12,-0.16,-35.62,-226.98,12.58,-126.26,0.0
0.0,1.0,104.52,30.64,127.91,139.85,4.23,-24.32,13.81,15.95,16.83,-15.07,3.66,-87.94,-32.02,4.74,-290.55,-296.86,33.03,-379.24,0.0
1.0,1.0,-24.57,-46.12,2.36,147.92,1.1,130.95,-38.96,2.9,-2.11,-5.94,4.15,27.28,-19.04,2.79,-45.57,-65.85,22.4,-158.91,0.0
1.0,0.0,73.7,-91.76,82.26,-129.89,8.68,13.22,42.73,-19.55,-2.22,-1.4,14.33,-150.67,-79.67,4.18,172.14,-96.3,-146.13,-9.84,1.0
1.0,2.0,234.62,-14.12,5.26,99.7,18.67,-295.36,14.97,8.84,18.69,3.84,-8.17,65.85,-78.19,0.34,-324.87,-67.31,-142.85,235.95,0.0
1.0,1.0,143.14,-11.72,-47.22,-39.31,-1.51,184.63,63.95,-9.97,21.34,-3.55,18.09,-44.77,-55.65,-1.95,450.16,-169.27,-33.3,256.8,1.0
1.0,1.0,-191.94,-180.45,-25.19,11.9,-24.83,102.48,5.24,-38.48,29.73,-7.81,-9.12,-66.63,-66.37,-3.2,-52.95,-17.08,-207.53,-89.7,1.0
1.0,2.0,-36.67,23.4,96.51,100.28,7.69,-334.81,98.44,71.26,-4.25,6.96,-8.3,57.07,-70.69,-2.36,-979.12,-32.84,-50.53,-173.4,0.0
1.0,1.0,-71.85,97.09,-14.84,35.5,-10.9,63.67,91.92,19.98,-15.32,-10.02,-0.97,170.56,126.57,-1.26,128.1,-135.46,-118.21,90.47,0.0
0.0,1.0,3.53,-225.38,45.02,-83.93,-29.11,97.11,28.05,35.26,6.06,-3.6,-16.46,-97.59,-165.1,-0.56,-374.5,125.66,-98.09,-100.54,1.0
1.0,1.0,-124.07,-43.67,68.24,111.18,10.9,9.27,-15.09,-4.54,17.7,-10.85,-3.84,-41.28,51.65,1.53,-21.49,-114.85,-127.45,-47.19,0.0
1.0,1.0,127.29,-50.48,-48.31,-21.51,4.75,101.29,35.76,-8.31,19.26,-5.25,-15.54,83.41,-122.73,1.35,243.7,-1.09,-78.86,133.88,1.0
1.0,1.0,-114.78,-47.43,18.47,53.85,24.75,106.03,60.97,27.93,17.6,7.17,-15.38,-87.56,-3.21,3.62,-158.05,-132.02,-283.35,229.87,1.0
1.0,1.0,-148.54,30.99,-41.58,-25.74,27.34,156.04,26.82,35.13,-7.75,-6.09,22.05,120.12,63.28,2.82,281.78,-96.91,-43.79,284.17,1.0
1.0,2.0,-19.12,92.69,-72.78,67.74,18.52,-53.46,5.98,39.64,-8.04,16.45,1.97,396.31,5.19,-1.05,-367.93,-59.7,-340.11,57.88,0.0
1.0,1.0,27.11,58.94,-22.43,-75.4,-11.91,117.86,-15.65,-55.65,-28.9,-8.64,-2.91,-203.62,0.92,-3.57,634.21,-359.6,-179.84,333.04,1.0
2.0,2.0,-12.45,-62.08,-42.54,-17.11,-5.09,-89.21,3.38,-7.39,32.39,-5.31,9.06,-153.66,-30.9,-0.12,-630.36,165.32,-281.91,58.72,2.0
1.0,1.0,88.63,29.85,-9.71,80.58,30.05,84.85,57.87,-7.05,16.97,1.49,-0.52,-27.64,116.88,0.53,-230.33,99.22,-158.72,-126.44,2.0
1.0,1.0,17.82,-92.83,-18.51,-66.67,-7.21,162.36,26.26,-0.89,8.29,5.4,8.27,154.65,2.14,-1.9,786.1,-302.04,256.97,91.16,1.0
1.0,2.0,20.75,169.07,-11.76,-9.05,29.48,-242.86,16.0,37.6,25.82,-6.03,-14.63,169.64,82.31,-1.58,-717.83,50.74,-156.25,-136.19,0.0
1.0,2.0,149.96,-69.89,-77.68,121.34,-8.04,193.41,-21.0,18.45,11.24,-0.66,-14.33,33.91,-119.27,-1.36,-53.24,69.57,7.11,114.0,2.0
1.0,2.0,43.06,-119.39,-41.05,116.0,-16.69,-52.56,-11.48,1.91,7.01,7.19,-0.2,-64.62,43.57,-0.56,-554.5,71.08,-257.87,100.19,2.0
1.0,1.0,26.58,63.72,49.78,167.02,0.87,143.82,-46.18,55.43,15.96,-1.55,-9.24,65.0,19.06,1.4,61.7,-149.06,-79.05,179.58,1.0
0.0,1.0,19.4,-115.21,-38.71,-185.78,0.63,224.48,-55.22,-50.95,-3.09,1.19,5.21,212.0,139.81,-3.09,671.88,-273.71,28.55,-344.49,2.0
1.0,1.0,81.56,68.08,26.83,64.69,5.75,69.48,-24.09,37.3,4.18,-4.08,14.05,176.28,-63.82,0.49,364.45,-161.07,38.06,193.33,1.0
1.0,1.0,77.21,9.19,14.88,96.74,-10.59,121.37,-30.62,33.36,-32.46,-1.4,-8.94,28.22,37.76,1.36,24.01,-213.37,-81.62,119.16,1.0
1.0,1.0,-35.67,-193.41,240.65,200.0,2.21,-168.59,-111.69,60.15,25.12,4.01,-9.83,-54.54,-18.3,0.09,-494.1,-245.84,-14.11,-256.36,0.0
1.0,1.0,-187.12,-27.87,26.19,117.09,-16.09,114.32,11.02,13.58,8.07,1.72,-11.16,-0.91,-2.83,0.75,1.53,35.67,72.99,-97.97,1.0
1.0,2.0,-17.28,-27.24,-69.21,57.19,23.09,-196.23,-50.55,1.45,-33.02,18.16,-0.29,129.88,-93.4,3.7,-780.87,3.7,-481.27,44.1,0.0
1.0,2.0,58.12,-39.01,67.48,84.95,13.37,-246.67,49.56,36.03,7.38,0.56,-3.37,33.84,-83.58,-1.88,-173.05,-295.83,151.45,88.78,2.0
1.0,1.0,173.07,-14.09,20.5,142.57,6.85,194.6,9.73,24.55,3.65,2.25,-22.5,-95.01,-69.0,2.05,-196.82,-42.35,-5.41,-114.58,1.0
1.0,1.0,90.86,-132.67,149.71,103.65,-26.4,27.07,-52.39,44.21,30.18,0.84,31.55,97.83,4.55,0.09,-308.02,-398.01,41.79,-528.42,0.0
1.0,1.0,-145.1,354.02,33.49,95.58,28.44,-107.96,-31.06,30.69,24.2,-5.49,-10.26,244.51,-171.82,2.11,516.75,-170.85,253.53,171.25,0.0
1.0,1.0,32.11,-41.54,-17.27,-159.88,-14.39,45.22,-3.22,-26.32,5.14,-2.07,4.16,127.74,78.16,-1.4,183.89,-87.66,6.64,-289.17,2.0
1.0,1.0,119.91,76.49,-8.03,68.65,28.62,-31.69,58.85,11.05,-8.74,1.34,-39.16,-0.67,-160.41,-3.02,-211.74,-42.45,-146.23,85.63,0.0
1.0,2.0,-139.8,-55.37,-9.54,99.78,15.5,-50.11,92.32,-5.23,33.81,3.12,-7.78,-19.8,-9.06,-1.46,-88.11,-61.46,98.02,-18.72,0.0
1.0,1.0,75.84,-8.14,-60.41,-40.28,-14.8,159.5,-16.92,-45.96,27.4,-8.03,-10.26,14.65,115.64,-1.15,681.72,-189.88,-34.41,197.63,1.0
1.0,1.0,90.53,96.26,111.53,14.06,9.64,-252.12,-1.1,61.02,-11.4,-7.16,0.26,53.94,-57.52,1.35,-314.88,-268.28,-164.53,186.6,2.0
1.0,1.0,6.65,-145.3,-35.22,-73.5,0.91,207.76,74.4,-51.05,8.42,-3.58,-11.96,101.56,13.22,-0.08,462.85,-208.56,-68.26,-228.38,2.0
1.0,1.0,184.12,204.29,-4.15,-71.73,-1.32,-82.12,27.17,11.37,-3.45,1.09,0.1,47.14,93.1,2.85,98.37,-83.96,-33.45,148.06,0.0
2.0,2.0,35.7,-89.78,23.37,221.78,-18.85,-129.74,42.28,12.55,-1.86,5.22,0.95,13.83,166.88,4.08,-505.13,-1.85,-171.9,21.33,1.0
1.0,1.0,-33.68,-83.73,10.8,-60.63,0.81,122.28,74.22,-41.99,-15.85,-6.81,8.71,-115.67,-15.44,0.52,397.62,-146.84,-166.74,94.34,1.0
1.0,1.0,-162.54,-20.59,27.99,111.8,4.92,-109.96,-20.71,5.51,9.95,-0.5,-26.1,25.68,11.16,3.03,24.76,-76.47,33.46,129.71,2.0
1.0,1.0,190.63,1.48,-48.0,-168.62,10.69,133.85,-30.26,-37.21,-8.34,-10.12,14.4,-53.43,47.88,1.52,586.4,-218.02,-46.06,179.68,1.0
1.0,1.0,64.52,94.27,65.3,72.99,-16.58,-136.98,-38.8,-37.68,10.63,-1.21,7.04,-32.23,41.83,-3.55,405.48,-234.43,124.08,-6.62,0.0
1.0,1.0,70.93,2.72,135.87,185.15,15.33,-113.91,17.66,27.47,9.61,-5.72,6.81,-54.76,-80.44,-1.17,-223.92,-123.14,-25.25,-64.24,0.0
1.0,0.0,-45.97,108.22,167.79,-1.19,-9.75,-155.22,-66.77,-37.68,-3.51,11.28,-11.68,-247.36,-57.81,-1.72,130.76,-271.44,-241.53,-26.13,0.0
1.0,1.0,87.35,-156.44,37.39,-42.39,-12.09,22.69,69.05,-37.26,-14.41,5.11,-5.42,22.93,49.57,-3.63,78.1,23.5,1.6,-343.09,2.0
1.0,1.0,-68.94,4.76,16.05,118.39,-6.96,52.99,42.45,37.2,-23.45,7.22,-10.04,15.27,56.32,-0.21,-81.92,-113.58,-84.9,186.88,1.0
1.0,1.0,198.92,38.77,-13.62,-288.34,0.06,139.45,-2.68,-30.59,20.16,1.85,-13.89,-95.04,18.31,-1.68,660.94,-277.48,-81.46,176.84,1.0
1.0,2.0,-40.76,-98.16,-26.62,-6.22,-0.19,-75.32,27.28,37.2,1.09,-9.49,-12.13,56.51,-76.22,0.68,-258.53,-183.81,42.34,108.64,2.0
1.0,1.0,-148.04,-269.52,122.27,176.23,-2.91,7.17,20.65,2.53,36.36,-5.79,8.5,-112.6,119.28,1.9,-157.4,-101.31,-104.96,-96.4,0.0
1.0,1.0,-31.26,-75.53,69.35,-102.61,32.53,-3.69,49.68,-10.84,22.66,-0.7,-6.73,-216.28,2.77,-1.69,-53.14,-87.22,-243.26,78.06,1.0
1.0,1.0,49.33,-16.97,-61.22,-101.91,25.43,6.49,-26.48,-10.84,8.07,10.61,-3.55,-72.56,-98.53,3.7,-388.49,100.5,-246.24,-18.2,2.0
1.0,1.0,-166.26,-292.29,53.59,167.91,36.8,106.54,-31.84,-25.6,-8.89,3.91,10.72,-54.51,-211.33,-0.74,18.15,-70.86,-128.06,-122.25,0.0
1.0,2.0,54.74,-195.21,-6.04,34.09,4.62,-19.66,-106.13,-3.43,-2.33,1.73,17.41,-104.23,-66.06,-0.89,-93.35,-50.22,-50.7,165.3,1.0
1.0,1.0,-70.66,-64.4,21.46,165.37,-5.33,-11.99,-112.23,8.15,20.02,3.44,-11.99,129.2,-132.25,-0.94,-5.91,-83.1,-34.94,-9.14,2.0
1.0,1.0,126.75,-26.13,21.35,96.18,-0.3,-97.45,131.77,22.78,50.37,-4.05,21.52,58.76,-62.33,2.77,-340.78,-57.65,-170.93,53.82,2.0
1.0,1.0,-94.96,-11.61,-67.16,-106.32,4.67,65.86,-23.28,9.65,-14.34,-10.57,16.28,62.56,-9.6,-1.42,-335.55,38.02,-307.36,-1.23,0.0
1.0,2.0,74.5,-147.36,-99.45,-51.85,26.31,40.51,-46.45,46.08,-6.17,-1.83,-13.76,245.37,35.59,-0.37,-568.08,26.37,-236.88,-17.47,2.0
2.0,1.0,-31.67,44.85,60.6,148.84,26.84,-5.45,55.9,20.55,10.16,-4.81,-20.5,14.24,40.73,5.4,-117.07,-141.76,157.03,-214.65,0.0
1.0,1.0,-27.98,-116.72,87.46,231.73,-13.67,68.28,-112.81,12.37,18.33,20.27,-7.59,-128.07,-126.49,0.5,-94.44,-196.89,-74.12,15.51,1.0
1.0,1.0,-156.53,-39.41,-34.64,64.82,7.96,-16.27,-6.65,11.84,-2.78,-11.37,13.29,156.65,43.67,-2.26,-86.47,41.46,-119.8,102.57,2.0
1.0,1.0,146.71,-0.99,-0.55,142.47,-13.21,70.59,6.39,-30.43,-4.28,2.05,20.22,-127.33,-99.54,-3.97,-54.21,22.34,-131.91,-20.79,0.0
1.0,2.0,43.17,-137.71,-109.01,-46.36,7.35,124.27,102.54,-19.75,13.52,-15.92,-18.31,-98.74,-102.16,-3.13,-192.04,107.93,-165.85,109.39,2.0
1.0,2.0,-110.54,5.31,-98.56,-75.41,16.0,133.66,-18.56,20.47,-7.14,-8.15,2.22,131.48,-101.3,1.18,-23.37,-115.86,-90.54,90.38,2.0
1.0,1.0,-34.06,-195.21,7.04,111.5,18.16,168.63,33.84,-49.79,-36.35,16.6,-10.42,-133.18,-95.6,1.77,472.24,-121.37,69.93,18.85,1.0
1.0,1.0,-24.67,-43.06,-18.12,-100.64,-5.34,95.71,13.31,-45.13,-5.1,7.5,-12.7,-127.13,-89.45,-0.21,376.5,-189.54,-193.7,161.3,1.0
2.0,2.0,63.05,-30.8,71.11,203.24,18.38,-201.54,-15.19,38.5,-2.71,-0.36,5.42,118.64,128.34,1.34,-494.67,-158.23,-135.77,-25.34,2.0
1.0,2.0,52.43,-108.85,-33.14,150.17,-21.64,-53.92,-37.18,19.88,9.07,6.56,15.48,218.71,110.46,-6.5,-235.25,-94.59,-240.4,147.06,0.0
2.0,2.0,111.53,37.41,-19.1,48.13,-1.35,148.37,-13.89,61.32,-1.61,-14.65,-6.98,20.77,102.67,0.75,-164.98,-162.53,-345.36,413.03,1.0
1.0,1.0,-77.04,246.8,14.38,-70.56,-6.97,-77.98,-26.44,29.5,3.07,4.77,-8.49,55.03,-33.91,-3.09,-150.67,-38.2,20.66,-59.44,0.0
1.0,2.0,-11.56,-103.83,-29.69,-54.53,-9.33,-133.97,35.77,-9.35,-18.42,-0.33,-25.6,-124.68,-24.52,-0.83,-29.84,-43.63,3.22,297.27,2.0
1.0,2.0,12.2,103.65,-72.92,-57.5,9.87,-17.51,-39.35,18.42,5.64,-6.68,8.42,49.91,-65.14,-0.78,-286.01,130.32,12.31,-3.71,2.0
0.0,1.0,-180.14,141.23,175.6,180.39,15.18,-253.78,-72.96,60.62,6.06,3.04,11.64,226.39,-11.35,1.53,31.51,-352.6,78.88,-12.34,2.0
