cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,target
0.0,2.0,31.71,4.34,-2.19,90.38,-5.16,62.33,-18.78,56.71,12.34,-340.39,2.62,-40.77,-283.71,6.27,1.0
2.0,2.0,26.04,5.42,104.75,-164.69,1.65,69.97,-6.29,-11.54,9.49,-39.79,1.18,93.36,140.32,-42.96,0.0
2.0,0.0,-20.21,-78.89,-137.02,-8.85,10.18,-219.22,-19.63,-26.47,10.14,-76.52,2.58,-2.09,-298.39,-17.83,2.0
3.0,2.0,-29.82,-2.92,-113.58,-47.18,6.82,131.26,-23.37,11.9,-2.94,169.09,4.6,38.11,63.88,2.72,2.0
2.0,1.0,-9.15,74.24,-26.63,-13.07,4.98,96.8,3.08,71.56,6.1,-43.63,-6.87,25.92,-1.81,17.23,1.0
2.0,2.0,19.94,72.53,-0.55,47.46,7.69,143.64,23.43,-38.43,-17.1,-37.33,2.74,13.81,99.15,-21.25,0.0
2.0,1.0,-42.84,-2.18,-166.17,79.13,-6.2,-15.39,-36.63,46.49,-7.18,304.0,-12.86,71.11,371.39,38.58,2.0
2.0,2.0,-0.22,22.35,7.56,5.13,7.06,22.61,40.11,14.38,-5.12,-164.43,-11.44,-24.27,-212.33,-7.17,2.0
1.0,0.0,0.37,-46.19,-103.84,71.94,2.81,-158.37,-23.26,-12.2,13.32,-102.71,3.76,-23.39,-321.72,-17.36,1.0
2.0,1.0,-15.79,1.42,-155.75,7.54,9.96,124.45,-2.22,13.34,-8.1,-27.36,-6.39,31.89,53.71,9.23,2.0
2.0,1.0,5.14,103.77,-23.19,-80.16,2.21,7.4,25.42,-49.2,4.11,-406.15,-2.01,14.42,-237.13,0.51,2.0
2.0,1.0,6.01,-72.88,168.5,-53.69,-3.31,-5.54,-19.63,13.85,7.35,-71.36,0.57,28.72,-37.52,-4.94,0.0
3.0,2.0,-3.34,-18.37,94.11,-36.76,-0.17,143.87,4.43,-31.8,-7.51,275.4,-4.64,-0.12,153.67,-10.89,2.0
1.0,1.0,16.41,-78.25,-50.85,44.32,-4.48,97.93,-1.49,9.41,14.15,-234.29,0.92,-73.92,-432.0,-2.01,1.0
1.0,1.0,-15.23,-43.25,-137.13,203.67,8.72,-11.09,32.95,26.24,-5.55,19.12,-1.96,0.2,68.87,36.86,2.0
1.0,1.0,15.43,-38.61,71.68,-3.57,5.38,-119.5,11.83,10.08,-3.51,-46.53,-3.82,-1.47,114.08,-3.93,0.0
1.0,1.0,8.22,56.31,-71.06,70.07,2.05,-12.01,13.07,-11.21,3.5,-117.47,-6.84,-51.37,-275.53,-10.08,1.0
1.0,1.0,18.77,-11.92,150.25,23.48,-4.65,127.74,2.6,21.99,-6.79,-174.89,-2.82,-35.53,46.57,30.03,1.0
0.0,1.0,28.26,-14.58,-1.71,25.65,-5.27,7.02,17.24,-7.99,8.82,-232.11,4.22,12.85,-111.43,-13.23,1.0
2.0,1.0,10.58,20.81,22.12,136.39,3.48,82.8,-40.61,-24.25,-2.85,164.74,2.12,46.54,70.23,-28.36,0.0
2.0,2.0,12.24,29.09,6.72,39.06,6.3,145.01,12.36,3.4,-6.28,-143.79,6.65,-7.08,-97.1,-5.74,2.0
2.0,1.0,-17.62,32.17,-24.46,-22.55,-8.08,142.42,-19.8,7.04,3.22,-190.27,9.56,-29.1,-170.84,43.96,0.0
1.0,2.0,3.57,34.26,-6.57,-24.06,4.64,59.14,-30.02,44.66,-6.99,-121.84,13.34,-18.59,109.67,28.5,1.0
2.0,1.0,5.03,59.95,87.89,-98.62,-5.82,59.77,28.88,5.07,5.96,-53.85,3.48,14.97,26.78,3.71,0.0
1.0,1.0,14.34,-77.51,0.25,67.98,0.61,64.1,-1.12,30.31,-8.13,51.91,2.35,71.32,217.94,-19.75,0.0
2.0,2.0,0.17,49.2,-99.84,22.16,2.35,-21.72,-6.65,25.66,6.17,-214.24,-0.04,-48.48,-381.91,-8.2,1.0
2.0,1.0,-34.22,-37.41,-207.72,82.84,12.59,-46.62,-16.08,2.76,-4.23,178.63,5.45,15.7,16.76,7.11,2.0
1.0,1.0,30.13,-53.15,95.42,144.43,20.12,50.15,-11.44,101.86,-8.09,-49.25,4.98,-0.68,126.86,-2.55,1.0
1.0,2.0,7.16,-73.19,-46.36,82.64,6.21,-28.35,26.12,29.88,-2.21,-170.59,-6.7,-12.01,-137.79,-1.37,1.0
1.0,2.0,-8.95,16.59,-119.87,4.21,-14.17,-242.62,-2.02,9.17,8.06,-96.21,-0.99,-21.28,-197.1,-3.49,1.0
1.0,1.0,23.43,36.99,200.27,64.98,1.17,36.86,14.07,24.45,-4.55,-11.63,4.62,-11.69,183.31,17.44,1.0
1.0,1.0,-1.27,21.08,-111.48,10.27,1.96,-91.38,-11.22,33.37,8.72,-98.0,9.07,-17.88,-202.03,-7.98,1.0
1.0,1.0,8.92,-49.57,-38.96,58.77,1.12,-36.43,-40.09,0.6,0.47,-149.51,16.34,-49.78,-161.74,6.53,1.0
2.0,2.0,-15.91,-73.2,3.47,17.46,9.26,-136.39,-4.54,20.5,-1.3,247.91,4.03,-9.51,90.9,-3.13,0.0
1.0,1.0,28.58,-7.13,128.81,72.46,9.11,114.02,15.12,-49.91,-6.9,73.81,-4.21,-21.15,224.02,6.8,1.0
1.0,2.0,13.62,11.77,14.84,159.98,20.95,-224.96,-8.2,-45.82,6.6,-95.47,-10.24,41.8,-125.5,-30.91,1.0
2.0,1.0,8.23,21.31,48.23,14.53,-0.52,-98.88,-31.02,16.68,-5.5,-120.35,1.38,-23.79,-162.64,-19.84,2.0
2.0,0.0,10.23,-31.64,119.55,60.01,-3.2,38.85,16.49,29.84,-9.44,72.3,-0.06,-29.53,84.83,4.7,2.0
2.0,1.0,-27.55,26.65,-264.05,42.56,2.18,-290.78,-7.57,-2.0,-3.4,216.84,-2.14,37.36,24.92,-32.64,1.0
2.0,2.0,19.69,-78.33,117.4,84.06,2.15,50.88,4.9,7.33,-0.88,-185.17,3.48,-10.39,-124.09,-0.4,1.0
2.0,1.0,-15.72,50.04,40.07,8.58,1.12,-75.66,-2.31,-2.78,2.05,303.58,-3.13,-4.78,116.9,0.69,0.0
2.0,1.0,14.16,74.27,24.47,-58.62,4.77,269.63,-30.53,1.6,-2.25,30.43,3.95,-14.2,-77.46,-24.58,2.0
2.0,1.0,-6.31,31.69,-167.39,-11.27,-0.97,-35.01,24.48,-8.55,-12.55,-181.89,-10.86,7.05,-30.11,-0.81,1.0
2.0,0.0,8.5,99.34,101.44,-55.8,-6.78,25.06,-7.39,7.46,-1.01,-80.47,-2.1,12.8,30.34,-1.17,0.0
1.0,1.0,11.61,151.62,-12.93,22.14,9.72,-82.65,-4.13,6.3,0.42,-21.05,0.3,-4.28,30.78,-9.25,1.0
2.0,0.0,17.72,-86.65,65.57,-16.08,15.17,35.53,-16.23,60.07,0.56,-286.72,4.42,-41.43,-333.01,-19.65,2.0
2.0,1.0,15.4,-49.57,-19.74,31.84,17.31,236.21,-19.25,-41.53,-1.38,-270.34,5.66,-27.11,-340.15,-16.14,2.0
1.0,1.0,27.38,-26.45,6.11,123.04,-0.02,-53.25,-20.47,-5.83,1.67,-233.28,5.19,-16.4,-242.29,-23.41,1.0
3.0,1.0,-22.05,53.28,-12.76,67.73,-5.85,58.82,35.12,37.72,3.97,-97.36,3.19,-61.62,-476.87,6.69,2.0
1.0,1.0,9.39,-88.09,-61.55,111.13,2.51,1.07,4.29,-0.79,-5.57,81.21,-16.65,64.82,131.42,-27.0,0.0
2.0,2.0,1.5,51.93,3.97,70.61,2.61,47.06,-23.67,-24.16,-4.15,156.25,7.82,14.42,40.83,-18.33,0.0
2.0,2.0,-4.01,-37.4,76.67,44.78,14.65,-109.78,-0.33,16.48,-6.37,112.78,-8.24,5.61,78.33,-8.13,0.0
1.0,1.0,12.71,-90.22,-28.72,98.54,-1.92,-70.24,21.05,13.53,2.71,-188.15,0.98,-30.83,-290.43,-15.67,1.0
3.0,2.0,-52.47,87.73,-48.2,-1.38,5.8,-271.12,-41.74,-3.91,5.11,500.9,-10.95,4.72,66.99,-2.52,0.0
2.0,2.0,-24.07,-78.61,-167.52,39.79,12.18,-189.4,25.3,-21.19,-4.63,316.6,1.15,-29.67,-11.55,-23.15,0.0
2.0,1.0,-2.56,20.58,-32.49,-27.08,7.31,115.02,-5.25,-70.8,-2.74,21.51,1.81,7.37,-44.63,-12.96,2.0
1.0,2.0,9.95,72.37,-45.85,5.2,2.43,152.7,8.73,39.04,-16.33,15.17,1.04,-63.91,201.53,29.45,1.0
1.0,1.0,25.84,26.34,192.05,103.63,-1.12,88.03,-18.66,25.36,2.47,-60.38,-3.73,-10.92,-68.65,-4.37,1.0
2.0,1.0,-15.9,20.72,-159.32,42.92,-0.56,-149.55,-30.78,-38.46,-0.51,1.88,-0.28,27.05,-95.33,-16.88,0.0
1.0,2.0,-5.33,-22.24,-64.27,139.07,5.95,65.81,2.5,40.55,-5.72,64.92,0.78,-10.96,26.05,15.02,2.0
3.0,2.0,-12.24,5.68,46.76,18.71,-3.01,43.77,12.83,24.85,-0.76,-110.69,-10.0,31.34,-29.95,20.05,0.0
2.0,0.0,9.24,105.34,91.46,93.62,0.84,41.89,-4.64,-71.65,-4.49,1.08,5.95,-36.07,-135.28,-8.9,2.0
2.0,2.0,-14.86,85.86,-3.03,-65.01,-1.2,132.12,0.64,63.92,-16.48,247.3,8.15,69.12,487.65,15.0,2.0
1.0,2.0,8.06,39.06,-3.44,49.74,18.95,-109.69,-34.93,-10.28,5.65,-97.37,-1.77,-36.83,-220.44,-14.12,1.0
1.0,2.0,38.95,24.29,38.1,75.22,9.55,274.42,-16.42,42.38,6.24,-304.41,-12.98,-65.21,-460.08,-25.99,1.0
2.0,1.0,-23.17,55.22,-44.5,-59.84,-6.41,39.77,-3.94,14.24,-2.98,-147.99,1.9,-32.84,-125.98,35.19,0.0
0.0,2.0,34.73,-16.77,138.08,-15.53,1.62,319.04,-11.51,7.23,-6.25,34.16,3.93,-57.91,323.58,39.53,1.0
1.0,1.0,20.28,78.86,83.31,30.15,0.42,77.95,-17.49,-41.94,-3.4,-98.62,3.75,1.9,7.39,-5.99,1.0
2.0,1.0,-22.43,49.77,-15.96,6.16,2.9,13.48,-0.32,-15.39,-4.07,222.81,0.19,33.16,163.65,6.8,2.0
1.0,2.0,-37.21,-35.26,-160.52,160.76,1.2,-75.09,6.19,-6.55,-3.48,273.97,1.06,39.27,230.59,35.28,2.0
2.0,1.0,0.6,-50.17,-22.5,82.51,4.49,175.73,29.55,17.62,-6.15,-66.37,-4.3,-26.35,-207.8,-5.52,2.0
2.0,0.0,-1.34,-22.82,-12.04,-34.13,-2.79,-10.32,-6.54,-9.41,-2.18,-128.72,-1.01,34.78,-16.48,-4.69,0.0
3.0,1.0,-7.62,-19.41,24.43,62.99,-0.67,54.64,25.37,29.08,-0.79,-63.66,6.03,-20.67,-249.37,-3.07,2.0
2.0,1.0,12.16,-16.1,94.41,-38.96,-11.48,165.85,-43.37,55.8,-2.32,-167.7,8.0,8.98,-91.26,-3.91,0.0
1.0,1.0,-2.94,98.52,-66.86,29.27,1.71,-160.43,-27.06,12.04,4.75,-91.7,-7.67,-19.1,-138.35,-0.47,1.0
2.0,3.0,16.64,90.46,171.61,59.43,-2.31,103.68,25.99,-43.4,-4.19,78.95,5.24,-53.03,-46.18,-4.1,2.0
2.0,2.0,-12.19,-4.99,2.75,39.26,7.81,-57.42,10.52,-16.98,-6.51,188.67,10.68,61.28,232.13,-5.76,0.0
2.0,2.0,13.52,23.98,45.96,95.19,5.49,-62.29,12.98,31.32,-10.04,-68.68,3.92,-51.19,-183.7,-22.07,2.0
1.0,1.0,5.85,-33.32,-54.65,24.68,0.49,-135.63,10.86,22.88,-2.04,-177.31,-3.16,-33.3,-132.23,-0.65,1.0
2.0,1.0,12.76,37.13,39.57,2.91,7.01,54.84,31.77,30.48,-3.44,-194.01,-0.52,-7.31,-130.57,-8.79,2.0
1.0,1.0,-0.21,21.13,-86.86,94.29,4.35,328.41,-1.19,24.88,-3.46,113.95,-1.98,-1.42,86.83,18.88,2.0
1.0,2.0,-5.01,16.55,-72.65,25.5,1.9,-67.37,3.5,-71.15,-5.78,142.48,6.46,6.28,115.8,-8.76,0.0
1.0,2.0,31.4,-50.11,114.56,99.52,0.28,99.64,27.46,-24.08,-9.85,50.41,-0.65,-15.97,80.06,-20.45,2.0
1.0,0.0,9.05,-47.52,-13.8,117.64,3.54,19.58,38.96,-1.47,2.83,-169.19,-3.17,-9.07,-175.9,3.49,1.0
1.0,1.0,6.32,1.92,-11.55,57.39,4.51,61.26,-31.72,21.72,-10.5,57.2,-7.06,-33.52,93.59,7.73,0.0
2.0,2.0,7.98,90.28,41.04,60.0,13.34,-58.76,26.98,-13.11,-8.02,-2.23,2.72,-8.82,-5.31,-14.78,0.0
2.0,2.0,-22.51,-64.38,-133.06,102.05,8.56,155.7,-18.98,40.52,-7.85,248.3,-0.74,11.14,184.74,23.68,2.0
2.0,2.0,8.12,-25.78,-6.31,76.69,5.39,27.11,-42.25,15.63,-7.58,18.47,2.17,41.33,68.69,-20.2,0.0
2.0,1.0,2.17,20.41,1.75,-57.23,-4.5,54.29,23.83,34.03,-3.83,-141.32,-6.28,17.66,26.74,6.26,0.0
1.0,1.0,31.15,47.01,179.84,27.93,-6.69,182.18,-13.04,31.06,1.69,-114.55,5.43,-39.39,-22.42,11.47,1.0
3.0,1.0,-10.46,-19.28,13.2,23.0,-4.53,183.4,1.71,-24.69,6.79,-284.47,0.29,-4.79,-317.68,26.55,0.0
2.0,1.0,-8.38,23.73,-72.15,57.42,2.69,-188.66,-14.38,-11.02,9.25,-52.11,-2.07,-10.32,-277.9,-18.24,1.0
1.0,1.0,0.77,25.1,4.98,55.63,13.86,-104.7,-5.88,38.02,-6.02,127.1,-0.12,1.99,113.87,-10.23,0.0
2.0,2.0,-27.37,14.3,-8.49,-8.64,13.4,-114.7,19.85,41.48,-6.7,286.87,0.17,-41.65,32.43,0.37,0.0
1.0,1.0,11.0,3.44,-64.17,111.35,-5.78,-114.03,-30.17,15.99,8.21,-189.72,4.04,-33.92,-309.26,-9.66,1.0
2.0,2.0,4.39,-58.48,36.67,67.14,-3.01,36.18,-45.5,11.18,-11.67,68.03,2.13,-18.05,9.57,-10.03,2.0
3.0,1.0,0.42,-37.31,26.16,43.99,8.92,95.03,20.24,25.02,-14.37,-33.63,5.89,15.66,-9.28,-12.79,0.0
0.0,1.0,14.76,-60.12,-0.12,-29.67,-6.53,49.48,15.62,27.72,3.58,19.09,-2.97,-41.73,104.7,17.23,1.0
2.0,1.0,-9.03,2.98,-14.04,-8.78,-0.12,-19.28,-43.71,-58.32,1.94,-114.71,-4.64,3.69,-32.01,21.32,0.0
1.0,1.0,0.26,18.06,-29.34,-23.03,5.32,129.25,-8.79,32.16,-15.03,-102.45,-6.06,-36.4,118.61,31.36,1.0
1.0,2.0,-23.08,30.07,-200.4,-49.8,-3.67,-241.88,11.75,14.86,-4.85,-43.51,-2.14,34.09,70.36,0.84,0.0
2.0,0.0,-22.47,34.83,-91.46,53.37,4.94,65.21,-27.96,-14.47,-6.5,107.02,-20.1,36.24,216.87,32.03,2.0
2.0,1.0,15.66,64.34,52.46,133.76,1.28,54.63,6.91,13.98,2.14,121.09,10.88,33.52,-10.52,-30.53,0.0
2.0,1.0,3.12,-57.3,59.12,64.7,5.44,-260.37,26.19,-24.05,8.65,-159.25,2.19,-12.14,-263.18,-13.91,1.0
2.0,1.0,-1.38,22.05,4.37,28.01,-6.23,17.22,-22.37,-28.95,4.54,-32.52,-3.48,-15.35,-173.49,-4.55,1.0
1.0,1.0,9.69,62.24,-30.93,126.05,4.21,-37.82,5.59,-4.4,-1.42,125.37,-2.43,19.6,12.13,-28.39,0.0
1.0,2.0,-4.4,93.17,5.41,-30.66,-0.12,5.01,-32.25,47.03,8.27,-125.61,-0.89,-15.51,-99.87,21.48,0.0
2.0,1.0,-9.54,0.22,-24.0,48.32,3.3,-7.04,25.24,7.16,-2.99,67.02,6.03,-23.6,-150.7,-12.1,0.0
2.0,2.0,10.07,-5.37,134.7,-38.69,-6.86,127.59,2.42,22.49,11.54,-17.15,0.88,20.93,24.77,9.1,0.0
2.0,1.0,-19.53,-45.1,-63.15,93.63,11.44,-217.51,2.44,6.86,1.3,116.54,-0.43,14.3,-154.0,-25.73,0.0
1.0,1.0,15.54,-70.64,66.46,3.0,5.51,3.23,3.9,-36.23,-10.99,-104.87,7.9,47.06,274.26,7.76,0.0
1.0,1.0,15.68,-60.45,48.32,58.17,7.0,2.96,13.69,-25.31,-11.81,-29.72,-5.58,-22.52,84.59,-1.2,1.0
2.0,1.0,-7.85,6.56,50.44,31.24,5.33,116.85,-16.45,-33.09,-10.18,32.39,6.82,-3.41,71.37,17.11,0.0
2.0,1.0,-12.17,-11.18,-127.58,14.73,-2.27,-54.31,20.02,-26.01,-9.59,-87.49,-4.12,68.54,97.83,-2.97,0.0
2.0,2.0,-3.64,-39.27,78.53,103.73,-4.15,-21.87,21.19,-6.39,-6.33,62.11,7.5,-12.24,-25.97,3.3,2.0
2.0,2.0,12.92,96.86,46.16,-19.37,4.75,144.72,-4.03,-39.88,1.16,-211.69,7.38,14.66,-124.15,-5.5,2.0
1.0,1.0,14.69,-11.77,-29.7,30.66,2.29,23.93,-38.72,-64.69,-1.7,-231.57,-0.89,-0.41,-83.19,0.28,1.0
2.0,2.0,6.07,47.31,93.44,42.02,7.21,5.99,-2.23,34.38,-5.09,-66.19,0.65,-43.17,-173.6,-8.07,2.0
2.0,1.0,13.37,-71.05,-1.6,47.33,2.74,73.56,12.89,6.56,0.36,-265.2,-5.24,-77.9,-406.15,-5.76,1.0
1.0,0.0,-0.36,44.5,-107.08,9.23,1.21,-117.16,27.04,65.35,4.23,68.95,3.61,28.66,41.24,-19.06,1.0
2.0,2.0,-8.86,58.99,-56.97,25.98,1.93,-80.26,-9.58,-11.8,-5.09,117.53,-9.55,30.7,85.42,-14.33,0.0
1.0,1.0,26.07,24.33,-58.12,24.12,-1.09,126.25,0.56,56.1,-15.58,-289.49,5.77,30.69,88.51,-5.53,0.0
1.0,1.0,34.28,-11.07,143.88,142.19,6.04,66.27,-4.8,-30.4,-6.55,-228.82,7.97,-29.18,-122.91,-5.22,1.0
2.0,2.0,3.05,43.57,106.7,-49.38,-2.66,-52.05,-16.62,69.95,1.85,-17.41,-9.23,48.16,110.88,-4.31,0.0
2.0,1.0,-34.4,74.53,-131.28,-8.7,9.49,-290.48,-32.64,-32.01,-2.81,119.66,-6.64,-11.0,5.04,6.71,1.0
2.0,1.0,4.01,25.55,70.27,24.15,-3.61,130.75,-19.06,-10.08,6.05,-89.09,-5.5,20.41,-60.96,10.18,0.0
1.0,2.0,-9.53,-17.46,7.51,87.41,7.42,110.99,-20.85,55.38,-16.7,107.89,8.37,26.73,445.7,53.23,2.0
2.0,2.0,-33.17,-3.24,-130.46,-32.97,-0.04,-166.24,-42.88,-10.37,-5.28,135.37,2.24,38.77,140.36,6.8,0.0
2.0,1.0,-0.03,36.93,40.37,-21.57,-4.72,82.22,-28.19,-14.41,0.05,-121.43,9.41,17.81,-24.01,10.4,0.0
2.0,1.0,14.37,33.25,79.53,51.85,8.69,-32.71,53.76,-32.31,-14.72,-50.15,-0.94,-61.89,-28.14,-4.19,2.0
3.0,1.0,-4.42,43.61,31.9,66.9,3.89,121.11,13.03,22.15,0.96,-100.56,-0.57,-45.06,-348.77,-2.39,2.0
2.0,1.0,10.38,17.77,120.14,122.29,-1.39,48.68,-22.07,9.99,-1.33,61.71,-5.34,-59.92,-292.24,-25.53,2.0
2.0,2.0,0.86,0.12,85.95,28.12,-2.39,201.49,3.42,-62.7,1.33,185.48,11.31,6.16,98.0,6.52,2.0
2.0,2.0,-10.36,-26.43,-15.02,11.79,-7.2,252.74,22.59,-23.5,-15.52,295.14,-2.59,47.12,500.17,30.46,2.0
1.0,1.0,24.53,64.18,138.94,5.33,9.35,0.15,-19.38,28.98,-6.07,-133.4,-3.97,-52.8,-91.84,-9.96,2.0
1.0,1.0,-26.46,58.19,-190.18,198.45,3.44,-78.46,-17.53,-20.24,0.68,163.61,1.98,-6.45,-34.38,19.66,2.0
3.0,1.0,-15.28,77.71,-91.75,63.11,9.86,-61.31,-12.07,-48.91,-9.74,30.8,-8.9,6.45,-109.39,-19.19,0.0
2.0,1.0,30.19,-6.23,197.43,-124.45,-8.7,111.33,-18.4,23.3,1.8,-69.85,-11.7,31.33,20.44,-35.87,0.0
2.0,1.0,-3.52,84.6,-20.52,94.21,7.96,94.86,25.42,40.96,-16.11,38.33,-0.65,-10.42,12.15,-1.75,2.0
2.0,1.0,-11.68,-68.04,28.04,78.57,7.26,-35.58,34.53,-55.12,-1.97,223.83,4.22,-8.78,-52.74,-16.41,0.0
2.0,2.0,12.97,-94.11,-61.62,69.57,-2.82,-23.17,-10.96,28.28,-6.14,-225.51,7.22,73.64,8.99,-18.49,0.0
2.0,2.0,20.81,-52.82,119.76,-6.33,-3.83,210.15,3.86,-10.18,12.02,-70.69,8.23,83.94,77.5,-7.51,0.0
1.0,0.0,-3.48,-41.54,-36.22,79.45,-2.2,285.63,-1.36,26.31,-11.85,299.57,10.08,20.94,403.58,28.23,2.0
2.0,2.0,2.9,87.09,31.85,-9.22,-3.52,147.65,-12.11,-58.24,-3.26,-75.22,-10.81,4.57,85.12,23.55,0.0
2.0,1.0,4.94,87.69,14.38,73.09,12.08,-2.31,2.8,81.67,-10.4,-240.35,-6.27,-3.48,-192.66,-9.84,0.0
2.0,1.0,19.82,54.8,104.43,-32.22,-7.58,196.09,0.67,-98.67,12.37,-148.92,-5.09,48.24,-64.4,-7.1,0.0
2.0,1.0,-2.0,54.61,-82.83,62.09,4.19,-39.7,-1.54,-29.51,-5.52,-245.89,7.31,-17.57,-304.74,-12.35,1.0
2.0,1.0,-7.91,-19.96,-46.72,68.74,-0.61,-236.67,-9.94,-37.81,4.28,-151.15,4.4,-16.25,-258.55,-5.54,1.0
2.0,2.0,12.23,-11.42,-1.12,0.39,15.33,246.26,22.99,-19.59,1.45,-266.78,-4.58,3.81,-251.22,-8.75,2.0
2.0,1.0,-19.03,-27.27,-93.95,18.26,7.26,-34.37,-3.43,13.41,-8.66,153.15,-8.87,-19.97,28.11,0.4,0.0
2.0,2.0,14.09,102.6,88.38,43.91,2.64,85.7,9.02,83.2,-9.99,24.54,15.28,-16.58,41.19,-8.59,2.0
1.0,1.0,-17.88,-73.77,-136.31,33.96,0.64,-224.84,-7.3,43.72,1.77,202.75,4.0,27.29,93.92,-12.72,0.0
1.0,2.0,5.08,-48.49,87.09,-101.97,-6.14,115.03,12.27,57.95,10.06,44.3,8.97,21.73,190.04,22.02,0.0
1.0,2.0,20.86,-48.41,-98.18,143.08,2.81,92.77,8.86,50.39,-10.18,-46.1,-5.05,60.91,64.43,-32.91,0.0
1.0,2.0,-0.64,3.5,-82.42,3.0,3.47,14.92,22.17,16.65,-3.33,25.69,-6.3,-24.49,35.11,5.83,1.0
2.0,2.0,5.05,-7.55,64.86,40.85,11.48,37.67,3.6,24.69,-12.54,-79.14,-9.53,1.92,159.12,21.12,1.0
2.0,0.0,-13.62,-60.28,-59.09,42.62,9.84,34.09,8.6,9.22,0.43,-205.33,-0.03,14.29,-108.14,26.53,2.0
1.0,1.0,42.99,-81.41,12.5,-90.26,21.73,228.81,-33.88,24.43,-0.49,-473.5,-5.73,53.93,-56.74,-23.81,2.0
2.0,2.0,0.96,-34.57,183.58,-57.94,-6.76,-37.21,16.16,-25.74,-2.05,-44.48,3.93,-22.11,-45.99,4.37,0.0
2.0,2.0,3.15,61.63,102.34,85.76,3.0,77.78,18.75,78.12,-1.23,1.31,3.35,-29.82,-173.88,-4.24,2.0
2.0,2.0,-3.07,56.47,-79.62,7.59,15.58,94.18,-5.15,-43.21,-0.12,-122.48,-6.98,16.13,-122.79,-5.64,2.0
2.0,2.0,18.77,-25.18,170.03,-45.21,-21.55,360.58,-3.14,-49.65,20.1,-385.78,-8.63,-15.97,-399.4,21.86,0.0
1.0,3.0,37.79,10.19,14.67,22.9,7.85,55.71,53.61,-10.39,-9.62,-217.66,3.88,-18.56,-108.78,-37.73,2.0
2.0,2.0,21.79,-77.28,84.9,7.98,7.5,151.3,-1.23,15.62,-12.3,-27.07,1.07,-43.96,23.28,-7.62,2.0
1.0,2.0,32.08,45.12,70.48,95.14,15.34,66.24,11.46,-6.31,-2.85,-349.46,-5.32,-43.62,-258.22,-6.75,1.0
1.0,2.0,20.92,-64.25,21.32,138.65,6.73,-34.15,8.55,48.02,3.01,-197.22,6.33,-31.37,-254.72,-11.45,1.0
2.0,1.0,28.11,-71.01,148.25,50.6,0.85,96.4,-6.06,-13.29,-4.27,25.4,-7.5,-37.69,-101.41,-30.43,2.0
1.0,1.0,-12.43,19.62,-172.1,160.46,1.08,226.18,23.3,17.28,-8.61,170.04,-7.38,5.81,181.14,31.78,2.0
3.0,1.0,3.79,-56.89,106.34,20.5,-9.47,203.44,-4.92,86.32,3.79,-177.23,2.1,42.78,-156.13,0.97,0.0
2.0,2.0,-0.05,-48.86,-19.74,37.11,7.3,79.88,17.7,-4.16,-6.67,-29.18,-11.06,20.63,100.27,9.98,2.0
1.0,0.0,-10.86,133.18,-198.06,-18.27,2.24,-18.74,14.15,54.42,-0.92,167.16,-8.21,-15.42,16.51,-13.24,1.0
0.0,2.0,39.88,-14.65,63.89,-1.31,9.48,144.08,-2.02,-2.92,-10.87,-62.86,-5.73,-54.58,253.05,14.73,1.0
2.0,2.0,-3.59,0.0,12.19,-48.17,-7.19,29.04,19.74,-28.69,5.47,-236.39,-13.44,8.86,-207.93,5.07,0.0
2.0,2.0,-20.39,16.11,-56.24,17.36,-8.66,93.72,-60.89,6.67,-0.84,-210.02,-3.14,-11.28,-107.49,48.69,0.0
2.0,2.0,15.99,-107.35,19.21,11.02,4.91,13.51,-40.15,64.76,-9.73,-141.85,12.33,-17.85,-71.6,-16.55,0.0
2.0,1.0,9.93,-7.34,118.88,-85.01,-0.85,31.05,-12.88,27.31,5.73,-175.65,-3.69,27.05,-144.54,-18.72,0.0
2.0,1.0,-30.95,26.69,-175.06,63.73,1.38,-290.7,-4.41,-31.43,4.53,147.85,-2.87,-6.1,-172.29,-15.94,0.0
1.0,2.0,41.48,-45.06,118.8,93.55,5.63,210.2,-17.29,52.35,-13.3,65.03,-1.75,-29.13,113.72,-24.75,2.0
1.0,0.0,-44.12,49.64,-193.38,-20.35,-3.81,-276.76,-13.87,10.84,3.21,389.91,-4.76,11.49,161.32,4.79,0.0
1.0,2.0,-2.04,-55.59,-67.28,95.62,2.3,-260.16,-8.76,34.87,0.9,36.25,-5.81,46.81,121.9,-7.28,1.0
3.0,1.0,-6.29,-19.59,90.94,-68.9,-4.7,12.45,20.85,-22.66,-3.49,-105.54,-1.12,-21.59,-134.98,2.97,0.0
3.0,1.0,-4.43,13.35,57.08,-39.05,-1.19,-66.4,-4.53,3.31,-7.02,-166.93,6.46,-15.15,-140.23,-2.05,0.0
1.0,1.0,21.78,6.73,47.45,12.39,6.42,24.78,8.6,-55.82,10.28,-125.29,-4.49,-13.28,-165.14,-15.83,1.0
1.0,1.0,-14.28,-46.62,-104.23,-22.33,3.33,-95.06,4.79,-27.19,,-38.07,-3.99,15.19,-6.94,11.13,1.0
2.0,2.0,8.51,-37.04,37.81,-43.6,-6.88,36.46,2.8,-5.34,-5.57,-94.89,-1.92,59.05,136.84,-7.59,0.0
2.0,2.0,-21.19,-24.69,-39.99,6.74,-6.84,-98.28,-16.55,23.88,4.14,274.37,-6.93,20.07,88.53,-3.88,0.0
