cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,target
0.0,1.0,1.0,1.0,-10.17,61.35,-15.49,-32.22,-13.52,147.67,-80.4,-209.44,25.89,-17.7,3.69,-43.86,13.93,-18.01,11.75,0.0
2.0,2.0,0.0,1.0,10.62,-60.84,11.34,83.22,176.6,-95.9,125.25,-19.33,-5.13,-36.7,-1.22,108.93,6.55,-46.67,-13.26,1.0
1.0,0.0,2.0,2.0,2.91,-74.44,24.08,33.66,-76.39,1.37,-90.44,187.5,-34.23,15.38,13.6,-69.19,4.81,79.06,35.06,1.0
1.0,1.0,1.0,1.0,5.03,58.25,10.77,-127.1,-174.96,-95.27,-55.44,-50.7,6.85,-44.29,5.3,-69.61,3.15,-25.93,124.33,1.0
1.0,2.0,2.0,3.0,-3.58,-120.96,-0.92,22.1,34.53,5.92,147.49,185.53,-0.89,-40.64,3.97,-46.01,-12.84,-65.44,75.23,0.0
1.0,1.0,2.0,1.0,3.87,-58.56,26.7,-28.64,-7.43,-200.17,-23.5,85.74,-10.53,-58.73,-12.88,15.12,-23.3,130.46,67.38,0.0
2.0,1.0,2.0,2.0,-6.98,49.21,30.94,-2.29,-67.38,13.25,-44.08,10.39,-22.33,-36.54,-18.92,-61.46,-6.37,99.08,-134.86,0.0
2.0,2.0,1.0,1.0,13.88,4.0,-4.27,73.52,109.48,-156.14,-95.53,-331.83,1.73,-8.36,-22.85,107.38,-5.9,85.92,154.12,1.0
1.0,2.0,2.0,1.0,7.82,46.38,4.64,-42.62,119.38,10.81,-174.24,-122.84,3.39,5.85,11.61,51.13,3.18,-14.73,-7.87,1.0
2.0,1.0,2.0,2.0,10.93,-96.02,3.2,34.35,-3.79,-8.97,-112.49,68.56,-2.93,-25.9,9.09,2.41,-6.06,-45.68,192.34,0.0
1.0,1.0,2.0,2.0,4.1,40.71,1.5,21.91,80.5,37.97,45.84,-11.71,12.73,-0.66,-17.54,-82.91,28.65,-42.17,-152.32,1.0
1.0,2.0,1.0,2.0,4.64,-68.27,16.69,30.37,-111.36,-27.76,52.93,-5.07,-18.19,46.83,-24.28,-53.69,-8.44,155.63,-28.6,0.0
0.0,3.0,1.0,2.0,2.74,9.09,1.8,-31.33,-13.19,47.07,-93.62,-69.69,5.05,9.21,-19.72,-74.0,-17.69,9.41,10.1,0.0
2.0,1.0,2.0,2.0,-1.87,-44.14,-8.05,18.81,9.25,-9.64,148.64,125.78,-2.31,-17.43,1.19,52.83,10.28,17.37,-92.28,1.0
2.0,1.0,2.0,2.0,8.78,-13.8,5.93,31.46,-4.94,134.37,18.76,-105.09,4.79,35.1,-9.18,16.63,-7.95,110.63,14.45,1.0
2.0,0.0,1.0,2.0,-10.68,-30.53,12.07,-102.76,-99.19,42.06,-15.88,133.99,-9.35,57.31,-13.74,49.06,-4.85,146.58,-157.38,0.0
1.0,2.0,1.0,2.0,9.32,-75.34,8.65,-85.87,23.07,98.66,70.87,85.94,6.42,15.81,22.84,55.77,12.22,149.22,-68.29,1.0
1.0,1.0,2.0,0.0,9.68,43.7,-13.47,-137.41,205.41,-30.34,-20.33,-12.33,-19.04,-13.45,-27.07,100.06,7.12,-73.51,97.05,1.0
1.0,2.0,2.0,1.0,-3.0,19.15,1.03,-8.75,-32.48,-113.92,110.75,-13.67,6.32,55.29,17.81,-66.81,-14.01,-14.11,-13.61,0.0
1.0,1.0,2.0,1.0,2.18,34.77,33.86,-9.95,29.43,-39.46,-69.45,261.58,13.61,-14.98,40.19,-116.21,-11.47,-241.37,-123.88,0.0
2.0,1.0,2.0,1.0,-1.67,93.33,0.1,65.19,-53.63,-175.41,-4.37,-128.48,-6.09,7.28,-21.6,-71.08,12.31,-100.23,21.8,0.0
2.0,1.0,2.0,2.0,-0.93,-20.46,18.56,68.49,-133.62,-41.33,-164.91,76.95,-22.34,11.22,0.3,-47.45,-8.96,19.03,62.44,1.0
2.0,2.0,1.0,1.0,-3.77,-29.25,34.69,2.32,96.49,96.36,-58.8,-148.92,-6.14,-4.59,-15.48,77.83,18.34,-4.12,204.97,1.0
1.0,2.0,2.0,1.0,1.66,77.05,10.53,-26.92,9.68,32.44,24.31,22.91,-18.94,-13.25,21.93,-77.14,8.56,-115.36,-90.42,0.0
1.0,2.0,1.0,2.0,0.95,6.53,-3.87,-5.56,-80.98,111.31,100.06,-38.51,-20.62,-8.21,28.2,-33.48,15.41,28.91,-77.07,0.0
1.0,1.0,2.0,2.0,2.15,-39.49,-55.02,49.43,29.32,-22.61,-47.31,-105.06,4.04,-17.16,-0.6,47.73,-29.51,-119.14,297.78,0.0
0.0,1.0,2.0,0.0,6.08,-9.55,6.5,-2.62,132.37,37.61,24.68,208.18,4.28,-10.01,-10.0,-25.83,-20.38,-35.19,12.85,1.0
2.0,1.0,1.0,1.0,-1.43,-33.05,9.2,94.17,138.58,-76.45,-39.67,36.44,-29.89,-12.14,0.28,54.99,-1.38,-81.04,-74.03,1.0
1.0,2.0,2.0,2.0,2.34,28.07,0.05,-7.59,-43.3,-83.74,46.57,-72.14,-8.74,-15.91,8.72,-45.52,-7.86,72.07,-104.64,1.0
1.0,1.0,2.0,2.0,-2.13,-13.68,19.24,-41.43,44.03,-51.81,-1.57,37.53,-19.83,-57.13,47.19,12.95,5.08,18.42,61.07,1.0
1.0,1.0,3.0,1.0,-7.56,20.12,7.05,-4.02,-65.39,-80.14,77.23,218.62,9.18,-86.13,7.98,-151.09,22.3,-33.19,15.04,1.0
1.0,1.0,1.0,1.0,0.0,-0.41,26.59,-42.62,42.02,-166.98,-93.76,-90.59,-8.71,-18.56,8.96,46.31,3.46,-16.76,118.48,1.0
1.0,1.0,2.0,1.0,6.39,23.83,-2.15,19.67,98.26,-71.79,96.07,-40.18,-12.06,-22.27,49.31,-12.27,11.73,-12.29,13.32,1.0
1.0,1.0,1.0,1.0,4.89,44.95,15.62,62.48,-90.23,-146.19,-83.58,-1.35,-8.82,-57.31,2.51,-96.17,-11.23,-77.38,-126.77,0.0
2.0,1.0,2.0,2.0,-2.26,1.92,-12.85,31.06,49.04,-65.69,58.25,13.46,-9.03,4.17,-7.86,-17.28,4.81,-33.52,-9.56,0.0
2.0,2.0,1.0,2.0,6.99,-119.32,1.56,12.66,52.05,16.03,58.63,150.61,12.39,-21.76,-2.73,109.42,7.56,20.84,50.29,1.0
1.0,2.0,2.0,2.0,-6.31,27.56,16.86,-14.78,-40.75,-71.6,-25.19,-37.77,4.35,23.98,-20.45,-53.83,0.64,-5.91,-5.28,0.0
2.0,2.0,2.0,2.0,-9.41,-59.52,15.95,-38.08,75.27,-106.05,19.67,82.9,-7.62,-6.85,-7.24,48.63,-0.05,233.26,-136.07,0.0
2.0,3.0,1.0,1.0,-0.2,-48.89,-21.48,-14.31,10.5,-17.81,21.08,94.76,1.65,8.4,5.04,105.22,7.62,21.09,-15.79,1.0
1.0,2.0,2.0,1.0,-5.59,6.55,14.5,-55.56,83.66,-44.63,-38.52,35.36,-9.84,4.73,-4.27,27.71,-18.33,17.94,28.29,1.0
1.0,1.0,2.0,1.0,-4.25,108.51,40.15,-10.6,-41.58,7.96,-137.4,-5.41,-14.0,-51.42,-5.12,-141.77,-5.42,-77.72,-0.33,0.0
2.0,1.0,2.0,1.0,-7.75,136.28,12.66,76.74,-22.05,32.27,-56.94,-61.85,9.61,-6.7,12.35,-101.7,-8.99,-136.51,-132.24,1.0
1.0,1.0,2.0,2.0,-9.53,-125.16,-37.44,-166.76,-28.43,35.43,-69.95,152.06,2.56,-20.92,-22.35,154.61,-13.94,214.75,23.61,1.0
2.0,2.0,1.0,2.0,-5.55,-65.86,33.13,24.88,-66.22,-16.32,-133.38,-63.57,-25.66,-30.45,-20.32,43.22,-19.48,160.71,47.43,1.0
2.0,2.0,2.0,1.0,-7.8,92.81,4.03,28.56,-52.84,258.29,-37.54,43.1,-7.44,-3.39,-28.12,-45.51,-1.48,-140.18,-38.46,1.0
1.0,1.0,1.0,2.0,1.81,-225.9,-46.85,1.39,157.11,-22.95,126.56,253.68,-5.89,-17.2,1.49,228.92,2.4,200.56,-182.41,1.0
2.0,1.0,1.0,1.0,-13.26,-103.57,-28.81,-18.34,37.7,74.76,-106.92,180.81,-9.16,-19.94,-38.95,188.01,12.97,53.79,51.11,0.0
2.0,2.0,2.0,1.0,-13.83,30.48,2.73,1.56,194.03,-28.96,-26.43,-235.59,7.97,80.47,6.1,111.65,15.82,32.0,99.13,1.0
1.0,2.0,2.0,1.0,16.48,50.43,-17.02,29.54,27.79,55.49,-27.74,-110.38,-17.78,-24.35,11.42,-26.4,-9.8,-4.13,68.83,1.0
1.0,1.0,2.0,1.0,3.3,5.04,-3.15,33.24,56.55,88.28,-0.14,-37.88,-2.95,54.53,-6.91,-15.39,2.65,20.01,134.3,1.0
1.0,1.0,1.0,0.0,-3.99,-114.25,0.8,11.39,5.25,27.74,-96.93,175.9,-13.99,-12.87,-21.23,128.17,19.73,233.69,-4.72,0.0
1.0,2.0,1.0,1.0,-2.33,-54.99,8.69,-29.5,7.14,-90.56,146.71,117.86,-9.37,56.62,-8.09,42.95,15.55,80.89,-28.46,0.0
1.0,1.0,1.0,2.0,4.03,-81.26,-13.49,-50.68,-56.62,32.37,-66.29,-25.2,0.34,-6.52,-5.61,94.8,21.98,228.96,-50.46,0.0
1.0,0.0,2.0,0.0,0.74,-45.59,10.6,-14.65,96.93,-47.41,-170.4,217.68,2.78,-40.26,-5.71,68.59,2.68,-6.64,37.03,0.0
1.0,2.0,0.0,1.0,14.67,-143.64,-12.01,1.14,135.84,-18.39,41.3,81.72,-17.04,-20.88,-3.11,179.11,-10.06,170.44,-164.38,1.0
1.0,2.0,2.0,1.0,3.02,19.11,9.63,-19.91,32.81,-27.18,-62.45,120.41,-7.18,-13.71,7.4,-67.71,-28.0,-60.13,33.58,1.0
1.0,1.0,2.0,1.0,-10.01,173.09,33.21,-39.43,-35.97,-101.12,6.5,-170.06,2.31,3.43,4.47,-192.31,-7.52,-47.8,-187.93,0.0
1.0,2.0,2.0,1.0,21.72,26.28,11.84,-60.74,-15.02,-123.23,152.68,72.03,-11.59,15.21,-8.3,-24.07,-3.35,-40.95,16.05,1.0
2.0,2.0,2.0,1.0,-4.87,-13.56,10.11,-56.24,-63.93,-24.99,23.89,11.37,4.49,-0.2,-19.05,51.25,8.24,148.6,25.18,0.0
1.0,1.0,1.0,2.0,-1.62,-53.16,13.11,-19.79,44.78,-83.07,13.67,199.74,-2.8,-40.24,1.87,5.61,8.29,-55.09,-21.79,0.0
2.0,1.0,1.0,0.0,-9.59,-28.67,-13.33,-10.77,17.19,77.46,-147.72,93.25,-0.4,-7.53,-26.0,106.18,27.35,93.04,-29.42,0.0
1.0,1.0,2.0,1.0,5.6,-13.66,2.99,80.59,31.58,-14.39,104.43,-95.09,7.48,20.67,-9.05,-14.71,-3.48,103.27,77.13,1.0
1.0,2.0,1.0,2.0,-5.53,-49.01,19.0,-36.25,-45.29,84.98,-24.14,80.31,4.74,14.98,-10.54,-9.03,-17.7,96.99,-47.65,0.0
2.0,3.0,2.0,1.0,-6.14,54.38,27.69,-64.83,-22.97,142.22,84.91,116.14,-1.04,-5.93,26.89,-43.16,-3.2,-70.71,-48.6,0.0
2.0,1.0,2.0,1.0,-9.24,49.33,30.63,-52.49,-70.1,52.89,-26.64,104.89,14.19,24.53,3.86,-64.18,3.48,-14.76,-94.71,0.0
2.0,3.0,1.0,1.0,-7.58,20.54,28.69,55.91,75.97,3.49,7.65,-48.78,3.58,-78.01,-27.39,18.0,-14.08,-68.55,23.67,1.0
2.0,1.0,2.0,1.0,8.3,38.85,1.39,-24.68,23.1,-35.42,50.49,-77.29,-12.3,25.62,-32.06,-3.6,-23.14,28.39,120.01,1.0
1.0,1.0,2.0,2.0,-1.76,52.6,-1.19,14.04,-68.38,-38.83,57.17,-20.82,-12.47,-57.11,2.69,-73.04,-11.67,-70.87,-61.88,1.0
2.0,2.0,1.0,1.0,0.11,30.49,16.22,-6.27,-12.07,15.84,103.31,-97.53,-9.91,-9.57,-21.91,3.66,7.05,54.3,-3.46,1.0
1.0,1.0,1.0,2.0,-13.15,-59.78,23.56,-41.23,-93.82,44.19,-139.54,-63.36,-13.91,23.31,10.63,13.1,10.15,329.54,-20.1,0.0
1.0,1.0,2.0,2.0,6.09,-28.94,-38.15,-0.65,-6.18,-22.11,102.3,-80.97,11.09,8.0,-0.12,-0.23,4.6,-185.41,288.69,0.0
1.0,1.0,3.0,3.0,-8.71,82.14,1.02,-12.49,-82.4,54.03,72.94,47.03,9.15,0.22,-2.12,-193.02,-18.97,-40.78,-166.37,1.0
1.0,2.0,2.0,0.0,15.17,67.53,-15.18,-17.12,-0.31,-118.15,89.84,-51.96,15.68,14.28,30.88,-38.04,-17.91,-70.3,162.57,1.0
1.0,1.0,2.0,0.0,-2.81,58.04,15.53,-34.64,34.57,34.12,-35.13,56.81,26.73,11.26,21.78,-7.17,-2.74,-11.33,-2.43,0.0
1.0,2.0,2.0,2.0,9.69,71.33,-4.89,-22.29,42.85,174.46,42.27,-116.09,-7.9,-35.94,3.35,-29.69,-4.64,-46.44,-52.22,0.0
1.0,2.0,2.0,2.0,-2.77,-22.31,-28.76,49.42,-38.76,-18.13,4.1,112.55,-37.78,8.13,16.52,-40.84,7.34,9.28,-227.64,1.0
1.0,2.0,2.0,1.0,2.84,18.89,8.95,-47.62,119.49,-16.03,111.33,16.39,-15.73,48.08,24.89,35.14,-16.31,-37.94,49.65,1.0
2.0,0.0,1.0,1.0,6.25,-34.29,-3.1,43.17,67.86,36.26,128.94,-235.99,-9.87,38.71,13.19,122.22,2.69,151.35,151.05,1.0
1.0,2.0,1.0,2.0,-16.52,-159.05,-10.22,-69.3,74.67,4.29,59.9,206.78,3.77,-66.53,40.7,150.83,9.53,112.12,-33.95,1.0
1.0,2.0,2.0,1.0,7.85,87.03,11.99,15.13,-18.94,18.1,35.9,-111.89,-7.29,-8.48,-8.81,-115.47,-1.37,-74.15,-29.92,0.0
2.0,1.0,0.0,1.0,15.57,-233.98,-32.8,-3.19,158.2,-6.35,-43.02,344.86,-2.91,-23.84,15.0,284.81,-2.24,129.61,-152.41,1.0
2.0,2.0,2.0,2.0,-1.46,-14.04,-28.62,1.03,48.94,39.93,35.52,-60.18,5.45,-4.75,7.41,49.79,11.8,85.1,-78.21,1.0
2.0,1.0,0.0,2.0,-0.08,-189.26,-4.31,108.39,237.4,-83.38,5.89,165.12,-1.96,65.47,17.99,251.47,14.18,87.2,-149.49,1.0
1.0,2.0,2.0,1.0,4.19,83.29,-2.24,-6.65,-5.39,-45.08,-60.3,-131.97,5.6,18.96,-18.36,-62.07,3.21,-81.0,-47.45,0.0
1.0,1.0,2.0,2.0,1.27,-48.75,-9.9,-6.6,88.68,78.75,14.11,4.82,7.72,17.75,31.3,-31.33,12.31,-8.32,25.8,0.0
1.0,1.0,2.0,2.0,4.94,10.99,0.06,5.99,51.23,116.65,-42.82,-32.63,2.39,13.45,-5.57,-35.23,-10.38,67.87,-71.8,0.0
1.0,2.0,2.0,2.0,-9.15,-28.98,-43.31,57.17,101.11,37.0,-18.69,-103.39,0.61,-20.56,-0.05,36.47,-7.86,-154.59,216.57,0.0
1.0,1.0,1.0,2.0,0.49,-41.18,-23.62,-31.65,17.63,81.14,86.08,-83.35,23.5,-9.91,-5.46,59.78,8.06,79.01,73.82,0.0
1.0,0.0,2.0,2.0,4.49,-80.18,32.41,63.05,-35.84,-38.88,74.45,206.33,-9.07,-47.57,3.29,-115.27,-6.91,67.57,-37.85,0.0
1.0,1.0,2.0,0.0,15.99,8.43,6.52,-41.92,-5.64,77.7,108.57,36.63,6.57,18.9,8.2,18.62,-14.01,1.73,158.86,1.0
1.0,2.0,2.0,1.0,-2.18,30.21,2.96,15.86,125.72,46.71,-56.86,24.48,-35.9,78.96,-33.84,-41.42,-27.41,-38.99,-9.3,1.0
1.0,1.0,2.0,0.0,10.7,1.5,6.08,-25.03,18.11,-64.27,107.78,16.63,17.0,-7.34,11.57,35.87,2.9,136.84,-23.15,0.0
1.0,2.0,2.0,2.0,2.25,-10.3,8.63,13.44,9.38,14.22,-119.51,2.04,8.82,19.9,-12.39,-37.16,-5.91,19.87,-14.11,1.0
2.0,1.0,1.0,2.0,10.26,-4.52,2.75,100.14,91.51,38.81,-51.88,-311.26,12.85,60.25,5.25,74.16,-1.54,143.37,-42.39,1.0
0.0,2.0,2.0,1.0,2.4,57.3,-12.06,-33.57,58.01,43.81,-161.18,111.55,20.36,5.17,-5.65,-102.21,4.48,-96.42,-33.31,1.0
1.0,1.0,2.0,2.0,-6.03,52.34,14.04,20.23,35.95,29.98,-20.75,-30.59,-6.79,-17.44,-10.14,-84.22,0.71,13.75,-119.04,0.0
1.0,3.0,1.0,2.0,-3.67,-51.66,7.64,-28.7,-29.27,6.61,-63.43,109.56,-18.5,32.08,-16.67,-0.99,2.99,15.95,-63.88,0.0
1.0,2.0,1.0,1.0,5.72,-66.9,19.44,-107.04,59.76,73.32,-84.55,15.93,13.46,30.58,-14.73,87.15,6.58,89.34,57.13,1.0
1.0,1.0,1.0,1.0,3.19,131.34,-17.02,48.13,-6.87,133.75,97.47,-202.32,23.94,2.93,9.59,-95.58,17.57,-178.07,-40.88,0.0
2.0,2.0,2.0,2.0,6.79,-45.51,2.98,24.2,-79.21,64.49,-73.65,10.01,2.96,-1.44,15.06,19.22,-5.7,91.95,156.69,0.0
1.0,2.0,2.0,1.0,2.28,45.34,5.99,-97.07,-12.72,57.04,4.29,89.64,-9.73,25.42,15.61,-26.83,12.37,-32.5,-60.44,1.0
1.0,2.0,2.0,1.0,-4.33,58.6,15.82,-49.35,23.06,-86.42,4.95,18.4,13.14,-10.79,-1.41,-33.68,14.24,13.29,-79.0,0.0
1.0,1.0,2.0,1.0,-3.57,60.14,-1.07,23.15,22.3,8.74,114.76,-152.24,11.83,35.83,-10.32,-34.17,-9.57,14.61,44.84,1.0
1.0,1.0,1.0,1.0,-13.44,-54.55,-17.02,-3.63,2.24,-11.96,48.74,53.96,26.08,27.84,18.44,100.08,5.86,168.9,-55.55,1.0
2.0,1.0,2.0,2.0,-6.9,-0.22,-13.43,35.5,-32.19,-77.31,-62.67,-19.33,11.42,-15.85,-7.86,-17.4,1.97,-37.99,43.36,0.0
2.0,2.0,1.0,1.0,-8.35,-36.37,-2.24,-65.27,50.79,86.01,-81.96,-90.03,-12.08,-11.22,-25.5,124.3,6.19,26.72,197.84,1.0
1.0,1.0,2.0,2.0,6.8,36.18,1.31,25.16,-7.23,105.86,27.38,-43.31,-10.46,2.5,7.69,-71.96,5.85,-80.58,-0.72,1.0
1.0,3.0,2.0,2.0,7.73,-19.97,-43.92,-34.8,-42.08,176.79,-129.08,52.24,1.54,-39.53,7.62,30.18,18.6,52.61,-111.07,1.0
1.0,2.0,2.0,2.0,15.33,81.37,11.43,42.86,-39.0,141.33,-34.32,-46.59,0.85,16.4,4.68,-125.47,-17.86,-127.2,-86.11,0.0
2.0,2.0,2.0,2.0,-7.74,-30.49,-2.2,-14.51,24.39,44.55,9.58,-21.55,-18.34,-31.08,2.82,38.58,-2.71,100.23,3.04,0.0
1.0,1.0,2.0,2.0,17.57,-55.78,26.52,-34.0,-8.84,114.0,-60.07,156.44,-4.45,-50.46,-22.82,-18.6,19.31,46.17,-21.41,1.0
2.0,1.0,2.0,2.0,-7.81,-75.67,-14.04,35.66,58.38,-10.09,5.95,143.86,2.55,7.89,5.11,67.9,1.31,62.43,-168.64,1.0
1.0,2.0,1.0,2.0,3.64,-17.7,44.28,-33.12,-60.65,-262.97,117.99,143.46,18.31,7.33,3.61,-131.24,-2.39,-9.66,-145.34,0.0
1.0,1.0,2.0,2.0,-12.69,-61.72,29.79,64.13,-114.69,13.11,5.7,157.69,-10.98,7.35,-21.98,-81.79,5.22,110.21,-10.68,1.0
1.0,1.0,2.0,1.0,3.88,85.22,-4.57,7.26,-45.04,-68.57,-89.03,-157.05,-11.5,-29.64,41.16,-43.38,14.7,14.01,-7.44,0.0
1.0,1.0,2.0,2.0,10.34,1.18,-0.57,-44.56,18.41,-74.45,54.05,-61.85,10.56,-26.27,30.3,10.74,-7.58,73.27,21.62,0.0
1.0,1.0,2.0,1.0,13.28,-17.79,-2.39,88.44,-2.27,43.19,53.52,28.28,-22.92,18.45,34.39,-87.74,-9.75,-14.43,116.5,1.0
1.0,1.0,1.0,2.0,9.11,38.0,-4.15,31.63,-62.5,69.12,72.43,-316.73,5.28,31.81,-11.87,-107.18,10.31,69.0,76.76,0.0
1.0,2.0,2.0,2.0,-5.48,22.45,-34.58,6.49,0.86,-84.23,-24.72,95.52,-6.88,-32.95,-41.16,-28.54,-3.59,43.03,-311.56,1.0
2.0,1.0,1.0,1.0,5.19,-80.09,47.96,-24.24,155.0,1.57,-80.66,77.25,12.33,-13.01,-4.05,115.02,2.98,59.0,63.38,1.0
1.0,2.0,1.0,2.0,5.81,17.47,-27.74,60.82,-5.32,-56.48,69.1,-59.61,4.25,16.91,-3.02,-79.57,1.92,-289.51,128.27,0.0
2.0,2.0,2.0,2.0,3.4,-33.44,14.86,5.92,62.54,-13.42,-102.57,101.98,1.13,67.89,22.84,25.86,-5.73,-36.34,-3.98,1.0
1.0,1.0,2.0,1.0,9.41,-15.53,0.81,34.52,-37.5,41.47,-27.91,-29.41,3.26,-4.1,14.06,-21.63,-14.55,-8.79,105.11,0.0
1.0,1.0,3.0,2.0,-4.31,32.81,-11.97,-38.9,68.22,-110.34,-4.98,-85.6,4.51,2.65,-8.86,4.37,-1.4,127.91,-61.47,0.0
2.0,1.0,2.0,1.0,1.66,69.66,-7.79,-33.71,61.29,-31.73,-48.33,-266.25,-0.29,-19.09,-6.08,49.96,-2.33,11.18,63.15,1.0
1.0,2.0,2.0,1.0,8.19,160.64,56.73,-60.84,-41.63,30.3,20.17,-159.6,-0.49,-39.87,10.98,-140.4,-11.73,-134.82,145.86,1.0
2.0,2.0,1.0,2.0,-18.01,-88.62,9.53,-98.32,-153.32,92.93,-7.79,37.76,-3.42,-20.62,-41.6,114.17,8.18,318.74,-8.47,0.0
2.0,0.0,2.0,1.0,-2.9,19.46,-1.23,-45.46,-33.84,-61.56,-63.96,40.13,-8.65,-1.57,1.58,46.32,-13.98,-8.65,-11.76,1.0
2.0,1.0,2.0,2.0,3.79,33.0,-29.61,-21.67,84.91,170.52,-92.48,-45.9,6.34,0.91,9.7,83.1,3.97,-1.87,-14.4,1.0
1.0,2.0,2.0,1.0,8.55,-12.22,24.02,-29.65,37.4,165.66,29.04,45.31,10.23,-2.56,-2.57,11.98,4.25,15.85,56.69,1.0
1.0,3.0,1.0,1.0,-13.28,-49.26,-18.37,-28.56,18.43,13.23,-18.88,0.45,-30.0,-11.46,10.42,94.84,11.82,118.08,1.49,0.0
1.0,1.0,1.0,1.0,2.34,105.7,-7.03,77.78,-62.26,127.53,69.45,-114.49,-9.8,-27.29,9.47,-131.53,-9.46,-174.69,-64.95,0.0
2.0,1.0,1.0,1.0,-11.88,-6.9,20.65,22.36,-12.31,33.15,82.37,-35.03,-8.39,45.72,0.83,44.84,-11.29,-47.37,55.57,1.0
1.0,2.0,2.0,2.0,-2.18,16.04,-1.69,60.48,26.88,-57.6,42.08,-14.96,-9.41,71.97,2.9,-65.28,6.25,-65.68,32.54,0.0
1.0,1.0,1.0,1.0,1.5,-22.49,-16.72,-25.36,55.96,-29.65,135.82,45.47,10.59,-73.4,-36.39,81.54,8.37,73.11,-134.11,1.0
1.0,2.0,2.0,2.0,-10.58,-53.87,15.94,69.4,-27.11,-75.38,-38.43,68.21,-9.48,-13.24,-0.26,-63.48,7.12,91.86,-55.86,1.0
1.0,2.0,1.0,0.0,-0.71,192.99,-24.07,-50.58,2.08,27.84,-94.47,-351.48,6.12,18.64,1.19,-52.19,-8.13,-85.76,-165.91,0.0
2.0,2.0,1.0,2.0,1.02,-93.98,39.39,68.33,-74.04,-124.14,10.18,18.61,-15.48,-61.68,2.96,-33.09,-8.02,98.25,4.22,1.0
1.0,2.0,2.0,2.0,-9.44,1.12,-30.05,79.32,3.99,-4.29,12.59,14.25,-1.02,-33.52,-1.67,-56.47,-0.05,-226.25,75.94,0.0
1.0,2.0,2.0,2.0,15.81,21.7,-21.96,7.75,9.36,-109.61,105.16,-67.54,-7.83,-35.66,-22.46,-33.24,10.37,-90.11,37.45,0.0
1.0,2.0,1.0,2.0,-8.19,-186.88,-49.85,49.01,113.91,-56.76,-26.6,115.92,-0.12,3.93,-17.39,168.78,-0.17,136.87,-141.28,1.0
1.0,2.0,2.0,1.0,-6.0,5.79,3.72,106.89,32.11,7.56,-8.72,-47.12,-19.52,-13.72,-5.98,-74.94,-4.99,12.62,33.13,1.0
1.0,1.0,2.0,1.0,-3.99,12.73,6.1,-52.54,24.1,-91.67,9.06,-16.45,24.06,-54.02,44.06,12.02,7.45,-17.97,51.38,1.0
2.0,1.0,2.0,2.0,-9.16,41.35,20.15,62.95,55.43,110.79,-64.72,-13.93,4.51,18.56,-16.13,-23.67,30.51,-63.02,-82.16,1.0
2.0,2.0,2.0,2.0,6.26,-80.06,-14.08,-78.61,12.97,144.58,31.91,111.05,5.02,2.66,-15.82,128.68,21.89,122.26,-9.48,1.0
2.0,1.0,1.0,1.0,-11.92,-73.66,12.23,-39.31,12.32,-239.51,-63.4,124.11,-8.74,27.26,11.47,89.16,-1.79,-23.64,87.07,1.0
1.0,2.0,2.0,2.0,-7.01,54.16,3.57,-10.8,94.75,-101.24,76.33,-54.99,9.41,-20.38,-9.02,-68.27,-18.44,-74.08,-36.19,0.0
1.0,3.0,2.0,2.0,3.76,-73.03,8.87,-12.52,3.01,95.17,87.91,64.52,10.94,-45.82,11.56,-16.1,3.44,214.61,52.1,0.0
1.0,2.0,2.0,2.0,3.04,81.96,18.82,28.09,-54.01,66.41,-28.2,-20.13,12.49,8.65,-12.01,-179.44,12.53,-81.71,-76.22,0.0
2.0,1.0,2.0,2.0,5.5,-28.94,-9.8,44.53,2.77,159.86,-3.15,7.25,18.06,-53.96,-13.7,14.41,24.44,-7.43,37.1,0.0
1.0,0.0,2.0,1.0,2.57,185.03,20.63,-72.71,10.16,77.47,89.26,-235.64,20.92,1.19,2.61,-93.85,48.36,47.94,-196.52,0.0
0.0,2.0,2.0,2.0,5.66,12.34,-19.78,-38.71,125.93,-59.98,-27.7,-55.06,0.35,15.15,7.33,-34.2,34.07,-34.15,-58.72,0.0
1.0,1.0,1.0,1.0,-3.66,-18.3,13.99,-44.69,46.76,-129.59,-140.28,42.48,5.36,49.18,5.62,29.57,-0.47,6.92,1.84,1.0
0.0,2.0,1.0,2.0,5.06,-34.98,-3.99,-27.93,44.38,93.41,32.36,-21.6,-19.73,30.95,11.0,-43.78,4.64,67.68,-42.79,0.0
1.0,2.0,1.0,2.0,2.14,29.85,26.93,-68.67,-94.14,16.19,154.32,43.06,7.26,55.63,-14.92,-58.61,-9.48,77.36,-138.38,0.0
1.0,2.0,1.0,1.0,-22.08,-24.41,17.82,27.02,85.9,87.16,-153.62,-71.95,0.62,-27.99,-8.4,52.05,5.77,25.34,108.98,1.0
1.0,3.0,1.0,1.0,-2.66,-10.94,33.82,-53.5,-24.65,-0.25,-9.72,-94.28,30.3,4.31,13.73,42.03,-4.99,69.68,57.02,1.0
1.0,1.0,1.0,2.0,0.56,-67.4,16.35,-66.52,-53.06,83.54,-5.85,143.91,-16.66,3.35,16.76,17.44,-1.74,145.15,-160.11,0.0
1.0,2.0,1.0,2.0,1.0,-34.81,-42.78,-3.43,2.73,164.25,8.06,70.68,-28.02,49.27,-11.1,31.75,14.78,61.02,-201.58,1.0
