cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,target
1.0,1.0,0.0,1.41,-62.52,-64.8,-101.48,-79.33,44.81,42.8,-165.24,-212.95,-160.39,30.98,-4.12,-84.51,-8.53,-0.94,77.85,27.91,29.29,1.0
0.0,1.0,0.0,11.6,100.51,3.97,156.47,230.32,57.54,0.43,119.92,-273.39,-107.73,35.84,-18.3,-115.58,18.43,-3.01,-95.91,-76.84,-17.57,0.0
1.0,,0.0,12.88,-262.88,98.44,-99.08,76.33,-19.81,-3.91,-300.12,-79.42,10.12,-12.0,-5.32,-0.8,-125.55,-19.97,52.2,3.0,0.04,1.0
1.0,1.0,1.0,1.64,38.62,71.36,81.13,155.04,61.52,25.32,-17.6,-57.95,67.98,11.0,-86.12,-107.9,46.36,-32.82,79.17,-63.0,25.07,0.0
0.0,0.0,0.0,6.59,253.52,209.87,-124.18,78.0,-10.61,-48.46,-213.16,-125.7,44.14,-106.15,11.75,122.02,-90.2,-36.35,-123.97,-53.35,9.34,0.0
1.0,2.0,2.0,13.86,-22.67,-99.31,-6.47,-34.09,62.84,19.78,115.66,-246.51,-101.27,-53.69,36.64,-61.15,122.26,-13.16,-21.63,-106.56,-4.08,1.0
1.0,2.0,1.0,7.34,111.81,173.16,113.68,151.5,8.94,13.42,178.2,92.95,116.78,-92.64,-34.78,56.42,28.15,-4.35,-11.47,72.52,9.47,1.0
1.0,1.0,1.0,-0.47,-34.44,-142.7,-159.25,-202.06,-38.55,-32.03,-175.55,-240.71,-15.38,-28.38,-124.97,44.01,4.85,17.31,-61.3,-12.1,18.65,1.0
1.0,1.0,1.0,1.18,-54.45,21.26,-29.6,2.95,-49.91,28.99,16.15,45.5,29.2,21.11,43.89,130.99,-118.08,20.55,-40.28,-26.32,0.54,0.0
0.0,1.0,1.0,-6.38,61.87,-16.72,99.48,136.9,-8.3,58.03,-0.79,-143.59,-9.94,16.14,33.53,97.78,-98.12,29.2,15.56,26.16,-10.53,0.0
1.0,2.0,1.0,24.68,-22.44,50.28,-136.32,-26.31,65.16,-29.89,58.52,-278.98,-7.0,80.4,37.69,-41.62,12.04,-24.42,-73.61,39.93,8.9,0.0
1.0,2.0,0.0,5.23,110.24,-153.1,-62.81,-161.65,66.17,14.45,121.04,-271.12,14.03,-73.81,110.42,-45.12,-73.33,29.98,-6.77,49.5,16.82,1.0
1.0,1.0,1.0,-5.92,-41.03,206.53,216.42,244.38,47.99,72.46,240.61,404.38,13.22,-54.77,-44.24,49.51,-66.3,-0.68,-107.58,-14.14,17.87,0.0
0.0,1.0,0.0,-4.75,75.37,95.22,146.33,261.13,-10.93,-47.31,-87.16,-118.8,-35.63,36.11,-141.59,189.86,-103.06,-8.27,112.58,16.74,-8.38,0.0
1.0,1.0,1.0,5.91,145.71,-56.54,66.68,-10.09,-84.29,-9.97,-155.9,-140.97,133.03,-67.54,7.03,100.79,38.83,15.06,-37.61,31.38,20.59,0.0
1.0,1.0,2.0,3.75,9.08,63.69,-50.56,0.07,-21.72,-15.65,157.26,-5.28,-5.15,-12.85,66.85,63.3,38.64,55.04,-21.7,68.4,-3.05,1.0
0.0,1.0,2.0,24.46,63.74,25.89,112.52,247.25,15.44,-1.53,39.39,-397.66,7.93,-69.65,114.55,47.43,9.32,-1.23,-86.12,-69.5,-10.03,0.0
1.0,1.0,1.0,27.18,150.35,51.66,-88.31,-77.19,5.09,7.96,89.97,-128.86,87.22,86.73,4.46,-20.02,-23.34,13.82,49.91,86.42,10.21,0.0
1.0,1.0,1.0,-18.56,155.71,174.49,75.75,245.96,-31.33,16.72,48.02,-23.93,-14.23,15.01,-72.6,-128.43,68.36,-7.79,72.72,-63.48,6.2,0.0
1.0,1.0,0.0,7.26,39.31,53.11,-94.31,-28.55,-12.78,38.25,57.59,-97.45,25.3,-33.64,-18.95,102.0,100.22,-24.1,49.46,-6.73,10.84,1.0
0.0,1.0,1.0,22.71,9.53,-15.68,-99.54,-11.38,-61.4,-32.69,159.38,-319.46,-80.46,-44.55,-61.98,163.95,43.15,45.76,-103.49,-56.1,-12.81,1.0
1.0,0.0,2.0,-5.96,45.22,-69.57,-55.09,-64.85,40.1,14.56,-164.73,-90.66,60.23,-30.53,23.62,145.8,-36.37,24.42,54.12,-82.36,-12.69,0.0
1.0,2.0,1.0,7.77,9.85,-82.52,-163.24,-144.09,-34.26,-47.35,72.89,-328.3,-23.1,73.42,116.72,-112.1,10.2,16.32,-124.3,65.23,-5.02,1.0
1.0,1.0,1.0,-23.72,40.78,123.31,38.45,77.02,-1.4,-12.71,204.6,284.5,61.18,-18.3,109.97,-93.54,24.23,29.26,-80.41,-10.43,2.13,0.0
1.0,1.0,1.0,6.68,3.3,212.69,89.78,131.36,44.75,-56.73,205.23,269.48,108.01,18.35,144.14,-33.39,51.75,-39.46,-108.14,24.57,-16.12,1.0
1.0,1.0,1.0,-4.3,68.9,17.84,-85.09,-52.99,0.93,-0.97,134.73,-53.96,-63.38,-6.33,13.98,15.59,21.63,26.09,-86.57,21.34,-16.71,1.0
1.0,1.0,1.0,13.01,38.77,14.86,125.51,59.92,29.52,78.34,8.63,37.04,-23.55,-27.81,46.47,-15.68,30.38,-29.14,-28.26,-14.43,15.87,1.0
1.0,1.0,0.0,-21.49,125.15,164.27,95.6,134.72,20.99,-1.03,379.64,321.31,101.75,-3.06,-39.95,41.0,-58.49,-7.31,-158.79,-11.33,15.11,0.0
1.0,1.0,1.0,-1.35,44.87,-69.52,-51.4,-94.88,12.88,-10.88,-94.92,-143.25,-39.86,-2.43,23.41,14.68,42.94,29.65,54.51,-5.48,7.61,1.0
1.0,0.0,0.0,-15.37,132.57,-0.26,-59.06,-65.29,26.68,26.11,-45.23,34.58,107.17,23.19,47.45,-47.1,-27.86,42.1,42.88,-25.05,-3.28,0.0
0.0,1.0,1.0,-3.29,66.07,101.14,183.85,269.8,25.11,-31.12,143.16,-26.27,10.02,-3.68,126.19,-69.01,60.33,-14.12,148.53,97.71,-11.13,0.0
1.0,1.0,1.0,-23.09,72.24,26.88,97.54,76.75,-25.77,-54.37,278.13,185.26,148.32,50.43,-44.08,43.7,-7.48,5.96,26.1,26.84,-4.68,0.0
1.0,0.0,0.0,6.54,35.43,84.3,-61.07,-68.42,15.51,41.15,122.28,212.85,47.44,39.2,-238.43,-47.14,-31.61,-42.51,-43.0,60.98,19.8,0.0
1.0,0.0,1.0,-8.3,199.32,125.37,-80.07,85.51,59.74,-54.36,-219.0,-148.62,-42.42,14.55,74.83,87.61,-34.96,-12.29,137.97,-10.69,-9.33,0.0
1.0,0.0,1.0,19.04,138.12,133.39,-110.99,-28.84,11.35,32.36,-44.6,-24.18,-24.42,10.53,204.73,59.1,-0.21,8.79,39.84,7.76,-27.99,0.0
1.0,1.0,1.0,15.51,55.79,-82.66,-77.78,-22.91,71.93,-21.53,-26.47,-432.21,12.24,-24.5,-7.14,68.41,-10.29,16.34,181.44,81.25,-0.1,1.0
1.0,0.0,1.0,3.6,102.61,-18.34,-83.37,-135.48,40.83,39.72,-11.71,26.29,-78.75,-107.76,130.89,-174.66,-97.95,32.21,98.95,-35.58,-0.91,0.0
1.0,1.0,1.0,-1.42,76.23,105.9,-24.7,92.07,-71.95,19.85,63.85,-43.9,38.05,19.4,12.23,-34.48,112.2,13.98,112.99,10.57,27.06,1.0
1.0,1.0,1.0,15.36,203.49,1.22,-209.46,-150.08,-48.76,-17.36,13.21,-324.59,11.61,-60.93,95.94,53.34,-21.81,-5.96,85.33,-16.93,-29.55,0.0
2.0,2.0,1.0,11.75,11.47,43.6,-277.61,-162.85,8.05,17.31,-14.13,-293.95,14.02,-27.13,23.93,69.2,-30.1,-3.26,60.24,-31.75,-11.13,1.0
1.0,1.0,1.0,-10.47,22.74,62.42,100.42,118.42,-21.97,-27.25,102.19,120.45,150.52,-1.83,-12.21,62.0,45.49,6.52,-24.59,-100.16,-4.96,0.0
1.0,1.0,1.0,25.26,85.62,2.4,-42.22,30.65,-19.83,18.8,17.78,-371.57,38.68,13.27,108.81,49.5,-30.27,-28.22,1.8,43.65,14.68,1.0
1.0,0.0,0.0,-2.13,216.77,27.46,2.0,-135.76,-20.14,12.08,34.12,251.72,-9.06,50.81,-14.54,66.71,-122.52,-8.36,32.35,-8.36,6.37,1.0
1.0,1.0,1.0,13.58,-95.15,46.74,-7.46,53.7,24.32,-7.1,-22.58,-60.32,-12.43,60.85,10.05,-219.77,-45.85,6.45,-49.26,41.76,-13.12,1.0
1.0,1.0,1.0,19.89,-87.2,-1.79,-54.59,12.36,21.76,23.43,-34.98,-221.99,32.03,-28.16,-66.94,-40.18,-80.49,4.7,45.76,36.56,-20.47,1.0
1.0,1.0,1.0,-3.73,-46.6,-150.79,-105.77,-141.14,44.38,-19.75,-24.35,-241.16,14.0,-19.38,45.43,-17.95,-35.0,-6.24,28.56,90.07,-9.26,1.0
1.0,1.0,1.0,4.33,-1.41,-174.92,-164.86,-206.58,-55.82,35.82,-35.77,-351.45,37.8,25.63,-121.73,121.8,-25.32,38.73,74.59,-43.97,10.22,1.0
1.0,0.0,1.0,-0.43,167.46,103.67,7.0,83.13,23.37,-20.69,-136.69,-37.61,-51.47,41.41,-3.57,-60.82,-2.19,-21.56,15.73,-29.77,-1.95,0.0
1.0,1.0,1.0,7.15,-15.43,-2.85,-192.94,-143.09,66.91,57.43,67.81,-73.88,-146.28,19.44,-5.87,-81.42,-23.6,-13.26,58.82,-56.63,-6.09,1.0
0.0,1.0,1.0,-7.84,241.56,131.26,-0.69,176.91,-18.72,20.62,224.96,-168.11,-50.63,-7.77,-67.61,-62.62,3.45,55.13,11.25,43.48,-4.1,0.0
1.0,2.0,1.0,6.55,78.03,80.56,-110.48,30.8,-43.02,-87.02,239.82,-247.37,110.5,44.38,153.58,21.84,27.08,31.67,13.35,-34.93,-12.2,1.0
1.0,0.0,2.0,24.8,9.38,5.2,-89.3,-96.87,-26.6,7.6,-61.42,-57.34,-133.04,-46.83,-66.1,6.3,44.0,-4.18,32.03,-11.91,4.23,0.0
0.0,0.0,1.0,8.95,3.71,165.55,-145.52,102.28,-23.66,38.91,-104.01,-122.64,-118.55,-19.29,-123.7,-40.32,-56.16,-26.15,14.04,155.03,3.49,0.0
1.0,1.0,1.0,-8.7,20.41,140.88,212.87,230.8,-84.92,54.93,200.04,258.44,-36.62,-26.52,42.45,-87.92,-66.56,12.38,24.96,-5.46,8.94,0.0
1.0,1.0,1.0,23.34,-197.76,5.91,-45.55,29.98,96.6,27.41,-29.65,-165.8,-35.43,36.87,50.04,57.29,-53.75,3.04,65.1,74.42,-29.86,1.0
1.0,2.0,1.0,2.31,81.96,-135.1,-109.96,-177.04,-17.21,-18.41,80.79,-276.55,-15.0,4.73,-49.51,15.25,-52.04,3.37,-20.72,-124.54,10.18,1.0
1.0,1.0,1.0,14.74,-67.91,130.48,-51.99,97.66,-14.34,-30.29,0.51,-64.36,-31.04,58.68,112.17,-88.43,-33.89,4.79,-28.7,57.29,11.94,0.0
1.0,1.0,1.0,4.73,-122.65,-108.01,-162.52,-181.55,34.3,-16.53,-173.82,-170.62,0.66,-48.88,126.59,50.46,28.51,21.49,-46.06,37.84,-22.01,1.0
1.0,1.0,0.0,9.0,30.12,-35.71,-161.52,-69.53,-53.66,32.14,-39.4,-333.8,9.64,1.04,-64.91,34.52,-87.64,-7.89,53.27,27.17,5.44,1.0
1.0,1.0,1.0,-12.59,115.1,50.0,154.55,154.79,-103.37,34.08,98.41,74.24,7.57,53.07,-119.77,-28.89,36.33,38.12,49.06,87.89,-13.05,0.0
1.0,1.0,1.0,-4.34,80.54,61.44,4.02,106.28,-44.57,27.34,-139.84,-123.78,51.26,-48.48,-139.78,51.07,-93.94,2.01,-106.33,102.96,-9.31,1.0
1.0,1.0,1.0,-5.34,27.73,101.27,-161.73,-35.56,-49.76,-46.22,50.08,-54.81,-77.67,34.91,13.74,46.51,11.58,31.74,122.81,-37.13,-23.0,1.0
1.0,1.0,1.0,12.83,-34.57,-16.66,-21.92,-34.97,-28.11,-7.46,85.15,-105.76,156.37,62.93,-29.13,28.68,110.32,-24.96,-21.41,6.58,24.31,1.0
1.0,0.0,1.0,8.22,103.41,-12.53,-8.27,-136.62,9.14,-36.44,78.98,166.0,156.11,-38.99,9.93,-97.89,67.7,-20.48,81.48,5.38,9.07,0.0
0.0,1.0,1.0,-1.52,177.28,-248.14,-203.44,-183.83,-21.48,-24.31,-190.08,-617.38,105.3,-86.19,67.28,16.82,6.46,10.93,28.1,23.99,8.8,0.0
1.0,2.0,1.0,7.34,151.87,-9.48,-21.77,-6.72,34.25,-35.05,23.75,-273.19,17.62,-31.39,-5.38,-96.66,-141.4,2.76,57.35,55.89,-14.59,1.0
1.0,1.0,1.0,0.75,38.83,5.55,-77.41,-23.32,2.7,57.72,57.23,-150.68,0.29,52.26,15.21,-19.58,-40.82,-40.64,12.91,13.01,8.73,1.0
1.0,1.0,0.0,-9.03,-29.19,284.63,160.85,234.56,-12.39,18.4,144.82,470.92,57.7,41.77,123.8,-33.28,-87.69,12.95,12.81,104.6,17.81,0.0
1.0,0.0,1.0,12.35,-202.64,-13.76,-43.06,-41.47,4.43,9.69,-298.21,19.7,-106.96,51.27,18.62,81.09,67.57,33.26,80.63,-29.0,-15.36,1.0
1.0,0.0,0.0,-11.24,149.07,5.13,11.0,-63.96,14.8,9.51,13.91,128.14,47.8,-20.88,-44.83,44.95,-21.75,45.31,-48.25,-78.23,-16.44,0.0
0.0,1.0,0.0,13.81,93.98,62.93,-92.33,45.09,26.74,14.3,-175.87,-270.11,68.87,-29.25,169.0,-124.33,-83.79,-9.5,-134.22,-63.09,0.86,0.0
1.0,0.0,2.0,-9.53,96.26,148.65,-79.65,-79.91,-68.11,-20.6,155.03,321.8,-69.28,66.32,-65.45,-5.14,-46.27,30.82,57.93,14.75,20.61,1.0
0.0,0.0,1.0,-1.08,64.01,-63.25,-123.29,-95.85,67.93,33.06,-177.87,-172.92,119.81,-34.37,36.33,-16.07,-42.36,16.11,43.18,-70.66,20.8,0.0
0.0,1.0,1.0,2.46,-74.05,-240.92,-393.04,-320.57,-51.86,24.2,35.13,-474.78,-120.28,14.01,-32.91,4.05,73.73,8.18,-63.4,-17.92,-0.29,1.0
1.0,1.0,1.0,-1.74,-82.69,-85.14,-142.74,-129.39,27.06,21.7,-56.06,-205.26,-45.79,-110.66,-74.25,22.19,-9.51,4.31,151.42,9.83,-10.28,1.0
1.0,1.0,1.0,-26.47,-12.9,126.89,122.64,65.21,63.12,27.34,229.89,524.29,28.76,-67.95,18.01,101.49,-56.75,-33.58,-150.13,-42.27,-18.05,0.0
1.0,1.0,0.0,-6.12,-58.7,117.73,87.1,172.24,3.36,33.79,19.13,102.74,1.0,-12.86,-98.56,-59.43,-15.97,20.04,25.98,-23.32,12.5,0.0
1.0,1.0,1.0,13.41,-101.11,21.53,-66.12,35.24,-7.79,-11.02,-120.07,-213.19,-15.7,43.4,90.84,2.45,46.44,10.66,59.29,55.04,15.98,1.0
0.0,1.0,1.0,12.99,-79.4,101.91,-54.61,108.63,11.61,-0.65,-13.85,-103.05,-43.56,-83.07,47.08,-9.31,13.08,-27.64,-30.72,75.93,-13.07,0.0
2.0,1.0,2.0,-17.76,21.51,-354.64,-278.65,-445.62,-31.68,8.79,-15.28,-377.8,-105.16,-80.33,-99.17,-6.7,43.53,-4.64,106.03,-12.48,13.53,1.0
1.0,0.0,1.0,10.5,161.75,5.5,-143.9,-36.42,-70.98,-108.29,-296.86,-374.76,-68.15,28.01,-149.43,-6.88,-55.15,-8.8,-67.14,42.34,-6.99,0.0
1.0,1.0,1.0,2.43,-6.35,-84.01,-104.0,-116.91,-32.57,6.86,-114.94,-202.32,-64.44,84.02,-73.8,-137.96,16.91,-0.06,-99.73,73.32,3.94,1.0
1.0,0.0,1.0,35.1,-359.54,305.99,-111.8,167.49,35.12,14.64,-342.45,100.66,34.6,-31.7,0.53,46.39,45.91,-3.12,101.86,13.99,-11.03,1.0
1.0,2.0,1.0,5.44,23.76,-144.59,-53.78,-98.77,-14.33,-25.69,62.48,-305.26,13.24,13.61,43.55,-26.73,-72.8,28.45,43.62,-53.56,-0.31,1.0
1.0,1.0,1.0,-10.02,46.58,13.52,50.23,67.27,71.79,-7.07,55.85,9.74,-12.14,-38.44,139.74,21.71,37.1,-8.2,78.18,13.46,5.99,0.0
1.0,1.0,1.0,-15.5,-75.61,-335.39,-95.06,-247.61,-40.59,25.1,-88.41,-279.7,60.09,6.83,-69.23,96.01,-65.76,41.93,-85.54,34.92,-8.87,1.0
0.0,1.0,1.0,2.46,90.86,152.77,-109.07,184.91,-17.83,-34.97,-324.88,-358.45,-55.69,15.67,-92.89,18.82,-60.1,3.28,92.21,-41.36,-5.29,0.0
0.0,1.0,0.0,-0.92,121.3,113.06,-69.86,91.55,11.76,-9.25,2.24,-148.32,-84.89,10.5,-36.22,193.4,-5.37,-9.53,-77.98,-6.85,-34.93,0.0
1.0,1.0,1.0,12.4,119.71,49.75,-16.41,23.18,-33.82,-30.49,-131.93,-134.19,-84.06,29.58,-51.45,192.12,26.45,-19.5,57.15,17.58,4.34,0.0
1.0,1.0,1.0,7.87,19.53,-33.11,-13.88,-58.71,-5.08,-70.03,-103.34,-78.93,60.53,48.14,-7.22,-7.39,-33.17,4.14,0.65,-57.66,11.72,1.0
0.0,1.0,1.0,-25.46,162.32,-15.86,210.1,154.06,23.01,38.87,395.18,126.99,210.29,-8.03,88.59,7.99,132.25,-49.86,26.51,43.02,15.08,0.0
1.0,1.0,1.0,15.4,-139.0,32.85,-13.08,12.09,-62.78,-18.86,-47.46,8.47,-49.74,28.28,-124.96,-90.9,77.88,-1.89,128.9,-41.39,-11.34,1.0
0.0,1.0,1.0,0.03,205.83,-15.6,22.37,152.88,-27.65,4.65,-105.16,-446.05,-25.12,-16.43,18.5,17.39,33.8,6.79,-70.47,32.15,-0.97,0.0
1.0,0.0,0.0,-10.21,-59.52,-270.22,-62.46,-225.48,59.95,-23.98,-206.72,-141.76,-68.89,12.22,86.0,-22.99,-20.6,9.46,-24.07,-19.61,14.89,1.0
1.0,0.0,1.0,9.26,75.22,-101.24,11.48,-96.0,-46.65,38.43,-160.32,-105.79,-43.83,-66.27,84.06,-48.78,-46.6,-13.78,101.26,5.39,-14.0,0.0
1.0,1.0,0.0,-27.92,8.34,156.16,109.85,140.71,-32.94,31.6,99.88,368.68,80.73,30.5,129.88,-59.68,22.48,6.32,-4.34,36.48,10.68,0.0
1.0,1.0,1.0,10.55,19.79,183.77,229.88,303.02,-16.72,-6.5,134.66,131.73,-79.12,-5.2,53.6,-13.07,-103.56,6.32,-7.33,24.89,-5.37,0.0
1.0,0.0,1.0,4.58,-134.28,-40.77,-56.92,-54.0,-3.5,-7.03,-243.7,-57.47,-22.3,45.07,88.16,105.37,-21.19,-51.4,-33.61,138.4,21.69,1.0
1.0,0.0,2.0,3.57,94.52,120.81,-175.26,-139.69,21.6,58.94,267.27,184.9,-31.28,-22.19,-16.0,-30.12,-50.87,24.45,-78.17,35.0,-15.35,1.0
1.0,0.0,1.0,29.68,208.71,250.7,1.79,116.91,30.76,64.04,-64.29,-7.63,99.39,29.78,-197.75,20.05,-65.76,-5.09,-41.43,25.62,16.39,1.0
1.0,1.0,1.0,18.48,39.64,31.05,-30.58,27.33,30.58,-6.1,-142.69,-219.75,-13.75,7.88,-66.65,-117.12,26.96,5.27,26.68,-73.45,1.08,1.0
1.0,1.0,1.0,10.55,80.46,26.8,-164.72,-76.39,21.24,-61.65,52.92,-220.59,97.48,-60.89,-62.73,112.87,33.9,0.79,-116.29,86.14,-5.21,1.0
1.0,1.0,2.0,-8.77,75.13,34.4,19.85,109.22,2.43,7.48,-44.44,-137.0,15.93,50.44,25.76,29.55,18.92,-50.73,-31.06,-40.93,20.69,0.0
0.0,1.0,1.0,-11.5,155.12,69.84,-29.97,109.81,-43.93,-65.76,91.44,-168.32,45.07,-41.54,-189.43,78.06,22.7,28.48,23.38,63.02,5.66,0.0
0.0,1.0,1.0,-0.2,12.57,80.4,-119.7,96.8,5.46,24.15,-158.01,-270.2,28.57,-68.25,-207.43,-105.08,18.16,1.25,70.47,43.45,-1.71,0.0
1.0,1.0,1.0,3.52,152.44,72.4,-54.58,-11.66,-49.88,-6.8,84.12,-98.59,7.29,-41.64,76.13,40.52,79.47,73.42,93.99,-77.34,-16.09,1.0
1.0,1.0,2.0,11.46,-35.58,-55.98,82.88,32.08,-65.19,46.34,9.72,-93.53,-77.18,66.15,31.01,53.53,-30.93,26.02,-12.57,11.96,6.67,0.0
1.0,0.0,1.0,8.73,146.64,-21.47,-12.56,-28.23,43.68,-4.07,-229.53,-170.65,14.36,-36.78,-3.92,70.77,-48.94,-18.97,39.56,106.69,12.79,0.0
1.0,0.0,0.0,-3.68,92.07,89.56,-114.5,-129.15,42.98,34.58,113.56,232.41,9.24,23.54,-13.21,43.22,74.01,28.51,-96.01,-33.84,-7.8,1.0
1.0,1.0,1.0,7.03,39.87,44.67,-95.58,-90.61,0.19,8.6,152.37,65.96,27.53,10.59,49.27,81.02,-16.26,19.58,137.74,-22.25,-28.29,1.0
0.0,1.0,1.0,31.65,106.75,42.29,-110.6,62.05,-23.33,44.17,-387.59,-519.37,-86.48,-27.59,0.21,-137.99,-75.24,-18.8,-7.36,72.13,10.35,0.0
1.0,1.0,1.0,14.02,63.64,70.46,27.22,90.0,64.47,19.54,15.11,-163.34,-4.46,-12.6,85.83,-87.52,40.95,16.5,8.91,33.74,-2.54,1.0
0.0,1.0,1.0,-16.89,211.37,51.48,-77.92,50.14,-3.19,-31.33,138.66,-163.01,4.31,-61.51,-1.65,37.66,22.85,13.21,-58.22,-53.7,1.01,0.0
1.0,1.0,1.0,-14.11,18.51,61.17,163.91,73.46,-63.15,-35.69,119.5,357.5,-12.56,86.69,-6.41,42.06,-50.22,15.69,22.88,68.99,7.59,0.0
1.0,1.0,1.0,20.64,245.45,160.72,-18.07,14.22,-34.35,-5.29,-19.03,-40.03,-44.05,-13.91,10.41,114.59,67.98,-5.31,26.75,-27.29,26.32,1.0
2.0,0.0,1.0,-1.33,312.54,149.74,-147.31,-192.1,-76.98,7.62,164.93,260.07,79.5,1.1,-152.77,57.13,26.29,2.89,6.19,-26.11,5.95,1.0
1.0,1.0,1.0,9.31,-112.95,-90.32,-24.09,-48.82,-81.6,22.24,-89.1,-142.51,-14.11,19.51,23.51,-59.67,67.71,-32.56,85.64,26.28,24.87,1.0
1.0,1.0,1.0,-19.83,105.45,30.14,93.13,55.39,-2.51,77.64,324.67,207.43,-5.72,-27.67,-95.54,-99.31,-17.86,-6.74,-129.36,12.88,12.63,0.0
1.0,1.0,1.0,11.06,-156.72,-14.11,-48.69,17.66,45.64,-30.57,153.17,-106.25,-111.64,-3.55,24.87,152.87,-93.96,-4.29,-103.76,30.04,-2.72,1.0
1.0,0.0,1.0,11.14,141.52,118.65,-62.86,6.96,1.48,-62.06,-51.75,-10.04,-72.22,-47.31,-125.21,32.37,-28.62,16.13,-74.05,17.01,3.98,0.0
1.0,1.0,2.0,-20.69,61.88,-34.42,131.67,82.07,-22.4,40.28,119.29,83.09,18.81,12.4,76.42,-183.33,9.32,-0.07,12.65,-81.96,-14.14,0.0
1.0,1.0,0.0,-4.41,99.85,108.44,63.76,138.43,63.95,6.5,-51.02,9.58,-78.95,-35.56,-43.7,-23.39,-0.17,-51.15,-22.53,64.46,7.91,0.0
0.0,0.0,1.0,12.0,25.59,35.48,-125.66,51.76,-34.89,56.51,-275.44,-340.32,70.67,-35.64,-4.1,-46.63,33.31,20.63,-92.19,37.59,9.97,0.0
1.0,1.0,1.0,1.8,-78.38,-169.78,10.1,-92.37,-25.98,-24.48,-119.3,-123.94,34.03,35.81,130.35,-68.38,10.48,-19.78,70.61,-107.08,-11.68,1.0
0.0,1.0,1.0,10.74,-44.59,-151.89,-312.45,-183.85,8.42,6.09,104.42,-540.13,-26.71,27.27,99.25,93.85,-3.74,17.28,13.72,79.26,16.47,1.0
1.0,1.0,1.0,20.71,-70.9,15.43,-9.9,43.47,49.77,-5.89,-91.63,-152.91,68.57,-8.02,124.58,-17.35,-32.85,-14.06,12.0,-37.55,21.88,1.0
1.0,1.0,2.0,13.3,-184.79,-62.66,-129.81,-86.26,-12.09,-27.46,-168.88,-176.22,-43.67,-21.61,-86.57,-33.13,-13.78,-5.53,-53.13,25.66,-8.64,1.0
1.0,1.0,0.0,3.6,-27.75,-65.83,-114.72,-123.27,-13.6,3.71,-89.79,-182.59,-17.48,53.49,17.03,10.06,-56.71,14.56,7.02,33.37,-14.59,1.0
1.0,1.0,1.0,19.96,-6.71,107.42,29.98,78.31,82.99,-41.99,-20.29,33.12,31.81,-25.71,62.16,112.37,-54.65,-3.17,-48.52,-13.12,17.69,0.0
1.0,1.0,1.0,-27.01,54.0,79.8,272.52,160.6,-69.74,-2.51,234.59,466.47,66.88,-103.4,-99.6,54.0,-25.19,-7.06,-26.59,78.29,11.82,0.0
1.0,1.0,2.0,-3.86,6.51,-10.55,101.88,81.79,-3.21,7.81,96.19,27.67,42.98,-3.19,-71.32,-62.35,20.64,-9.55,-79.82,26.6,23.19,0.0
1.0,1.0,2.0,4.58,-8.15,247.48,-51.15,77.71,-98.69,12.19,196.38,200.7,82.76,12.68,47.88,-43.88,-3.97,14.71,-27.54,-64.55,3.49,1.0
1.0,1.0,1.0,-3.04,15.52,-118.15,-41.52,-81.02,-7.32,4.67,-213.85,-211.64,28.38,7.04,149.5,46.1,22.83,29.25,-24.81,-67.81,-7.24,1.0
1.0,1.0,1.0,9.24,97.02,38.35,42.23,93.1,-26.71,5.22,-254.92,-175.74,16.6,-10.59,31.83,7.4,-13.8,46.29,7.1,160.38,-7.96,0.0
1.0,1.0,1.0,10.54,123.73,131.35,63.25,45.79,-17.22,2.57,180.04,147.27,62.69,-46.83,-114.48,96.66,71.42,6.76,-116.76,76.77,4.26,1.0
1.0,1.0,1.0,-1.28,-11.56,69.94,200.68,241.46,53.47,-48.64,8.98,15.77,23.95,-26.35,-70.41,-80.87,40.0,-16.02,66.17,-68.84,-9.63,0.0
1.0,1.0,1.0,-5.64,-141.54,-237.84,-26.04,-121.69,84.27,-14.85,-245.46,-215.1,-89.6,11.2,1.86,-75.78,42.2,18.68,8.53,-50.75,-11.15,1.0
1.0,1.0,1.0,-8.66,-47.74,70.08,182.79,178.79,-76.04,6.27,-4.81,170.31,-16.4,30.31,127.13,-57.19,48.42,2.39,103.27,17.35,-1.57,0.0
1.0,0.0,1.0,19.14,188.05,-17.86,2.75,-50.76,-25.76,45.47,-97.77,-163.72,-28.55,39.99,-87.3,-112.0,8.76,7.93,-17.02,-26.06,17.28,1.0
1.0,1.0,1.0,16.86,146.68,10.95,-222.02,-102.02,105.13,2.46,95.06,-395.74,54.88,-23.31,21.91,121.14,-57.55,70.64,81.59,-0.91,19.0,1.0
0.0,2.0,1.0,17.87,-61.38,-112.83,-154.62,-27.18,2.6,23.23,69.28,-563.8,-104.68,33.35,59.27,205.87,39.56,38.45,7.69,-5.34,6.82,1.0
1.0,0.0,1.0,11.68,-222.5,-51.43,-78.7,-17.78,44.95,24.53,-319.79,-160.48,-76.78,63.49,-56.09,171.67,31.74,-41.52,91.19,33.08,8.86,1.0
1.0,0.0,1.0,14.53,108.6,69.09,-153.13,-158.31,94.39,-8.78,-82.7,53.24,131.97,-3.76,7.29,205.02,-1.49,-11.17,-48.82,-7.61,-0.37,1.0
