cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,target
2.0,3.0,1.0,-12.13,-16.01,41.84,-29.7,26.07,-72.47,-103.0,18.42,66.74,66.5,24.04,-108.28,25.58,9.36,-131.55,-42.92,1.31,-37.24,-16.51,-50.34,1.0
2.0,2.0,2.0,29.66,53.06,-18.78,72.62,-22.22,144.34,-39.84,-2.22,111.89,11.54,10.71,-77.98,-203.34,14.67,98.62,-85.36,-3.75,83.74,29.72,33.78,0.0
2.0,2.0,2.0,-25.57,51.06,60.06,-39.34,-26.3,48.54,-200.12,58.86,62.14,33.33,-51.89,114.49,-173.21,-5.08,-60.57,83.93,-20.79,46.14,-71.41,-2.48,0.0
2.0,1.0,2.0,18.03,-169.86,109.19,-107.78,6.0,-41.66,-131.32,17.77,131.28,74.42,-126.18,-55.88,143.56,-27.76,-23.52,83.29,48.44,52.87,164.5,-34.69,2.0
3.0,2.0,2.0,-3.37,118.93,110.83,93.57,-46.69,-13.02,-57.76,-75.24,52.83,-4.75,-45.7,-4.45,-199.31,11.15,78.72,55.01,-13.57,-47.72,-55.81,38.69,2.0
1.0,3.0,1.0,8.65,50.89,-124.93,122.34,58.59,-73.1,95.16,79.82,-83.19,223.63,-93.49,-70.39,64.0,-5.28,-8.03,46.1,36.98,-129.17,-2.73,-26.31,2.0
2.0,2.0,1.0,-8.5,1.06,-108.91,147.21,-33.98,285.1,31.51,31.78,-50.19,2.35,1.72,-39.55,-119.75,-20.6,-68.61,13.84,-26.01,-74.72,100.22,92.66,0.0
3.0,1.0,1.0,-9.26,27.32,73.45,41.91,46.98,221.16,-201.16,32.31,81.95,-72.08,97.27,-57.01,27.66,-8.92,-86.45,19.81,-0.93,28.33,-98.99,-28.19,1.0
1.0,2.0,2.0,20.25,1.62,8.55,8.79,1.63,186.68,-62.99,-48.67,13.98,0.87,27.22,-12.5,299.14,27.55,-137.66,1.37,24.4,54.63,-41.03,-1.85,1.0
3.0,2.0,1.0,-3.27,-13.63,159.13,-119.78,33.75,180.33,28.49,28.62,-72.72,-93.65,76.96,-34.55,3.06,36.53,143.32,-44.14,-5.01,-21.62,62.13,3.32,0.0
2.0,4.0,1.0,36.97,36.78,48.39,-106.57,42.34,333.37,-209.38,-96.45,-9.11,-146.64,170.85,7.62,263.06,22.22,-76.55,20.75,11.92,170.67,-94.07,2.24,1.0
1.0,2.0,2.0,17.28,87.11,40.11,23.65,-21.53,151.07,103.39,-52.44,46.61,196.29,-92.34,28.17,-338.79,-9.32,69.81,-1.95,-16.84,31.51,22.74,18.98,0.0
3.0,3.0,1.0,-7.8,-17.83,-32.59,-116.68,46.39,145.55,-115.89,-43.15,45.59,-44.86,69.7,55.08,51.6,-11.83,-23.19,33.96,-30.12,111.77,-19.83,-12.08,1.0
1.0,3.0,3.0,60.04,-52.61,-43.85,-182.15,-50.97,-96.41,201.6,-17.12,23.88,264.92,-196.09,10.05,-35.06,14.16,79.68,-20.36,10.98,91.36,66.19,-48.57,0.0
2.0,2.0,2.0,-8.61,-83.15,31.38,-73.4,-48.49,-113.41,-87.36,15.13,105.54,-2.46,49.93,43.54,-229.01,20.14,45.13,-44.6,-11.41,-12.27,-71.51,-2.04,2.0
3.0,3.0,1.0,-29.75,146.16,113.8,-113.98,30.96,175.61,26.22,-38.08,10.55,-21.92,59.78,-11.96,-92.27,11.71,89.3,-24.28,-18.73,32.44,47.82,37.38,0.0
3.0,3.0,1.0,3.89,-5.02,-145.73,7.15,1.16,-258.26,124.04,57.1,11.46,85.27,-36.55,69.37,7.79,-1.39,-30.28,66.14,-14.66,-124.12,119.82,-19.6,1.0
1.0,3.0,2.0,-11.47,-22.79,-5.05,-98.52,2.28,29.59,-40.89,-13.03,-86.27,39.05,47.78,-35.07,193.76,21.69,-79.8,27.71,19.49,15.45,-113.3,56.19,1.0
2.0,2.0,2.0,20.12,-119.52,26.73,102.17,24.24,-63.73,-25.57,-34.17,-135.12,177.28,-227.28,-20.21,333.1,-7.56,-21.74,8.24,-9.09,-8.44,-73.56,49.0,2.0
3.0,4.0,2.0,8.73,-69.22,91.46,29.03,-56.37,-60.08,246.87,21.71,-41.18,-39.27,69.15,129.09,-1.05,-1.9,46.96,-64.6,-6.97,-5.73,-145.09,-34.24,1.0
2.0,3.0,2.0,-52.84,-12.06,-42.95,18.44,31.87,-81.47,-80.27,31.89,-91.1,21.25,-5.15,29.58,168.36,-4.51,-13.82,24.13,21.79,69.6,42.16,45.14,2.0
1.0,3.0,3.0,-23.09,36.8,49.78,4.51,-32.27,-51.27,-51.76,-58.98,56.75,41.71,-60.97,0.75,186.87,7.53,76.34,53.83,2.8,-25.5,-121.74,-73.69,2.0
0.0,2.0,2.0,6.91,-14.92,-18.4,44.82,-41.1,-68.14,268.58,-12.43,-55.17,356.21,-223.99,55.58,-165.78,-23.15,-11.35,16.82,-11.14,-92.85,-3.96,39.28,0.0
2.0,2.0,1.0,2.16,-8.81,-6.91,57.21,27.73,-234.99,-109.02,108.3,49.77,15.15,33.92,9.01,96.3,-1.79,-74.68,-43.45,-25.58,-19.09,70.51,49.79,2.0
2.0,3.0,2.0,10.92,-141.5,30.36,-56.25,-14.64,-93.17,-75.04,-73.79,-10.17,69.68,-55.61,-40.16,-126.21,11.8,48.07,29.54,-9.73,46.3,-101.92,40.33,2.0
2.0,3.0,3.0,-18.05,-4.76,207.51,-39.59,-42.29,52.46,-113.97,71.86,24.55,-29.8,-30.01,-7.7,-142.67,-6.43,135.07,24.55,10.1,-122.05,28.94,-115.11,2.0
3.0,3.0,1.0,8.32,131.29,55.2,-13.0,25.52,-144.8,-57.94,-58.76,53.34,131.95,-141.37,-34.38,-5.49,-9.75,-48.15,46.61,-8.5,84.82,32.34,100.72,0.0
3.0,1.0,2.0,-26.82,1.38,82.49,-175.66,-56.29,-68.4,107.99,-66.62,-21.34,13.25,-42.13,7.12,-113.13,-13.03,-24.52,-47.08,16.73,-9.79,-103.42,-0.87,1.0
1.0,3.0,1.0,-27.61,3.52,85.58,50.47,73.02,-97.49,7.24,-38.43,-179.35,185.5,-31.53,-14.9,168.53,37.32,-69.81,8.26,-7.92,20.37,-127.71,-32.28,2.0
3.0,2.0,1.0,-4.03,-35.97,56.29,50.55,7.48,-231.67,-20.26,-74.12,70.47,121.46,-121.94,75.21,-157.07,-21.78,-13.84,-75.24,20.48,-128.19,87.67,-31.05,2.0
3.0,1.0,1.0,36.46,-40.21,-5.72,36.2,27.49,196.3,103.15,-41.41,-18.1,42.1,11.89,-38.36,-192.84,26.72,31.61,41.1,0.17,53.79,163.34,-18.09,0.0
2.0,3.0,2.0,6.11,-39.08,-63.22,93.56,-2.88,-167.96,-122.09,76.98,54.32,95.77,-3.53,8.76,-341.89,-19.23,55.14,-40.15,-25.75,5.15,-36.24,-27.21,2.0
2.0,2.0,1.0,-18.98,11.85,98.8,52.55,46.64,-349.57,-172.97,-4.25,-124.45,44.72,116.09,-41.63,-87.32,-5.22,-126.11,-58.8,31.94,-33.2,8.37,8.43,2.0
2.0,2.0,1.0,-24.12,98.06,44.14,-47.76,24.13,31.13,110.3,93.41,-10.13,223.03,-103.15,-18.67,-141.03,4.91,-43.91,58.29,10.41,-74.88,45.15,-73.06,1.0
1.0,1.0,2.0,-10.5,-85.83,-36.89,-152.45,3.21,204.03,-161.89,75.85,52.66,-35.62,123.73,93.09,124.83,1.23,-84.56,-64.59,-41.81,18.07,11.53,62.49,1.0
4.0,2.0,1.0,-13.91,-88.32,-39.89,186.35,8.35,249.4,37.81,55.06,102.75,-88.62,45.62,-108.91,-122.68,-5.98,52.65,9.38,-15.57,-59.9,54.05,53.79,0.0
3.0,3.0,2.0,-6.23,117.15,-54.98,18.58,-48.95,-339.22,125.21,-31.19,31.82,-4.55,-30.82,-76.79,-14.27,8.36,57.23,-12.83,-14.2,35.53,-4.19,-5.58,1.0
2.0,1.0,1.0,0.4,-90.87,-69.74,34.82,-55.69,167.07,-7.15,-58.11,-4.24,40.42,21.41,132.54,-503.2,-1.71,2.19,1.05,9.96,29.92,129.83,38.49,0.0
3.0,2.0,2.0,-11.89,-130.95,-8.23,55.46,-2.49,-123.59,-54.76,-12.34,-63.49,140.82,-218.62,122.81,-68.46,6.5,10.2,-67.33,7.11,-47.92,44.55,39.77,2.0
2.0,3.0,2.0,-53.38,-71.68,0.89,116.96,-35.61,-220.38,201.16,-19.16,29.08,12.68,106.04,-41.14,84.9,-11.22,62.59,-33.68,27.85,-10.67,-18.69,15.91,1.0
2.0,3.0,1.0,-25.56,-4.54,-10.91,55.27,15.1,-177.4,-147.21,131.79,75.18,60.75,-6.77,-34.79,15.27,-2.43,-127.13,-13.11,-10.94,87.0,6.17,-10.16,2.0
2.0,3.0,2.0,3.55,7.71,24.6,-123.56,9.53,-168.42,-166.66,-1.24,6.46,26.84,-8.43,43.52,-19.61,26.79,-77.83,53.26,1.85,77.17,79.73,17.3,2.0
3.0,1.0,2.0,-22.71,1.1,59.34,68.39,-12.38,232.8,0.08,-60.7,42.97,-41.83,23.92,157.43,-131.32,-27.37,116.29,0.62,-8.87,138.68,-162.5,141.79,0.0
4.0,1.0,0.0,18.44,52.38,53.93,-139.03,58.53,276.42,135.53,62.95,26.1,-8.32,51.21,-103.29,-165.86,27.04,-64.93,-35.39,-5.15,-39.34,31.9,-32.89,0.0
2.0,3.0,2.0,16.27,-2.35,98.87,217.34,-41.88,136.37,66.33,19.93,-44.15,42.05,-67.5,-148.33,-114.16,-7.27,88.38,-35.61,30.84,89.88,102.93,-61.31,0.0
2.0,1.0,2.0,-4.07,-61.32,180.82,-82.76,-25.29,48.69,279.21,35.64,-2.06,210.06,-163.53,-8.63,-66.25,-32.62,90.13,1.27,-14.23,12.1,-16.53,28.99,0.0
2.0,3.0,2.0,-34.68,79.28,50.62,241.69,-9.97,-58.19,-284.52,-10.93,-2.12,-78.42,-33.73,73.71,485.62,-2.84,-201.44,-28.37,-4.18,21.97,30.45,-44.95,2.0
2.0,2.0,2.0,-14.89,-65.34,204.52,35.65,2.06,-90.13,-14.81,51.19,59.65,170.67,-121.89,22.84,-110.18,-8.52,38.61,22.64,26.99,56.8,48.99,-73.41,1.0
2.0,2.0,2.0,-4.98,-76.82,31.57,78.49,-35.03,17.63,53.77,-31.83,1.11,123.2,-81.73,128.03,-298.54,9.4,98.3,38.1,-25.66,-43.21,12.69,-12.47,1.0
1.0,2.0,2.0,17.38,-20.84,-3.97,34.65,52.92,-166.67,-136.52,-30.05,12.44,247.21,-216.45,103.39,113.37,10.45,3.6,21.87,-7.74,-50.99,-146.27,-46.5,2.0
3.0,2.0,2.0,-36.37,-36.96,-34.12,-52.51,17.45,55.71,5.68,-82.33,137.31,-25.55,25.21,-79.81,204.76,6.93,-28.27,-19.08,29.92,-0.26,29.01,9.54,1.0
2.0,3.0,3.0,-21.63,-5.33,-32.39,11.49,-54.15,-11.43,-111.65,-0.86,-72.18,-34.87,4.1,146.56,-246.19,-38.53,167.6,-50.91,-2.67,-34.18,-29.29,-65.98,2.0
1.0,2.0,2.0,-2.2,-41.13,-53.92,-71.59,13.78,-299.65,-149.55,22.28,-66.82,200.16,-79.28,-1.88,-345.83,-31.63,9.51,-74.7,-13.66,-23.58,-9.91,-77.89,2.0
1.0,1.0,2.0,49.02,69.72,8.37,98.82,45.29,199.72,0.37,-5.15,-48.68,140.84,-129.35,-61.19,528.97,37.04,-63.2,-11.4,-5.02,19.28,-0.55,-18.42,2.0
3.0,2.0,1.0,7.03,-120.84,56.68,-13.64,-21.29,245.28,-57.05,-26.42,48.53,-60.19,42.65,-10.69,-285.45,-5.49,54.98,-12.2,7.29,-36.55,90.11,30.82,0.0
2.0,1.0,2.0,23.6,-49.84,78.1,-67.6,-17.49,-158.81,-139.52,10.97,-64.85,108.14,-44.44,-157.78,-318.08,14.28,108.55,-8.06,-2.01,46.2,-84.43,91.63,2.0
3.0,2.0,2.0,12.03,106.06,76.07,158.87,-32.42,-19.5,-32.96,-70.36,-9.93,31.16,-72.58,-73.16,-102.05,-4.06,64.05,-12.75,-50.52,163.56,95.87,61.04,2.0
2.0,3.0,1.0,12.26,-23.67,-82.75,-94.7,8.52,-114.33,-71.41,-21.88,-102.31,36.82,39.36,1.55,-38.64,-3.78,-79.28,-15.26,-11.57,-35.82,-85.49,89.73,1.0
2.0,1.0,1.0,53.21,-29.64,-39.34,5.61,2.38,169.43,-21.67,-63.23,-2.6,-38.25,100.82,61.16,-125.26,4.74,-50.93,-8.83,55.18,111.2,-182.54,38.99,0.0
2.0,3.0,2.0,-18.91,34.1,-13.88,-78.57,-11.96,-169.53,-74.69,1.44,-1.38,147.21,-105.46,16.15,-141.6,1.11,-38.74,-31.9,-13.39,-140.01,-60.23,-62.07,2.0
2.0,2.0,3.0,-9.07,31.08,85.88,-21.64,-58.51,38.61,50.62,74.19,-15.59,77.39,-94.82,18.24,-78.64,-3.21,100.96,-40.76,6.36,109.8,-62.34,-131.71,0.0
1.0,2.0,2.0,-23.41,-37.25,59.11,-29.25,14.21,-217.38,-80.3,12.69,-27.23,179.5,-104.38,-66.09,39.5,16.28,-31.34,-16.83,-9.68,-16.36,90.59,70.03,2.0
2.0,3.0,2.0,-20.02,-26.77,-26.63,78.94,2.48,122.42,-75.51,57.51,-128.22,-11.11,9.16,4.69,371.19,8.55,-78.96,79.14,-19.26,-79.87,-69.8,-70.44,2.0
2.0,3.0,2.0,-19.98,-11.67,170.22,53.38,-63.33,30.99,106.26,51.94,-40.42,135.18,-137.18,8.88,-191.3,10.13,21.61,43.03,-14.64,-2.28,32.77,92.05,0.0
3.0,2.0,1.0,10.17,31.32,25.71,-6.53,-57.3,289.34,13.54,15.09,17.46,-207.67,230.21,-54.75,-50.03,11.4,-128.18,-0.51,-11.99,15.73,90.28,32.66,0.0
3.0,1.0,1.0,27.51,4.71,31.73,-49.83,18.98,175.53,62.11,-48.12,-52.03,76.01,16.83,-3.64,-343.18,-13.01,12.37,22.03,-0.65,-18.13,-26.3,59.58,0.0
2.0,2.0,3.0,25.58,20.35,-39.52,4.32,-62.38,-55.04,-99.78,0.79,76.06,-51.28,51.43,30.24,-253.63,-30.02,137.4,-13.01,12.9,19.21,-49.93,24.25,2.0
2.0,2.0,2.0,16.59,68.5,43.95,-30.31,-27.81,-195.97,52.24,-57.74,0.43,83.02,-17.19,-5.69,-100.71,13.3,-51.8,-31.27,15.5,-18.07,-18.42,-82.9,1.0
2.0,3.0,3.0,18.05,11.58,115.61,-96.9,-47.36,21.69,30.33,48.12,-33.49,2.86,-57.1,-61.22,131.06,-10.25,139.17,10.24,-15.65,55.46,55.22,-4.88,0.0
2.0,3.0,1.0,-0.94,68.92,54.49,43.13,-36.24,205.71,72.45,-53.02,29.13,-9.71,100.25,-83.88,-221.79,8.2,-82.81,-47.72,-4.99,-83.02,-0.81,-25.28,0.0
2.0,2.0,2.0,3.86,-23.02,65.11,-149.02,-49.69,-112.55,49.6,62.93,-29.15,50.01,-55.45,-157.6,-92.78,-37.18,49.06,2.51,-0.45,156.34,-1.77,-55.04,1.0
2.0,2.0,3.0,19.03,104.67,-112.81,-45.19,-54.89,87.15,53.81,-22.71,-142.27,-6.87,-68.9,-95.47,3.48,15.6,146.3,16.93,19.3,-81.18,15.53,28.34,0.0
3.0,3.0,2.0,-1.34,-43.42,-275.29,-94.43,-10.0,83.08,-276.94,5.66,87.99,-54.85,-7.1,-121.29,-38.24,13.58,-109.8,-42.48,-27.01,44.97,-160.11,-9.34,0.0
2.0,2.0,3.0,-23.3,-24.49,29.19,-93.13,11.09,-13.37,-73.11,47.79,159.9,150.97,-208.78,-8.03,276.84,29.32,50.51,42.78,20.93,-12.17,82.65,-36.5,2.0
2.0,2.0,3.0,-19.93,-73.79,205.91,84.36,-19.04,-38.55,-130.14,21.01,-24.38,51.66,-80.47,196.56,-18.45,31.4,93.59,-25.72,-22.25,14.53,-145.55,-9.62,2.0
2.0,2.0,1.0,-17.93,103.14,-126.34,67.55,-2.36,118.0,-94.97,-135.22,-91.42,95.89,-86.25,29.6,-198.0,-15.96,-60.82,-5.11,19.75,-9.85,-21.84,90.72,0.0
2.0,2.0,3.0,3.06,57.33,-91.2,-131.82,-60.47,20.24,-6.34,39.69,104.73,0.79,-49.36,-47.96,25.82,-9.65,83.3,-92.69,4.93,-120.55,51.48,-40.4,2.0
2.0,1.0,2.0,-4.85,-91.39,56.8,8.27,14.74,-133.92,-194.72,10.77,-44.25,119.72,-93.32,-16.83,-236.34,-33.9,74.52,-44.41,21.07,12.83,-105.92,54.01,2.0
2.0,3.0,2.0,16.16,11.62,47.62,111.15,26.2,-93.43,-137.2,45.47,36.98,34.54,26.77,-139.95,201.89,0.16,-104.26,-12.05,15.27,-3.07,11.61,56.0,2.0
2.0,2.0,3.0,-0.39,-43.42,-47.81,-125.61,-50.12,62.88,85.27,-0.14,96.06,31.39,-86.92,-0.52,140.05,-5.77,125.13,8.45,-4.12,-55.1,181.86,16.58,0.0
0.0,2.0,4.0,-9.22,-3.61,-98.09,97.22,-69.53,-90.09,15.1,101.45,-81.82,176.17,-126.94,-58.91,-81.12,-4.93,103.2,-53.88,-0.84,-14.76,-21.63,-8.13,0.0
1.0,3.0,3.0,-19.3,-78.87,7.32,133.68,-40.61,-123.77,-3.73,72.83,131.88,64.65,-37.09,14.21,74.99,2.94,3.68,12.57,-16.67,52.6,-1.23,-26.17,2.0
2.0,1.0,2.0,-22.63,-26.17,-117.69,-12.51,-32.82,-102.33,12.32,-79.26,-163.88,-11.86,78.42,51.49,135.04,20.23,-39.41,-29.77,24.18,-24.19,127.81,0.3,1.0
2.0,2.0,2.0,51.4,-78.34,-74.63,96.37,-85.62,-50.29,155.42,4.43,16.13,-9.11,59.57,-20.47,-149.65,10.42,-76.42,-37.08,16.67,51.92,-70.61,-94.47,1.0
2.0,4.0,2.0,38.99,-45.53,219.7,28.96,-1.43,-5.83,-176.93,56.87,12.81,-6.33,56.0,6.31,29.66,10.9,-46.72,0.8,-10.86,24.53,25.86,-41.92,0.0
2.0,3.0,2.0,-13.18,-71.07,-9.66,66.01,-34.68,-130.31,54.89,6.49,-18.45,20.36,7.93,1.61,23.6,-7.46,75.63,36.99,12.72,-15.8,54.13,-8.59,1.0
1.0,2.0,3.0,25.57,49.74,-9.72,-88.93,-11.33,-251.54,-82.33,-32.52,84.45,155.89,-57.68,-124.59,-2.57,49.2,2.16,58.89,14.98,22.84,-94.18,-19.99,2.0
2.0,3.0,1.0,45.68,-19.61,-90.35,-102.46,52.86,-173.5,-73.81,-1.2,198.87,107.78,-30.44,114.48,193.21,-24.24,-98.53,-49.02,-14.49,-23.45,-61.17,-23.56,2.0
3.0,4.0,0.0,-23.7,59.47,-14.0,0.7,61.12,-122.66,-128.38,-169.56,-19.54,65.93,-2.3,-65.48,-104.04,-17.68,-116.39,-37.66,-8.36,-20.75,43.27,-20.61,1.0
1.0,1.0,1.0,-28.36,9.22,-163.06,42.4,36.71,-31.78,-120.8,44.53,39.97,160.91,-25.03,90.08,-104.66,9.77,-132.46,-2.42,-6.62,-18.62,-55.4,29.89,1.0
2.0,2.0,2.0,-37.64,-6.61,-116.07,139.3,-10.12,101.62,66.82,13.87,45.62,33.02,-21.04,29.34,-84.25,-26.34,54.05,-25.38,-12.81,-53.47,47.2,43.01,0.0
3.0,2.0,1.0,-4.64,80.2,21.31,98.24,9.08,69.71,-53.94,-59.08,-123.4,-119.86,112.95,-82.17,146.24,5.29,-14.73,-33.71,16.23,-5.28,-113.83,13.05,1.0
2.0,3.0,1.0,-42.44,-26.54,-49.08,-55.45,24.06,-199.68,-98.3,-11.5,-18.73,116.22,-24.45,4.06,-253.14,-11.01,-24.85,10.85,-21.94,31.74,1.57,74.77,2.0
2.0,2.0,2.0,13.96,71.85,-105.05,-47.65,51.81,102.81,68.44,-53.08,15.09,182.04,-154.58,-18.29,247.5,44.89,44.45,48.74,11.95,9.82,32.92,7.6,2.0
2.0,2.0,3.0,39.82,-185.42,21.26,-50.77,-32.56,-36.65,-101.25,-18.71,-8.82,29.9,-79.17,33.03,-11.74,-6.38,105.79,15.85,-21.62,-77.41,-55.93,-11.57,2.0
1.0,1.0,2.0,5.85,68.38,5.81,89.03,30.57,-98.52,-211.24,16.63,-83.1,74.11,16.39,-103.62,96.59,17.83,-105.15,34.28,32.24,68.39,34.46,44.76,2.0
2.0,1.0,2.0,-31.89,143.84,87.85,-112.11,20.59,-99.03,-29.94,99.44,22.41,207.96,-115.17,-24.22,-203.07,10.37,37.7,-68.61,5.31,-65.55,45.6,-37.0,1.0
1.0,2.0,1.0,-32.77,39.0,-49.07,-12.38,21.98,-70.03,-77.97,-42.25,-19.66,118.79,-0.43,-55.13,-122.56,6.9,-50.11,34.98,-8.66,12.35,-51.8,-95.99,2.0
4.0,1.0,2.0,-8.63,97.92,21.36,-141.18,-18.57,-212.35,-152.85,34.19,6.59,-16.17,-158.35,-99.52,233.56,21.85,-68.51,19.03,-7.7,67.35,-106.41,-60.14,2.0
1.0,1.0,3.0,-12.39,86.32,90.46,-177.37,-21.49,-77.7,-175.06,-33.61,85.83,19.11,14.2,34.7,79.93,-3.4,-36.99,46.95,8.82,40.82,53.51,-63.55,0.0
3.0,2.0,2.0,-26.54,115.31,146.08,18.57,-15.71,-220.98,-96.34,3.61,56.84,-27.38,-46.92,64.81,34.77,20.39,-42.38,38.83,26.12,102.04,-23.3,-73.53,2.0
2.0,1.0,3.0,-27.66,-4.76,28.35,-16.97,-19.84,-50.3,75.24,-97.24,-59.37,145.66,-136.69,-99.5,-134.44,28.21,172.22,-31.74,-3.75,-11.17,-40.17,-31.45,1.0
2.0,3.0,3.0,-22.84,-190.34,-4.46,27.72,-37.37,99.94,127.73,48.01,-1.74,52.86,-86.49,-50.13,61.18,-20.21,203.34,14.15,-7.37,-80.44,-95.66,11.49,0.0
2.0,2.0,2.0,60.15,29.47,-21.05,8.51,-2.66,-165.36,-55.6,-19.37,50.44,65.64,43.06,-103.56,-74.9,-15.97,-65.06,-21.0,-1.08,117.91,-249.97,-1.03,1.0
2.0,2.0,1.0,15.67,162.56,108.36,16.07,26.89,-252.25,-128.31,-10.38,36.35,110.99,-21.53,-16.7,-118.65,-12.13,-91.33,-28.76,11.48,-29.08,18.94,-48.15,2.0
3.0,3.0,1.0,5.63,-93.94,-7.83,-34.09,4.59,64.03,-42.46,-5.91,-3.77,-91.51,82.53,194.41,100.68,48.58,-16.81,-82.83,17.04,-49.45,-40.99,-13.82,1.0
2.0,2.0,3.0,20.42,37.35,239.3,11.33,-57.41,82.05,19.36,-44.31,-59.68,23.68,-61.47,-11.55,-47.52,12.34,157.41,57.83,1.68,105.46,-10.32,-56.77,0.0
1.0,1.0,2.0,-0.12,10.85,31.19,-11.59,-18.78,-265.09,2.23,21.53,-130.38,44.07,83.98,23.79,65.79,-6.95,-136.66,51.62,-10.46,-49.18,40.42,66.63,1.0
1.0,3.0,3.0,33.38,-5.51,-105.97,16.37,-33.02,-173.92,-250.87,-8.47,-97.74,-45.56,82.79,75.25,113.15,-22.76,-73.72,47.99,7.28,-16.3,108.92,-9.97,0.0
3.0,2.0,2.0,-3.11,-59.3,-25.26,25.78,9.54,-230.97,-146.32,-56.6,65.4,48.45,-78.85,71.71,-81.55,31.43,0.96,-28.73,14.25,-43.91,-114.14,-27.22,2.0
1.0,2.0,4.0,10.4,201.97,-161.08,11.59,-84.05,51.65,-49.98,-24.14,35.87,18.48,-77.1,46.86,6.37,14.46,121.55,16.42,-14.66,-45.3,-20.57,-39.09,0.0
2.0,3.0,1.0,2.3,-104.12,9.09,93.99,37.87,-187.14,-65.49,26.54,-25.26,83.98,20.03,-51.17,25.2,3.12,-53.1,50.19,12.65,7.06,-124.0,-12.26,2.0
2.0,3.0,1.0,-38.34,-14.26,12.71,-117.68,9.51,-207.98,-152.02,-13.11,130.55,92.92,-68.51,24.59,-145.01,-13.81,-62.2,4.07,26.83,-80.15,97.91,6.2,2.0
2.0,1.0,1.0,35.33,-54.53,-47.51,74.93,72.9,89.67,-203.84,40.2,-42.91,62.17,40.72,24.91,-158.04,-22.17,-82.76,2.3,-20.1,18.75,-44.68,27.58,1.0
3.0,2.0,1.0,-50.87,-30.78,-38.92,-79.27,17.03,-56.06,62.22,74.69,4.41,43.44,-56.65,-91.49,163.42,-24.56,-69.99,21.28,-1.06,72.92,73.39,33.43,1.0
1.0,2.0,2.0,-16.37,82.81,89.18,66.81,-7.08,-227.11,77.89,-61.77,30.73,92.22,53.3,51.85,85.39,-5.56,12.17,3.94,5.32,0.64,-83.84,-37.32,1.0
3.0,1.0,2.0,28.28,-45.8,75.73,111.62,-20.97,41.22,-140.0,42.85,-26.38,16.83,-79.32,-43.33,-172.13,9.94,135.22,59.17,4.85,-19.63,-28.34,-2.58,2.0
2.0,3.0,2.0,12.98,-6.84,-77.8,36.27,-30.55,55.96,149.38,6.71,203.07,82.01,-96.35,-43.54,59.81,-5.2,108.64,-37.45,-6.65,11.27,105.41,-5.57,0.0
2.0,4.0,3.0,-1.24,-57.59,148.51,114.51,-56.81,118.68,-66.11,120.32,27.98,-65.48,-11.72,-20.91,44.62,5.25,122.2,-19.76,-14.74,74.86,-38.17,-35.64,0.0
3.0,2.0,2.0,11.72,-89.84,188.2,107.24,-11.9,170.56,-55.25,-55.1,-139.75,-76.64,50.97,100.98,-65.05,-3.9,66.93,17.48,-15.12,-22.61,-133.9,78.18,0.0
1.0,3.0,3.0,13.43,-27.78,-26.61,80.47,-90.26,211.69,153.05,0.75,-126.7,-70.64,154.04,-153.38,-50.29,-12.28,64.32,-40.93,15.98,38.53,38.96,-48.42,0.0
2.0,2.0,2.0,8.71,49.07,128.52,38.42,-54.62,147.26,-53.01,15.91,-42.88,-47.28,-17.15,21.82,-92.39,-25.87,86.75,46.32,15.94,72.78,-41.3,-29.31,2.0
2.0,1.0,2.0,17.61,-73.24,-179.97,215.76,26.02,225.72,-125.77,-14.31,105.11,-56.09,100.18,-24.0,111.66,31.46,-30.61,-5.41,-4.6,-41.73,-60.92,-20.2,1.0
3.0,3.0,1.0,-26.79,37.85,-43.19,-36.37,58.66,40.68,-49.46,-3.98,50.66,36.84,-9.53,-111.45,24.93,0.15,-31.77,8.04,16.52,59.37,62.89,27.25,0.0
2.0,3.0,2.0,36.78,-124.6,-29.98,10.91,-43.01,67.94,-101.69,-41.8,13.79,68.26,-38.32,-83.69,-204.24,-2.3,-68.34,-41.25,-5.19,-9.44,-46.9,92.13,0.0
2.0,2.0,4.0,-55.68,201.27,-137.52,-131.26,-54.45,-55.38,118.14,-63.48,45.19,71.53,-123.75,-15.73,230.47,11.06,172.05,-21.24,11.06,-37.19,17.33,-31.74,0.0
2.0,2.0,2.0,7.19,-117.3,-51.16,4.93,14.97,-97.34,-201.16,-107.11,30.76,2.02,30.9,163.59,132.65,25.78,-93.28,54.33,-4.12,-124.78,-92.69,-59.11,2.0
2.0,2.0,1.0,-7.57,-31.22,72.77,-96.98,44.63,158.37,-238.77,-6.86,-53.84,-57.79,125.16,-9.73,82.96,1.98,-129.58,24.42,-5.02,-6.08,16.59,-43.19,1.0
2.0,2.0,3.0,-4.13,-69.16,77.17,157.32,-53.13,-190.9,-68.56,102.81,59.03,64.71,2.28,81.26,-257.33,26.46,54.75,-8.47,31.51,34.28,-30.49,47.09,2.0
2.0,1.0,2.0,9.47,-66.41,21.07,186.82,-29.92,-67.51,22.6,53.31,54.86,78.5,-99.44,96.92,-50.54,21.74,33.31,45.49,32.41,-33.01,30.05,-35.39,2.0
