cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,target
1.0,2.0,1.0,1.0,1.61,-86.56,-86.33,-31.15,-98.94,-98.8,-25.45,-94.71,3.6,-106.23,-12.37,73.72,-104.93,39.68,-106.98,-36.04,126.28,1.0
1.0,1.0,0.0,1.0,2.64,-34.29,25.02,5.65,-95.64,1.24,-20.64,41.84,-6.99,-63.53,-4.39,64.89,177.05,-14.34,-29.94,-61.91,212.11,0.0
1.0,1.0,1.0,1.0,1.14,101.78,-28.6,-0.51,-123.3,-51.48,99.28,36.39,-11.27,25.28,-19.53,78.24,3.85,-71.94,-29.39,47.79,197.43,2.0
2.0,1.0,0.0,0.0,-0.79,-60.21,88.56,-4.59,-62.31,62.91,85.29,-109.58,-8.43,-96.33,-11.84,28.53,98.05,84.78,94.02,-47.96,228.34,2.0
1.0,1.0,1.0,0.0,6.64,-95.33,-30.56,-145.41,300.64,-13.89,25.59,118.14,-1.69,78.83,-1.45,-41.58,-115.57,-171.95,-43.71,-70.55,-176.06,0.0
1.0,0.0,1.0,1.0,-1.86,-21.3,14.44,-13.44,-8.92,-49.82,-26.6,57.15,1.92,-44.35,-19.53,41.46,-17.43,-168.6,71.63,80.75,159.6,0.0
1.0,1.0,1.0,0.0,2.6,59.58,-28.96,-90.4,-70.71,-110.28,28.85,-65.54,-1.87,-183.3,-15.51,5.49,-93.37,-11.51,-4.11,121.22,78.54,1.0
1.0,1.0,1.0,1.0,-1.59,142.26,108.99,-32.4,-74.2,87.48,-9.17,46.03,1.97,10.01,-21.24,-7.3,335.25,-16.93,-51.3,-31.12,13.95,2.0
1.0,1.0,1.0,0.0,-0.58,-87.16,-16.08,-8.95,-258.76,12.87,-60.72,-28.74,-12.82,-37.46,13.28,-5.04,-27.48,12.08,-100.68,-85.59,241.93,0.0
1.0,0.0,2.0,1.0,3.96,-116.96,31.72,61.03,272.17,15.84,-98.35,85.76,-1.27,99.05,-13.16,52.61,-215.6,-311.86,270.27,143.9,-107.86,1.0
1.0,1.0,1.0,1.0,0.08,81.89,-29.68,93.28,-140.23,-20.91,12.12,120.83,7.82,20.57,4.09,69.36,-59.64,-32.69,-40.68,50.54,60.13,1.0
1.0,1.0,1.0,1.0,3.32,139.73,26.6,-37.33,-303.48,-82.12,-97.45,-30.41,7.61,40.33,-21.16,-59.28,-23.5,-82.76,-177.25,123.23,85.5,2.0
1.0,1.0,1.0,1.0,6.3,54.12,-11.5,-73.22,-15.65,50.8,-62.67,-3.72,0.32,77.82,-1.94,100.16,-0.67,174.05,32.09,24.02,-230.18,0.0
2.0,1.0,1.0,1.0,-2.94,143.05,41.58,-52.69,-507.77,32.25,-154.82,-66.42,-6.52,7.56,-1.41,48.91,-123.31,108.11,-27.29,169.34,70.34,1.0
2.0,0.0,1.0,1.0,7.81,-50.11,6.45,32.43,-133.07,-77.02,43.35,20.01,-22.38,151.9,7.92,-8.8,-247.62,76.28,-39.38,64.67,109.18,2.0
1.0,2.0,1.0,1.0,-4.15,83.77,14.33,24.27,-126.65,85.16,40.54,-7.17,13.58,-176.66,-4.04,83.59,187.78,-52.7,-142.92,-129.36,92.87,0.0
1.0,0.0,0.0,1.0,-0.39,-141.48,-12.05,-134.72,2.61,-33.28,-80.97,98.06,1.59,34.59,-3.52,-15.48,-1.96,43.18,130.95,18.19,130.0,0.0
0.0,1.0,2.0,1.0,-2.77,1.75,67.11,-96.04,-56.31,45.54,-84.42,-44.68,-15.0,-210.09,17.73,-94.52,-151.06,-206.29,67.02,103.37,-3.44,1.0
1.0,1.0,0.0,1.0,1.02,-65.92,55.18,-21.57,201.78,-29.79,13.85,-94.45,-18.16,252.12,1.58,59.46,-78.53,-136.66,126.85,79.74,-23.42,2.0
1.0,1.0,1.0,1.0,9.18,156.16,31.51,-300.36,-92.11,-6.95,-4.93,-45.82,3.5,152.6,-25.59,-53.74,234.86,-208.44,3.93,66.11,173.83,1.0
1.0,1.0,0.0,1.0,2.75,48.93,-16.8,-22.11,69.02,-46.99,-19.71,85.49,-12.42,92.05,1.53,89.04,-40.44,-39.46,-1.77,71.43,-118.22,2.0
2.0,1.0,0.0,2.0,-2.45,-95.0,-19.29,34.13,312.08,-10.41,132.63,-80.1,-20.55,66.32,-1.19,99.44,73.84,-31.09,-56.16,-159.51,-57.38,0.0
1.0,0.0,1.0,0.0,1.38,-84.66,-138.88,136.19,-191.17,-8.79,-124.94,69.69,1.72,-160.18,0.2,150.08,62.01,88.18,-172.89,-168.77,89.91,1.0
1.0,1.0,0.0,1.0,3.77,-62.46,135.04,-111.33,124.61,1.2,-26.12,16.44,-19.15,24.51,4.55,-106.6,16.74,65.51,182.84,110.72,-45.37,1.0
1.0,2.0,1.0,1.0,-7.46,-13.53,-16.0,48.24,102.0,40.11,128.78,89.95,-9.04,-172.57,6.54,-104.43,-103.21,-108.37,-109.82,-113.2,-36.65,1.0
1.0,1.0,2.0,1.0,-6.81,-31.55,69.55,-32.98,-4.15,8.12,-126.71,11.9,10.46,-120.58,10.62,-42.79,-78.12,-126.08,-273.24,-63.29,-206.1,2.0
1.0,1.0,1.0,1.0,1.29,208.09,157.61,16.73,63.42,-214.25,-62.58,57.24,-4.54,20.45,-2.83,-89.79,-124.06,-242.18,289.72,557.23,-17.05,1.0
1.0,1.0,1.0,1.0,2.84,117.28,18.68,114.08,-56.22,-10.33,105.08,49.9,-4.91,-1.72,-4.8,-38.88,-250.61,-165.13,22.07,139.27,14.94,1.0
1.0,1.0,1.0,1.0,0.56,-35.11,154.82,-52.31,-259.04,234.27,83.15,-60.08,17.13,105.61,-10.6,48.1,-378.13,303.73,183.9,46.82,-56.52,0.0
1.0,1.0,1.0,1.0,-2.58,2.77,5.24,-27.65,-98.5,41.57,13.8,-68.09,37.56,-144.86,-3.66,-0.81,29.03,99.09,-52.73,-61.98,26.02,1.0
2.0,1.0,1.0,1.0,-1.4,-75.17,11.26,-107.19,-228.47,-7.72,-29.74,20.63,7.08,52.95,3.86,-35.92,-217.37,133.66,-192.21,-56.81,26.26,2.0
1.0,0.0,1.0,1.0,-5.09,153.88,129.01,-119.64,-693.97,157.17,-185.83,-6.48,20.88,2.25,-10.7,-51.46,-147.38,55.12,84.32,203.32,204.0,1.0
1.0,1.0,1.0,1.0,1.03,-98.12,107.06,61.99,-129.54,71.59,-41.9,-25.49,7.38,137.23,-32.84,-222.89,120.05,32.3,30.85,-63.26,213.56,0.0
1.0,1.0,1.0,1.0,2.1,-187.53,116.92,-108.5,0.71,-10.12,-293.23,4.04,-7.59,6.45,2.5,11.76,31.44,3.25,371.92,207.77,86.45,0.0
1.0,1.0,1.0,1.0,0.3,84.56,-86.45,30.16,356.88,-4.52,185.04,19.56,5.64,-65.59,-0.15,17.97,141.48,148.76,39.5,-75.16,-271.57,0.0
0.0,0.0,1.0,2.0,-3.46,87.93,81.93,46.8,-262.12,7.03,-97.67,-23.65,-9.83,48.8,-7.02,22.36,8.41,-33.15,79.82,165.42,139.32,1.0
1.0,1.0,1.0,1.0,1.03,-94.66,113.46,-95.33,-26.42,0.46,53.6,-28.19,3.41,108.81,-4.44,54.28,-129.47,-13.11,10.54,17.92,128.01,2.0
2.0,0.0,1.0,1.0,-5.56,61.95,-50.57,-40.64,-292.75,-90.03,-91.41,-129.43,-8.12,-52.42,-10.98,-56.8,-63.71,-136.03,-158.53,61.98,193.04,1.0
1.0,1.0,1.0,1.0,1.39,71.38,107.98,-4.44,-210.75,-95.79,-100.06,56.85,-19.87,151.99,-1.62,-41.32,24.75,-73.05,-264.73,71.08,42.72,2.0
1.0,1.0,1.0,1.0,-0.23,-57.86,82.63,-44.34,-63.24,64.24,2.54,31.94,29.88,-29.95,-14.77,76.6,22.91,224.45,-38.76,-71.48,-44.65,0.0
1.0,2.0,1.0,0.0,-5.28,107.16,-123.65,101.94,-287.24,107.34,58.01,-71.63,5.54,139.67,-13.35,21.85,-50.88,133.54,-76.37,-103.71,49.18,1.0
1.0,1.0,1.0,1.0,8.25,55.15,37.34,-196.68,89.08,-2.21,99.45,20.64,-8.7,-150.12,-12.14,24.54,282.16,66.34,98.02,-8.13,110.56,0.0
1.0,1.0,1.0,1.0,2.88,108.66,-74.67,14.46,-271.91,-4.25,-146.82,89.01,6.03,-83.68,23.81,-41.52,103.3,-89.14,-104.9,14.31,87.01,0.0
1.0,1.0,1.0,0.0,-10.04,-18.52,94.46,-37.81,-53.29,64.11,-10.13,-38.66,-11.84,-14.26,0.1,71.74,67.36,180.26,49.42,-5.77,-23.21,2.0
1.0,1.0,0.0,1.0,-0.54,81.01,-20.56,-40.93,-175.34,54.59,40.68,43.52,11.45,63.61,-3.84,5.33,146.52,-32.54,-112.83,-98.29,154.48,0.0
1.0,1.0,0.0,1.0,-2.35,52.15,65.39,40.79,272.12,-53.69,74.08,116.91,-3.83,-120.94,6.46,-65.53,-80.36,-179.57,-92.42,49.99,-231.82,0.0
1.0,1.0,1.0,1.0,5.54,-106.64,56.38,2.07,73.55,-7.51,-119.95,10.64,13.24,-79.51,4.01,-28.36,132.18,-82.2,197.25,61.82,123.37,0.0
1.0,1.0,1.0,2.0,0.56,-42.5,29.44,-71.22,69.87,-75.92,26.51,52.53,13.64,-15.97,-8.07,29.45,-6.55,92.29,61.45,62.41,26.74,0.0
1.0,1.0,1.0,1.0,4.56,108.87,67.65,-136.86,-86.06,-22.77,-104.14,-71.8,17.99,-20.76,14.97,31.0,257.81,-249.19,-110.3,34.84,105.45,2.0
2.0,1.0,1.0,1.0,1.38,-44.18,30.49,-151.09,81.52,-25.96,44.02,121.31,7.56,-51.82,-1.63,63.33,-204.85,-252.4,-84.0,6.85,12.61,1.0
1.0,1.0,2.0,1.0,1.49,43.89,-17.27,-154.09,-111.47,29.61,-130.8,-1.07,19.12,61.76,-3.42,-265.28,53.96,7.2,63.39,58.38,-31.34,1.0
0.0,1.0,1.0,1.0,-1.33,-96.49,134.13,36.83,69.14,-86.81,-74.25,-119.83,-17.2,18.92,-4.59,-111.6,-194.06,-241.12,130.58,205.9,98.35,0.0
1.0,1.0,1.0,1.0,0.54,-80.57,178.02,-29.07,-5.12,-0.56,10.01,-53.52,-12.55,-11.89,-2.29,147.27,-15.86,-65.74,66.38,68.74,157.83,2.0
0.0,1.0,1.0,0.0,5.78,-4.24,-83.47,8.38,-234.2,21.15,-24.57,85.88,-16.94,-72.12,2.58,30.51,-279.15,-108.62,-93.43,-11.55,89.59,1.0
1.0,0.0,1.0,1.0,2.14,142.69,-29.01,106.37,-185.8,-93.29,1.42,-20.85,-8.18,1.01,18.36,92.44,13.38,-74.79,-82.79,108.12,128.69,2.0
1.0,0.0,1.0,1.0,6.9,15.36,59.35,-8.74,-187.57,20.21,32.06,86.96,4.52,4.17,11.13,48.81,8.66,57.75,-0.95,15.97,179.81,1.0
0.0,1.0,1.0,1.0,-2.44,-63.07,69.3,24.27,-81.09,-60.33,-109.16,-99.18,-1.04,23.8,26.91,22.19,-46.76,97.99,285.2,223.31,137.95,0.0
1.0,1.0,1.0,1.0,1.23,-51.07,-56.28,-151.19,14.9,-3.79,77.46,-73.67,-8.54,-128.06,9.15,50.84,-167.26,228.28,87.19,2.34,-49.88,0.0
1.0,1.0,0.0,1.0,1.6,-33.55,43.44,29.8,69.53,-31.36,-35.66,46.68,1.25,114.62,3.78,32.13,-40.71,-94.77,75.65,80.13,9.21,0.0
1.0,1.0,1.0,1.0,7.23,133.15,64.3,-68.19,-274.85,-9.78,-50.33,-115.09,3.42,-9.21,8.2,-20.59,18.1,151.53,25.95,151.91,43.66,1.0
1.0,1.0,0.0,1.0,0.21,96.66,13.84,-15.63,-124.08,-56.88,-77.82,134.27,-3.28,128.36,10.84,20.08,-122.74,-118.53,80.51,210.99,23.63,1.0
1.0,1.0,1.0,1.0,4.32,116.26,49.56,-95.6,-44.73,12.82,-26.91,75.1,-5.55,-59.18,9.58,-53.35,61.06,-20.83,55.73,108.2,-49.75,0.0
0.0,1.0,0.0,1.0,-0.62,-52.69,-44.76,-185.7,162.56,-60.06,108.6,-92.49,-9.15,-123.52,8.7,61.73,-10.14,-98.3,-1.39,-45.89,90.28,2.0
1.0,,1.0,1.0,-2.22,86.92,-0.52,28.5,-106.19,-55.99,-67.0,145.92,-3.82,-59.06,-4.59,-17.93,-107.01,-72.0,87.0,191.66,12.01,1.0
1.0,1.0,1.0,1.0,-3.0,80.09,-74.79,-231.79,-248.82,24.27,-56.35,-7.48,2.23,36.43,1.81,21.58,-70.17,113.06,-114.51,-15.56,-43.97,0.0
1.0,1.0,0.0,1.0,-3.81,-49.58,-4.38,74.72,-196.29,71.07,-32.19,-8.65,-1.11,-111.38,-8.98,-59.72,-267.19,101.4,37.63,18.73,0.1,1.0
2.0,1.0,1.0,1.0,0.92,-78.93,-43.94,108.02,-30.0,-28.06,-88.02,-1.86,-1.77,65.96,20.44,-17.91,-58.72,-28.65,-33.08,-21.52,18.14,1.0
0.0,0.0,1.0,1.0,-1.05,-54.67,-89.71,47.94,-129.24,-94.48,-22.05,35.68,-27.55,-1.85,-14.15,-44.45,-84.81,160.09,-4.76,21.52,116.54,0.0
1.0,1.0,1.0,1.0,-0.21,-0.48,68.57,106.28,-50.01,52.26,1.29,59.38,-2.2,67.07,-3.68,-111.68,212.79,-30.7,-83.78,-101.24,110.99,2.0
1.0,1.0,1.0,0.0,0.29,-125.73,58.16,92.31,405.39,22.11,22.6,45.2,-4.16,-13.24,0.04,-98.42,-6.12,-151.95,103.25,-34.85,-174.14,2.0
1.0,1.0,0.0,0.0,-1.67,64.99,99.56,127.87,188.22,-26.88,85.42,-15.96,-8.6,92.73,-1.32,-50.29,-32.97,-70.47,-55.1,57.78,-179.63,0.0
0.0,1.0,1.0,1.0,0.59,30.14,122.15,-173.1,24.58,70.88,-89.52,36.51,-15.43,61.75,13.56,-41.84,214.06,73.49,-188.69,-97.81,-226.68,2.0
1.0,1.0,1.0,1.0,4.79,-42.91,-15.7,28.73,-47.69,65.09,42.14,-41.42,-6.96,57.34,-16.93,82.85,-72.59,108.07,-128.09,-138.27,-61.68,0.0
0.0,1.0,1.0,1.0,2.31,87.07,41.43,-83.69,-371.2,59.47,-66.6,30.57,-11.79,-64.24,9.05,49.73,-28.03,52.23,-119.82,12.82,96.45,1.0
0.0,1.0,0.0,1.0,-2.27,-54.35,-117.29,48.39,-342.12,-104.64,-183.98,-30.05,1.93,-102.58,1.89,-7.86,-66.26,44.44,-115.62,16.98,210.52,1.0
0.0,1.0,2.0,1.0,-0.14,35.75,102.37,-95.34,-386.24,-71.49,-145.07,-9.64,3.13,-120.52,-1.02,63.73,-173.67,-10.76,-328.62,68.81,37.16,2.0
1.0,1.0,0.0,1.0,3.24,4.19,19.21,-88.11,-480.65,-90.96,45.66,84.32,6.5,11.19,13.38,-143.62,-310.81,166.11,-82.24,121.14,341.31,2.0
1.0,1.0,1.0,1.0,-0.53,-217.51,7.55,-75.81,201.37,98.8,68.2,-186.41,10.47,-106.31,12.48,15.59,-234.1,11.04,65.18,-140.53,-84.98,2.0
0.0,1.0,1.0,1.0,1.5,-106.95,114.2,81.05,-116.84,76.03,-15.98,49.86,3.22,16.79,-7.71,-112.82,-127.17,111.23,65.46,3.72,69.13,2.0
1.0,1.0,1.0,1.0,2.77,102.04,-27.7,128.63,-230.55,145.51,20.18,76.5,-10.47,-50.59,-6.26,93.74,131.39,-152.92,-257.82,-211.34,94.37,0.0
1.0,0.0,1.0,1.0,1.11,27.17,-95.3,-95.24,-294.38,85.26,-62.76,49.57,25.86,-4.44,3.93,5.12,-164.93,-55.99,-163.15,-95.5,34.37,0.0
1.0,1.0,0.0,1.0,-3.12,22.32,55.17,134.35,98.48,-41.73,-9.19,73.1,-12.87,142.35,-0.06,-101.38,-3.08,-169.37,-32.69,57.91,-38.32,2.0
1.0,1.0,1.0,1.0,0.22,-2.58,-72.09,306.26,354.27,-21.09,14.36,59.18,-3.01,-29.31,3.59,17.06,-13.52,-175.38,181.57,57.21,-180.36,2.0
2.0,1.0,0.0,1.0,-4.54,75.69,-28.8,81.47,-145.71,18.28,-16.55,-53.85,5.25,-115.77,-9.75,-6.01,-118.92,-41.41,23.18,74.11,15.49,1.0
2.0,1.0,1.0,1.0,-3.64,-90.26,122.67,6.1,-217.01,-65.64,-33.35,21.61,5.5,-141.78,-4.24,2.1,-218.79,82.28,-8.48,120.12,178.21,2.0
1.0,1.0,0.0,1.0,-2.16,-20.13,-260.64,-77.8,-470.86,128.25,90.45,72.23,6.58,33.75,-14.99,33.41,-218.41,257.8,-244.18,-306.55,180.81,1.0
1.0,1.0,1.0,1.0,2.4,129.01,40.84,-20.26,51.64,-65.23,24.04,20.41,3.36,-72.38,1.36,61.4,33.36,29.7,157.79,206.25,-54.0,1.0
1.0,1.0,1.0,1.0,2.32,51.01,40.17,-19.23,-173.57,-131.65,-60.27,7.51,18.61,31.45,-7.43,-116.95,-175.39,-59.16,-180.83,132.28,17.72,2.0
1.0,1.0,1.0,1.0,-0.81,49.78,98.51,-167.89,92.94,-0.32,-76.2,-17.96,-3.54,62.62,-11.57,-33.68,135.79,25.25,125.7,123.08,-125.39,0.0
1.0,0.0,1.0,1.0,0.44,14.99,86.21,-172.03,-273.78,86.47,-0.39,-37.73,4.43,68.26,13.14,-32.21,44.95,63.59,46.53,6.2,229.97,0.0
1.0,1.0,1.0,1.0,-2.12,98.5,53.2,-126.23,146.79,-77.16,-20.01,65.62,-3.2,46.37,0.04,-52.62,260.1,43.44,98.67,123.11,-74.77,1.0
1.0,1.0,0.0,1.0,6.64,-0.64,0.81,63.88,-271.01,142.79,-96.55,32.25,26.41,-48.35,-6.42,-20.36,-230.79,-160.79,-7.16,-5.29,51.69,1.0
1.0,1.0,1.0,1.0,-0.01,-104.78,127.32,10.65,142.56,-65.48,26.32,7.61,-9.06,51.36,-7.2,66.91,-58.2,157.31,199.57,139.07,3.13,1.0
1.0,1.0,1.0,1.0,-2.02,-24.68,25.88,-76.51,83.53,-27.75,1.54,-31.74,-7.7,-56.59,10.98,-53.94,22.66,84.93,-22.41,-4.54,-89.69,2.0
1.0,1.0,1.0,1.0,9.35,29.23,-72.64,25.58,-340.06,47.12,-141.56,23.03,9.4,19.12,0.17,-63.92,-24.1,-168.64,-151.77,-59.31,171.41,0.0
1.0,1.0,1.0,1.0,0.42,253.07,286.16,62.71,-431.08,117.16,-282.66,-19.05,-19.48,-13.31,8.64,-11.31,192.56,-214.28,-106.05,212.28,-31.76,2.0
1.0,1.0,1.0,1.0,0.78,5.85,47.04,73.8,136.95,-59.48,16.69,-61.66,7.69,-116.04,-5.83,-72.23,-125.84,-137.0,75.65,131.87,-56.38,1.0
1.0,1.0,1.0,1.0,2.98,236.07,73.12,-59.77,-552.69,62.3,-104.28,67.29,-10.85,89.61,-7.79,9.67,101.16,117.95,-67.91,127.36,145.96,1.0
1.0,0.0,1.0,1.0,-1.8,29.96,-54.03,64.48,188.08,-54.09,84.86,-22.53,7.71,-133.8,-14.64,-38.42,12.43,86.05,45.79,17.55,-128.63,2.0
1.0,1.0,1.0,1.0,-2.04,-212.81,-180.57,39.92,-106.27,35.1,-0.21,11.21,10.17,114.84,-16.24,8.4,-162.99,111.38,-221.31,-307.22,82.7,1.0
1.0,0.0,1.0,1.0,-3.76,51.47,21.6,89.0,-57.71,-44.52,-37.43,60.84,-15.66,46.33,-4.51,-202.06,-31.61,-164.41,-53.93,73.81,47.35,1.0
1.0,1.0,1.0,0.0,1.87,0.36,-0.07,-69.38,80.53,49.09,176.53,-94.59,20.3,-84.91,-1.12,-48.52,-193.46,78.25,233.97,70.01,22.54,2.0
1.0,1.0,1.0,0.0,8.41,-138.51,130.41,99.4,85.9,57.89,47.89,-37.99,34.14,60.03,-3.91,-17.64,-133.91,-84.19,35.32,-31.66,51.97,2.0
1.0,1.0,1.0,1.0,-2.27,-114.23,-70.17,-127.84,18.6,-34.93,-3.27,-10.46,12.78,47.28,6.25,2.51,-253.96,150.69,5.31,-11.7,-89.09,1.0
1.0,1.0,1.0,1.0,-6.03,-103.69,-49.58,-63.66,125.77,-58.72,108.13,141.6,15.06,-34.83,-3.45,2.85,34.38,327.17,132.62,-33.49,36.45,2.0
1.0,1.0,1.0,0.0,1.09,4.96,135.38,66.26,44.92,-31.69,-95.16,-25.82,-7.26,-93.91,-11.9,49.34,-12.46,-193.16,-122.26,65.55,-96.75,2.0
1.0,1.0,1.0,1.0,-2.55,42.24,16.02,50.63,136.64,55.91,171.04,-41.12,-5.18,-61.19,22.01,31.81,-90.07,-318.2,68.47,-2.48,102.83,2.0
1.0,1.0,0.0,1.0,1.9,-6.61,3.98,-61.07,-81.95,-10.74,128.92,62.5,7.8,166.18,9.04,36.18,171.51,17.53,-59.01,-105.58,301.75,0.0
1.0,1.0,0.0,0.0,1.74,-102.29,-19.65,-110.78,-28.92,-40.61,-51.81,122.18,-15.99,56.78,-11.61,-22.61,-128.62,-5.96,77.67,45.14,90.76,0.0
1.0,1.0,1.0,1.0,-1.65,-77.85,19.57,239.97,66.71,-15.29,-129.72,95.89,-8.47,-65.93,-4.94,-78.36,-36.64,-333.01,126.82,86.04,109.77,0.0
2.0,1.0,1.0,1.0,-0.36,79.78,16.8,-66.32,-41.47,101.51,-21.53,-64.65,22.75,18.49,4.19,-67.91,0.48,5.11,164.54,71.17,-67.62,1.0
1.0,1.0,1.0,1.0,-2.35,-41.03,-33.61,132.54,-64.78,-35.43,-121.87,-34.73,20.91,-154.66,4.77,-153.24,-35.89,-32.28,7.25,37.88,16.48,1.0
1.0,0.0,1.0,1.0,-3.62,11.86,-66.18,65.11,-427.87,158.68,-11.65,7.05,0.83,1.27,-16.88,-99.69,-300.97,348.88,2.2,-46.8,-24.99,1.0
1.0,1.0,1.0,1.0,0.72,22.38,90.11,269.09,-411.17,-59.0,-84.68,221.92,-9.55,-8.61,15.31,-48.95,-216.6,42.14,-158.98,120.4,162.26,2.0
1.0,1.0,0.0,0.0,7.22,-110.68,-58.58,-222.08,238.15,-101.46,71.65,-36.35,-17.02,21.85,9.44,-29.75,108.3,-51.61,-126.87,-142.62,43.28,2.0
1.0,0.0,1.0,1.0,2.51,-13.45,-131.41,173.84,-38.67,-23.82,130.93,3.53,-3.35,-44.62,1.03,113.6,-76.63,139.48,-157.56,-150.77,28.13,0.0
1.0,1.0,1.0,1.0,1.89,38.76,-13.79,-30.59,562.62,35.15,66.18,-42.11,12.5,-115.05,2.13,-73.81,122.27,-420.91,177.18,12.01,-236.48,2.0
0.0,1.0,1.0,1.0,-1.45,12.11,-33.12,-72.84,-111.17,19.92,-21.98,-35.02,-0.14,2.55,0.32,-23.09,-105.89,129.99,80.38,52.86,-20.32,0.0
1.0,0.0,1.0,1.0,-2.59,232.28,18.53,-0.47,-404.72,46.31,1.42,-32.72,-1.97,-255.72,-8.66,-19.55,144.36,176.62,-152.48,19.51,65.11,1.0
0.0,1.0,0.0,1.0,4.7,111.97,83.1,139.46,-524.37,68.03,-105.97,15.12,17.57,-111.14,1.67,9.72,-85.37,48.55,-24.9,120.79,203.03,1.0
1.0,1.0,0.0,0.0,-0.89,58.74,-58.7,24.5,-96.32,-58.14,-66.82,-6.6,5.51,-149.97,2.31,152.94,-233.78,-115.47,-171.5,56.43,-129.75,2.0
1.0,1.0,1.0,1.0,-1.21,144.88,-100.83,105.03,-706.62,-198.0,-189.83,20.6,-13.06,-0.96,5.44,-41.61,-161.38,306.67,-426.34,103.41,109.12,2.0
1.0,0.0,1.0,1.0,4.88,16.75,-129.89,-18.19,-400.68,60.01,-111.94,-50.99,23.56,18.15,-0.18,-0.74,-49.74,24.01,-170.42,-116.18,147.05,1.0
,1.0,1.0,1.0,-0.48,90.32,-94.91,8.79,-187.09,104.57,80.26,69.15,2.26,-277.09,11.97,38.74,-81.65,44.35,-90.33,-106.24,7.73,1.0
1.0,1.0,1.0,2.0,1.71,-96.88,47.26,77.25,-181.11,-5.69,-58.83,-52.64,8.64,-60.53,-9.69,53.99,-368.13,-12.57,-45.64,65.8,30.85,1.0
1.0,1.0,1.0,0.0,-4.28,39.66,167.81,19.21,445.4,-147.5,75.5,-18.12,-6.59,-77.32,6.24,-3.65,153.75,-182.63,100.88,184.93,-122.64,1.0
1.0,1.0,1.0,1.0,-3.18,-114.69,103.74,-70.94,13.33,63.09,18.74,-40.5,10.69,-46.15,-4.72,78.16,55.71,114.42,60.55,-62.74,77.44,0.0
1.0,1.0,0.0,1.0,-5.49,-14.97,-37.55,70.97,-111.36,4.55,-89.73,-23.42,11.25,-34.38,1.31,36.83,-126.96,-40.79,29.63,49.78,9.15,1.0
1.0,1.0,1.0,1.0,-3.39,-113.77,121.89,-100.65,-319.74,119.01,-90.21,-63.14,-5.15,103.79,-6.58,67.1,12.97,25.79,-109.16,-118.69,233.58,0.0
0.0,1.0,1.0,2.0,-2.78,-82.2,-112.66,61.23,238.1,-247.32,-29.97,176.94,-9.77,-5.24,-4.72,18.79,264.04,128.15,-106.57,-46.01,7.62,2.0
1.0,2.0,1.0,1.0,-2.37,85.13,82.49,147.54,-305.47,-24.62,-70.17,-49.18,-0.86,-100.72,2.81,-99.0,99.86,120.76,-33.35,98.64,154.79,1.0
1.0,1.0,0.0,1.0,-3.95,-3.14,-84.98,-201.0,371.56,-16.73,47.47,34.88,-9.35,114.4,-11.17,-18.51,79.87,-123.37,195.86,18.06,-136.83,2.0
1.0,1.0,1.0,1.0,-0.67,-3.22,93.4,-223.18,83.4,26.65,38.56,9.62,4.94,32.27,4.0,-85.3,-28.3,-565.14,-151.39,-48.91,157.75,2.0
1.0,1.0,1.0,1.0,4.12,20.39,9.97,23.25,138.06,-23.96,103.92,-116.23,-5.07,67.48,-11.62,-113.17,-159.45,18.4,-172.25,-43.59,-226.5,0.0
1.0,1.0,2.0,0.0,-5.61,-0.95,72.61,-202.63,103.47,59.32,135.23,-96.44,-21.29,-143.68,16.7,-64.04,212.76,143.53,-25.22,-126.14,9.43,0.0
1.0,0.0,1.0,1.0,-5.15,72.37,96.57,-172.81,34.06,-19.14,-36.69,-12.67,-8.01,-108.11,-1.1,136.47,159.52,77.83,108.96,124.79,-53.04,1.0
1.0,1.0,0.0,1.0,-2.1,45.21,-23.19,61.14,-332.58,-80.67,40.53,55.0,11.05,-45.86,10.48,19.73,-261.93,341.72,153.63,214.16,159.2,0.0
2.0,1.0,0.0,1.0,2.74,-29.91,-157.88,-167.36,-412.93,24.71,-154.02,-14.53,-9.18,66.63,22.16,14.09,-133.55,65.95,-120.12,-73.47,149.0,1.0
1.0,1.0,1.0,1.0,2.35,70.83,-92.03,0.47,-138.27,-59.89,-62.55,-84.51,28.05,-44.66,-6.61,20.69,213.19,-91.54,-133.61,-50.54,161.91,0.0
1.0,1.0,1.0,1.0,-1.12,81.57,-97.7,-124.11,-57.05,66.98,76.27,-59.15,-29.23,-10.48,-1.7,43.45,-133.7,152.79,-71.89,-67.9,-184.02,0.0
1.0,1.0,1.0,1.0,-2.94,171.18,-41.44,-236.49,-57.53,-24.59,28.31,-36.94,-5.99,58.16,20.82,68.6,-92.42,-297.29,-245.64,9.39,-77.3,2.0
1.0,1.0,0.0,1.0,-2.61,-38.05,-157.59,317.49,-372.06,-10.75,-157.01,-61.04,4.18,-67.66,6.11,46.6,41.07,98.01,-195.13,-136.0,179.0,1.0
0.0,1.0,1.0,0.0,-0.58,-56.05,22.56,-127.72,10.2,-13.21,-59.92,67.23,-16.71,43.92,-2.82,19.51,-37.57,51.14,51.47,37.43,-29.38,0.0
