cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,target
1.0,2.0,404.34,-30.95,-72.18,-5.37,-18.43,1.57,3.06,72.86,-18.48,62.58,44.4,-7.25,41.98,-18.87,-147.04,151.42,-6.99,2.0
1.0,1.0,49.43,14.29,102.04,2.75,70.63,28.28,-50.95,-180.47,-49.88,18.27,-31.56,-130.41,-67.59,-71.29,-109.77,67.04,-92.55,0.0
2.0,1.0,263.06,51.82,-109.54,-4.12,-111.26,-62.35,-32.29,-58.18,-52.98,103.04,47.44,211.01,-101.52,68.18,56.67,0.72,41.07,1.0
2.0,2.0,245.72,-35.03,-189.96,-7.72,-333.71,24.12,-51.85,43.88,93.26,52.44,-259.09,32.76,-20.21,58.22,139.55,318.21,132.11,1.0
1.0,1.0,-45.15,-43.58,-199.88,-0.18,-30.46,52.86,-43.74,165.25,-103.81,113.54,57.25,-137.22,-3.43,-131.24,-97.54,-235.29,-3.31,1.0
1.0,2.0,12.1,-78.63,-94.77,3.93,-168.12,37.39,-11.17,-69.42,-125.45,-102.72,-44.72,-121.27,-147.1,-44.09,100.72,-239.73,-23.38,2.0
1.0,1.0,-19.32,3.41,-75.59,-7.42,-33.5,13.48,24.89,-62.02,-26.41,79.23,113.03,73.29,71.51,-129.13,-5.65,-40.6,-95.91,1.0
1.0,1.0,8.02,46.79,116.7,-3.9,128.18,-0.4,-15.09,73.09,-82.65,-96.66,166.19,-100.29,64.64,-21.94,-73.45,196.13,135.97,0.0
1.0,0.0,290.57,134.05,79.56,3.47,53.86,-1.76,-76.46,31.19,23.82,25.22,-98.63,66.27,50.66,-136.33,4.39,128.62,-37.02,1.0
2.0,1.0,-73.01,36.13,120.01,-0.19,-69.28,15.98,-50.82,217.68,-32.0,-91.58,6.71,-21.44,15.51,45.8,46.52,28.63,-77.71,1.0
2.0,1.0,-165.19,-30.74,-3.67,-11.02,-161.16,-36.17,-13.3,50.1,53.36,-72.47,31.66,-55.87,15.19,35.28,-11.29,69.86,97.0,1.0
1.0,2.0,151.65,52.7,91.99,1.07,353.17,-39.19,-35.16,-100.6,23.5,-8.42,104.62,-80.61,-11.62,-133.98,-207.88,174.18,-28.21,0.0
1.0,1.0,-130.5,10.3,231.38,9.66,-23.59,8.17,-6.84,16.86,13.46,72.12,-127.71,-157.25,-17.58,-0.58,-151.25,-26.14,102.39,0.0
1.0,2.0,128.4,-55.32,-134.53,5.42,-49.34,41.98,-12.77,24.15,146.37,-235.16,-13.97,-93.8,53.1,-86.98,-34.16,-12.42,-33.44,2.0
1.0,2.0,-40.99,-73.45,-117.88,-0.25,-34.12,-20.58,9.03,26.54,-0.45,-90.3,-3.12,-171.66,-57.68,-20.76,-89.93,-74.31,20.93,2.0
1.0,3.0,363.45,-46.48,-104.35,-6.39,67.31,-16.47,-33.41,64.63,142.81,14.91,-63.28,-97.69,105.92,42.34,-132.79,-13.66,32.43,2.0
2.0,1.0,168.07,-24.87,-280.28,0.95,-182.91,16.96,-44.82,-127.19,-38.68,3.05,-14.56,-86.32,186.34,16.65,121.47,-117.01,67.36,1.0
2.0,1.0,323.63,16.26,-27.6,-9.68,-166.75,7.62,-75.01,-23.37,-4.47,-26.68,12.21,11.58,87.06,63.82,-70.61,-42.06,-132.54,0.0
1.0,2.0,121.38,-32.55,176.06,10.5,109.97,10.3,-53.44,-155.21,57.1,-22.53,84.91,-271.95,-60.81,12.59,89.7,-83.33,-159.48,0.0
1.0,1.0,174.88,8.15,-72.35,6.78,-74.43,22.88,-19.18,-13.86,-58.69,35.52,7.74,1.56,12.6,-44.1,-55.08,61.35,133.26,1.0
1.0,1.0,75.18,-32.67,-141.24,2.58,-110.04,-14.58,-30.56,4.16,-36.61,-72.29,7.36,-108.57,134.72,-37.67,-1.45,-106.34,-31.06,1.0
1.0,2.0,177.8,-3.48,205.26,6.04,-91.25,11.89,-24.59,31.42,64.85,12.2,38.31,-177.0,-51.37,-58.09,40.41,172.87,-101.36,0.0
1.0,1.0,402.31,69.57,10.53,10.39,146.19,-27.04,-94.84,-109.37,45.47,-50.77,24.06,28.78,65.52,-83.74,43.93,208.12,-115.52,0.0
1.0,1.0,467.99,67.28,-219.73,-1.89,173.44,-44.41,9.79,4.72,68.22,-20.18,-47.13,199.18,-51.53,35.07,68.36,37.28,71.02,1.0
1.0,0.0,19.23,-3.79,-212.68,-14.22,-44.52,33.97,-116.5,-132.62,-31.12,30.78,38.89,-232.75,-88.82,-186.02,-4.11,-350.18,-137.08,1.0
3.0,0.0,-241.39,40.2,123.41,1.39,-153.62,-13.68,-62.09,94.92,-84.21,133.64,50.32,15.48,-21.96,133.25,-50.22,-103.99,-18.0,1.0
2.0,1.0,284.44,-6.91,-221.53,-1.43,-107.22,74.54,-7.02,-126.93,25.55,-16.15,116.8,70.59,118.25,42.57,-48.42,182.2,34.99,1.0
1.0,3.0,347.49,-65.13,-142.69,1.95,-136.9,-7.18,8.33,64.61,22.55,84.28,-126.15,-32.54,-38.35,-72.55,-63.3,146.37,2.51,2.0
1.0,1.0,351.2,47.46,-72.89,-9.8,127.33,24.26,28.79,9.39,103.71,-76.4,-135.13,36.67,32.15,24.16,-71.66,143.41,-38.75,1.0
2.0,2.0,-125.99,-55.96,-91.32,1.9,-9.67,39.44,-15.86,139.79,74.24,-68.65,-214.61,-165.19,-43.47,-25.52,153.09,-188.88,61.45,1.0
1.0,2.0,-85.66,-37.65,-90.33,4.82,-34.81,-11.98,62.29,-11.78,-11.01,76.52,-4.38,14.35,-169.23,-146.13,1.2,34.23,39.27,0.0
2.0,2.0,200.52,-12.69,-244.74,-2.18,-28.51,26.51,-71.59,24.61,-82.59,-21.82,5.08,62.1,-16.2,43.51,-18.58,154.3,20.63,2.0
1.0,1.0,-19.43,-50.04,43.48,-3.5,-325.42,34.53,16.8,-165.86,75.94,13.22,-70.09,-124.12,-154.08,-117.96,-157.13,-6.09,-70.67,2.0
1.0,2.0,6.24,-92.71,-108.23,-4.68,-153.25,-44.86,-16.49,57.66,229.15,53.94,57.37,-233.53,66.51,-108.06,84.33,-99.24,-76.6,2.0
1.0,1.0,-27.33,38.55,-16.33,-9.78,84.4,7.58,2.42,20.93,20.63,-11.68,71.43,7.93,21.06,-38.4,-64.45,78.98,19.26,1.0
2.0,2.0,-144.13,-44.76,-112.8,-1.09,139.3,-64.11,64.41,-172.3,-17.26,-138.14,-49.28,-93.06,-142.91,28.94,54.04,61.46,-20.09,2.0
1.0,3.0,359.68,13.85,-145.65,-6.19,325.38,-17.35,-43.05,45.82,0.33,61.98,13.44,40.02,-29.07,-15.57,-30.42,166.22,-8.16,2.0
1.0,1.0,164.44,-18.5,-104.38,-1.29,-145.63,-23.56,-91.8,45.14,32.03,-170.91,-6.99,-173.93,176.05,-103.04,79.59,-269.46,47.13,1.0
1.0,2.0,121.29,-50.15,-99.87,2.61,-263.01,-8.98,28.83,114.63,56.77,68.5,144.52,-23.21,1.22,-94.2,-62.06,89.02,31.2,2.0
3.0,1.0,-285.86,22.3,-142.2,0.57,-43.04,9.94,-42.8,-65.91,-77.87,-107.18,0.11,64.04,139.25,98.48,-46.09,181.77,-177.94,2.0
1.0,1.0,160.49,-0.8,52.11,9.48,-167.47,-15.23,-20.54,-114.26,-53.28,89.11,23.0,-37.05,117.31,-46.99,-65.51,-91.04,46.82,1.0
1.0,2.0,473.2,19.26,-253.83,10.39,51.55,-17.96,1.68,-40.67,-65.8,-21.38,-51.51,168.31,59.68,-17.71,63.19,22.86,-1.52,1.0
1.0,3.0,117.77,-93.77,-98.09,-5.68,-260.26,40.46,94.45,-40.78,-172.64,-14.31,31.59,27.13,-81.91,-69.91,76.12,102.29,-142.62,0.0
1.0,2.0,296.47,-43.99,-42.74,2.76,-352.74,-58.18,-27.9,9.52,-97.63,-154.26,-4.24,-41.86,78.43,-55.5,-93.01,-237.61,49.06,1.0
2.0,1.0,-161.84,-4.66,122.83,8.07,-452.37,73.13,-66.98,-10.83,65.6,-49.81,122.97,65.36,205.52,51.91,-16.81,149.12,60.24,2.0
1.0,1.0,117.99,28.52,73.92,1.06,77.88,-49.79,-24.46,55.78,5.42,70.75,-16.52,-110.73,-37.43,49.29,-80.83,156.54,10.16,0.0
3.0,2.0,-452.77,-71.81,-100.85,-0.97,-139.35,-5.25,12.8,-66.41,-96.25,77.11,20.97,-99.76,-7.04,143.24,72.6,48.35,14.15,2.0
1.0,2.0,486.23,34.67,19.21,-0.69,176.59,-13.37,-1.18,-44.1,62.35,43.37,145.31,98.26,73.24,48.35,-37.43,138.48,-76.57,2.0
1.0,3.0,44.53,-94.49,-82.38,-8.36,-289.09,17.57,73.36,-78.8,2.17,-68.1,48.75,37.53,48.77,-19.95,-45.22,17.75,-33.49,0.0
1.0,1.0,207.65,27.62,153.23,11.78,120.32,-2.72,27.61,93.48,-99.59,-26.67,-0.37,-102.89,-12.79,-76.16,-55.2,108.04,61.46,0.0
2.0,2.0,154.45,-62.53,-239.72,1.74,11.89,-54.15,-11.82,2.54,-96.6,-90.47,24.02,-110.83,6.04,140.57,-160.79,19.78,232.0,2.0
1.0,2.0,-66.67,-84.2,-149.19,-3.64,-113.07,12.66,-38.8,-43.03,129.28,14.71,-22.95,-211.19,29.26,-75.44,33.58,-340.18,36.13,1.0
2.0,1.0,35.96,-29.09,-48.07,5.45,-97.76,-54.21,-9.05,-135.74,116.15,62.32,-66.85,-108.11,101.36,69.53,104.37,18.01,36.33,1.0
1.0,3.0,334.29,-48.97,-278.62,-2.68,121.16,61.19,-46.46,-162.8,45.75,-95.69,-65.82,-0.47,-1.47,70.09,-67.27,217.34,75.3,2.0
1.0,2.0,219.6,2.69,12.11,10.05,-32.45,-15.54,-5.57,42.42,-93.74,-35.25,18.74,3.87,80.32,-130.87,122.15,172.58,32.58,1.0
2.0,2.0,-104.36,-44.94,-28.45,-2.51,92.1,-11.12,25.52,97.4,-52.73,-38.27,182.62,-134.87,42.45,105.34,61.43,179.72,79.11,2.0
1.0,2.0,-173.93,-25.66,-6.12,7.32,-22.09,45.69,64.21,143.81,5.72,-38.37,-105.03,66.22,-77.12,-67.75,-127.66,122.32,65.92,0.0
1.0,2.0,164.22,-16.85,-22.32,0.13,-4.34,-39.73,-28.33,-16.79,-144.48,-78.35,-79.66,-63.29,-53.64,-38.52,-127.45,168.39,64.75,2.0
2.0,1.0,1.3,11.85,-31.68,-6.74,-183.48,-22.26,-39.81,64.95,-53.58,129.73,-258.21,86.55,118.35,124.36,126.64,-38.37,-75.28,1.0
1.0,1.0,247.96,73.09,-9.29,-5.11,92.16,-43.87,-15.78,-23.42,130.06,-54.62,-41.2,176.13,51.95,12.93,-3.75,-46.37,107.29,1.0
2.0,1.0,-106.66,-28.33,-218.22,-0.21,-143.59,-32.72,-0.77,-179.35,58.99,-9.87,-90.5,35.99,113.55,-59.91,-7.86,48.97,69.99,0.0
2.0,1.0,-265.55,-41.18,-299.39,-12.6,7.47,-80.7,29.98,38.16,74.65,-34.4,94.82,-0.84,-86.54,37.42,-35.47,-37.43,46.63,2.0
2.0,2.0,91.59,-51.53,-200.02,-1.7,-245.55,-41.71,-14.44,-10.96,59.73,53.57,-176.93,48.44,-128.11,-38.89,114.01,277.96,132.77,1.0
1.0,1.0,106.85,5.26,82.38,-9.91,-58.55,-28.35,-20.72,-118.44,-47.57,-213.02,72.57,-100.76,-93.49,21.36,6.88,66.36,163.56,0.0
2.0,1.0,-116.02,-54.51,-324.07,-4.27,-317.93,25.18,-54.48,-5.33,119.45,-59.48,-17.12,0.88,33.8,-68.58,-22.24,254.79,56.52,0.0
0.0,1.0,181.24,102.49,49.89,12.93,530.32,-47.25,-6.28,-276.2,107.52,182.39,-82.81,-50.67,-20.44,-330.55,50.88,489.73,101.14,0.0
2.0,2.0,25.8,-70.57,-90.59,-8.18,-371.76,14.39,36.42,-191.14,39.31,129.6,-13.57,127.36,-149.84,55.78,-2.63,211.58,8.08,0.0
2.0,1.0,178.05,3.64,-165.26,1.7,-162.19,-7.9,-18.31,109.51,69.63,-148.87,20.16,80.92,58.43,90.76,-151.44,100.52,-75.24,1.0
2.0,1.0,92.17,-36.64,46.33,-6.94,-245.99,-17.3,-7.63,-194.5,-74.73,-157.59,-107.05,-185.67,-10.21,144.16,-101.57,-68.95,13.97,0.0
2.0,1.0,-208.79,-60.01,-327.38,5.17,-159.83,5.92,11.76,-15.59,-70.99,-16.19,21.03,18.8,57.85,-127.55,-13.93,203.77,91.3,2.0
1.0,1.0,192.56,51.88,169.71,0.21,132.66,54.29,-25.86,134.48,-52.05,-45.62,24.18,-55.03,74.24,-107.95,14.05,111.36,-25.71,1.0
2.0,1.0,-132.4,1.67,14.2,-1.63,-133.23,-26.42,-33.33,17.88,-81.41,73.88,101.7,-5.21,80.36,56.7,42.4,108.83,-75.71,1.0
2.0,1.0,96.21,-18.04,-244.06,-0.91,-98.89,-40.26,-73.66,-63.52,109.53,-16.11,180.87,-147.03,137.32,-56.1,65.86,-205.79,-126.38,1.0
1.0,2.0,-193.33,-51.36,-82.53,2.77,-96.44,7.47,27.05,93.47,-10.85,32.36,-79.21,-10.57,-5.93,-198.22,90.46,236.8,-50.2,0.0
1.0,1.0,384.84,-21.7,-174.85,3.52,-247.99,47.65,-51.3,18.83,-74.34,53.31,-129.19,-55.17,-20.97,42.86,-34.81,61.83,-17.97,1.0
2.0,2.0,-57.0,-8.26,58.03,20.39,292.7,56.32,8.44,130.07,30.16,-85.97,8.75,-125.6,73.95,203.59,56.23,179.3,83.84,2.0
1.0,1.0,-31.87,-31.24,-17.78,-2.95,-233.85,41.81,-5.86,-292.95,-91.22,127.11,76.03,-93.75,-72.93,-143.04,-6.98,2.45,-58.2,2.0
2.0,2.0,-103.96,-65.49,-187.39,-0.58,-141.88,-11.58,-7.65,94.68,-30.96,-75.24,107.26,-27.92,-184.11,3.01,93.44,84.93,-71.98,2.0
1.0,1.0,104.87,72.41,259.89,13.89,110.85,4.77,-79.58,18.62,-133.68,12.67,47.95,12.64,-49.9,-135.37,-103.55,81.87,108.27,0.0
1.0,2.0,244.5,-10.66,-28.71,-9.23,-88.77,8.5,-24.17,-0.01,9.24,40.25,-6.31,-9.31,67.19,-68.04,135.05,116.37,-10.19,2.0
2.0,2.0,-193.46,-64.36,-154.74,-2.93,-154.84,45.76,-22.32,-39.67,-48.58,19.83,-132.93,-7.67,120.01,-132.46,187.45,141.86,41.73,0.0
1.0,2.0,144.85,-50.59,-53.56,-6.48,-283.42,25.83,15.84,-21.13,31.66,118.59,-57.52,-0.45,-72.23,-14.83,150.38,-150.09,131.57,1.0
1.0,1.0,203.6,29.66,53.55,-6.67,246.23,-20.17,39.42,-62.45,23.32,3.6,21.31,-103.62,67.89,-78.91,-53.59,58.73,-71.65,0.0
2.0,2.0,-26.76,-25.82,-166.98,-4.36,311.35,-18.49,24.6,-111.89,-121.82,-24.08,-5.1,-133.51,116.35,246.55,-89.98,4.97,81.89,2.0
1.0,2.0,-262.06,-32.69,98.68,-12.38,123.65,-28.97,84.35,224.83,23.18,-37.95,1.24,-7.22,-46.53,-208.31,93.82,60.27,-85.31,0.0
1.0,2.0,-240.54,-19.58,-25.17,-6.2,26.67,46.71,13.49,-41.79,-27.98,-20.39,106.12,78.12,-155.02,-239.06,-194.29,322.42,-29.28,1.0
2.0,1.0,-65.49,-3.67,-73.41,0.87,-82.25,-27.41,30.95,-130.43,57.72,85.35,103.5,-9.64,49.51,27.74,49.9,-21.05,-85.76,1.0
1.0,2.0,166.99,-36.68,27.96,-5.15,-110.31,12.64,-57.86,-80.1,-80.17,-12.47,-41.26,-119.98,34.86,-50.19,20.79,305.03,176.81,2.0
1.0,3.0,304.44,-18.08,-3.38,-0.94,320.79,-17.51,6.06,-27.2,169.54,-29.73,-113.68,-111.93,13.96,-11.92,-41.2,-105.08,94.76,2.0
2.0,2.0,-151.31,-10.65,57.03,-9.37,-8.71,-57.81,56.67,-98.54,100.06,-104.53,129.92,161.3,75.81,30.41,-49.38,122.25,-20.11,0.0
2.0,2.0,-121.97,-31.48,-21.83,-2.27,-0.12,-3.08,29.18,-2.39,-33.09,-53.68,23.74,-45.92,67.11,-15.83,55.13,159.31,98.0,2.0
1.0,1.0,331.98,31.16,30.13,-1.18,-160.55,15.77,-35.22,38.8,-128.81,68.63,-34.11,33.3,30.29,-105.42,-103.61,80.72,-4.11,1.0
1.0,1.0,151.68,-45.86,-203.73,5.13,-155.42,30.31,-64.67,149.22,-101.35,29.84,60.6,-112.04,3.7,-138.47,-68.98,-274.79,85.92,1.0
2.0,1.0,-309.95,7.56,-56.17,0.93,135.49,-27.11,-8.97,-0.93,-142.87,6.57,-7.55,75.59,37.44,-118.21,164.48,-13.93,-82.73,0.0
2.0,1.0,66.95,-0.43,-2.09,-12.55,-311.66,-25.7,-72.78,97.5,33.04,159.28,30.92,25.47,41.92,62.38,-5.13,193.38,-112.98,1.0
2.0,2.0,-171.91,-75.83,-151.4,-15.81,119.32,27.05,48.53,-53.79,6.76,-111.95,-34.14,-130.43,-33.97,93.82,208.58,21.94,5.27,2.0
2.0,0.0,-130.72,3.86,-196.86,-1.3,16.72,-24.03,-19.25,128.89,-0.47,7.66,-40.25,-126.85,-123.12,41.0,-7.38,-116.73,39.59,1.0
1.0,1.0,58.79,24.55,169.59,-9.39,-221.06,5.15,-14.57,-42.65,-113.37,30.74,78.78,-32.35,-25.8,-215.27,30.06,63.14,-97.32,2.0
1.0,1.0,39.77,50.65,181.53,9.89,87.01,18.21,-14.76,-116.07,-21.43,-156.69,95.83,-58.29,52.35,-76.94,6.7,102.31,-38.7,0.0
2.0,1.0,38.44,16.82,-23.41,-1.24,-286.74,-12.91,-65.85,-105.68,4.2,-25.91,-6.34,106.59,-51.5,173.78,-1.07,-94.34,35.2,1.0
2.0,1.0,6.07,31.97,44.89,10.21,-158.44,-37.86,-50.49,53.68,199.89,-59.71,-205.52,98.81,-12.91,63.49,3.88,-15.31,81.27,1.0
1.0,2.0,22.84,-68.85,45.82,-1.48,-108.11,-18.69,50.7,154.65,79.23,-51.81,-59.76,-212.94,34.41,-171.51,95.62,-58.42,-118.19,2.0
1.0,3.0,-127.85,-67.22,36.25,4.34,-136.6,26.08,73.46,51.73,-50.23,81.0,1.9,43.01,53.35,-100.36,-62.21,234.42,-36.53,0.0
2.0,0.0,-34.36,75.16,9.15,-5.29,-19.55,-78.7,-50.07,-118.96,67.68,-24.65,-16.02,217.23,163.97,90.83,-180.57,-215.77,-54.08,1.0
1.0,1.0,-40.27,37.34,-32.37,15.58,128.21,-30.7,-52.2,-46.66,139.97,100.2,-34.19,-98.41,95.73,-125.87,-62.6,-31.71,-57.7,1.0
2.0,1.0,-230.66,28.2,20.46,2.66,-98.66,24.22,-59.89,81.77,-19.5,53.04,-65.26,93.27,-53.14,-21.77,-218.07,84.28,-47.65,1.0
2.0,1.0,-359.13,-2.46,-132.71,5.13,14.56,-8.83,-71.72,-18.21,-87.31,162.2,13.09,60.28,48.67,-216.26,-67.86,289.59,-98.59,0.0
1.0,1.0,224.07,8.1,49.8,-9.9,-211.28,-16.89,12.68,-190.94,13.58,-71.75,134.02,84.45,-79.27,-72.54,-72.93,-30.18,22.05,1.0
1.0,3.0,223.32,-81.16,-231.6,-0.35,-18.17,26.32,13.05,34.51,-74.85,-78.12,-79.74,-65.36,24.49,-46.34,-132.26,123.33,11.78,2.0
2.0,2.0,158.86,-43.88,-96.27,-2.5,-193.03,23.49,-77.12,105.74,47.85,-132.98,149.25,-72.28,-75.18,13.15,-9.59,194.76,-114.28,2.0
2.0,1.0,175.79,10.71,-114.21,-6.64,-95.93,26.63,-35.71,-60.46,14.22,-93.7,-11.21,1.3,11.19,76.44,44.13,247.78,40.98,1.0
1.0,2.0,202.87,7.66,122.85,2.87,-78.9,-31.75,-25.01,-39.15,127.56,245.5,-46.16,28.92,21.52,-165.14,34.22,-65.84,174.77,1.0
1.0,3.0,69.33,-117.27,-17.69,2.82,-336.21,-16.68,110.93,-59.95,-101.64,-109.98,-136.37,-1.01,1.6,11.99,49.99,44.52,92.95,0.0
1.0,2.0,-181.74,-37.75,-131.47,-4.73,-45.88,4.03,18.77,25.03,-33.1,-55.76,-57.24,-7.42,-60.98,-120.68,-14.82,25.53,85.01,0.0
1.0,1.0,110.7,65.72,110.71,-4.55,86.73,37.43,-96.92,61.69,196.49,129.38,-61.26,-39.53,-6.91,-99.61,34.15,217.45,-35.85,0.0
1.0,1.0,-135.27,-72.9,-111.97,5.77,-277.27,-21.34,20.06,52.14,-23.88,51.61,60.2,-134.12,-31.36,-124.86,0.13,-81.43,78.58,2.0
1.0,1.0,39.63,19.8,90.91,-7.45,145.79,0.27,11.52,29.1,2.38,-81.01,-44.56,-111.0,9.38,-23.58,-63.14,-22.22,-27.76,0.0
1.0,2.0,85.95,-2.07,-144.42,5.19,150.31,29.45,-35.21,-66.84,-148.79,25.52,-1.81,-0.22,-23.93,-77.27,-8.14,46.39,-8.37,2.0
1.0,1.0,317.61,-7.53,-257.75,-2.78,-127.57,71.54,-122.3,-183.24,-13.01,10.14,12.1,-130.53,-10.06,-201.66,-32.38,-191.14,-20.44,1.0
2.0,2.0,-279.9,-91.84,-165.99,9.71,-98.66,-22.77,36.43,-133.87,154.65,-75.82,-6.62,-111.63,31.47,74.9,-101.71,-5.27,93.32,2.0
1.0,0.0,7.15,58.61,203.35,-3.39,-150.26,-1.92,-69.48,5.27,-8.72,-69.12,63.55,-20.27,92.28,-75.34,-44.77,217.59,87.44,1.0
1.0,1.0,347.29,20.71,-149.13,0.88,169.23,3.57,-40.21,-218.74,-3.3,-89.72,-1.83,-119.22,-16.89,-75.94,49.66,274.42,20.83,1.0
2.0,2.0,-111.94,-10.21,-104.28,-0.87,167.46,13.21,46.95,-77.93,-13.5,171.79,-13.05,-28.7,-28.77,18.98,80.76,86.11,30.38,2.0
1.0,1.0,161.96,3.38,27.92,-3.55,-198.44,39.79,-94.82,-97.49,115.6,-13.0,-20.89,-36.26,77.41,-78.98,144.35,218.21,-24.61,2.0
2.0,2.0,72.68,-63.84,-310.14,-12.4,-179.2,58.88,-100.77,-14.62,21.65,45.97,44.81,-64.91,5.23,8.69,-89.6,150.87,-48.9,2.0
1.0,1.0,134.18,17.2,202.8,1.4,-122.04,-21.02,-3.43,-70.64,-57.2,-65.96,38.71,32.24,-101.63,-103.23,28.98,-110.72,13.54,1.0
1.0,2.0,12.96,-90.59,-146.38,3.08,-283.84,55.19,25.39,-106.79,11.41,-55.46,-21.11,10.5,-9.84,-41.24,38.98,24.27,-180.07,0.0
2.0,1.0,-341.33,34.59,60.31,4.79,145.04,30.85,34.72,131.21,59.52,-128.25,-62.11,157.15,-44.15,-17.67,51.12,85.49,-14.51,0.0
2.0,1.0,124.34,-24.83,-107.52,-0.19,-349.69,30.74,-42.49,47.38,-49.29,67.47,24.88,30.28,101.76,99.89,-46.49,118.51,44.04,1.0
2.0,2.0,-91.45,-9.82,16.22,10.14,247.17,-27.09,55.96,-49.47,-8.3,121.37,23.34,-117.45,57.53,112.12,62.06,121.43,3.57,2.0
2.0,1.0,-136.83,-3.81,-45.35,-4.91,16.3,3.12,-8.01,119.66,-0.16,-23.99,17.16,-111.99,-138.95,-0.09,-19.28,-107.53,10.24,1.0
2.0,2.0,-79.62,-27.93,-84.89,-3.75,368.36,-1.93,73.73,28.16,-33.6,-82.2,-91.1,-130.35,-5.25,110.07,100.7,59.77,-143.23,2.0
1.0,2.0,144.8,-3.86,90.06,-0.26,-140.62,-12.01,-4.19,13.75,-43.01,0.37,50.52,5.17,11.08,-80.73,14.33,-85.49,51.89,1.0
1.0,0.0,330.48,39.55,-69.83,8.35,-136.95,-15.87,-81.8,15.57,56.79,-65.15,-86.88,-40.51,-73.82,-113.03,-7.94,-54.92,-61.65,1.0
2.0,1.0,-363.26,18.55,-173.49,-3.74,125.44,34.31,-51.2,-88.87,38.19,44.91,22.69,44.7,75.68,-143.94,128.75,80.61,-82.19,0.0
1.0,3.0,48.44,-76.18,-57.72,5.21,-269.22,-8.55,73.37,69.17,50.57,-30.16,-66.19,105.63,63.24,-23.36,89.18,133.82,39.94,0.0
1.0,2.0,169.6,-45.97,-106.16,2.13,-54.11,-53.66,18.98,74.69,-16.91,-62.43,-28.02,-69.0,45.58,-99.12,-20.45,-15.09,-76.74,2.0
0.0,2.0,396.26,36.19,-49.44,6.11,56.01,9.08,13.07,-53.23,-80.0,-73.03,80.12,138.58,6.48,-126.6,40.38,118.89,-89.87,1.0
2.0,1.0,-235.13,2.86,-109.84,11.37,47.91,-19.58,-1.75,42.28,36.77,-184.25,-65.58,79.48,49.53,-45.36,96.34,3.47,87.96,0.0
2.0,2.0,-75.17,-10.82,-11.8,-9.66,26.56,9.89,-30.21,-102.66,-105.63,109.17,-60.91,-65.68,-16.23,225.39,-43.03,54.08,-4.16,2.0
1.0,1.0,15.84,45.59,104.87,5.77,280.01,17.34,-32.66,-61.44,138.73,23.37,71.76,-136.48,-74.15,-33.36,207.37,194.59,-98.75,0.0
2.0,0.0,24.47,59.91,25.22,4.13,-0.36,-38.64,-10.79,55.85,-169.02,186.56,-38.82,-12.54,91.88,-25.38,-100.5,206.05,-48.4,0.0
1.0,2.0,323.65,-15.92,-6.85,6.26,54.02,0.37,-28.02,-106.12,107.39,-81.53,-70.74,-39.85,8.13,-71.3,0.83,220.17,-28.57,2.0
2.0,1.0,-70.14,30.21,-53.09,0.85,-67.78,39.39,-44.89,-86.66,37.86,-90.41,-203.63,105.35,-61.65,50.71,-68.09,-43.37,15.05,1.0
1.0,2.0,-64.77,-78.18,-74.31,0.64,-143.32,-8.16,56.58,42.28,11.89,74.26,91.42,-8.11,13.28,-107.87,-165.57,18.37,13.39,0.0
2.0,2.0,90.72,-59.92,-243.24,0.07,-103.04,56.59,-72.38,-117.82,-130.56,49.43,8.82,-72.21,-94.42,-38.29,-66.82,148.8,27.19,2.0
2.0,1.0,-133.12,52.61,31.73,5.61,356.48,-1.95,41.58,157.05,-147.21,-135.8,-158.42,-3.34,-140.75,99.46,76.81,127.72,148.96,2.0
1.0,3.0,354.22,-41.94,-13.8,-14.81,24.48,4.17,-21.95,200.03,62.29,198.68,54.71,-102.18,-72.72,14.71,-31.13,226.79,60.01,2.0
2.0,1.0,-151.32,-3.66,-78.43,9.16,32.31,-1.4,28.78,29.94,88.25,82.92,118.87,-1.03,-123.35,-23.42,130.19,167.14,32.18,2.0
1.0,2.0,-43.76,-54.16,7.27,-4.74,-139.52,27.42,104.19,-49.11,91.39,89.25,168.53,56.31,-4.66,-113.05,-32.21,176.49,-79.58,0.0
1.0,1.0,264.04,27.58,74.61,1.09,58.63,-33.53,-0.2,42.67,28.34,4.34,-95.7,-59.48,78.93,-92.21,6.47,58.73,86.36,0.0
1.0,1.0,-61.67,-43.62,-76.74,3.08,-244.21,22.13,-6.84,53.09,8.35,-38.84,-135.14,-95.14,-26.09,-108.66,23.59,-59.69,-50.27,2.0
2.0,1.0,27.74,-0.13,-92.84,10.01,-195.51,35.07,-34.4,97.91,23.57,-60.83,-32.06,135.12,18.08,-78.78,-41.25,197.64,-11.87,2.0
1.0,1.0,356.9,7.81,-205.92,-0.08,115.41,-89.74,40.63,-115.01,-46.42,26.92,-19.67,-5.38,-21.08,58.78,-47.84,130.41,61.11,1.0
1.0,1.0,308.33,32.58,-110.95,-9.34,-137.86,-78.4,-60.43,30.49,-54.13,-19.67,0.29,23.06,-153.32,-119.91,49.49,-44.92,5.61,1.0
1.0,1.0,286.17,9.48,-78.44,-0.45,-199.88,1.22,-34.0,131.38,11.24,13.76,-29.37,-18.32,-100.61,10.6,-19.82,6.62,-15.21,1.0
