cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,target
2.0,1.0,-14.34,-11.2,-134.37,21.5,-249.07,59.26,59.47,-13.82,192.81,38.81,0.68,5.7,-24.58,1.0
1.0,0.0,5.06,3.64,86.46,2.43,-191.07,29.06,60.65,0.12,-215.6,-21.0,0.87,30.68,-9.45,0.0
1.0,2.0,-3.32,-5.25,128.17,-15.24,238.18,156.43,19.9,-23.43,-182.32,126.72,38.12,33.47,-15.35,0.0
1.0,2.0,8.61,32.85,-123.33,-22.71,-180.36,116.41,28.57,-49.48,52.7,64.4,17.23,-75.91,31.13,0.0
1.0,1.0,13.66,-34.11,13.02,-23.59,-206.93,-64.24,-9.34,-4.42,-1.02,-50.68,44.54,-5.4,-5.9,1.0
1.0,1.0,9.61,-0.38,-13.98,39.83,-285.17,-43.21,13.3,-6.14,183.67,-97.7,7.38,-19.36,-28.68,1.0
1.0,2.0,8.09,11.88,68.18,-63.37,-42.94,-66.45,-3.85,15.68,30.78,-41.71,35.47,-14.92,-8.82,1.0
1.0,0.0,-13.24,-27.82,36.9,9.61,159.06,5.28,-0.03,-5.34,-36.2,-83.5,-42.36,14.3,-18.44,0.0
0.0,1.0,8.43,-4.74,28.3,-7.89,-445.38,-44.96,92.95,11.45,-285.24,58.65,-43.91,7.82,-8.04,0.0
1.0,1.0,-3.28,-19.74,63.22,-51.52,122.47,69.08,-17.66,-30.24,-26.78,81.08,9.96,38.04,-62.64,0.0
1.0,2.0,6.75,-49.94,-116.22,4.73,-167.19,24.83,-12.41,-2.36,113.66,-141.63,58.09,15.48,-2.13,0.0
1.0,1.0,-16.86,1.06,151.9,6.39,287.47,-26.06,25.95,31.22,-133.34,-3.67,-9.97,17.64,6.87,0.0
1.0,1.0,12.0,35.85,-171.54,9.46,-125.93,103.24,21.49,33.43,172.66,-27.66,-46.49,-24.4,4.4,1.0
1.0,1.0,4.32,-34.93,-28.16,-17.16,-184.59,68.1,34.38,-14.79,-81.98,-134.08,-18.42,21.21,-54.47,1.0
1.0,1.0,13.08,30.63,3.64,6.43,-100.9,-24.7,-6.38,-41.18,-219.25,74.46,24.52,-62.13,27.27,1.0
1.0,1.0,11.75,-52.6,-110.45,27.19,-433.94,18.52,25.29,-41.56,-24.68,147.29,69.31,-8.03,-42.53,0.0
1.0,2.0,7.56,-14.98,97.48,-88.06,-107.08,-65.32,-37.39,3.28,167.2,11.97,-23.76,69.62,-32.2,0.0
0.0,1.0,13.06,46.89,-46.86,49.32,-206.27,-53.8,-26.2,36.48,83.54,10.37,-49.35,67.72,46.37,1.0
1.0,1.0,7.47,-0.23,34.5,-26.85,-4.57,-22.65,-23.43,28.28,32.27,-155.92,-57.27,51.56,-21.54,1.0
2.0,1.0,-6.4,-19.6,-49.58,12.01,214.95,146.0,-13.95,-45.69,-45.22,-30.17,53.82,-14.57,32.58,0.0
1.0,1.0,-6.97,-44.47,143.78,27.51,-14.64,-37.19,22.71,-19.87,-449.66,103.33,4.76,70.67,22.5,0.0
2.0,0.0,-17.22,-0.35,74.15,-86.06,515.09,106.69,-35.43,-10.46,72.5,108.81,37.01,12.77,-1.31,0.0
1.0,0.0,-4.8,7.04,-41.74,-30.73,-327.02,-7.11,58.1,-18.61,39.94,111.84,-23.23,0.36,35.36,1.0
1.0,1.0,-8.53,26.48,-162.85,40.93,-191.65,24.22,35.96,-5.1,85.76,28.17,-3.95,-16.52,-8.09,1.0
1.0,1.0,-0.56,-6.33,102.12,-68.64,29.07,83.63,30.93,-20.93,-255.28,44.85,-12.36,41.33,-3.79,0.0
1.0,0.0,3.88,13.26,-58.31,23.12,-78.33,29.98,15.31,26.5,14.58,70.89,-11.85,19.73,-40.86,1.0
1.0,1.0,13.17,30.36,-144.02,-36.37,-99.67,159.43,13.17,19.9,287.26,111.88,8.39,-5.46,36.84,1.0
1.0,1.0,-10.36,21.52,138.08,-18.04,233.94,-33.86,13.72,14.43,-329.32,-105.52,-8.86,23.03,44.41,1.0
1.0,1.0,-5.38,-12.88,114.2,-39.02,25.1,67.8,64.01,20.89,-119.1,58.96,41.14,38.48,-15.35,0.0
1.0,1.0,-12.62,-2.36,0.54,5.2,293.01,93.3,10.53,-1.83,-65.82,101.03,35.46,-16.44,7.67,0.0
1.0,1.0,8.2,-18.79,-94.74,9.75,-80.26,47.68,-19.24,-46.07,-230.18,125.42,-72.32,-12.75,-6.25,0.0
1.0,1.0,-6.96,-26.42,-52.59,-2.52,94.0,81.3,30.23,-11.69,-57.77,-19.2,32.57,-45.23,-0.91,0.0
1.0,1.0,-6.85,7.06,-24.01,24.98,126.96,-82.7,13.33,26.89,-142.52,-220.42,-82.44,-68.55,3.63,1.0
1.0,2.0,-17.79,15.65,61.64,47.47,191.47,-22.51,24.08,-14.9,-314.86,-88.29,-51.17,-14.54,-31.95,0.0
0.0,0.0,10.62,-29.6,-74.41,-37.74,-399.04,-189.07,6.86,34.41,-289.74,80.31,59.07,33.4,-15.63,1.0
1.0,1.0,-8.59,-50.57,54.26,-12.05,74.29,30.55,-16.93,-40.25,-154.12,-77.99,-15.07,57.43,-23.99,0.0
1.0,1.0,-8.91,-3.94,9.77,-10.74,78.82,1.96,-6.58,-21.85,-78.77,-11.4,35.23,7.96,22.98,1.0
1.0,0.0,7.76,24.28,-122.44,-23.56,50.67,5.28,-37.82,43.39,94.01,-11.0,-50.83,14.86,-26.0,1.0
1.0,1.0,-18.46,-16.21,-19.43,-5.75,468.33,-19.26,-40.47,15.75,-202.36,-38.69,8.5,-10.92,39.17,0.0
1.0,1.0,-0.09,7.54,32.91,-41.65,99.17,155.57,-1.17,-37.98,-3.83,-65.66,-12.08,34.26,-7.03,0.0
1.0,2.0,23.55,3.27,29.84,28.92,-96.47,122.7,9.71,0.26,200.51,35.24,-4.92,-21.41,8.37,1.0
1.0,1.0,6.17,-0.23,-82.25,-20.24,-221.58,85.1,40.04,-49.52,-131.29,-50.97,43.62,-45.12,-1.88,0.0
1.0,1.0,-2.28,-0.7,49.2,34.21,39.34,-24.79,12.55,47.37,-72.08,93.53,61.09,56.81,-19.49,0.0
1.0,0.0,-16.81,26.03,9.01,39.35,-2.97,-41.66,19.66,-6.6,-264.98,-91.11,-10.07,51.81,20.96,0.0
1.0,1.0,4.12,6.68,-125.96,11.59,-56.23,159.54,41.96,31.27,407.87,-259.35,-76.31,-29.85,-12.02,1.0
1.0,1.0,-3.94,-19.55,-46.37,-22.44,-193.65,28.52,40.36,-9.13,21.09,114.69,66.1,12.44,10.32,1.0
0.0,2.0,31.74,48.05,-14.88,-24.19,47.96,120.7,-32.01,34.9,-5.11,158.97,-45.74,14.53,3.37,1.0
1.0,1.0,21.49,-54.24,-167.7,-12.96,-483.72,110.44,33.85,-66.26,119.2,51.41,-31.48,-71.94,33.19,0.0
1.0,2.0,6.84,-36.99,107.39,16.64,76.29,-6.65,-17.53,15.88,-6.2,166.72,-15.53,35.89,-19.84,1.0
1.0,0.0,-3.22,-11.1,-203.16,37.07,55.56,-39.98,-9.27,18.27,-205.02,27.42,79.39,-61.85,1.44,1.0
1.0,1.0,-7.51,-1.58,56.19,-19.74,-55.34,-68.22,36.5,11.76,-102.58,49.49,10.45,-3.91,4.38,0.0
1.0,1.0,8.92,10.76,-135.77,-10.38,-79.91,47.62,-20.02,15.42,132.83,2.67,11.62,11.07,22.21,1.0
1.0,1.0,11.9,14.71,-125.04,29.65,-168.35,110.95,-9.72,-32.4,137.92,58.66,85.16,-5.99,37.67,0.0
0.0,2.0,8.95,9.33,20.33,55.17,-27.06,-42.65,-13.0,24.9,-249.12,25.48,-58.17,43.88,10.94,1.0
0.0,1.0,20.46,23.52,-264.88,-7.61,-609.73,-214.45,-0.91,9.38,-346.16,9.39,-50.15,-46.0,6.86,1.0
1.0,1.0,-4.45,-4.06,84.44,11.92,-138.6,-54.9,-10.69,-36.22,-142.19,131.99,14.2,77.51,27.63,0.0
1.0,1.0,3.71,39.77,6.62,23.62,-116.88,16.08,7.33,3.59,135.43,-141.66,-33.63,23.67,30.91,1.0
1.0,2.0,12.85,-3.03,109.56,65.8,-59.06,-77.89,-9.45,16.21,-128.58,-88.69,45.47,13.81,-38.81,1.0
1.0,2.0,8.07,39.4,-176.62,36.76,-228.97,-103.42,4.79,-12.62,-243.64,89.71,-2.8,-96.76,27.58,1.0
1.0,0.0,-2.11,-8.99,-55.4,-25.06,18.87,57.27,19.13,-24.75,-247.58,24.84,-42.64,-24.75,-9.97,0.0
1.0,1.0,-1.45,-32.33,-47.09,-47.29,-220.27,5.99,19.17,-29.26,-5.62,-7.37,-27.44,11.3,-12.8,0.0
1.0,1.0,9.63,-12.57,-120.83,-22.89,-127.42,-91.42,-7.33,8.26,-211.27,-59.71,-20.64,-63.44,-17.62,1.0
1.0,1.0,14.72,-3.88,6.77,-3.79,-124.24,97.13,23.95,8.75,183.71,-93.3,-54.61,-4.83,29.08,0.0
1.0,0.0,10.29,3.74,-7.65,-10.59,-4.51,-54.35,-7.39,-7.82,-247.99,-19.67,18.86,-63.75,31.42,0.0
2.0,1.0,-11.02,33.16,50.54,88.97,176.82,31.48,-24.69,-23.62,24.02,-145.86,-2.2,36.8,-6.54,0.0
1.0,1.0,-1.7,9.47,-43.91,-21.2,-318.27,-18.68,30.56,-31.42,-144.2,-145.92,39.31,34.99,-21.25,0.0
1.0,2.0,-12.68,4.69,-3.16,-32.32,186.59,13.89,29.27,1.89,-296.42,-129.28,-7.73,-30.51,59.69,0.0
1.0,1.0,-8.2,12.85,-30.94,56.54,-25.89,19.83,32.24,-13.61,-76.7,22.68,-44.64,-21.91,-12.02,0.0
1.0,1.0,7.77,-7.26,43.74,3.25,119.37,37.3,-34.41,15.99,9.59,25.49,34.35,48.36,27.53,1.0
1.0,1.0,1.34,6.23,15.76,-25.86,-61.92,85.25,41.93,-2.0,78.45,42.91,-10.54,-7.29,-8.57,0.0
1.0,1.0,-1.81,5.16,41.52,-13.93,-95.34,27.28,11.15,-31.83,-146.69,92.19,-14.26,45.68,36.16,0.0
1.0,0.0,-0.12,-58.77,-83.28,-15.85,205.62,79.14,-36.43,-24.36,4.55,-100.84,-77.01,-38.97,-11.82,0.0
1.0,0.0,4.88,7.94,-52.97,-2.04,-141.03,100.84,25.41,-32.72,72.3,-62.43,86.09,-21.24,-50.5,0.0
1.0,2.0,13.96,27.86,-138.47,-20.66,-192.42,99.5,16.24,18.85,259.59,91.17,-33.36,-13.57,10.79,1.0
0.0,1.0,9.63,-27.65,2.4,25.6,-373.37,67.86,34.85,-58.77,-311.35,12.96,19.1,61.81,-50.08,0.0
1.0,1.0,6.39,-8.45,-52.08,-13.12,-159.67,59.82,15.14,-33.4,109.24,64.9,32.47,-36.95,-1.19,0.0
1.0,1.0,-27.83,-20.26,22.48,-86.3,255.28,-35.01,42.21,29.4,-444.9,-110.8,24.85,31.47,66.93,0.0
0.0,1.0,16.02,-12.02,87.14,-0.42,-3.88,-30.6,-25.22,-0.56,-174.36,91.11,15.98,9.78,15.98,1.0
1.0,0.0,5.09,0.46,24.41,35.59,229.43,77.04,-38.74,21.2,127.63,-7.04,-77.37,31.75,-57.93,1.0
1.0,1.0,3.98,41.97,23.6,-36.85,-175.78,-61.85,19.03,10.36,-220.49,72.12,-29.39,34.07,11.7,1.0
1.0,1.0,6.84,1.41,-48.81,44.36,-211.75,60.25,21.85,-40.95,4.5,1.45,-1.34,-23.22,28.0,0.0
1.0,1.0,0.51,48.62,-94.76,7.81,-176.9,99.7,42.26,-28.05,-133.2,-114.8,-20.63,0.23,13.56,0.0
1.0,2.0,-3.37,-47.77,-11.69,-36.77,-159.69,38.52,37.03,8.38,275.8,5.35,16.69,15.9,39.19,1.0
1.0,2.0,-0.5,84.16,-75.27,-25.3,-19.56,143.42,43.0,27.84,16.88,-118.04,1.98,38.95,0.44,1.0
1.0,1.0,-5.04,-15.97,20.7,-47.01,48.38,29.53,11.41,6.61,119.03,143.49,15.21,6.43,19.28,0.0
1.0,0.0,15.63,21.36,-9.6,62.18,-172.17,47.07,17.14,15.97,245.56,89.49,-18.65,-16.73,29.06,1.0
1.0,1.0,1.58,3.27,-8.79,79.85,-173.12,-41.72,30.75,25.62,-17.75,-86.84,57.2,15.88,12.72,1.0
1.0,1.0,4.25,44.21,-125.95,-31.49,-116.91,64.22,3.32,-13.87,21.79,-46.24,-15.89,-8.56,29.51,0.0
1.0,1.0,-6.04,-10.31,33.5,67.86,29.28,14.5,10.04,-13.76,-38.6,-109.42,24.2,8.86,-29.86,0.0
1.0,2.0,-15.46,-12.75,23.41,2.67,289.63,-14.1,-4.73,11.35,-256.27,12.04,6.81,8.65,12.28,0.0
2.0,0.0,-17.53,-12.98,1.13,32.71,73.76,-9.65,39.71,-16.14,-236.54,-45.15,10.38,-24.4,6.91,0.0
1.0,0.0,8.49,4.44,27.82,-69.55,-61.32,15.95,8.91,34.02,63.11,154.34,-42.91,35.39,3.97,1.0
1.0,1.0,8.23,20.88,-43.16,64.47,-137.43,-46.32,-4.87,-13.3,-124.51,-1.41,-45.42,-28.89,7.36,1.0
0.0,1.0,11.66,-4.29,58.74,-66.73,75.45,-8.04,-27.52,-15.78,-515.17,-58.95,-40.31,29.03,5.22,1.0
1.0,1.0,1.15,8.41,-87.44,-17.42,72.98,-60.53,-10.61,14.93,-398.11,60.11,-40.05,-29.26,-4.79,1.0
1.0,1.0,-5.1,38.77,-5.74,-47.07,463.6,109.97,-29.41,5.65,-14.14,-17.91,-0.5,-41.24,-34.35,0.0
0.0,1.0,18.16,-37.29,9.88,9.51,-21.03,5.86,-49.63,14.39,83.55,29.41,-7.88,38.17,12.94,1.0
2.0,2.0,-6.71,8.69,-96.3,-26.8,-317.71,-48.01,32.78,-28.63,95.88,-70.26,30.78,-21.79,0.61,1.0
1.0,0.0,-1.76,20.0,-48.6,43.71,373.15,107.51,-46.98,32.75,57.44,166.15,-7.74,34.35,-14.7,1.0
1.0,1.0,-3.83,17.6,-65.57,8.99,57.09,54.89,5.28,-17.05,-126.86,-89.06,-45.51,-15.63,41.06,0.0
1.0,2.0,17.04,-0.37,-130.55,77.68,-357.76,112.67,17.52,-56.99,77.74,-31.93,-60.66,-32.71,25.51,0.0
1.0,1.0,-13.24,3.19,-136.41,25.91,-187.35,19.42,48.85,5.42,-8.54,212.1,-76.11,19.37,-12.3,1.0
1.0,1.0,-1.77,-15.41,-120.33,6.6,-81.6,158.93,42.07,22.68,222.45,62.52,47.93,31.25,16.36,1.0
0.0,1.0,25.04,-33.92,51.12,-94.19,94.14,68.89,-46.59,38.99,48.16,-223.4,13.88,51.0,31.74,1.0
1.0,1.0,4.6,17.24,-37.81,-7.04,-75.95,94.38,22.74,22.14,266.7,-23.53,3.23,16.32,-17.2,1.0
2.0,1.0,8.03,3.29,-72.69,15.01,-66.07,113.31,-9.19,22.92,626.25,-64.25,49.24,9.44,-16.21,1.0
1.0,2.0,-8.76,-14.21,-38.27,-12.68,-200.79,-6.69,56.28,16.96,123.66,3.01,22.23,10.96,19.72,1.0
1.0,1.0,7.81,-22.55,-137.8,-11.01,-114.09,54.7,-14.01,8.02,110.14,49.47,-22.63,17.21,12.06,1.0
1.0,1.0,-2.5,39.68,24.53,-44.5,-96.14,28.16,49.39,13.46,-33.71,148.38,-49.65,14.68,11.3,1.0
1.0,2.0,5.64,27.95,-57.39,20.31,179.55,1.78,-28.44,19.55,-152.37,56.16,17.08,-31.9,0.73,1.0
1.0,0.0,12.64,12.32,41.23,87.04,139.02,53.88,-37.04,-5.66,-44.73,102.3,93.82,1.89,-34.13,1.0
1.0,1.0,19.35,-0.12,-42.69,16.14,-156.66,134.2,20.28,5.83,233.26,-5.29,-13.83,-13.04,-5.16,1.0
1.0,0.0,-3.88,-0.68,43.97,1.83,270.51,165.47,-13.41,-30.5,6.95,62.94,-16.62,20.87,29.41,0.0
2.0,1.0,-12.28,-37.82,-19.9,-79.9,129.51,47.19,31.63,-11.13,-118.15,-202.26,-14.06,-37.79,25.66,0.0
1.0,1.0,-10.28,3.02,-41.51,26.81,46.3,20.48,14.37,-7.59,-24.38,-93.03,40.82,-9.41,15.32,0.0
2.0,1.0,3.05,6.08,-107.37,30.11,-320.54,68.94,44.0,-6.99,348.83,170.55,58.75,-13.25,24.88,1.0
1.0,0.0,-4.46,-2.2,-16.52,-3.19,173.53,145.78,-3.15,-38.21,-92.8,63.43,-17.94,6.47,-9.1,0.0
1.0,1.0,6.97,-81.29,3.4,-34.76,-407.35,4.13,56.16,-15.76,-172.93,-28.1,52.54,45.24,-15.51,0.0
1.0,2.0,4.05,-41.06,113.95,-0.6,307.22,72.71,-18.03,-35.92,-233.45,-31.95,-13.43,-46.26,25.56,1.0
1.0,1.0,4.53,-52.34,22.97,-93.78,-229.89,-21.47,29.31,-0.65,5.11,-98.12,26.87,16.92,1.54,1.0
1.0,1.0,-12.77,42.26,13.2,-26.98,-21.13,-40.39,22.93,0.14,-140.43,82.67,-12.27,26.72,4.72,0.0
2.0,1.0,-13.54,-48.77,37.34,2.61,308.42,42.77,8.75,18.61,21.03,90.91,-53.87,-17.29,-13.35,0.0
1.0,1.0,-2.86,-29.84,-213.7,-0.08,35.14,-47.33,-3.35,15.82,-88.55,-147.6,-75.64,-98.83,-27.99,1.0
2.0,2.0,-15.18,16.27,69.05,-26.57,355.95,87.61,20.56,15.59,-6.22,137.3,-0.37,-7.04,-20.61,0.0
1.0,1.0,7.05,-18.28,-99.19,-108.91,127.93,28.96,-32.27,-3.07,-137.95,27.09,-52.47,-42.9,-74.23,1.0
1.0,0.0,2.08,43.99,-10.77,118.35,-133.18,82.17,51.01,14.96,114.08,-124.87,-12.08,10.84,-10.43,1.0
2.0,1.0,-12.79,5.87,-18.84,-5.61,-0.64,-73.99,31.64,27.69,111.05,-100.58,-22.02,-37.64,4.92,1.0
1.0,1.0,11.5,19.1,9.19,-40.9,51.38,72.43,-41.26,10.59,239.86,-103.67,13.61,45.55,29.01,1.0
1.0,1.0,-6.01,-8.96,-88.39,-19.08,301.34,83.13,-29.82,2.31,-4.42,124.87,-7.81,-23.07,-13.67,0.0
1.0,0.0,-1.16,-0.71,125.01,-48.88,-36.38,29.57,39.3,-14.07,-295.48,-47.22,52.79,43.62,22.22,0.0
2.0,2.0,-15.03,9.63,-201.17,5.19,-92.9,121.06,32.29,12.21,322.35,-61.91,-70.25,31.7,10.73,1.0
1.0,1.0,3.74,-31.16,-45.68,46.83,89.02,35.15,-27.65,7.24,-35.03,-138.14,-28.55,18.05,3.8,0.0
2.0,1.0,-16.56,-3.45,18.51,-56.57,419.17,25.77,-19.65,4.29,-96.71,14.18,58.4,-21.93,-51.03,0.0
1.0,0.0,-6.31,12.18,-33.29,67.19,42.44,45.38,-26.61,-41.73,-8.05,-54.61,-23.87,27.08,20.74,0.0
1.0,1.0,-0.49,17.15,-144.2,43.4,-118.98,69.79,33.95,23.94,-81.08,67.27,25.21,23.27,19.76,1.0
1.0,1.0,0.61,-5.64,-46.15,-36.35,-190.89,42.71,38.91,-31.43,-14.09,-41.23,4.24,-30.84,-41.81,0.0
1.0,1.0,9.38,5.74,56.38,-1.69,4.55,12.96,-17.14,-10.75,-23.31,-46.84,52.68,6.75,4.32,1.0
1.0,2.0,-1.93,-41.63,14.77,-51.74,213.36,37.46,-11.8,14.71,145.09,-26.49,-67.34,-29.74,11.69,1.0
1.0,1.0,6.48,-0.85,171.87,-33.16,-60.61,-47.53,-3.99,15.82,163.5,15.48,-19.06,50.47,-16.28,1.0
1.0,0.0,16.87,30.81,-27.41,-20.9,-347.43,-113.42,4.25,-21.27,-139.34,-95.33,63.93,-49.89,-26.52,1.0
1.0,1.0,3.25,-15.14,-169.52,5.82,-176.87,-155.76,11.92,22.2,-267.21,-60.88,-19.21,-90.35,4.58,1.0
2.0,1.0,-7.45,-12.61,-2.06,-6.94,285.53,121.18,-9.7,-13.71,147.56,19.07,58.24,-26.34,-7.04,0.0
0.0,0.0,16.11,61.75,-208.27,-28.54,-179.19,-27.58,-44.19,29.15,-1.45,116.73,27.86,18.95,-10.08,1.0
0.0,2.0,19.43,-46.48,54.79,95.87,-82.37,-15.85,-19.68,41.94,160.31,-115.37,-18.81,33.51,-25.8,1.0
1.0,2.0,-12.01,-9.59,-28.88,-8.33,144.1,6.5,14.09,0.55,-122.67,-35.25,17.4,-25.57,-15.49,0.0
1.0,1.0,5.1,17.84,-77.31,63.4,-240.62,28.66,9.27,-4.03,311.97,-48.64,-20.98,4.28,23.51,1.0
1.0,1.0,-4.4,-5.81,61.36,35.7,124.3,104.76,19.52,-16.4,-80.64,-57.67,56.46,19.45,12.88,1.0
2.0,2.0,-12.84,-29.85,-37.97,16.95,264.83,41.44,-0.26,21.11,301.62,-95.78,-59.73,-54.51,-14.86,0.0
1.0,1.0,3.24,17.04,-101.66,10.05,20.63,97.56,-8.28,-29.7,-115.44,32.89,12.37,-12.88,42.3,0.0
0.0,1.0,14.89,1.38,-95.38,17.44,-325.36,-137.63,-2.34,13.32,-180.4,-102.25,82.05,-26.18,-15.07,1.0
1.0,1.0,-0.57,10.51,-59.33,74.79,-232.91,-7.32,6.18,-25.75,-130.17,-10.75,-2.99,48.44,5.85,0.0
1.0,1.0,-7.15,10.07,57.1,-24.11,91.47,55.32,15.16,-11.05,-107.97,-78.08,58.59,31.72,16.68,0.0
1.0,0.0,0.58,14.49,-29.15,10.99,16.21,-36.16,-9.34,25.43,-34.17,-33.16,120.18,11.83,46.22,1.0
1.0,2.0,1.58,-27.02,-37.38,81.75,-298.84,-51.02,29.12,-16.29,98.55,16.7,38.02,-23.9,8.6,1.0
2.0,1.0,-7.37,18.54,2.56,32.67,172.81,89.8,3.4,-17.77,38.06,46.52,90.26,-12.96,-12.37,0.0
1.0,1.0,8.76,-9.59,11.9,8.29,-280.63,-38.73,17.58,-9.91,138.26,77.65,94.86,-9.43,-17.47,1.0
1.0,1.0,7.94,6.3,-68.08,11.0,-306.45,70.66,43.01,-41.29,-23.17,-81.97,-59.16,-26.32,11.3,0.0
1.0,1.0,-29.8,18.75,46.41,-40.92,341.67,-72.59,10.02,27.3,-265.83,3.1,-19.8,22.39,-6.79,0.0
1.0,1.0,7.39,0.78,-97.04,-7.75,-294.34,-177.99,18.94,21.95,-104.83,-12.94,9.8,-76.8,24.33,1.0
1.0,2.0,16.62,-6.16,-111.36,-2.66,-58.01,-6.47,-25.52,-53.55,-476.48,34.94,-8.47,-85.71,-31.1,1.0
1.0,1.0,-4.0,-12.68,-1.4,-48.73,267.98,-8.58,-11.51,28.71,-89.29,-184.55,15.7,-34.29,-30.81,1.0
1.0,1.0,-11.63,-25.67,63.0,-61.03,136.77,-10.77,25.74,12.35,-167.38,-77.77,3.92,7.08,27.14,0.0
2.0,1.0,-13.86,-65.32,39.28,-45.4,19.74,-35.64,26.36,-8.05,-38.08,-53.99,19.55,-6.71,4.72,0.0
1.0,0.0,-5.68,23.18,-52.69,44.45,79.43,72.89,16.81,-19.26,-159.37,-177.05,-4.99,-19.8,-9.48,0.0
1.0,1.0,-0.94,10.49,-92.57,-40.9,-123.09,-85.05,10.34,16.07,-48.06,181.31,31.66,-37.03,-29.64,1.0
1.0,1.0,-11.77,-7.29,-30.34,-12.54,178.42,12.13,-2.13,-4.02,-185.83,-46.73,23.22,-2.65,25.98,0.0
1.0,2.0,-11.62,17.26,109.42,-67.46,271.06,25.54,46.29,35.39,-101.98,-150.52,-58.84,-25.76,10.91,0.0
1.0,1.0,-4.39,7.78,81.73,-36.69,175.62,100.43,-21.62,-42.24,-12.1,1.47,-20.92,39.3,10.52,0.0
1.0,1.0,-5.63,-3.81,12.78,15.43,44.37,18.95,0.77,-5.59,-83.98,126.98,-45.33,32.71,2.15,0.0
1.0,1.0,-8.15,15.51,-99.51,-17.37,8.55,-103.93,7.5,68.79,84.25,68.41,55.24,-8.55,-12.47,1.0
2.0,0.0,-11.73,41.66,-54.42,22.83,-216.27,-3.51,36.19,-2.55,216.98,-19.89,23.05,29.29,12.7,1.0
1.0,1.0,2.39,43.22,-91.61,-10.62,-142.56,28.48,-10.27,-27.4,-40.89,10.16,-54.18,20.12,-12.66,0.0
1.0,1.0,-27.7,-10.8,83.34,21.84,449.04,-76.9,-3.91,32.47,-285.85,-29.82,-69.39,13.49,30.07,0.0
1.0,1.0,-12.13,-15.54,105.03,66.29,327.73,80.35,1.38,1.39,-6.68,91.46,37.26,21.09,26.92,0.0
1.0,2.0,-5.4,21.04,6.72,-1.44,20.36,60.84,-4.95,-28.09,36.33,96.36,-64.54,32.9,38.96,0.0
1.0,1.0,-1.91,-1.25,113.38,22.51,84.55,89.84,-7.79,-58.99,-265.39,119.04,-17.71,57.18,52.38,0.0
1.0,1.0,14.99,-24.46,-137.63,-31.65,-195.1,-79.07,-10.92,-11.07,-175.31,-316.52,17.77,-86.79,-1.69,1.0
1.0,0.0,6.66,-14.77,2.24,-13.4,-59.92,51.83,8.73,21.26,152.39,-16.54,-87.1,28.22,56.45,1.0
1.0,1.0,6.65,-20.17,-152.35,-109.29,-310.03,44.19,32.12,-0.31,250.22,196.29,-106.72,-29.52,12.74,1.0
1.0,2.0,18.53,-29.54,-34.21,40.04,-331.21,37.72,35.64,-18.0,158.51,148.4,-2.28,-56.24,11.2,0.0
1.0,2.0,2.52,11.28,-58.52,48.94,-59.05,-83.12,-6.24,57.93,151.54,-37.4,-14.58,4.91,-40.67,1.0
1.0,0.0,-1.21,-62.02,-36.32,37.06,280.84,33.16,-11.78,-15.36,-325.15,-4.29,78.53,-76.33,-23.39,1.0
1.0,2.0,8.65,36.47,-52.26,-3.68,-219.17,-13.06,-17.53,0.08,63.09,-61.93,-61.81,54.28,3.25,1.0
1.0,1.0,-5.66,-5.93,145.73,75.32,68.93,4.42,-14.41,-28.52,-73.73,-7.93,-122.69,69.14,-13.86,0.0
1.0,1.0,9.4,-4.5,-141.46,42.53,-156.34,70.17,3.96,-27.14,-92.03,95.66,129.98,-27.03,-43.57,0.0
1.0,1.0,-24.71,-24.08,52.32,-62.04,436.11,6.79,9.36,13.41,-358.4,-101.78,-81.39,5.76,10.85,0.0
1.0,0.0,2.96,2.97,-71.29,-59.2,-53.48,95.76,28.36,-26.98,6.47,-249.31,-54.02,-54.94,61.92,0.0
1.0,2.0,3.38,14.07,33.14,-14.11,26.36,-55.16,0.91,15.63,-39.04,-154.25,36.94,-31.55,-22.08,1.0
1.0,1.0,-5.05,34.74,-25.29,10.91,-56.8,25.56,28.17,-7.7,-78.6,48.37,57.57,1.95,-2.73,0.0
1.0,1.0,9.7,7.57,-32.08,-27.3,-55.26,65.66,16.13,27.06,19.74,-112.07,-7.03,15.36,-11.71,1.0
1.0,1.0,-7.5,-45.09,88.96,6.17,75.42,44.63,-19.02,-38.95,-52.22,110.37,-67.56,71.01,40.98,0.0
1.0,1.0,-0.22,-24.3,-126.54,15.3,76.5,-93.37,-7.98,48.35,-230.74,61.59,-57.22,-45.17,-29.2,1.0
1.0,1.0,2.18,-11.01,-2.74,-99.93,-89.36,-106.09,11.04,27.9,43.99,-185.95,95.22,-40.16,58.77,1.0
2.0,0.0,-7.34,19.13,-25.34,-5.48,34.14,39.0,32.0,-19.98,12.21,122.39,-73.87,-61.36,11.23,0.0
1.0,2.0,2.01,22.09,-78.76,-28.31,138.0,65.99,-32.59,5.48,283.03,19.09,-42.54,-26.36,-55.15,0.0
2.0,0.0,-27.43,-42.45,69.26,64.3,410.06,-72.59,-12.89,12.79,-266.41,-56.04,-63.1,13.23,-22.42,0.0
1.0,1.0,6.48,8.63,-94.27,0.69,-60.84,97.91,-6.13,-24.79,195.99,6.0,-4.97,-28.64,-4.67,0.0
